Document,Section Header,Referenced Page Number,Zero Indexed Page Number,Classification,Section Text
"SPX FLOW, Inc._20220201_DEFM14A_19813071_4373457.Pdf",Litigation Relating to the Merger,57,15,UNDEFINED,UNDEFINED
"SPX FLOW, Inc._20220201_DEFM14A_19813071_4373457.Pdf",Appraisal Rights of SPX FLOW Stockholders,83,15,UNDEFINED,UNDEFINED
"SPX FLOW, Inc._20220201_DEFM14A_19813071_4373457.Pdf",Delisting and Deregistration of Company Common Stock,58,15,UNDEFINED,UNDEFINED
"SPX FLOW, Inc._20220201_DEFM14A_19813071_4373457.Pdf",Acquisition Proposals; No Solicitation,66,16,UNDEFINED,UNDEFINED
"SPX FLOW, Inc._20220201_DEFM14A_19813071_4373457.Pdf",Change of Board Recommendation; Alternative Acquisition Agreement,68,16,UNDEFINED,UNDEFINED
"SPX FLOW, Inc._20220201_DEFM14A_19813071_4373457.Pdf",Termination,74,17,UNDEFINED,UNDEFINED
"SPX FLOW, Inc._20220201_DEFM14A_19813071_4373457.Pdf",Company Termination Fee,75,18,UNDEFINED,UNDEFINED
"SPX FLOW, Inc._20220201_DEFM14A_19813071_4373457.Pdf",Buyer Termination Fee,75,19,UNDEFINED,UNDEFINED
"SPX FLOW, Inc._20220201_DEFM14A_19813071_4373457.Pdf",Buyer Expenses,76,19,UNDEFINED,UNDEFINED
"SPX FLOW, Inc._20220201_DEFM14A_19813071_4373457.Pdf",QUESTIONS AND ANSWERS ABOUT THE SPECIAL MEETING AND THE MERGER,12,20,UNDEFINED,UNDEFINED
"SPX FLOW, Inc._20220201_DEFM14A_19813071_4373457.Pdf",CAUTIONARY STATEMENT CONCERNING FORWARD-LOOKING STATEMENTS,18,26,UNDEFINED,UNDEFINED
"SPX FLOW, Inc._20220201_DEFM14A_19813071_4373457.Pdf",PARTIES TO THE MERGER,19,9,UNDEFINED,UNDEFINED
"SPX FLOW, Inc._20220201_DEFM14A_19813071_4373457.Pdf",SPX FLOW,19,13,UNDEFINED,UNDEFINED
"SPX FLOW, Inc._20220201_DEFM14A_19813071_4373457.Pdf","LSF11 Redwood Acquisitions, LLC",19,27,UNDEFINED,UNDEFINED
"SPX FLOW, Inc._20220201_DEFM14A_19813071_4373457.Pdf","Redwood Star Merger Sub, Inc.",19,27,UNDEFINED,UNDEFINED
"SPX FLOW, Inc._20220201_DEFM14A_19813071_4373457.Pdf",THE SPECIAL MEETING,20,9,UNDEFINED,UNDEFINED
"SPX FLOW, Inc._20220201_DEFM14A_19813071_4373457.Pdf","Date, Time and Place of the Special Meeting",20,28,UNDEFINED,UNDEFINED
"SPX FLOW, Inc._20220201_DEFM14A_19813071_4373457.Pdf",Purposes of the Special Meeting,20,28,UNDEFINED,UNDEFINED
"SPX FLOW, Inc._20220201_DEFM14A_19813071_4373457.Pdf",Record Date and Quorum,20,28,UNDEFINED,UNDEFINED
"SPX FLOW, Inc._20220201_DEFM14A_19813071_4373457.Pdf",Required Vote,20,28,UNDEFINED,UNDEFINED
"SPX FLOW, Inc._20220201_DEFM14A_19813071_4373457.Pdf",Voting by SPX FLOW's Directors and Executive Officers,21,29,UNDEFINED,UNDEFINED
"SPX FLOW, Inc._20220201_DEFM14A_19813071_4373457.Pdf",Voting; Proxies; Revocation,21,29,UNDEFINED,UNDEFINED
"SPX FLOW, Inc._20220201_DEFM14A_19813071_4373457.Pdf",Attendance,21,29,UNDEFINED,UNDEFINED
"SPX FLOW, Inc._20220201_DEFM14A_19813071_4373457.Pdf",Providing Voting Instructions by Proxy,21,29,UNDEFINED,UNDEFINED
"SPX FLOW, Inc._20220201_DEFM14A_19813071_4373457.Pdf",Shares of Common Stock Held in “Street Name”,22,30,UNDEFINED,UNDEFINED
"SPX FLOW, Inc._20220201_DEFM14A_19813071_4373457.Pdf",Revocation of Proxies,22,30,UNDEFINED,UNDEFINED
"SPX FLOW, Inc._20220201_DEFM14A_19813071_4373457.Pdf",Abstentions,22,30,UNDEFINED,UNDEFINED
"SPX FLOW, Inc._20220201_DEFM14A_19813071_4373457.Pdf",Solicitation of Proxies,23,31,UNDEFINED,UNDEFINED
"SPX FLOW, Inc._20220201_DEFM14A_19813071_4373457.Pdf",Other Information,23,31,UNDEFINED,UNDEFINED
"SPX FLOW, Inc._20220201_DEFM14A_19813071_4373457.Pdf",PROPOSAL NO. 1 - THE MERGER,24,32,UNDEFINED,UNDEFINED
"SPX FLOW, Inc._20220201_DEFM14A_19813071_4373457.Pdf",Certain Effects of the Merger,24,32,UNDEFINED,UNDEFINED
"SPX FLOW, Inc._20220201_DEFM14A_19813071_4373457.Pdf",Background to the Merger,24,32,UNDEFINED,UNDEFINED
"SPX FLOW, Inc._20220201_DEFM14A_19813071_4373457.Pdf",Reasons for the Merger; Recommendation of the Board,34,42,UNDEFINED,UNDEFINED
"SPX FLOW, Inc._20220201_DEFM14A_19813071_4373457.Pdf",Certain SPX FLOW Unaudited Prospective Financial Information,37,45,UNDEFINED,UNDEFINED
"SPX FLOW, Inc._20220201_DEFM14A_19813071_4373457.Pdf",Opinion of Morgan Stanley,40,48,UNDEFINED,UNDEFINED
"SPX FLOW, Inc._20220201_DEFM14A_19813071_4373457.Pdf",Financing,47,55,UNDEFINED,UNDEFINED
"SPX FLOW, Inc._20220201_DEFM14A_19813071_4373457.Pdf",Equity Financing,47,55,UNDEFINED,UNDEFINED
"SPX FLOW, Inc._20220201_DEFM14A_19813071_4373457.Pdf",Debt Financing,48,56,UNDEFINED,UNDEFINED
"SPX FLOW, Inc._20220201_DEFM14A_19813071_4373457.Pdf",Limited Guarantee,48,56,UNDEFINED,UNDEFINED
"SPX FLOW, Inc._20220201_DEFM14A_19813071_4373457.Pdf",Interests of SPX FLOW's Directors and Executive Officers in the Merger,48,56,UNDEFINED,UNDEFINED
"SPX FLOW, Inc._20220201_DEFM14A_19813071_4373457.Pdf",Arrangements with Buyer,49,57,UNDEFINED,UNDEFINED
"SPX FLOW, Inc._20220201_DEFM14A_19813071_4373457.Pdf",Treatment of Company Equity Awards,49,57,UNDEFINED,UNDEFINED
"SPX FLOW, Inc._20220201_DEFM14A_19813071_4373457.Pdf",Golden Parachute Payment Mitigation,51,60,UNDEFINED,UNDEFINED
"SPX FLOW, Inc._20220201_DEFM14A_19813071_4373457.Pdf",Contractual Change in Control Benefits,51,60,UNDEFINED,UNDEFINED
"SPX FLOW, Inc._20220201_DEFM14A_19813071_4373457.Pdf",Quantification of Potential Payments to Named Executive Officers in Connection with the Merger,53,62,UNDEFINED,UNDEFINED
"SPX FLOW, Inc._20220201_DEFM14A_19813071_4373457.Pdf",Insurance and Indemnification of Directors and Executive Officers,54,63,UNDEFINED,UNDEFINED
"SPX FLOW, Inc._20220201_DEFM14A_19813071_4373457.Pdf",Benefits Arrangements with the Surviving Corporation,54,63,UNDEFINED,UNDEFINED
"SPX FLOW, Inc._20220201_DEFM14A_19813071_4373457.Pdf",Material U.S. Federal Income Tax Consequences of the Merger,54,63,UNDEFINED,UNDEFINED
"SPX FLOW, Inc._20220201_DEFM14A_19813071_4373457.Pdf",Regulatory Clearances,57,66,UNDEFINED,UNDEFINED
"SPX FLOW, Inc._20220201_DEFM14A_19813071_4373457.Pdf",Litigation Relating to the Merger,57,66,UNDEFINED,UNDEFINED
"SPX FLOW, Inc._20220201_DEFM14A_19813071_4373457.Pdf",Delisting and Deregistration of Company Common Stock,58,67,UNDEFINED,UNDEFINED
"SPX FLOW, Inc._20220201_DEFM14A_19813071_4373457.Pdf",THE MERGER AGREEMENT,59,68,UNDEFINED,UNDEFINED
"SPX FLOW, Inc._20220201_DEFM14A_19813071_4373457.Pdf",Explanatory Note Regarding the Merger Agreement,59,68,UNDEFINED,UNDEFINED
"SPX FLOW, Inc._20220201_DEFM14A_19813071_4373457.Pdf",Structure of the Merger; Bylaws; Directors and Officers,59,68,UNDEFINED,UNDEFINED
"SPX FLOW, Inc._20220201_DEFM14A_19813071_4373457.Pdf",When the Merger Becomes Effective,59,68,UNDEFINED,UNDEFINED
"SPX FLOW, Inc._20220201_DEFM14A_19813071_4373457.Pdf",Effect of the Merger on the Common Stock,60,69,UNDEFINED,UNDEFINED
"SPX FLOW, Inc._20220201_DEFM14A_19813071_4373457.Pdf",Withholding Rights,60,69,UNDEFINED,UNDEFINED
"SPX FLOW, Inc._20220201_DEFM14A_19813071_4373457.Pdf",Treatment of Company Equity Awards,60,69,UNDEFINED,UNDEFINED
"SPX FLOW, Inc._20220201_DEFM14A_19813071_4373457.Pdf",Payment for Common Stock in the Merger,61,70,UNDEFINED,UNDEFINED
"SPX FLOW, Inc._20220201_DEFM14A_19813071_4373457.Pdf",Representations and Warranties,61,70,UNDEFINED,UNDEFINED
"SPX FLOW, Inc._20220201_DEFM14A_19813071_4373457.Pdf",Conduct of Business Pending the Merger,63,72,UNDEFINED,UNDEFINED
"SPX FLOW, Inc._20220201_DEFM14A_19813071_4373457.Pdf",Access,65,74,UNDEFINED,UNDEFINED
"SPX FLOW, Inc._20220201_DEFM14A_19813071_4373457.Pdf",Acquisition Proposals; No Solicitation,66,75,UNDEFINED,UNDEFINED
"SPX FLOW, Inc._20220201_DEFM14A_19813071_4373457.Pdf",Existing Discussions or Negotiations,66,75,UNDEFINED,UNDEFINED
"SPX FLOW, Inc._20220201_DEFM14A_19813071_4373457.Pdf",Receipt of Acquisition Proposals,67,76,UNDEFINED,UNDEFINED
"SPX FLOW, Inc._20220201_DEFM14A_19813071_4373457.Pdf",Change of Board Recommendation; Alternative Acquisition Agreement,68,77,UNDEFINED,UNDEFINED
"SPX FLOW, Inc._20220201_DEFM14A_19813071_4373457.Pdf",SPX FLOW Stockholders' Meeting,69,78,UNDEFINED,UNDEFINED
"SPX FLOW, Inc._20220201_DEFM14A_19813071_4373457.Pdf",Financing and Financing Cooperation,70,79,UNDEFINED,UNDEFINED
"SPX FLOW, Inc._20220201_DEFM14A_19813071_4373457.Pdf",Employee Matters,71,80,UNDEFINED,UNDEFINED
"SPX FLOW, Inc._20220201_DEFM14A_19813071_4373457.Pdf",Efforts to Complete the Merger,71,80,UNDEFINED,UNDEFINED
"SPX FLOW, Inc._20220201_DEFM14A_19813071_4373457.Pdf","Exchange of Information, Participation and Strategy",71,80,UNDEFINED,UNDEFINED
"SPX FLOW, Inc._20220201_DEFM14A_19813071_4373457.Pdf",Other Commitments,72,81,UNDEFINED,UNDEFINED
"SPX FLOW, Inc._20220201_DEFM14A_19813071_4373457.Pdf",Indemnification and Insurance,73,82,UNDEFINED,UNDEFINED
"SPX FLOW, Inc._20220201_DEFM14A_19813071_4373457.Pdf",Coordination on Litigation,73,82,UNDEFINED,UNDEFINED
"SPX FLOW, Inc._20220201_DEFM14A_19813071_4373457.Pdf",Other Covenants and Agreements,73,82,UNDEFINED,UNDEFINED
"SPX FLOW, Inc._20220201_DEFM14A_19813071_4373457.Pdf",Conditions to Completion of the Merger,74,83,UNDEFINED,UNDEFINED
"SPX FLOW, Inc._20220201_DEFM14A_19813071_4373457.Pdf",Termination,74,83,UNDEFINED,UNDEFINED
"SPX FLOW, Inc._20220201_DEFM14A_19813071_4373457.Pdf",Company Termination Fee; Buyer Termination Fee,75,84,UNDEFINED,UNDEFINED
"SPX FLOW, Inc._20220201_DEFM14A_19813071_4373457.Pdf",Buyer Expenses,76,85,UNDEFINED,UNDEFINED
"SPX FLOW, Inc._20220201_DEFM14A_19813071_4373457.Pdf",Limitation on Remedies,76,85,UNDEFINED,UNDEFINED
"SPX FLOW, Inc._20220201_DEFM14A_19813071_4373457.Pdf",Expenses,77,85,UNDEFINED,UNDEFINED
"SPX FLOW, Inc._20220201_DEFM14A_19813071_4373457.Pdf",Amendment and Modification,77,86,UNDEFINED,UNDEFINED
"SPX FLOW, Inc._20220201_DEFM14A_19813071_4373457.Pdf",Assignment,77,86,UNDEFINED,UNDEFINED
"SPX FLOW, Inc._20220201_DEFM14A_19813071_4373457.Pdf",Specific Enforcement,77,86,UNDEFINED,UNDEFINED
"SPX FLOW, Inc._20220201_DEFM14A_19813071_4373457.Pdf",PROPOSAL NO. 2 - ADVISORY VOTE ON NAMED EXECUTIVE OFFICER MERGER-RELATED COMPENSATION,79,88,UNDEFINED,UNDEFINED
