Document,Section Header,Referenced Page Number,Zero Indexed Page Number,Classification,Section Text
ARENA PHARMACEUTICALS INC_20220103_DEFM14A_19751337_4360734.Pdf,Interests of Arena’s Directors and Executive Officers in the Merger,49,57,UNDEFINED,UNDEFINED
ARENA PHARMACEUTICALS INC_20220103_DEFM14A_19751337_4360734.Pdf,Equity Interests of Arena’s Executive Officers and Non-Employee Directors,55,63,UNDEFINED,UNDEFINED
ARENA PHARMACEUTICALS INC_20220103_DEFM14A_19751337_4360734.Pdf,Appraisal Rights,56,64,UNDEFINED,UNDEFINED
ARENA PHARMACEUTICALS INC_20220103_DEFM14A_19751337_4360734.Pdf,Accounting Treatment,61,69,UNDEFINED,UNDEFINED
ARENA PHARMACEUTICALS INC_20220103_DEFM14A_19751337_4360734.Pdf,Material U.S. Federal Income Tax Consequences of the Merger,61,69,UNDEFINED,UNDEFINED
ARENA PHARMACEUTICALS INC_20220103_DEFM14A_19751337_4360734.Pdf,Regulatory Approvals Required for the Merger,64,72,UNDEFINED,UNDEFINED
ARENA PHARMACEUTICALS INC_20220103_DEFM14A_19751337_4360734.Pdf,Legal Proceedings,65,73,UNDEFINED,UNDEFINED
ARENA PHARMACEUTICALS INC_20220103_DEFM14A_19751337_4360734.Pdf,PROPOSAL 1: ADOPTION OF THE MERGER AGREEMENT,66,74,UNDEFINED,UNDEFINED
ARENA PHARMACEUTICALS INC_20220103_DEFM14A_19751337_4360734.Pdf,Effects of the Merger; Certificate of Incorporation; Bylaws; Directors and Officers,66,74,UNDEFINED,UNDEFINED
ARENA PHARMACEUTICALS INC_20220103_DEFM14A_19751337_4360734.Pdf,Closing and Effective Time,66,74,UNDEFINED,UNDEFINED
ARENA PHARMACEUTICALS INC_20220103_DEFM14A_19751337_4360734.Pdf,Merger Consideration,67,75,UNDEFINED,UNDEFINED
ARENA PHARMACEUTICALS INC_20220103_DEFM14A_19751337_4360734.Pdf,Exchange and Payment Procedures,67,75,UNDEFINED,UNDEFINED
ARENA PHARMACEUTICALS INC_20220103_DEFM14A_19751337_4360734.Pdf,Representations and Warranties,68,76,UNDEFINED,UNDEFINED
ARENA PHARMACEUTICALS INC_20220103_DEFM14A_19751337_4360734.Pdf,Conduct of Business Pending the Merger,70,78,UNDEFINED,UNDEFINED
ARENA PHARMACEUTICALS INC_20220103_DEFM14A_19751337_4360734.Pdf,The “No Shop” Period-No Solicitation of Other Offers,73,81,UNDEFINED,UNDEFINED
ARENA PHARMACEUTICALS INC_20220103_DEFM14A_19751337_4360734.Pdf,The Board of Directors’ Recommendation; Arena Adverse Recommendation Change,75,83,UNDEFINED,UNDEFINED
ARENA PHARMACEUTICALS INC_20220103_DEFM14A_19751337_4360734.Pdf,Indemnification and Insurance,77,85,UNDEFINED,UNDEFINED
ARENA PHARMACEUTICALS INC_20220103_DEFM14A_19751337_4360734.Pdf,Employee Benefits,77,85,UNDEFINED,UNDEFINED
ARENA PHARMACEUTICALS INC_20220103_DEFM14A_19751337_4360734.Pdf,Efforts to Close the Merger,78,86,UNDEFINED,UNDEFINED
ARENA PHARMACEUTICALS INC_20220103_DEFM14A_19751337_4360734.Pdf,Other Covenants,80,88,UNDEFINED,UNDEFINED
ARENA PHARMACEUTICALS INC_20220103_DEFM14A_19751337_4360734.Pdf,Conditions to the Closing of the Merger,80,88,UNDEFINED,UNDEFINED
ARENA PHARMACEUTICALS INC_20220103_DEFM14A_19751337_4360734.Pdf,Termination of the Merger Agreement,81,89,UNDEFINED,UNDEFINED
ARENA PHARMACEUTICALS INC_20220103_DEFM14A_19751337_4360734.Pdf,Effect of Termination; Termination Fees,82,90,UNDEFINED,UNDEFINED
ARENA PHARMACEUTICALS INC_20220103_DEFM14A_19751337_4360734.Pdf,Specific Performance,83,91,UNDEFINED,UNDEFINED
ARENA PHARMACEUTICALS INC_20220103_DEFM14A_19751337_4360734.Pdf,Fees and Expenses,83,91,UNDEFINED,UNDEFINED
ARENA PHARMACEUTICALS INC_20220103_DEFM14A_19751337_4360734.Pdf,Amendment,83,91,UNDEFINED,UNDEFINED
ARENA PHARMACEUTICALS INC_20220103_DEFM14A_19751337_4360734.Pdf,Governing Law,83,91,UNDEFINED,UNDEFINED
ARENA PHARMACEUTICALS INC_20220103_DEFM14A_19751337_4360734.Pdf,PROPOSAL 2: THE ARENA COMPENSATION PROPOSAL,84,92,UNDEFINED,UNDEFINED
ARENA PHARMACEUTICALS INC_20220103_DEFM14A_19751337_4360734.Pdf,Vote Required and Board of Directors Recommendation,84,92,UNDEFINED,UNDEFINED
ARENA PHARMACEUTICALS INC_20220103_DEFM14A_19751337_4360734.Pdf,PROPOSAL 3: ADJOURNMENT OF THE SPECIAL MEETING,85,93,UNDEFINED,UNDEFINED
ARENA PHARMACEUTICALS INC_20220103_DEFM14A_19751337_4360734.Pdf,MARKET PRICES AND DIVIDEND DATA,86,94,UNDEFINED,UNDEFINED
ARENA PHARMACEUTICALS INC_20220103_DEFM14A_19751337_4360734.Pdf,SECURITY OWNERSHIP OF CERTAIN BENEFICIAL OWNERS AND MANAGEMENT,87,95,UNDEFINED,UNDEFINED
ARENA PHARMACEUTICALS INC_20220103_DEFM14A_19751337_4360734.Pdf,OTHER MATTERS,89,97,UNDEFINED,UNDEFINED
ARENA PHARMACEUTICALS INC_20220103_DEFM14A_19751337_4360734.Pdf,Other Matters,89,97,UNDEFINED,UNDEFINED
ARENA PHARMACEUTICALS INC_20220103_DEFM14A_19751337_4360734.Pdf,Future Stockholder Proposals,89,97,UNDEFINED,UNDEFINED
ARENA PHARMACEUTICALS INC_20220103_DEFM14A_19751337_4360734.Pdf,Householding of Special Meeting Materials,89,97,UNDEFINED,UNDEFINED
ARENA PHARMACEUTICALS INC_20220103_DEFM14A_19751337_4360734.Pdf,WHERE YOU CAN FIND MORE INFORMATION,90,98,UNDEFINED,UNDEFINED
ARENA PHARMACEUTICALS INC_20220103_DEFM14A_19751337_4360734.Pdf,MISCELLANEOUS,92,100,UNDEFINED,UNDEFINED
ARENA PHARMACEUTICALS INC_20220103_DEFM14A_19751337_4360734.Pdf,Annex A The Merger Agreement,A-1,101,UNDEFINED,UNDEFINED
ARENA PHARMACEUTICALS INC_20220103_DEFM14A_19751337_4360734.Pdf,Annex B Opinion of Evercore Group L.L.C.,B-1,176,UNDEFINED,UNDEFINED
ARENA PHARMACEUTICALS INC_20220103_DEFM14A_19751337_4360734.Pdf,"Annex C Opinion of Guggenheim Securities, LLC",C-1,179,UNDEFINED,UNDEFINED
ARENA PHARMACEUTICALS INC_20220103_DEFM14A_19751337_4360734.Pdf,Annex D Section 262 of the General Corporate Law of Delaware,D-1,183,UNDEFINED,UNDEFINED
