Document,Section Header,Referenced Page Number,Zero Indexed Page Number,Classification,Section Text
MAGELLAN HEALTH INC_20210219_DEFM14A_19054835_4126183.Pdf,STOCK OWNERSHIP,102,109,UNDEFINED,UNDEFINED
MAGELLAN HEALTH INC_20210219_DEFM14A_19054835_4126183.Pdf,OTHER MATTERS,104,111,UNDEFINED,UNDEFINED
MAGELLAN HEALTH INC_20210219_DEFM14A_19054835_4126183.Pdf,Other Matters for Action at the Special Meeting,104,111,UNDEFINED,UNDEFINED
MAGELLAN HEALTH INC_20210219_DEFM14A_19054835_4126183.Pdf,FUTURE STOCKHOLDER PROPOSALS,105,112,UNDEFINED,UNDEFINED
MAGELLAN HEALTH INC_20210219_DEFM14A_19054835_4126183.Pdf,HOUSEHOLDING OF PROXY MATERIAL,106,113,UNDEFINED,UNDEFINED
MAGELLAN HEALTH INC_20210219_DEFM14A_19054835_4126183.Pdf,WHERE YOU CAN FIND MORE INFORMATION,107,114,UNDEFINED,UNDEFINED
MAGELLAN HEALTH INC_20210219_DEFM14A_19054835_4126183.Pdf,Annex A-Merger Agreement,A-1,119,UNDEFINED,UNDEFINED
MAGELLAN HEALTH INC_20210219_DEFM14A_19054835_4126183.Pdf,Annex B-Merger Support Agreement,B-1,189,UNDEFINED,UNDEFINED
MAGELLAN HEALTH INC_20210219_DEFM14A_19054835_4126183.Pdf,Annex C-Opinion of Goldman Sachs & Co. LLC,C-1,202,UNDEFINED,UNDEFINED
MAGELLAN HEALTH INC_20210219_DEFM14A_19054835_4126183.Pdf,"Annex D-Opinion of Guggenheim Securities, LLC",D-1,204,UNDEFINED,UNDEFINED
MAGELLAN HEALTH INC_20210219_DEFM14A_19054835_4126183.Pdf,Annex E-Section 262 of the Delaware General Corporation Law,E-1,208,UNDEFINED,UNDEFINED
