Document,Section Header,Section Text,Page Number
CyrusOne Inc._20211230_DEFM14A_19745922_4359686.Pdf,"Voting by Company Directors, Executive Officers and Principal Securityholders",UNDEFINED,27
CyrusOne Inc._20211230_DEFM14A_19745922_4359686.Pdf,Assistance,UNDEFINED,27
CyrusOne Inc._20211230_DEFM14A_19745922_4359686.Pdf,PROPOSAL 1: MERGER PROPOSAL,UNDEFINED,28
CyrusOne Inc._20211230_DEFM14A_19745922_4359686.Pdf,PROPOSAL 2: ADVISORY COMPENSATION PROPOSAL,UNDEFINED,29
CyrusOne Inc._20211230_DEFM14A_19745922_4359686.Pdf,PROPOSAL 3: ADJOURNMENT PROPOSAL,UNDEFINED,30
CyrusOne Inc._20211230_DEFM14A_19745922_4359686.Pdf,THE MERGER,UNDEFINED,31
CyrusOne Inc._20211230_DEFM14A_19745922_4359686.Pdf,Overview,UNDEFINED,31
CyrusOne Inc._20211230_DEFM14A_19745922_4359686.Pdf,Background of the Merger,UNDEFINED,31
CyrusOne Inc._20211230_DEFM14A_19745922_4359686.Pdf,Recommendation of the Board,UNDEFINED,41
CyrusOne Inc._20211230_DEFM14A_19745922_4359686.Pdf,Reasons for the Merger,UNDEFINED,41
CyrusOne Inc._20211230_DEFM14A_19745922_4359686.Pdf,Financial Forecasts,UNDEFINED,45
CyrusOne Inc._20211230_DEFM14A_19745922_4359686.Pdf,Opinion of the Company’s Financial Advisor,UNDEFINED,48
CyrusOne Inc._20211230_DEFM14A_19745922_4359686.Pdf,Certain Effects of the Merger,UNDEFINED,56
CyrusOne Inc._20211230_DEFM14A_19745922_4359686.Pdf,Effects on the Company if the Merger Is Not Consummated,UNDEFINED,56
CyrusOne Inc._20211230_DEFM14A_19745922_4359686.Pdf,Financing of the Merger,UNDEFINED,57
CyrusOne Inc._20211230_DEFM14A_19745922_4359686.Pdf,No Dissenters’ Rights of Appraisal,UNDEFINED,59
CyrusOne Inc._20211230_DEFM14A_19745922_4359686.Pdf,Interests of the Company’s Directors and Executive Officers in the Merger,UNDEFINED,59
CyrusOne Inc._20211230_DEFM14A_19745922_4359686.Pdf,Material U.S. Federal Income Tax Consequences of the Merger,UNDEFINED,65
CyrusOne Inc._20211230_DEFM14A_19745922_4359686.Pdf,Dividends,UNDEFINED,67
CyrusOne Inc._20211230_DEFM14A_19745922_4359686.Pdf,Regulatory Approvals in Connection with the Merger,UNDEFINED,68
CyrusOne Inc._20211230_DEFM14A_19745922_4359686.Pdf,Delisting and Deregistration of the Common Stock,UNDEFINED,69
CyrusOne Inc._20211230_DEFM14A_19745922_4359686.Pdf,THE MERGER AGREEMENT,UNDEFINED,70
CyrusOne Inc._20211230_DEFM14A_19745922_4359686.Pdf,Explanatory Note Regarding the Merger Agreement,UNDEFINED,70
CyrusOne Inc._20211230_DEFM14A_19745922_4359686.Pdf,Effects of the Merger,UNDEFINED,70
CyrusOne Inc._20211230_DEFM14A_19745922_4359686.Pdf,Closing and Effective Time of the Merger,UNDEFINED,71
CyrusOne Inc._20211230_DEFM14A_19745922_4359686.Pdf,Consideration To Be Received in the Merger,UNDEFINED,71
CyrusOne Inc._20211230_DEFM14A_19745922_4359686.Pdf,Excluded Shares,UNDEFINED,71
CyrusOne Inc._20211230_DEFM14A_19745922_4359686.Pdf,Treatment of Company Equity Awards,UNDEFINED,72
CyrusOne Inc._20211230_DEFM14A_19745922_4359686.Pdf,Treatment of Company ESPP,UNDEFINED,72
CyrusOne Inc._20211230_DEFM14A_19745922_4359686.Pdf,Treatment of Interests in the Company Operating Partnership,UNDEFINED,72
CyrusOne Inc._20211230_DEFM14A_19745922_4359686.Pdf,Payment for Stock,UNDEFINED,73
CyrusOne Inc._20211230_DEFM14A_19745922_4359686.Pdf,Representations and Warranties,UNDEFINED,73
CyrusOne Inc._20211230_DEFM14A_19745922_4359686.Pdf,Covenants Regarding Conduct of Business by the Company Pending the Effective Time,UNDEFINED,76
CyrusOne Inc._20211230_DEFM14A_19745922_4359686.Pdf,No Solicitation,UNDEFINED,79
CyrusOne Inc._20211230_DEFM14A_19745922_4359686.Pdf,Change in Board Recommendation,UNDEFINED,81
CyrusOne Inc._20211230_DEFM14A_19745922_4359686.Pdf,Efforts to Obtain the Company Stockholder Approval,UNDEFINED,83
CyrusOne Inc._20211230_DEFM14A_19745922_4359686.Pdf,Reasonable Best Efforts,UNDEFINED,83
CyrusOne Inc._20211230_DEFM14A_19745922_4359686.Pdf,Financing,UNDEFINED,85
CyrusOne Inc._20211230_DEFM14A_19745922_4359686.Pdf,Indemnification,UNDEFINED,86
CyrusOne Inc._20211230_DEFM14A_19745922_4359686.Pdf,Employee Benefits Matters,UNDEFINED,86
CyrusOne Inc._20211230_DEFM14A_19745922_4359686.Pdf,Additional Agreements,UNDEFINED,87
CyrusOne Inc._20211230_DEFM14A_19745922_4359686.Pdf,Conditions of the Merger,UNDEFINED,87
CyrusOne Inc._20211230_DEFM14A_19745922_4359686.Pdf,Termination of the Merger Agreement,UNDEFINED,88
CyrusOne Inc._20211230_DEFM14A_19745922_4359686.Pdf,Termination Fees,UNDEFINED,89
CyrusOne Inc._20211230_DEFM14A_19745922_4359686.Pdf,Withholding Taxes,UNDEFINED,90
CyrusOne Inc._20211230_DEFM14A_19745922_4359686.Pdf,Amendment,UNDEFINED,90
CyrusOne Inc._20211230_DEFM14A_19745922_4359686.Pdf,Extension; Waiver,UNDEFINED,91
CyrusOne Inc._20211230_DEFM14A_19745922_4359686.Pdf,Governing Law,UNDEFINED,91
CyrusOne Inc._20211230_DEFM14A_19745922_4359686.Pdf,Specific Enforcement,UNDEFINED,91
CyrusOne Inc._20211230_DEFM14A_19745922_4359686.Pdf,SECURITY OWNERSHIP OF CERTAIN BENEFICIAL OWNERS AND MANAGEMENT,UNDEFINED,92
CyrusOne Inc._20211230_DEFM14A_19745922_4359686.Pdf,MARKET PRICE AND DIVIDEND INFORMATION,UNDEFINED,94
CyrusOne Inc._20211230_DEFM14A_19745922_4359686.Pdf,HOUSEHOLDING,UNDEFINED,95
CyrusOne Inc._20211230_DEFM14A_19745922_4359686.Pdf,STOCKHOLDER PROPOSALS,UNDEFINED,96
CyrusOne Inc._20211230_DEFM14A_19745922_4359686.Pdf,WHERE YOU CAN FIND ADDITIONAL INFORMATION,UNDEFINED,97
CyrusOne Inc._20211230_DEFM14A_19745922_4359686.Pdf,"Agreement and Plan of Merger, dated as of November 14, 2021, by and among Cavalry Parent L.P., Cavalry Merger Sub LLC and CyrusOne Inc.",UNDEFINED,A-1
CyrusOne Inc._20211230_DEFM14A_19745922_4359686.Pdf,"Opinion of Morgan Stanley & Co. LLC, dated November 14, 2021",UNDEFINED,B-1
