Document,Section Header,Section Text,Page Number
"Veoneer, Inc._20211115_DEFM14A_19656349_4335019.Pdf",Conditions to the Closing of the Merger,UNDEFINED,13
"Veoneer, Inc._20211115_DEFM14A_19656349_4335019.Pdf",Termination of the Merger Agreement,UNDEFINED,15
"Veoneer, Inc._20211115_DEFM14A_19656349_4335019.Pdf",Termination Fees; Expenses,UNDEFINED,16
"Veoneer, Inc._20211115_DEFM14A_19656349_4335019.Pdf",Specific Performance,UNDEFINED,18
"Veoneer, Inc._20211115_DEFM14A_19656349_4335019.Pdf",Market Prices and Dividend Data,UNDEFINED,18
"Veoneer, Inc._20211115_DEFM14A_19656349_4335019.Pdf",Appraisal Rights,UNDEFINED,18
"Veoneer, Inc._20211115_DEFM14A_19656349_4335019.Pdf",QUESTIONS AND ANSWERS,UNDEFINED,20
"Veoneer, Inc._20211115_DEFM14A_19656349_4335019.Pdf",CAUTIONARY STATEMENT REGARDING FORWARD-LOOKING STATEMENTS,UNDEFINED,30
"Veoneer, Inc._20211115_DEFM14A_19656349_4335019.Pdf",THE SPECIAL MEETING,UNDEFINED,31
"Veoneer, Inc._20211115_DEFM14A_19656349_4335019.Pdf","Date, Time and Place of the Special Meeting",UNDEFINED,31
"Veoneer, Inc._20211115_DEFM14A_19656349_4335019.Pdf",Purpose of the Special Meeting,UNDEFINED,31
"Veoneer, Inc._20211115_DEFM14A_19656349_4335019.Pdf",Record Date; Shares Entitled to Vote; Quorum,UNDEFINED,31
"Veoneer, Inc._20211115_DEFM14A_19656349_4335019.Pdf",Vote Required; Abstentions and Broker Non-Votes,UNDEFINED,32
"Veoneer, Inc._20211115_DEFM14A_19656349_4335019.Pdf",Shares Held by Veoneer’s Directors and Executive Officers,UNDEFINED,32
"Veoneer, Inc._20211115_DEFM14A_19656349_4335019.Pdf",Voting of Proxies,UNDEFINED,32
"Veoneer, Inc._20211115_DEFM14A_19656349_4335019.Pdf",How You May Revoke or Change Your Vote,UNDEFINED,33
"Veoneer, Inc._20211115_DEFM14A_19656349_4335019.Pdf",Adjournments,UNDEFINED,34
"Veoneer, Inc._20211115_DEFM14A_19656349_4335019.Pdf",Technical Difficulties or Trouble Accessing the Virtual Meeting Website,UNDEFINED,34
"Veoneer, Inc._20211115_DEFM14A_19656349_4335019.Pdf",Tabulation of Votes,UNDEFINED,34
"Veoneer, Inc._20211115_DEFM14A_19656349_4335019.Pdf",Solicitation of Proxies,UNDEFINED,34
"Veoneer, Inc._20211115_DEFM14A_19656349_4335019.Pdf",Anticipated Date of Consummation of the Merger,UNDEFINED,34
"Veoneer, Inc._20211115_DEFM14A_19656349_4335019.Pdf",Attendance at the Special Meeting,UNDEFINED,34
"Veoneer, Inc._20211115_DEFM14A_19656349_4335019.Pdf",Record Date,UNDEFINED,35
"Veoneer, Inc._20211115_DEFM14A_19656349_4335019.Pdf",Outstanding Shares as of Record Date,UNDEFINED,35
"Veoneer, Inc._20211115_DEFM14A_19656349_4335019.Pdf",Quorum,UNDEFINED,35
"Veoneer, Inc._20211115_DEFM14A_19656349_4335019.Pdf",Assistance,UNDEFINED,35
"Veoneer, Inc._20211115_DEFM14A_19656349_4335019.Pdf",Rights of Stockholders Who Seek Appraisal,UNDEFINED,35
"Veoneer, Inc._20211115_DEFM14A_19656349_4335019.Pdf",PROPOSAL 1: ADOPTION OF THE MERGER AGREEMENT,UNDEFINED,37
"Veoneer, Inc._20211115_DEFM14A_19656349_4335019.Pdf",THE MERGER,UNDEFINED,37
"Veoneer, Inc._20211115_DEFM14A_19656349_4335019.Pdf",Parties Involved in the Merger,UNDEFINED,37
"Veoneer, Inc._20211115_DEFM14A_19656349_4335019.Pdf",Effect of the Merger,UNDEFINED,38
"Veoneer, Inc._20211115_DEFM14A_19656349_4335019.Pdf",Investment and Separation Matters Agreement,UNDEFINED,38
"Veoneer, Inc._20211115_DEFM14A_19656349_4335019.Pdf",Effect on Veoneer if the Merger is Not Consummated,UNDEFINED,38
"Veoneer, Inc._20211115_DEFM14A_19656349_4335019.Pdf",Merger Consideration,UNDEFINED,39
"Veoneer, Inc._20211115_DEFM14A_19656349_4335019.Pdf",Background of the Merger,UNDEFINED,39
"Veoneer, Inc._20211115_DEFM14A_19656349_4335019.Pdf",Recommendation of the Board and Reasons for the Merger,UNDEFINED,53
"Veoneer, Inc._20211115_DEFM14A_19656349_4335019.Pdf",Opinions of Veoneer’s Financial Advisors,UNDEFINED,58
"Veoneer, Inc._20211115_DEFM14A_19656349_4335019.Pdf",Projections Provided by Veoneer’s Management,UNDEFINED,73
"Veoneer, Inc._20211115_DEFM14A_19656349_4335019.Pdf",Interests of the Directors and Executive Officers of Veoneer in the Merger,UNDEFINED,76
"Veoneer, Inc._20211115_DEFM14A_19656349_4335019.Pdf",Financing of the Merger,UNDEFINED,83
"Veoneer, Inc._20211115_DEFM14A_19656349_4335019.Pdf",Closing and Effective Time,UNDEFINED,84
"Veoneer, Inc._20211115_DEFM14A_19656349_4335019.Pdf",U.S. Federal Income Tax Considerations of the Merger,UNDEFINED,84
"Veoneer, Inc._20211115_DEFM14A_19656349_4335019.Pdf",Regulatory Approvals Required for the Merger,UNDEFINED,86
"Veoneer, Inc._20211115_DEFM14A_19656349_4335019.Pdf",Legal Proceedings Regarding the Merger,UNDEFINED,87
"Veoneer, Inc._20211115_DEFM14A_19656349_4335019.Pdf",TERMS OF THE MERGER AGREEMENT,UNDEFINED,88
"Veoneer, Inc._20211115_DEFM14A_19656349_4335019.Pdf",Explanatory Note Regarding the Merger Agreement,UNDEFINED,88
"Veoneer, Inc._20211115_DEFM14A_19656349_4335019.Pdf",Effects of the Merger,UNDEFINED,88
"Veoneer, Inc._20211115_DEFM14A_19656349_4335019.Pdf",Closing and Effective Time,UNDEFINED,88
"Veoneer, Inc._20211115_DEFM14A_19656349_4335019.Pdf",Directors and Officers; Certificate of Incorporation; Bylaws,UNDEFINED,89
"Veoneer, Inc._20211115_DEFM14A_19656349_4335019.Pdf",Merger Consideration,UNDEFINED,89
"Veoneer, Inc._20211115_DEFM14A_19656349_4335019.Pdf",Exchange and Payment Procedures,UNDEFINED,90
"Veoneer, Inc._20211115_DEFM14A_19656349_4335019.Pdf",Representations and Warranties,UNDEFINED,91
"Veoneer, Inc._20211115_DEFM14A_19656349_4335019.Pdf",Conduct of Business Pending the Merger,UNDEFINED,95
"Veoneer, Inc._20211115_DEFM14A_19656349_4335019.Pdf",Restrictions on Solicitations of Other Offers,UNDEFINED,97
"Veoneer, Inc._20211115_DEFM14A_19656349_4335019.Pdf",Adverse Recommendation Changes,UNDEFINED,99
"Veoneer, Inc._20211115_DEFM14A_19656349_4335019.Pdf",Employee Matters,UNDEFINED,100
"Veoneer, Inc._20211115_DEFM14A_19656349_4335019.Pdf",Efforts to Close the Merger,UNDEFINED,101
"Veoneer, Inc._20211115_DEFM14A_19656349_4335019.Pdf",Access to Information,UNDEFINED,103
"Veoneer, Inc._20211115_DEFM14A_19656349_4335019.Pdf",Indemnification and Insurance,UNDEFINED,104
"Veoneer, Inc._20211115_DEFM14A_19656349_4335019.Pdf",Other Covenants,UNDEFINED,105
"Veoneer, Inc._20211115_DEFM14A_19656349_4335019.Pdf",Conditions to the Closing of the Merger,UNDEFINED,107
"Veoneer, Inc._20211115_DEFM14A_19656349_4335019.Pdf",Termination of the Merger Agreement,UNDEFINED,109
"Veoneer, Inc._20211115_DEFM14A_19656349_4335019.Pdf",Termination Fees; Expenses,UNDEFINED,110
"Veoneer, Inc._20211115_DEFM14A_19656349_4335019.Pdf",Specific Performance,UNDEFINED,113
"Veoneer, Inc._20211115_DEFM14A_19656349_4335019.Pdf",Amendment; Extension and Waiver,UNDEFINED,113
"Veoneer, Inc._20211115_DEFM14A_19656349_4335019.Pdf",Jurisdiction,UNDEFINED,113
"Veoneer, Inc._20211115_DEFM14A_19656349_4335019.Pdf",Governing Law,UNDEFINED,113
"Veoneer, Inc._20211115_DEFM14A_19656349_4335019.Pdf",PROPOSAL 2: ADVISORY VOTE ON MERGER-RELATED EXECUTIVE COMPENSATION ARRANGEMENTS,UNDEFINED,114
"Veoneer, Inc._20211115_DEFM14A_19656349_4335019.Pdf",The Non-Binding Advisory Proposal,UNDEFINED,114
"Veoneer, Inc._20211115_DEFM14A_19656349_4335019.Pdf",Vote Required and Board Recommendation,UNDEFINED,114
"Veoneer, Inc._20211115_DEFM14A_19656349_4335019.Pdf",MARKET PRICES AND DIVIDEND DATA,UNDEFINED,115
"Veoneer, Inc._20211115_DEFM14A_19656349_4335019.Pdf",SECURITY OWNERSHIP OF CERTAIN BENEFICIAL OWNERS AND MANAGEMENT,UNDEFINED,116
"Veoneer, Inc._20211115_DEFM14A_19656349_4335019.Pdf",APPRAISAL RIGHTS,UNDEFINED,118
"Veoneer, Inc._20211115_DEFM14A_19656349_4335019.Pdf",Filing Written Demand,UNDEFINED,119
"Veoneer, Inc._20211115_DEFM14A_19656349_4335019.Pdf",Notice by the Surviving Corporation,UNDEFINED,120
"Veoneer, Inc._20211115_DEFM14A_19656349_4335019.Pdf",Filing a Petition for Appraisal,UNDEFINED,120
"Veoneer, Inc._20211115_DEFM14A_19656349_4335019.Pdf",Determination of Fair Value,UNDEFINED,121
"Veoneer, Inc._20211115_DEFM14A_19656349_4335019.Pdf",OTHER MATTERS,UNDEFINED,123
"Veoneer, Inc._20211115_DEFM14A_19656349_4335019.Pdf",FUTURE STOCKHOLDER PROPOSALS,UNDEFINED,123
"Veoneer, Inc._20211115_DEFM14A_19656349_4335019.Pdf",HOUSEHOLDING INFORMATION,UNDEFINED,123
"Veoneer, Inc._20211115_DEFM14A_19656349_4335019.Pdf",WHERE YOU CAN FIND MORE INFORMATION,UNDEFINED,123
"Veoneer, Inc._20211115_DEFM14A_19656349_4335019.Pdf",MISCELLANEOUS,UNDEFINED,124
"Veoneer, Inc._20211115_DEFM14A_19656349_4335019.Pdf",Annex A - Agreement and Plan of Merger,UNDEFINED,
"Veoneer, Inc._20211115_DEFM14A_19656349_4335019.Pdf",Annex B - Section 262 of the General Corporation Law of the State of Delaware,UNDEFINED,
"Veoneer, Inc._20211115_DEFM14A_19656349_4335019.Pdf",Annex C-1 - Opinion of Veoneer’s Financial Advisor (Morgan Stanley),UNDEFINED,
"Veoneer, Inc._20211115_DEFM14A_19656349_4335019.Pdf",Annex C-2 - Opinion of Veoneer’s Financial Advisor (Rothschild & Co),UNDEFINED,
