Document,Section Header,Referenced Page Number,Zero Indexed Page Number,Classification,Section Text
CVENT HOLDING CORP._20230503_DEFM14A_20848314_4658730.Pdf,Regulatory Approvals Required for the Merger,79,87,UNDEFINED,UNDEFINED
CVENT HOLDING CORP._20230503_DEFM14A_20848314_4658730.Pdf,Legal Proceedings Regarding the Merger,80,88,UNDEFINED,UNDEFINED
CVENT HOLDING CORP._20230503_DEFM14A_20848314_4658730.Pdf,Delisting and Deregistration of Cvent Common Stock,80,88,UNDEFINED,UNDEFINED
CVENT HOLDING CORP._20230503_DEFM14A_20848314_4658730.Pdf,THE MERGER AGREEMENT,81,89,UNDEFINED,UNDEFINED
CVENT HOLDING CORP._20230503_DEFM14A_20848314_4658730.Pdf,The Merger,81,78,UNDEFINED,UNDEFINED
CVENT HOLDING CORP._20230503_DEFM14A_20848314_4658730.Pdf,Closing and Effective Time of the Merger,81,89,UNDEFINED,UNDEFINED
CVENT HOLDING CORP._20230503_DEFM14A_20848314_4658730.Pdf,Certificate of Incorporation and Bylaws; Directors and Officers,82,90,UNDEFINED,UNDEFINED
CVENT HOLDING CORP._20230503_DEFM14A_20848314_4658730.Pdf,Consideration to be Received in the Merger,82,90,UNDEFINED,UNDEFINED
CVENT HOLDING CORP._20230503_DEFM14A_20848314_4658730.Pdf,Treatment of Cvent Equity Awards and the ESPP in the Merger,82,90,UNDEFINED,UNDEFINED
CVENT HOLDING CORP._20230503_DEFM14A_20848314_4658730.Pdf,Procedure for Receiving Merger Consideration,83,91,UNDEFINED,UNDEFINED
CVENT HOLDING CORP._20230503_DEFM14A_20848314_4658730.Pdf,Representations and Warranties,84,92,UNDEFINED,UNDEFINED
CVENT HOLDING CORP._20230503_DEFM14A_20848314_4658730.Pdf,Covenants Regarding Conduct of Business by the Company Until the Effective Time,87,95,UNDEFINED,UNDEFINED
CVENT HOLDING CORP._20230503_DEFM14A_20848314_4658730.Pdf,No-Shop; Cvent Board Recommendation Change,89,97,UNDEFINED,UNDEFINED
CVENT HOLDING CORP._20230503_DEFM14A_20848314_4658730.Pdf,Reasonable Best Efforts; Antitrust Filings,93,101,UNDEFINED,UNDEFINED
CVENT HOLDING CORP._20230503_DEFM14A_20848314_4658730.Pdf,Proxy Statement; Cvent Stockholders Meeting,95,103,UNDEFINED,UNDEFINED
CVENT HOLDING CORP._20230503_DEFM14A_20848314_4658730.Pdf,Financing Efforts,96,104,UNDEFINED,UNDEFINED
CVENT HOLDING CORP._20230503_DEFM14A_20848314_4658730.Pdf,Indemnification of Directors and Officers and Insurance,99,107,UNDEFINED,UNDEFINED
CVENT HOLDING CORP._20230503_DEFM14A_20848314_4658730.Pdf,Employee Benefits Matters,100,108,UNDEFINED,UNDEFINED
CVENT HOLDING CORP._20230503_DEFM14A_20848314_4658730.Pdf,Other Agreements,101,109,UNDEFINED,UNDEFINED
CVENT HOLDING CORP._20230503_DEFM14A_20848314_4658730.Pdf,Conditions of the Merger,101,109,UNDEFINED,UNDEFINED
CVENT HOLDING CORP._20230503_DEFM14A_20848314_4658730.Pdf,Termination,102,110,UNDEFINED,UNDEFINED
CVENT HOLDING CORP._20230503_DEFM14A_20848314_4658730.Pdf,Effect of Termination,103,111,UNDEFINED,UNDEFINED
CVENT HOLDING CORP._20230503_DEFM14A_20848314_4658730.Pdf,Termination Fees and Expenses,104,112,UNDEFINED,UNDEFINED
CVENT HOLDING CORP._20230503_DEFM14A_20848314_4658730.Pdf,Specific Performance,104,112,UNDEFINED,UNDEFINED
CVENT HOLDING CORP._20230503_DEFM14A_20848314_4658730.Pdf,Amendments and Waivers,105,113,UNDEFINED,UNDEFINED
CVENT HOLDING CORP._20230503_DEFM14A_20848314_4658730.Pdf,Governing Law,105,113,UNDEFINED,UNDEFINED
CVENT HOLDING CORP._20230503_DEFM14A_20848314_4658730.Pdf,VOTING AGREEMENTS,106,114,UNDEFINED,UNDEFINED
CVENT HOLDING CORP._20230503_DEFM14A_20848314_4658730.Pdf,SECURITY OWNERSHIP OF CERTAIN BENEFICIAL OWNERS AND MANAGEMENT,107,115,UNDEFINED,UNDEFINED
CVENT HOLDING CORP._20230503_DEFM14A_20848314_4658730.Pdf,APPRAISAL RIGHTS,109,117,UNDEFINED,UNDEFINED
CVENT HOLDING CORP._20230503_DEFM14A_20848314_4658730.Pdf,General,109,117,UNDEFINED,UNDEFINED
CVENT HOLDING CORP._20230503_DEFM14A_20848314_4658730.Pdf,How to Exercise and Perfect Your Appraisal Rights,110,118,UNDEFINED,UNDEFINED
CVENT HOLDING CORP._20230503_DEFM14A_20848314_4658730.Pdf,Who May Exercise Appraisal Rights,111,119,UNDEFINED,UNDEFINED
CVENT HOLDING CORP._20230503_DEFM14A_20848314_4658730.Pdf,Surviving Corporation’s Actions After Completion of the Merger,111,119,UNDEFINED,UNDEFINED
CVENT HOLDING CORP._20230503_DEFM14A_20848314_4658730.Pdf,HOUSEHOLDING,114,122,UNDEFINED,UNDEFINED
CVENT HOLDING CORP._20230503_DEFM14A_20848314_4658730.Pdf,FUTURE STOCKHOLDER PROPOSALS,115,123,UNDEFINED,UNDEFINED
CVENT HOLDING CORP._20230503_DEFM14A_20848314_4658730.Pdf,WHERE YOU CAN FIND ADDITIONAL INFORMATION,116,124,UNDEFINED,UNDEFINED
CVENT HOLDING CORP._20230503_DEFM14A_20848314_4658730.Pdf,Annex A Merger Agreement,A-1,125,UNDEFINED,UNDEFINED
CVENT HOLDING CORP._20230503_DEFM14A_20848314_4658730.Pdf,Annex B Opinion of Qatalyst Partners LP,B-1,199,UNDEFINED,UNDEFINED
CVENT HOLDING CORP._20230503_DEFM14A_20848314_4658730.Pdf,Annex C Opinion of J.P. Morgan Securities LLC,C-1,201,UNDEFINED,UNDEFINED
