Document,Section Header,Section Text,Page Number
"Activision Blizzard, Inc._20220321_DEFM14A_19960426_4418687.Pdf",No Solicitation of Other Offers,UNDEFINED,10
"Activision Blizzard, Inc._20220321_DEFM14A_19960426_4418687.Pdf",Change in the Recommendation of the Activision Blizzard Board of Directors,UNDEFINED,11
"Activision Blizzard, Inc._20220321_DEFM14A_19960426_4418687.Pdf",Conditions to the Closing of the Merger,UNDEFINED,11
"Activision Blizzard, Inc._20220321_DEFM14A_19960426_4418687.Pdf",Termination of the Merger Agreement,UNDEFINED,12
"Activision Blizzard, Inc._20220321_DEFM14A_19960426_4418687.Pdf",Termination Fee,UNDEFINED,13
"Activision Blizzard, Inc._20220321_DEFM14A_19960426_4418687.Pdf",Reverse Termination Fee,UNDEFINED,13
"Activision Blizzard, Inc._20220321_DEFM14A_19960426_4418687.Pdf",QUESTIONS AND ANSWERS,UNDEFINED,14
"Activision Blizzard, Inc._20220321_DEFM14A_19960426_4418687.Pdf",FORWARD-LOOKING STATEMENTS,UNDEFINED,24
"Activision Blizzard, Inc._20220321_DEFM14A_19960426_4418687.Pdf",THE SPECIAL MEETING,UNDEFINED,25
"Activision Blizzard, Inc._20220321_DEFM14A_19960426_4418687.Pdf","Date, Time and Place",UNDEFINED,25
"Activision Blizzard, Inc._20220321_DEFM14A_19960426_4418687.Pdf",Purpose of the Special Meeting,UNDEFINED,25
"Activision Blizzard, Inc._20220321_DEFM14A_19960426_4418687.Pdf",Record Date; Shares Entitled to Vote; Quorum,UNDEFINED,25
"Activision Blizzard, Inc._20220321_DEFM14A_19960426_4418687.Pdf",Vote Required; Abstentions and Broker Non-Votes,UNDEFINED,25
"Activision Blizzard, Inc._20220321_DEFM14A_19960426_4418687.Pdf",Shares Held by Activision Blizzard’s Directors and Executive Officers,UNDEFINED,26
"Activision Blizzard, Inc._20220321_DEFM14A_19960426_4418687.Pdf",Voting of Proxies,UNDEFINED,26
"Activision Blizzard, Inc._20220321_DEFM14A_19960426_4418687.Pdf",Revocability of Proxies,UNDEFINED,27
"Activision Blizzard, Inc._20220321_DEFM14A_19960426_4418687.Pdf",Board of Directors’ Recommendation,UNDEFINED,27
"Activision Blizzard, Inc._20220321_DEFM14A_19960426_4418687.Pdf",Tabulation of Votes,UNDEFINED,28
"Activision Blizzard, Inc._20220321_DEFM14A_19960426_4418687.Pdf",Adjournment,UNDEFINED,28
"Activision Blizzard, Inc._20220321_DEFM14A_19960426_4418687.Pdf",Solicitation of Proxies,UNDEFINED,28
"Activision Blizzard, Inc._20220321_DEFM14A_19960426_4418687.Pdf",Anticipated Date of Completion of the Merger,UNDEFINED,28
"Activision Blizzard, Inc._20220321_DEFM14A_19960426_4418687.Pdf",Assistance,UNDEFINED,28
"Activision Blizzard, Inc._20220321_DEFM14A_19960426_4418687.Pdf",Rights of Stockholders Who Seek Appraisal,UNDEFINED,28
"Activision Blizzard, Inc._20220321_DEFM14A_19960426_4418687.Pdf",Other Matters,UNDEFINED,29
"Activision Blizzard, Inc._20220321_DEFM14A_19960426_4418687.Pdf",PARTIES INVOLVED IN THE MERGER,UNDEFINED,30
"Activision Blizzard, Inc._20220321_DEFM14A_19960426_4418687.Pdf",PROPOSAL 1: ADOPTION OF THE MERGER AGREEMENT,UNDEFINED,31
"Activision Blizzard, Inc._20220321_DEFM14A_19960426_4418687.Pdf",THE MERGER,UNDEFINED,31
"Activision Blizzard, Inc._20220321_DEFM14A_19960426_4418687.Pdf",Certain Effects of the Merger on Activision Blizzard,UNDEFINED,31
"Activision Blizzard, Inc._20220321_DEFM14A_19960426_4418687.Pdf",Effect on Activision Blizzard if the Merger is Not Completed,UNDEFINED,31
"Activision Blizzard, Inc._20220321_DEFM14A_19960426_4418687.Pdf",Background of the Merger,UNDEFINED,32
"Activision Blizzard, Inc._20220321_DEFM14A_19960426_4418687.Pdf",Recommendation of Our Board of Directors and Reasons for the Merger,UNDEFINED,43
"Activision Blizzard, Inc._20220321_DEFM14A_19960426_4418687.Pdf",Financial Forecasts,UNDEFINED,48
"Activision Blizzard, Inc._20220321_DEFM14A_19960426_4418687.Pdf",Opinion of Activision Blizzard’s Financial Advisor,UNDEFINED,52
"Activision Blizzard, Inc._20220321_DEFM14A_19960426_4418687.Pdf",Treatment of Equity Compensation,UNDEFINED,57
"Activision Blizzard, Inc._20220321_DEFM14A_19960426_4418687.Pdf",Interests of the Non-Employee Directors and Executive Officers of Activision Blizzard in the Merger,UNDEFINED,59
"Activision Blizzard, Inc._20220321_DEFM14A_19960426_4418687.Pdf",Financing of the Merger,UNDEFINED,67
"Activision Blizzard, Inc._20220321_DEFM14A_19960426_4418687.Pdf",U.S. Federal Income Tax Consequences of the Merger,UNDEFINED,67
"Activision Blizzard, Inc._20220321_DEFM14A_19960426_4418687.Pdf",Regulatory Approvals,UNDEFINED,69
"Activision Blizzard, Inc._20220321_DEFM14A_19960426_4418687.Pdf",Legal Proceedings Regarding the Merger,UNDEFINED,71
"Activision Blizzard, Inc._20220321_DEFM14A_19960426_4418687.Pdf",Pending EEOC Settlement,UNDEFINED,72
"Activision Blizzard, Inc._20220321_DEFM14A_19960426_4418687.Pdf",Other Pending Employment-Related Matters,UNDEFINED,72
"Activision Blizzard, Inc._20220321_DEFM14A_19960426_4418687.Pdf",Unionization Efforts,UNDEFINED,73
"Activision Blizzard, Inc._20220321_DEFM14A_19960426_4418687.Pdf",TERMS OF THE MERGER AGREEMENT,UNDEFINED,74
"Activision Blizzard, Inc._20220321_DEFM14A_19960426_4418687.Pdf",Closing and Effective Time of the Merger,UNDEFINED,74
"Activision Blizzard, Inc._20220321_DEFM14A_19960426_4418687.Pdf",Effects of the Merger; Certificate of Incorporation; Bylaws; Directors and Officers,UNDEFINED,74
"Activision Blizzard, Inc._20220321_DEFM14A_19960426_4418687.Pdf",Conversion of Shares,UNDEFINED,75
"Activision Blizzard, Inc._20220321_DEFM14A_19960426_4418687.Pdf",Exchange and Payment Procedures,UNDEFINED,77
"Activision Blizzard, Inc._20220321_DEFM14A_19960426_4418687.Pdf",Representations and Warranties,UNDEFINED,77
"Activision Blizzard, Inc._20220321_DEFM14A_19960426_4418687.Pdf",Conduct of Business Pending the Merger,UNDEFINED,81
"Activision Blizzard, Inc._20220321_DEFM14A_19960426_4418687.Pdf",No Solicitation of Other Offers,UNDEFINED,83
"Activision Blizzard, Inc._20220321_DEFM14A_19960426_4418687.Pdf",The Recommendation of the Activision Blizzard Board of Directors; Company Board Recommendation Change,UNDEFINED,85
"Activision Blizzard, Inc._20220321_DEFM14A_19960426_4418687.Pdf",Stockholder Meeting,UNDEFINED,87
"Activision Blizzard, Inc._20220321_DEFM14A_19960426_4418687.Pdf",Employee Matters,UNDEFINED,87
"Activision Blizzard, Inc._20220321_DEFM14A_19960426_4418687.Pdf",Efforts to Close the Merger,UNDEFINED,88
"Activision Blizzard, Inc._20220321_DEFM14A_19960426_4418687.Pdf",Indemnification and Insurance,UNDEFINED,88
"Activision Blizzard, Inc._20220321_DEFM14A_19960426_4418687.Pdf",Specified and Transaction Litigation,UNDEFINED,89
"Activision Blizzard, Inc._20220321_DEFM14A_19960426_4418687.Pdf",Conditions to the Closing of the Merger,UNDEFINED,89
"Activision Blizzard, Inc._20220321_DEFM14A_19960426_4418687.Pdf",Termination of the Merger Agreement,UNDEFINED,91
"Activision Blizzard, Inc._20220321_DEFM14A_19960426_4418687.Pdf",Termination Fee,UNDEFINED,92
"Activision Blizzard, Inc._20220321_DEFM14A_19960426_4418687.Pdf",Reverse Termination Fee,UNDEFINED,93
"Activision Blizzard, Inc._20220321_DEFM14A_19960426_4418687.Pdf",Specific Performance,UNDEFINED,93
"Activision Blizzard, Inc._20220321_DEFM14A_19960426_4418687.Pdf",Fees and Expenses,UNDEFINED,93
"Activision Blizzard, Inc._20220321_DEFM14A_19960426_4418687.Pdf",Amendment,UNDEFINED,94
"Activision Blizzard, Inc._20220321_DEFM14A_19960426_4418687.Pdf",Governing Law; Venue,UNDEFINED,94
"Activision Blizzard, Inc._20220321_DEFM14A_19960426_4418687.Pdf",PROPOSAL 2: ADVISORY VOTE ON MERGER-RELATED EXECUTIVE COMPENSATION ARRANGEMENTS,UNDEFINED,95
"Activision Blizzard, Inc._20220321_DEFM14A_19960426_4418687.Pdf",The Merger-Related Compensation Proposal,UNDEFINED,95
"Activision Blizzard, Inc._20220321_DEFM14A_19960426_4418687.Pdf",Vote Required and Board of Directors Recommendation,UNDEFINED,95
"Activision Blizzard, Inc._20220321_DEFM14A_19960426_4418687.Pdf",PROPOSAL 3: ADJOURNMENT OF THE SPECIAL MEETING,UNDEFINED,96
"Activision Blizzard, Inc._20220321_DEFM14A_19960426_4418687.Pdf",The Adjournment Proposal,UNDEFINED,96
"Activision Blizzard, Inc._20220321_DEFM14A_19960426_4418687.Pdf",Vote Required and Board of Directors Recommendation,UNDEFINED,96
"Activision Blizzard, Inc._20220321_DEFM14A_19960426_4418687.Pdf",SECURITY OWNERSHIP OF CERTAIN BENEFICIAL OWNERS AND MANAGEMENT,UNDEFINED,97
"Activision Blizzard, Inc._20220321_DEFM14A_19960426_4418687.Pdf",Ownership by Our Directors and Executive Officers,UNDEFINED,97
"Activision Blizzard, Inc._20220321_DEFM14A_19960426_4418687.Pdf",Ownership of More than 5% of Activision Blizzard Common Stock,UNDEFINED,99
"Activision Blizzard, Inc._20220321_DEFM14A_19960426_4418687.Pdf",APPRAISAL RIGHTS,UNDEFINED,101
"Activision Blizzard, Inc._20220321_DEFM14A_19960426_4418687.Pdf",Filing Written Demand,UNDEFINED,102
"Activision Blizzard, Inc._20220321_DEFM14A_19960426_4418687.Pdf",Notice by the Surviving Corporation,UNDEFINED,103
"Activision Blizzard, Inc._20220321_DEFM14A_19960426_4418687.Pdf",Filing a Petition for Appraisal,UNDEFINED,103
"Activision Blizzard, Inc._20220321_DEFM14A_19960426_4418687.Pdf",Determination of Fair Value,UNDEFINED,104
"Activision Blizzard, Inc._20220321_DEFM14A_19960426_4418687.Pdf",FUTURE STOCKHOLDER PROPOSALS,UNDEFINED,107
"Activision Blizzard, Inc._20220321_DEFM14A_19960426_4418687.Pdf",HOUSEHOLDING INFORMATION,UNDEFINED,108
"Activision Blizzard, Inc._20220321_DEFM14A_19960426_4418687.Pdf",WHERE YOU CAN FIND MORE INFORMATION,UNDEFINED,109
"Activision Blizzard, Inc._20220321_DEFM14A_19960426_4418687.Pdf",MISCELLANEOUS,UNDEFINED,111
"Activision Blizzard, Inc._20220321_DEFM14A_19960426_4418687.Pdf",ANNEX A - AGREEMENT AND PLAN OF MERGER,UNDEFINED,A-1
"Activision Blizzard, Inc._20220321_DEFM14A_19960426_4418687.Pdf",ANNEX B - SECTION 262 OF THE GENERAL CORPORATION LAW OF THE STATE OF DELAWARE,UNDEFINED,B-1
"Activision Blizzard, Inc._20220321_DEFM14A_19960426_4418687.Pdf",ANNEX C - OPINION OF ALLEN & COMPANY LLC,UNDEFINED,C-1
