Document,Section Header,Referenced Page Number,Zero Indexed Page Number,Classification,Section Text
1Life Healthcare Inc_20220824_DEFM14A_20299948_4508791.Pdf,Equity Interests of 1Life’s Named Executive Officers and Non-Employee Directors,68,73,UNDEFINED,UNDEFINED
1Life Healthcare Inc_20220824_DEFM14A_20299948_4508791.Pdf,Appraisal Rights,69,75,UNDEFINED,UNDEFINED
1Life Healthcare Inc_20220824_DEFM14A_20299948_4508791.Pdf,Accounting Treatment,74,80,UNDEFINED,UNDEFINED
1Life Healthcare Inc_20220824_DEFM14A_20299948_4508791.Pdf,Material U.S. Federal Income Tax Consequences of the Merger,75,80,UNDEFINED,UNDEFINED
1Life Healthcare Inc_20220824_DEFM14A_20299948_4508791.Pdf,Regulatory Approvals Required for the Merger,78,83,UNDEFINED,UNDEFINED
1Life Healthcare Inc_20220824_DEFM14A_20299948_4508791.Pdf,Legal Proceedings,78,84,UNDEFINED,UNDEFINED
1Life Healthcare Inc_20220824_DEFM14A_20299948_4508791.Pdf,PROPOSAL 1: ADOPTION OF THE MERGER AGREEMENT,79,85,UNDEFINED,UNDEFINED
1Life Healthcare Inc_20220824_DEFM14A_20299948_4508791.Pdf,PROPOSAL 2: THE COMPENSATION PROPOSAL,106,112,UNDEFINED,UNDEFINED
1Life Healthcare Inc_20220824_DEFM14A_20299948_4508791.Pdf,PROPOSAL 3: THE ADJOURNMENT PROPOSAL,108,114,UNDEFINED,UNDEFINED
1Life Healthcare Inc_20220824_DEFM14A_20299948_4508791.Pdf,MARKET PRICE AND DIVIDEND DATA,110,116,UNDEFINED,UNDEFINED
1Life Healthcare Inc_20220824_DEFM14A_20299948_4508791.Pdf,SECURITY OWNERSHIP OF CERTAIN BENEFICIAL OWNERS AND MANAGEMENT,111,117,UNDEFINED,UNDEFINED
1Life Healthcare Inc_20220824_DEFM14A_20299948_4508791.Pdf,OTHER MATTERS,114,120,UNDEFINED,UNDEFINED
1Life Healthcare Inc_20220824_DEFM14A_20299948_4508791.Pdf,Other Matters,114,120,UNDEFINED,UNDEFINED
1Life Healthcare Inc_20220824_DEFM14A_20299948_4508791.Pdf,Future Stockholder Proposals,114,120,UNDEFINED,UNDEFINED
1Life Healthcare Inc_20220824_DEFM14A_20299948_4508791.Pdf,Householding of Special Meeting Materials,115,121,UNDEFINED,UNDEFINED
1Life Healthcare Inc_20220824_DEFM14A_20299948_4508791.Pdf,WHERE YOU CAN FIND MORE INFORMATION,116,122,UNDEFINED,UNDEFINED
1Life Healthcare Inc_20220824_DEFM14A_20299948_4508791.Pdf,MISCELLANEOUS,118,124,UNDEFINED,UNDEFINED
