Document,Section Header,Section Text,Page Number
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,Treatment of KCS Equity Awards,UNDEFINED,15
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,Appraisal or Dissenters’ Rights,UNDEFINED,16
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,Conditions to the Transaction,UNDEFINED,16
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,No Solicitation,UNDEFINED,18
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,Financing,UNDEFINED,18
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,Termination or Abandonment of the Merger Agreement,UNDEFINED,19
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,Your Rights as a CPRL Shareholder Will Be Different from Your Rights as a KCS Stockholder,UNDEFINED,20
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,Interests of KCS’s Directors and Executive Officers in the Transaction,UNDEFINED,20
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,RISK FACTORS,UNDEFINED,22
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,Risks Relating to the Transaction,UNDEFINED,22
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,Risks Related to KCS’s Business,UNDEFINED,36
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,Risks Related to CPRL’s Business,UNDEFINED,36
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,CAUTIONARY STATEMENT REGARDING FORWARD-LOOKING STATEMENTS,UNDEFINED,37
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,COMPARATIVE PER SHARE MARKET PRICE AND DIVIDEND INFORMATION,UNDEFINED,39
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,THE KCS SPECIAL MEETING,UNDEFINED,41
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,"Date, Time and Place of the KCS Special Meeting",UNDEFINED,41
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,Purpose of the KCS Special Meeting,UNDEFINED,41
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,Recommendation of the KCS Board,UNDEFINED,41
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,Record Date and Outstanding Shares of KCS Voting Stock,UNDEFINED,42
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,Quorum; Abstentions and Broker Non-Votes,UNDEFINED,42
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,Required Vote,UNDEFINED,42
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,Adjournment,UNDEFINED,44
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,Voting by Directors and Executive Officers,UNDEFINED,44
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,Voting by Proxy or in Person,UNDEFINED,44
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,Revocability of Proxies and Changes to a KCS Stockholder’s Vote,UNDEFINED,45
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,Tabulation of Votes,UNDEFINED,46
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,Solicitation of Proxies; Expenses of Solicitation,UNDEFINED,46
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,Householding,UNDEFINED,46
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,Assistance,UNDEFINED,47
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,THE KCS MERGER PROPOSAL,UNDEFINED,48
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,Transaction Structure,UNDEFINED,48
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,Merger Consideration,UNDEFINED,49
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,Background of the Transaction,UNDEFINED,50
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,Recommendation of the KCS Board; KCS’s Reasons for the Transaction,UNDEFINED,65
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,Board of Directors and Management of CPRL after the Transaction,UNDEFINED,69
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,CPRL’s Reasons for the Transaction,UNDEFINED,70
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,Opinions of KCS’s Financial Advisors,UNDEFINED,72
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,KCS Unaudited Prospective Financial Information,UNDEFINED,97
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,Summary of KCS Prospective Financial Information,UNDEFINED,97
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,Listing of CPRL Common Shares,UNDEFINED,101
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,Delisting and Deregistration of KCS Common Stock,UNDEFINED,102
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,Interests of KCS’s Directors and Executive Officers in the Transaction,UNDEFINED,102
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,The CPRL Special Meeting and Shareholder Approval,UNDEFINED,108
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,Accounting Treatment of the Transaction,UNDEFINED,109
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,Regulatory Approvals Required for the Transaction,UNDEFINED,110
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,Appraisal or Dissenters’ Rights,UNDEFINED,114
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,Restrictions on Resales of CPRL Common Shares Received in the Transaction,UNDEFINED,119
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,Dividend Policy,UNDEFINED,119
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,Debt Financing,UNDEFINED,119
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,Certain U.S. Federal Income Tax Consequences,UNDEFINED,120
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,Certain Canadian Federal Income Tax Consequences,UNDEFINED,125
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,THE ADVISORY COMPENSATION PROPOSAL,UNDEFINED,132
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,THE KCS ADJOURNMENT PROPOSAL,UNDEFINED,133
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,INFORMATION ABOUT THE COMPANIES,UNDEFINED,134
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,Canadian Pacific Railway Limited,UNDEFINED,134
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,Cygnus Merger Sub 1 Corporation,UNDEFINED,134
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,Cygnus Merger Sub 2 Corporation,UNDEFINED,134
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,Kansas City Southern,UNDEFINED,135
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,Information Concerning the Combined Company,UNDEFINED,136
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,THE MERGER AGREEMENT,UNDEFINED,137
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,Explanatory Note Regarding the Merger Agreement and the Summary of the Merger Agreement,UNDEFINED,137
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,"Structure, Closing and Effectiveness of the Transaction",UNDEFINED,137
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,Effects of the Transaction,UNDEFINED,138
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,Merger Consideration,UNDEFINED,139
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,No Fractional Shares,UNDEFINED,139
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,Shares Subject to Properly Exercised Appraisal Rights,UNDEFINED,139
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,Surrender of KCS Common Stock,UNDEFINED,139
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,Withholding,UNDEFINED,140
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,Treatment of KCS Equity Awards,UNDEFINED,141
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,Conditions that Must be Satisfied or Waived for the Transaction to Occur,UNDEFINED,141
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,Representations and Warranties,UNDEFINED,144
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,Material Adverse Effect,UNDEFINED,145
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,Conduct of Business Pending the Transaction,UNDEFINED,146
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,No Solicitation,UNDEFINED,151
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,Change of Recommendation,UNDEFINED,153
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,Efforts to Obtain Required Stockholder/Shareholder Votes,UNDEFINED,154
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,Financing,UNDEFINED,155
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,Employee Matters,UNDEFINED,157
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,Indemnification and Insurance,UNDEFINED,158
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,Regulatory Filings and Efforts; Other Actions,UNDEFINED,160
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,Other Covenants and Agreements,UNDEFINED,164
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,Termination or Abandonment of the Merger Agreement,UNDEFINED,164
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,Expenses,UNDEFINED,167
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,"Modification, Amendment or Waiver",UNDEFINED,167
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,Specific Enforcement; Remedies,UNDEFINED,167
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,Governing Law,UNDEFINED,168
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,THE VOTING TRUST,UNDEFINED,169
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,UNAUDITED PRO FORMA CONDENSED CONSOLIDATED FINANCIAL INFORMATION,UNDEFINED,171
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,UNAUDITED PRO FORMA CONDENSED CONSOLIDATED BALANCE SHEET,UNDEFINED,173
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,UNAUDITED PRO FORMA CONDENSED CONSOLIDATED STATEMENT OF INCOME,UNDEFINED,174
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,NOTES TO UNAUDITED PRO FORMA CONDENSED CONSOLIDATED FINANCIAL INFORMATION,UNDEFINED,176
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,BENEFICIAL OWNERSHIP OF SECURITIES,UNDEFINED,191
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,Security Ownership of Certain Beneficial Owners and Management of KCS,UNDEFINED,191
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,Security Ownership of Certain Beneficial Owners and Management of CPRL,UNDEFINED,193
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,COMPARISON OF RIGHTS OF CPRL SHAREHOLDERS AND KCS STOCKHOLDERS,UNDEFINED,195
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,General,UNDEFINED,195
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,Material Differences Between the Rights of Shareholders of CPRL and Stockholders of KCS,UNDEFINED,195
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,LEGAL MATTERS,UNDEFINED,224
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,EXPERTS,UNDEFINED,225
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,ENFORCEABILITY OF CIVIL LIABILITIES,UNDEFINED,226
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,OTHER MATTERS,UNDEFINED,227
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,FUTURE SHAREHOLDER PROPOSALS,UNDEFINED,228
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,KCS,UNDEFINED,228
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,HOUSEHOLDING OF PROXY MATERIALS,UNDEFINED,229
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,WHERE YOU CAN FIND ADDITIONAL INFORMATION,UNDEFINED,230
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,Incorporation of Certain Documents by Reference,UNDEFINED,230
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,Annex A—Agreement and Plan of Merger,UNDEFINED,A-1
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,Annex B—Opinion of Morgan Stanley,UNDEFINED,B-1
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,Annex C—Opinion of BofA Securities,UNDEFINED,C-1
KANSAS CITY SOUTHERN_20211103_DEFM14A_19625972_4325028.Pdf,Annex D—Section 262 of the Delaware General Corporation Law,UNDEFINED,D-1
