Document,Section Header,Referenced Page Number,Zero Indexed Page Number,Classification,Section Text
"Echo Global Logistics, Inc._20211021_DEFM14A_19595960_4315476.Pdf",Delisting and Deregistration of Company Common Stock,58,15,UNDEFINED,UNDEFINED
"Echo Global Logistics, Inc._20211021_DEFM14A_19595960_4315476.Pdf",Acquisition Proposals; No Solicitation,66,15,UNDEFINED,UNDEFINED
"Echo Global Logistics, Inc._20211021_DEFM14A_19595960_4315476.Pdf",Change of Board Recommendation; Alternative Acquisition Agreement,68,16,UNDEFINED,UNDEFINED
"Echo Global Logistics, Inc._20211021_DEFM14A_19595960_4315476.Pdf",Termination,76,17,UNDEFINED,UNDEFINED
"Echo Global Logistics, Inc._20211021_DEFM14A_19595960_4315476.Pdf",Company Termination Fee; Buyer Termination Fee,77,18,UNDEFINED,UNDEFINED
"Echo Global Logistics, Inc._20211021_DEFM14A_19595960_4315476.Pdf",QUESTIONS AND ANSWERS ABOUT THE SPECIAL MEETING AND THE MERGER,15,19,UNDEFINED,UNDEFINED
"Echo Global Logistics, Inc._20211021_DEFM14A_19595960_4315476.Pdf",CAUTIONARY STATEMENT CONCERNING FORWARD-LOOKING STATEMENTS,21,25,UNDEFINED,UNDEFINED
"Echo Global Logistics, Inc._20211021_DEFM14A_19595960_4315476.Pdf",THE COMPANIES,22,8,UNDEFINED,UNDEFINED
"Echo Global Logistics, Inc._20211021_DEFM14A_19595960_4315476.Pdf",Echo,22,12,UNDEFINED,UNDEFINED
"Echo Global Logistics, Inc._20211021_DEFM14A_19595960_4315476.Pdf","Einstein MidCo, LLC",22,26,UNDEFINED,UNDEFINED
"Echo Global Logistics, Inc._20211021_DEFM14A_19595960_4315476.Pdf","Einstein Merger Sub, Inc.",22,26,UNDEFINED,UNDEFINED
"Echo Global Logistics, Inc._20211021_DEFM14A_19595960_4315476.Pdf",THE SPECIAL MEETING,23,8,UNDEFINED,UNDEFINED
"Echo Global Logistics, Inc._20211021_DEFM14A_19595960_4315476.Pdf","Date, Time and Place of the Special Meeting",23,27,UNDEFINED,UNDEFINED
"Echo Global Logistics, Inc._20211021_DEFM14A_19595960_4315476.Pdf",Purposes of the Special Meeting,23,27,UNDEFINED,UNDEFINED
"Echo Global Logistics, Inc._20211021_DEFM14A_19595960_4315476.Pdf",Record Date and Quorum,23,27,UNDEFINED,UNDEFINED
"Echo Global Logistics, Inc._20211021_DEFM14A_19595960_4315476.Pdf",Required Vote,24,28,UNDEFINED,UNDEFINED
"Echo Global Logistics, Inc._20211021_DEFM14A_19595960_4315476.Pdf",Voting by Echo’s Directors and Executive Officers,24,28,UNDEFINED,UNDEFINED
"Echo Global Logistics, Inc._20211021_DEFM14A_19595960_4315476.Pdf",Voting; Proxies; Revocation,24,28,UNDEFINED,UNDEFINED
"Echo Global Logistics, Inc._20211021_DEFM14A_19595960_4315476.Pdf",Abstentions,26,30,UNDEFINED,UNDEFINED
"Echo Global Logistics, Inc._20211021_DEFM14A_19595960_4315476.Pdf",Solicitation of Proxies,26,30,UNDEFINED,UNDEFINED
"Echo Global Logistics, Inc._20211021_DEFM14A_19595960_4315476.Pdf",Other Information,26,30,UNDEFINED,UNDEFINED
"Echo Global Logistics, Inc._20211021_DEFM14A_19595960_4315476.Pdf",THE MERGER (PROPOSAL 1),27,31,UNDEFINED,UNDEFINED
"Echo Global Logistics, Inc._20211021_DEFM14A_19595960_4315476.Pdf",Certain Effects of the Merger,27,31,UNDEFINED,UNDEFINED
"Echo Global Logistics, Inc._20211021_DEFM14A_19595960_4315476.Pdf",Background to the Merger,27,31,UNDEFINED,UNDEFINED
"Echo Global Logistics, Inc._20211021_DEFM14A_19595960_4315476.Pdf",Reasons for the Merger; Recommendation of the Board,37,41,UNDEFINED,UNDEFINED
"Echo Global Logistics, Inc._20211021_DEFM14A_19595960_4315476.Pdf",Certain Echo Unaudited Prospective Financial Information,40,44,UNDEFINED,UNDEFINED
"Echo Global Logistics, Inc._20211021_DEFM14A_19595960_4315476.Pdf",Opinion of Morgan Stanley,42,46,UNDEFINED,UNDEFINED
"Echo Global Logistics, Inc._20211021_DEFM14A_19595960_4315476.Pdf",Financing,48,52,UNDEFINED,UNDEFINED
"Echo Global Logistics, Inc._20211021_DEFM14A_19595960_4315476.Pdf",Interests of Echo’s Directors and Executive Officers in the Merger,49,53,UNDEFINED,UNDEFINED
"Echo Global Logistics, Inc._20211021_DEFM14A_19595960_4315476.Pdf",Material U.S. Federal Income Tax Consequences of the Merger,55,59,UNDEFINED,UNDEFINED
"Echo Global Logistics, Inc._20211021_DEFM14A_19595960_4315476.Pdf",Regulatory Clearances,57,61,UNDEFINED,UNDEFINED
"Echo Global Logistics, Inc._20211021_DEFM14A_19595960_4315476.Pdf",Delisting and Deregistration of Company Common Stock,58,62,UNDEFINED,UNDEFINED
"Echo Global Logistics, Inc._20211021_DEFM14A_19595960_4315476.Pdf",THE MERGER AGREEMENT,59,63,UNDEFINED,UNDEFINED
"Echo Global Logistics, Inc._20211021_DEFM14A_19595960_4315476.Pdf",Explanatory Note Regarding the Merger Agreement,59,63,UNDEFINED,UNDEFINED
"Echo Global Logistics, Inc._20211021_DEFM14A_19595960_4315476.Pdf",Structure of the Merger; Bylaws; Directors and Officers,59,63,UNDEFINED,UNDEFINED
"Echo Global Logistics, Inc._20211021_DEFM14A_19595960_4315476.Pdf",When the Merger Becomes Effective,59,63,UNDEFINED,UNDEFINED
"Echo Global Logistics, Inc._20211021_DEFM14A_19595960_4315476.Pdf",Effect of the Merger on the Common Stock,60,64,UNDEFINED,UNDEFINED
"Echo Global Logistics, Inc._20211021_DEFM14A_19595960_4315476.Pdf",Withholding Rights,60,64,UNDEFINED,UNDEFINED
"Echo Global Logistics, Inc._20211021_DEFM14A_19595960_4315476.Pdf",Treatment of Company Equity Awards,60,64,UNDEFINED,UNDEFINED
"Echo Global Logistics, Inc._20211021_DEFM14A_19595960_4315476.Pdf",Payment for Common Stock in the Merger,61,65,UNDEFINED,UNDEFINED
"Echo Global Logistics, Inc._20211021_DEFM14A_19595960_4315476.Pdf",Representations and Warranties,61,65,UNDEFINED,UNDEFINED
"Echo Global Logistics, Inc._20211021_DEFM14A_19595960_4315476.Pdf",Conduct of Business Pending the Merger,63,67,UNDEFINED,UNDEFINED
"Echo Global Logistics, Inc._20211021_DEFM14A_19595960_4315476.Pdf",Access,66,70,UNDEFINED,UNDEFINED
"Echo Global Logistics, Inc._20211021_DEFM14A_19595960_4315476.Pdf",Acquisition Proposals; No Solicitation,66,70,UNDEFINED,UNDEFINED
"Echo Global Logistics, Inc._20211021_DEFM14A_19595960_4315476.Pdf",Echo Stockholders’ Meeting,69,73,UNDEFINED,UNDEFINED
"Echo Global Logistics, Inc._20211021_DEFM14A_19595960_4315476.Pdf",Financing and Financing Cooperation,70,74,UNDEFINED,UNDEFINED
"Echo Global Logistics, Inc._20211021_DEFM14A_19595960_4315476.Pdf",Employee Matters,72,76,UNDEFINED,UNDEFINED
"Echo Global Logistics, Inc._20211021_DEFM14A_19595960_4315476.Pdf",Efforts to Complete the Merger,73,77,UNDEFINED,UNDEFINED
"Echo Global Logistics, Inc._20211021_DEFM14A_19595960_4315476.Pdf",Indemnification and Insurance,75,79,UNDEFINED,UNDEFINED
"Echo Global Logistics, Inc._20211021_DEFM14A_19595960_4315476.Pdf",Coordination on Litigation,75,79,UNDEFINED,UNDEFINED
"Echo Global Logistics, Inc._20211021_DEFM14A_19595960_4315476.Pdf",Other Covenants and Agreements,76,80,UNDEFINED,UNDEFINED
"Echo Global Logistics, Inc._20211021_DEFM14A_19595960_4315476.Pdf",Conditions to Completion of the Merger,76,80,UNDEFINED,UNDEFINED
"Echo Global Logistics, Inc._20211021_DEFM14A_19595960_4315476.Pdf",Termination,76,80,UNDEFINED,UNDEFINED
"Echo Global Logistics, Inc._20211021_DEFM14A_19595960_4315476.Pdf",Company Termination Fee; Buyer Termination Fee,77,81,UNDEFINED,UNDEFINED
"Echo Global Logistics, Inc._20211021_DEFM14A_19595960_4315476.Pdf",Limitation on Remedies,78,82,UNDEFINED,UNDEFINED
"Echo Global Logistics, Inc._20211021_DEFM14A_19595960_4315476.Pdf",Expenses,78,82,UNDEFINED,UNDEFINED
"Echo Global Logistics, Inc._20211021_DEFM14A_19595960_4315476.Pdf",Amendment and Modification,78,82,UNDEFINED,UNDEFINED
"Echo Global Logistics, Inc._20211021_DEFM14A_19595960_4315476.Pdf",Jurisdiction; Specific Enforcement,79,83,UNDEFINED,UNDEFINED
"Echo Global Logistics, Inc._20211021_DEFM14A_19595960_4315476.Pdf",ADVISORY VOTE ON NAMED EXECUTIVE OFFICER MERGER-RELATED COMPENSATION (PROPOSAL 2),80,84,UNDEFINED,UNDEFINED
"Echo Global Logistics, Inc._20211021_DEFM14A_19595960_4315476.Pdf",VOTE ON ADJOURNMENT (PROPOSAL 3),81,85,UNDEFINED,UNDEFINED
"Echo Global Logistics, Inc._20211021_DEFM14A_19595960_4315476.Pdf",MARKET PRICE OF THE COMPANY’S COMMON STOCK,82,86,UNDEFINED,UNDEFINED
"Echo Global Logistics, Inc._20211021_DEFM14A_19595960_4315476.Pdf",SECURITY OWNERSHIP OF CERTAIN BENEFICIAL OWNERS AND MANAGEMENT,83,87,UNDEFINED,UNDEFINED
"Echo Global Logistics, Inc._20211021_DEFM14A_19595960_4315476.Pdf",APPRAISAL RIGHTS OF ECHO STOCKHOLDERS,84,88,UNDEFINED,UNDEFINED
"Echo Global Logistics, Inc._20211021_DEFM14A_19595960_4315476.Pdf",MULTIPLE STOCKHOLDERS SHARING ONE ADDRESS,86,90,UNDEFINED,UNDEFINED
"Echo Global Logistics, Inc._20211021_DEFM14A_19595960_4315476.Pdf",SUBMISSION OF STOCKHOLDER PROPOSALS,87,91,UNDEFINED,UNDEFINED
"Echo Global Logistics, Inc._20211021_DEFM14A_19595960_4315476.Pdf",WHERE YOU CAN FIND ADDITIONAL INFORMATION,88,92,UNDEFINED,UNDEFINED
"Echo Global Logistics, Inc._20211021_DEFM14A_19595960_4315476.Pdf","ANNEX A Agreement and Plan of Merger by and among Einstein MidCo, LLC, Einstein Merger Sub, Inc. and Echo Global Logistics, Inc., dated as of September 9, 2021.",A-1,98,UNDEFINED,UNDEFINED
"Echo Global Logistics, Inc._20211021_DEFM14A_19595960_4315476.Pdf",ANNEX B Opinion of Morgan Stanley & Co. LLC,B-1,156,UNDEFINED,UNDEFINED
"Echo Global Logistics, Inc._20211021_DEFM14A_19595960_4315476.Pdf",ANNEX C Appraisal Rights Provisions of the Delaware General Corporation Law.,C-1,159,UNDEFINED,UNDEFINED
