Document,Section Header,Section Text,Page Number
CITRIX SYSTEMS INC_20220316_DEFM14A_19951567_4414270.Pdf,Equity Financing,UNDEFINED,5.08
CITRIX SYSTEMS INC_20220316_DEFM14A_19951567_4414270.Pdf,Equity Investors,UNDEFINED,
CITRIX SYSTEMS INC_20220316_DEFM14A_19951567_4414270.Pdf,Recitals,UNDEFINED,
CITRIX SYSTEMS INC_20220316_DEFM14A_19951567_4414270.Pdf,Excluded Information,UNDEFINED,
CITRIX SYSTEMS INC_20220316_DEFM14A_19951567_4414270.Pdf,6.17(c),UNDEFINED,
CITRIX SYSTEMS INC_20220316_DEFM14A_19951567_4414270.Pdf,Final Exercise Date,UNDEFINED,
CITRIX SYSTEMS INC_20220316_DEFM14A_19951567_4414270.Pdf,2.06(f),UNDEFINED,
CITRIX SYSTEMS INC_20220316_DEFM14A_19951567_4414270.Pdf,Financing,UNDEFINED,5.08
CITRIX SYSTEMS INC_20220316_DEFM14A_19951567_4414270.Pdf,Financing Commitment Letters,UNDEFINED,5.08
CITRIX SYSTEMS INC_20220316_DEFM14A_19951567_4414270.Pdf,Financing Indemnitees,UNDEFINED,6.17(e)
CITRIX SYSTEMS INC_20220316_DEFM14A_19951567_4414270.Pdf,Financing Purposes,UNDEFINED,5.08
CITRIX SYSTEMS INC_20220316_DEFM14A_19951567_4414270.Pdf,Financing Source Related Parties,UNDEFINED,9.15
CITRIX SYSTEMS INC_20220316_DEFM14A_19951567_4414270.Pdf,FTC,UNDEFINED,6.12(b)
CITRIX SYSTEMS INC_20220316_DEFM14A_19951567_4414270.Pdf,Guarantees,UNDEFINED,Recitals
CITRIX SYSTEMS INC_20220316_DEFM14A_19951567_4414270.Pdf,Guarantor,UNDEFINED,Recitals
CITRIX SYSTEMS INC_20220316_DEFM14A_19951567_4414270.Pdf,Indemnified Party,UNDEFINED,6.11(b)
CITRIX SYSTEMS INC_20220316_DEFM14A_19951567_4414270.Pdf,Indemnified Party Proceeding,UNDEFINED,6.11(b)
CITRIX SYSTEMS INC_20220316_DEFM14A_19951567_4414270.Pdf,Intellectual Property,UNDEFINED,4.20(k)(ii)
CITRIX SYSTEMS INC_20220316_DEFM14A_19951567_4414270.Pdf,Interim Period,UNDEFINED,6.01(a)
CITRIX SYSTEMS INC_20220316_DEFM14A_19951567_4414270.Pdf,Intervening Event,UNDEFINED,6.03(b)(i)
CITRIX SYSTEMS INC_20220316_DEFM14A_19951567_4414270.Pdf,Labor Agreement,UNDEFINED,4.14(a)(xiii)
CITRIX SYSTEMS INC_20220316_DEFM14A_19951567_4414270.Pdf,Marks,UNDEFINED,4.20(k)(ii)(B)
CITRIX SYSTEMS INC_20220316_DEFM14A_19951567_4414270.Pdf,Material Contract,UNDEFINED,4.14(b)
CITRIX SYSTEMS INC_20220316_DEFM14A_19951567_4414270.Pdf,Maximum Premium,UNDEFINED,6.11(a)
CITRIX SYSTEMS INC_20220316_DEFM14A_19951567_4414270.Pdf,Merger,UNDEFINED,Recitals
CITRIX SYSTEMS INC_20220316_DEFM14A_19951567_4414270.Pdf,Merger Consideration,UNDEFINED,2.03(a)
CITRIX SYSTEMS INC_20220316_DEFM14A_19951567_4414270.Pdf,Merger Sub,UNDEFINED,Preamble
CITRIX SYSTEMS INC_20220316_DEFM14A_19951567_4414270.Pdf,Notice of Intervening Event,UNDEFINED,6.03(b)(iii)(A)
CITRIX SYSTEMS INC_20220316_DEFM14A_19951567_4414270.Pdf,Notice of Superior Proposal,UNDEFINED,6.03(b)(ii)(B)
CITRIX SYSTEMS INC_20220316_DEFM14A_19951567_4414270.Pdf,Offers to Exchange,UNDEFINED,6.20(c)
CITRIX SYSTEMS INC_20220316_DEFM14A_19951567_4414270.Pdf,Offers to Purchase,UNDEFINED,6.20(c)
CITRIX SYSTEMS INC_20220316_DEFM14A_19951567_4414270.Pdf,Open Source Software,UNDEFINED,4.20(k)(iv)
CITRIX SYSTEMS INC_20220316_DEFM14A_19951567_4414270.Pdf,Option Cash Amount,UNDEFINED,2.06(a)
CITRIX SYSTEMS INC_20220316_DEFM14A_19951567_4414270.Pdf,Owned Company Shares,UNDEFINED,2.03(b)
CITRIX SYSTEMS INC_20220316_DEFM14A_19951567_4414270.Pdf,Parent,UNDEFINED,Preamble
CITRIX SYSTEMS INC_20220316_DEFM14A_19951567_4414270.Pdf,Parent Benefit Plans,UNDEFINED,6.07(b)
CITRIX SYSTEMS INC_20220316_DEFM14A_19951567_4414270.Pdf,Parent Cost Exceptions,UNDEFINED,6.17(c)
CITRIX SYSTEMS INC_20220316_DEFM14A_19951567_4414270.Pdf,Parent Expenses,UNDEFINED,9.04(c)
CITRIX SYSTEMS INC_20220316_DEFM14A_19951567_4414270.Pdf,Parent Liability Limitation,UNDEFINED,9.04(d)(i)
CITRIX SYSTEMS INC_20220316_DEFM14A_19951567_4414270.Pdf,Parent Related Parties,UNDEFINED,9.04(d)(i)
CITRIX SYSTEMS INC_20220316_DEFM14A_19951567_4414270.Pdf,Patents,UNDEFINED,4.20(k)(iii)(A)
CITRIX SYSTEMS INC_20220316_DEFM14A_19951567_4414270.Pdf,Payment Agent,UNDEFINED,2.04(a)
CITRIX SYSTEMS INC_20220316_DEFM14A_19951567_4414270.Pdf,Payment Fund,UNDEFINED,2.04(a)
CITRIX SYSTEMS INC_20220316_DEFM14A_19951567_4414270.Pdf,Preferred Equity Commitment Letter,UNDEFINED,5.08
CITRIX SYSTEMS INC_20220316_DEFM14A_19951567_4414270.Pdf,Preferred Equity Financing,UNDEFINED,5.08
CITRIX SYSTEMS INC_20220316_DEFM14A_19951567_4414270.Pdf,Preferred Equity Financing Sources,UNDEFINED,5.08
CITRIX SYSTEMS INC_20220316_DEFM14A_19951567_4414270.Pdf,Preferred Equity Issuer,UNDEFINED,5.08
CITRIX SYSTEMS INC_20220316_DEFM14A_19951567_4414270.Pdf,Providing Financing Documentation Requirement,UNDEFINED,6.17(c)
CITRIX SYSTEMS INC_20220316_DEFM14A_19951567_4414270.Pdf,Proxy Statement,UNDEFINED,6.04(b)
CITRIX SYSTEMS INC_20220316_DEFM14A_19951567_4414270.Pdf,Real Property,UNDEFINED,4.21(b)
CITRIX SYSTEMS INC_20220316_DEFM14A_19951567_4414270.Pdf,Recovery Costs,UNDEFINED,9.04(b)
CITRIX SYSTEMS INC_20220316_DEFM14A_19951567_4414270.Pdf,Solvent,UNDEFINED,5.09
CITRIX SYSTEMS INC_20220316_DEFM14A_19951567_4414270.Pdf,Specific Performance Conditions,UNDEFINED,9.09(a)
CITRIX SYSTEMS INC_20220316_DEFM14A_19951567_4414270.Pdf,Stockholder Approval,UNDEFINED,4.02(c)
