Document,Section Header,Section Text,Page Number
MERIDIAN BIOSCIENCE INC_20220908_DEFM14A_20331967_4514903.Pdf,Effects of the Merger,UNDEFINED,31
MERIDIAN BIOSCIENCE INC_20220908_DEFM14A_20331967_4514903.Pdf,Effects on Meridian if the Merger Is Not Completed,UNDEFINED,32
MERIDIAN BIOSCIENCE INC_20220908_DEFM14A_20331967_4514903.Pdf,Background of the Merger,UNDEFINED,32
MERIDIAN BIOSCIENCE INC_20220908_DEFM14A_20331967_4514903.Pdf,Reasons for the Merger,UNDEFINED,45
MERIDIAN BIOSCIENCE INC_20220908_DEFM14A_20331967_4514903.Pdf,Recommendation of the Meridian Board,UNDEFINED,49
MERIDIAN BIOSCIENCE INC_20220908_DEFM14A_20331967_4514903.Pdf,Opinion of Meridian’s Financial Advisor,UNDEFINED,49
MERIDIAN BIOSCIENCE INC_20220908_DEFM14A_20331967_4514903.Pdf,Certain Financial Projections,UNDEFINED,59
MERIDIAN BIOSCIENCE INC_20220908_DEFM14A_20331967_4514903.Pdf,Interests of Meridian’s Directors and Executive Officers in the Merger,UNDEFINED,62
MERIDIAN BIOSCIENCE INC_20220908_DEFM14A_20331967_4514903.Pdf,Financing of the Merger,UNDEFINED,70
MERIDIAN BIOSCIENCE INC_20220908_DEFM14A_20331967_4514903.Pdf,Regulatory Clearances and Approvals Required for the Merger,UNDEFINED,71
MERIDIAN BIOSCIENCE INC_20220908_DEFM14A_20331967_4514903.Pdf,Accounting Treatment,UNDEFINED,72
MERIDIAN BIOSCIENCE INC_20220908_DEFM14A_20331967_4514903.Pdf,Material U.S. Federal Income Tax Consequences of the Merger,UNDEFINED,72
MERIDIAN BIOSCIENCE INC_20220908_DEFM14A_20331967_4514903.Pdf,Delisting and Deregistration of Meridian Common Stock,UNDEFINED,72
MERIDIAN BIOSCIENCE INC_20220908_DEFM14A_20331967_4514903.Pdf,Litigation Relating to the Merger,UNDEFINED,72
MERIDIAN BIOSCIENCE INC_20220908_DEFM14A_20331967_4514903.Pdf,Dissenters’ Rights,UNDEFINED,72
MERIDIAN BIOSCIENCE INC_20220908_DEFM14A_20331967_4514903.Pdf,THE MERGER AGREEMENT,UNDEFINED,73
MERIDIAN BIOSCIENCE INC_20220908_DEFM14A_20331967_4514903.Pdf,Structure of the Merger,UNDEFINED,73
MERIDIAN BIOSCIENCE INC_20220908_DEFM14A_20331967_4514903.Pdf,Closing and Effective Time of the Merger,UNDEFINED,73
MERIDIAN BIOSCIENCE INC_20220908_DEFM14A_20331967_4514903.Pdf,Effect of the Merger on Meridian’s Common Stock,UNDEFINED,74
MERIDIAN BIOSCIENCE INC_20220908_DEFM14A_20331967_4514903.Pdf,Procedures for Surrendering Shares for Payment,UNDEFINED,74
MERIDIAN BIOSCIENCE INC_20220908_DEFM14A_20331967_4514903.Pdf,Withholding,UNDEFINED,75
MERIDIAN BIOSCIENCE INC_20220908_DEFM14A_20331967_4514903.Pdf,Treatment of Meridian Equity Awards,UNDEFINED,75
MERIDIAN BIOSCIENCE INC_20220908_DEFM14A_20331967_4514903.Pdf,Representations and Warranties,UNDEFINED,76
MERIDIAN BIOSCIENCE INC_20220908_DEFM14A_20331967_4514903.Pdf,Definition of Company Material Adverse Effect,UNDEFINED,77
MERIDIAN BIOSCIENCE INC_20220908_DEFM14A_20331967_4514903.Pdf,Conduct of the Business Pending the Merger,UNDEFINED,78
MERIDIAN BIOSCIENCE INC_20220908_DEFM14A_20331967_4514903.Pdf,Board Obligation to Call a Shareholders’ Meeting,UNDEFINED,79
MERIDIAN BIOSCIENCE INC_20220908_DEFM14A_20331967_4514903.Pdf,Non-Solicitation Covenant,UNDEFINED,79
MERIDIAN BIOSCIENCE INC_20220908_DEFM14A_20331967_4514903.Pdf,Changes in Meridian Board Recommendation,UNDEFINED,81
MERIDIAN BIOSCIENCE INC_20220908_DEFM14A_20331967_4514903.Pdf,Required Efforts to Consummate the Merger,UNDEFINED,83
MERIDIAN BIOSCIENCE INC_20220908_DEFM14A_20331967_4514903.Pdf,Employee Benefits Matters,UNDEFINED,84
MERIDIAN BIOSCIENCE INC_20220908_DEFM14A_20331967_4514903.Pdf,Directors’ and Officers’ Indemnification,UNDEFINED,85
MERIDIAN BIOSCIENCE INC_20220908_DEFM14A_20331967_4514903.Pdf,Financing and Financing Cooperation,UNDEFINED,86
MERIDIAN BIOSCIENCE INC_20220908_DEFM14A_20331967_4514903.Pdf,Other Covenants,UNDEFINED,87
MERIDIAN BIOSCIENCE INC_20220908_DEFM14A_20331967_4514903.Pdf,Conditions to the Completion of the Merger,UNDEFINED,87
MERIDIAN BIOSCIENCE INC_20220908_DEFM14A_20331967_4514903.Pdf,Termination of the Merger Agreement,UNDEFINED,89
MERIDIAN BIOSCIENCE INC_20220908_DEFM14A_20331967_4514903.Pdf,Termination Fee Payable by Meridian,UNDEFINED,90
MERIDIAN BIOSCIENCE INC_20220908_DEFM14A_20331967_4514903.Pdf,Exclusive Remedy,UNDEFINED,91
MERIDIAN BIOSCIENCE INC_20220908_DEFM14A_20331967_4514903.Pdf,Fees and Expenses,UNDEFINED,91
MERIDIAN BIOSCIENCE INC_20220908_DEFM14A_20331967_4514903.Pdf,"Amendments, Waivers",UNDEFINED,92
MERIDIAN BIOSCIENCE INC_20220908_DEFM14A_20331967_4514903.Pdf,"Governing Law and Venue, Waiver of Jury Trial",UNDEFINED,92
MERIDIAN BIOSCIENCE INC_20220908_DEFM14A_20331967_4514903.Pdf,Specific Performance,UNDEFINED,92
MERIDIAN BIOSCIENCE INC_20220908_DEFM14A_20331967_4514903.Pdf,NON-BINDING ADVISORY VOTE ON THE COMPENSATION PROPOSAL (PROPOSAL 2),UNDEFINED,93
MERIDIAN BIOSCIENCE INC_20220908_DEFM14A_20331967_4514903.Pdf,VOTE ON ADJOURNMENT (PROPOSAL 3),UNDEFINED,94
MERIDIAN BIOSCIENCE INC_20220908_DEFM14A_20331967_4514903.Pdf,DISSENTERS’ RIGHTS,UNDEFINED,95
MERIDIAN BIOSCIENCE INC_20220908_DEFM14A_20331967_4514903.Pdf,SECURITY OWNERSHIP OF CERTAIN BENEFICIAL OWNERS AND MANAGEMENT,UNDEFINED,98
MERIDIAN BIOSCIENCE INC_20220908_DEFM14A_20331967_4514903.Pdf,MATERIAL U.S. FEDERAL INCOME TAX CONSEQUENCES OF THE MERGER,UNDEFINED,100
MERIDIAN BIOSCIENCE INC_20220908_DEFM14A_20331967_4514903.Pdf,MULTIPLE SHAREHOLDERS SHARING ONE ADDRESS,UNDEFINED,102
MERIDIAN BIOSCIENCE INC_20220908_DEFM14A_20331967_4514903.Pdf,DEADLINE FOR SHAREHOLDER PROPOSALS TO BE PRESENTED AT NEXT ANNUAL MEETING,UNDEFINED,103
MERIDIAN BIOSCIENCE INC_20220908_DEFM14A_20331967_4514903.Pdf,WHERE YOU CAN FIND MORE INFORMATION,UNDEFINED,104
MERIDIAN BIOSCIENCE INC_20220908_DEFM14A_20331967_4514903.Pdf,ANNEX A—AGREEMENT AND PLAN OF MERGER,UNDEFINED,ANNEX A-1
MERIDIAN BIOSCIENCE INC_20220908_DEFM14A_20331967_4514903.Pdf,ANNEX B—OPINION OF ROTHSCHILD & CO,UNDEFINED,ANNEX B-1
MERIDIAN BIOSCIENCE INC_20220908_DEFM14A_20331967_4514903.Pdf,ANNEX C—SECTION 1701.84 AND 1701.85 OF THE GENERAL CORPORATION LAW OF THE STATE OF OHIO,UNDEFINED,ANNEX C-1
