Document,Section Header,Referenced Page Number,Zero Indexed Page Number,Classification,Section Text
"Bluerock Residential Growth REIT, Inc._20220311_DEFM14A_19938922_4406918.Pdf",CAUTIONARY STATEMENT REGARDING FORWARD-LOOKING STATEMENTS,22,29,UNDEFINED,UNDEFINED
"Bluerock Residential Growth REIT, Inc._20220311_DEFM14A_19938922_4406918.Pdf",PROPOSAL 1 PROPOSAL TO APPROVE THE MERGER,25,32,UNDEFINED,UNDEFINED
"Bluerock Residential Growth REIT, Inc._20220311_DEFM14A_19938922_4406918.Pdf",PROPOSAL 2 PROPOSAL TO APPROVE THE MERGER-RELATED COMPENSATION,26,33,UNDEFINED,UNDEFINED
"Bluerock Residential Growth REIT, Inc._20220311_DEFM14A_19938922_4406918.Pdf",PROPOSAL 3 PROPOSAL TO APPROVE ADJOURNMENT OF THE MEETING,27,34,UNDEFINED,UNDEFINED
"Bluerock Residential Growth REIT, Inc._20220311_DEFM14A_19938922_4406918.Pdf",THE PARTIES TO THE MERGER,28,8,UNDEFINED,UNDEFINED
"Bluerock Residential Growth REIT, Inc._20220311_DEFM14A_19938922_4406918.Pdf","Bluerock Residential Growth REIT, Inc.",28,35,UNDEFINED,UNDEFINED
"Bluerock Residential Growth REIT, Inc._20220311_DEFM14A_19938922_4406918.Pdf",Badger Parent LLC,28,35,UNDEFINED,UNDEFINED
"Bluerock Residential Growth REIT, Inc._20220311_DEFM14A_19938922_4406918.Pdf",Badger Merger Sub LLC,28,35,UNDEFINED,UNDEFINED
"Bluerock Residential Growth REIT, Inc._20220311_DEFM14A_19938922_4406918.Pdf","Bluerock Homes Trust, Inc.",29,36,UNDEFINED,UNDEFINED
"Bluerock Residential Growth REIT, Inc._20220311_DEFM14A_19938922_4406918.Pdf",THE SPECIAL MEETING,30,9,UNDEFINED,UNDEFINED
"Bluerock Residential Growth REIT, Inc._20220311_DEFM14A_19938922_4406918.Pdf","Date, Time and Purpose of the Special Meeting",30,37,UNDEFINED,UNDEFINED
"Bluerock Residential Growth REIT, Inc._20220311_DEFM14A_19938922_4406918.Pdf","Record Date, Notice and Quorum",30,37,UNDEFINED,UNDEFINED
"Bluerock Residential Growth REIT, Inc._20220311_DEFM14A_19938922_4406918.Pdf",Required Vote,31,38,UNDEFINED,UNDEFINED
"Bluerock Residential Growth REIT, Inc._20220311_DEFM14A_19938922_4406918.Pdf",How to Authorize a Proxy,32,39,UNDEFINED,UNDEFINED
"Bluerock Residential Growth REIT, Inc._20220311_DEFM14A_19938922_4406918.Pdf",Proxies and Revocation,32,39,UNDEFINED,UNDEFINED
"Bluerock Residential Growth REIT, Inc._20220311_DEFM14A_19938922_4406918.Pdf",Solicitation of Proxies,33,40,UNDEFINED,UNDEFINED
"Bluerock Residential Growth REIT, Inc._20220311_DEFM14A_19938922_4406918.Pdf",Adjournments,33,40,UNDEFINED,UNDEFINED
"Bluerock Residential Growth REIT, Inc._20220311_DEFM14A_19938922_4406918.Pdf",Postponements,33,40,UNDEFINED,UNDEFINED
"Bluerock Residential Growth REIT, Inc._20220311_DEFM14A_19938922_4406918.Pdf",THE MERGER,34,8,UNDEFINED,UNDEFINED
"Bluerock Residential Growth REIT, Inc._20220311_DEFM14A_19938922_4406918.Pdf",General Description of the Merger,34,41,UNDEFINED,UNDEFINED
"Bluerock Residential Growth REIT, Inc._20220311_DEFM14A_19938922_4406918.Pdf",Background of the Merger,34,41,UNDEFINED,UNDEFINED
"Bluerock Residential Growth REIT, Inc._20220311_DEFM14A_19938922_4406918.Pdf",Reasons for the Merger,41,48,UNDEFINED,UNDEFINED
"Bluerock Residential Growth REIT, Inc._20220311_DEFM14A_19938922_4406918.Pdf",Recommendation of Our Board of Directors,44,51,UNDEFINED,UNDEFINED
"Bluerock Residential Growth REIT, Inc._20220311_DEFM14A_19938922_4406918.Pdf",Forward-Looking Financial Information,44,51,UNDEFINED,UNDEFINED
"Bluerock Residential Growth REIT, Inc._20220311_DEFM14A_19938922_4406918.Pdf",Opinions of Our Financial Advisors,48,55,UNDEFINED,UNDEFINED
"Bluerock Residential Growth REIT, Inc._20220311_DEFM14A_19938922_4406918.Pdf",Financing,65,72,UNDEFINED,UNDEFINED
"Bluerock Residential Growth REIT, Inc._20220311_DEFM14A_19938922_4406918.Pdf",Interests of Our Directors and Executive Officers in the Merger,66,73,UNDEFINED,UNDEFINED
"Bluerock Residential Growth REIT, Inc._20220311_DEFM14A_19938922_4406918.Pdf",Regulatory Matters,71,78,UNDEFINED,UNDEFINED
"Bluerock Residential Growth REIT, Inc._20220311_DEFM14A_19938922_4406918.Pdf",Material U.S. Federal Income Tax Consequences,71,78,UNDEFINED,UNDEFINED
"Bluerock Residential Growth REIT, Inc._20220311_DEFM14A_19938922_4406918.Pdf",Tax Classification of the Merger in General,73,80,UNDEFINED,UNDEFINED
"Bluerock Residential Growth REIT, Inc._20220311_DEFM14A_19938922_4406918.Pdf",Consequences of the Merger to U.S. Holders of Shares of Common Stock,73,80,UNDEFINED,UNDEFINED
"Bluerock Residential Growth REIT, Inc._20220311_DEFM14A_19938922_4406918.Pdf",Consequences of the Merger to Non-U.S. Holders of Shares of Common Stock,74,81,UNDEFINED,UNDEFINED
"Bluerock Residential Growth REIT, Inc._20220311_DEFM14A_19938922_4406918.Pdf",Consequences of the Merger to Holders of Shares of Preferred Stock,76,83,UNDEFINED,UNDEFINED
"Bluerock Residential Growth REIT, Inc._20220311_DEFM14A_19938922_4406918.Pdf",Information Reporting and Backup Withholding,76,83,UNDEFINED,UNDEFINED
"Bluerock Residential Growth REIT, Inc._20220311_DEFM14A_19938922_4406918.Pdf","Delisting and Deregistration of Common Stock, Preferred Stock and Company Warrants",77,84,UNDEFINED,UNDEFINED
"Bluerock Residential Growth REIT, Inc._20220311_DEFM14A_19938922_4406918.Pdf",Litigation Relating to the Merger,77,84,UNDEFINED,UNDEFINED
"Bluerock Residential Growth REIT, Inc._20220311_DEFM14A_19938922_4406918.Pdf",THE MERGER AGREEMENT,78,85,UNDEFINED,UNDEFINED
"Bluerock Residential Growth REIT, Inc._20220311_DEFM14A_19938922_4406918.Pdf",Structure,78,85,UNDEFINED,UNDEFINED
"Bluerock Residential Growth REIT, Inc._20220311_DEFM14A_19938922_4406918.Pdf",Effective Time; Closing Date,78,85,UNDEFINED,UNDEFINED
"Bluerock Residential Growth REIT, Inc._20220311_DEFM14A_19938922_4406918.Pdf",Organizational Documents,78,85,UNDEFINED,UNDEFINED
"Bluerock Residential Growth REIT, Inc._20220311_DEFM14A_19938922_4406918.Pdf",Officers,79,73,UNDEFINED,UNDEFINED
"Bluerock Residential Growth REIT, Inc._20220311_DEFM14A_19938922_4406918.Pdf","Treatment of Common Stock, Preferred Stock, Company Warrants and Equity Awards",79,86,UNDEFINED,UNDEFINED
"Bluerock Residential Growth REIT, Inc._20220311_DEFM14A_19938922_4406918.Pdf",No Further Ownership Rights,80,87,UNDEFINED,UNDEFINED
"Bluerock Residential Growth REIT, Inc._20220311_DEFM14A_19938922_4406918.Pdf",Exchange and Payment Procedures,80,87,UNDEFINED,UNDEFINED
"Bluerock Residential Growth REIT, Inc._20220311_DEFM14A_19938922_4406918.Pdf",Representations and Warranties,81,88,UNDEFINED,UNDEFINED
"Bluerock Residential Growth REIT, Inc._20220311_DEFM14A_19938922_4406918.Pdf",Conduct of Our Business Pending the Merger,84,91,UNDEFINED,UNDEFINED
"Bluerock Residential Growth REIT, Inc._20220311_DEFM14A_19938922_4406918.Pdf",Company Stockholders’ Meeting,89,96,UNDEFINED,UNDEFINED
"Bluerock Residential Growth REIT, Inc._20220311_DEFM14A_19938922_4406918.Pdf",Agreement to Take Certain Actions,90,97,UNDEFINED,UNDEFINED
"Bluerock Residential Growth REIT, Inc._20220311_DEFM14A_19938922_4406918.Pdf",No Solicitation,91,98,UNDEFINED,UNDEFINED
"Bluerock Residential Growth REIT, Inc._20220311_DEFM14A_19938922_4406918.Pdf",Obligation of the Board of Directors with Respect to Its Recommendation,93,100,UNDEFINED,UNDEFINED
"Bluerock Residential Growth REIT, Inc._20220311_DEFM14A_19938922_4406918.Pdf",Financing Cooperation,95,102,UNDEFINED,UNDEFINED
"Bluerock Residential Growth REIT, Inc._20220311_DEFM14A_19938922_4406918.Pdf",Other Transactions,97,104,UNDEFINED,UNDEFINED
"Bluerock Residential Growth REIT, Inc._20220311_DEFM14A_19938922_4406918.Pdf",The Separation and the Distribution,98,105,UNDEFINED,UNDEFINED
"Bluerock Residential Growth REIT, Inc._20220311_DEFM14A_19938922_4406918.Pdf",Certain Other Covenants,100,107,UNDEFINED,UNDEFINED
"Bluerock Residential Growth REIT, Inc._20220311_DEFM14A_19938922_4406918.Pdf",Conditions to the Merger,101,108,UNDEFINED,UNDEFINED
"Bluerock Residential Growth REIT, Inc._20220311_DEFM14A_19938922_4406918.Pdf",Termination of the Merger Agreement,102,109,UNDEFINED,UNDEFINED
"Bluerock Residential Growth REIT, Inc._20220311_DEFM14A_19938922_4406918.Pdf",Termination Fees,104,111,UNDEFINED,UNDEFINED
"Bluerock Residential Growth REIT, Inc._20220311_DEFM14A_19938922_4406918.Pdf",Guaranty and Remedies,104,111,UNDEFINED,UNDEFINED
"Bluerock Residential Growth REIT, Inc._20220311_DEFM14A_19938922_4406918.Pdf",Amendment and Waiver,105,112,UNDEFINED,UNDEFINED
"Bluerock Residential Growth REIT, Inc._20220311_DEFM14A_19938922_4406918.Pdf",Support Agreements,105,112,UNDEFINED,UNDEFINED
"Bluerock Residential Growth REIT, Inc._20220311_DEFM14A_19938922_4406918.Pdf",SECURITY OWNERSHIP OF CERTAIN BENEFICIAL OWNERS AND MANAGEMENT,106,113,UNDEFINED,UNDEFINED
"Bluerock Residential Growth REIT, Inc._20220311_DEFM14A_19938922_4406918.Pdf",NO DISSENTERS’ RIGHTS OF APPRAISAL,109,116,UNDEFINED,UNDEFINED
"Bluerock Residential Growth REIT, Inc._20220311_DEFM14A_19938922_4406918.Pdf",STOCKHOLDER PROPOSALS,110,117,UNDEFINED,UNDEFINED
"Bluerock Residential Growth REIT, Inc._20220311_DEFM14A_19938922_4406918.Pdf",HOUSEHOLDING OF PROXY MATERIALS,111,118,UNDEFINED,UNDEFINED
"Bluerock Residential Growth REIT, Inc._20220311_DEFM14A_19938922_4406918.Pdf",OTHER MATTERS,112,119,UNDEFINED,UNDEFINED
"Bluerock Residential Growth REIT, Inc._20220311_DEFM14A_19938922_4406918.Pdf",WHERE YOU CAN FIND MORE INFORMATION,113,120,UNDEFINED,UNDEFINED
"Bluerock Residential Growth REIT, Inc._20220311_DEFM14A_19938922_4406918.Pdf","Exhibit A - Agreement and Plan of Merger, dated as of December 20, 2021, by and among Bluerock Residential Growth REIT, Inc., Badger Parent LLC and Badger Merger Sub LLC",A-1,122,UNDEFINED,UNDEFINED
"Bluerock Residential Growth REIT, Inc._20220311_DEFM14A_19938922_4406918.Pdf","Exhibit B - Opinion of Morgan Stanley & Co. LLC, dated December 19, 2021",B-1,209,UNDEFINED,UNDEFINED
"Bluerock Residential Growth REIT, Inc._20220311_DEFM14A_19938922_4406918.Pdf","Exhibit C - Opinion of Duff & Phelps, a Kroll Business operating as Kroll, LLC, dated December 19, 2021",C-1,212,UNDEFINED,UNDEFINED
"Bluerock Residential Growth REIT, Inc._20220311_DEFM14A_19938922_4406918.Pdf","Exhibit D - Opinion of Robert A. Stanger & Company, Inc., dated December 19, 2021",D-1,216,UNDEFINED,UNDEFINED
