Document,Section Header,Referenced Page Number,Zero Indexed Page Number,Classification,Section Text
MOMENTIVE GLOBAL INC._20230427_DEFM14A_20826404_4653973.Pdf,Termination Fees and Remedies,17,23,UNDEFINED,UNDEFINED
MOMENTIVE GLOBAL INC._20230427_DEFM14A_20826404_4653973.Pdf,Delisting and Deregistration of Momentive Common Stock,18,24,UNDEFINED,UNDEFINED
MOMENTIVE GLOBAL INC._20230427_DEFM14A_20826404_4653973.Pdf,Effect on Momentive if the Merger is Not Completed,18,24,UNDEFINED,UNDEFINED
MOMENTIVE GLOBAL INC._20230427_DEFM14A_20826404_4653973.Pdf,Litigation Relating to the Merger,19,25,UNDEFINED,UNDEFINED
MOMENTIVE GLOBAL INC._20230427_DEFM14A_20826404_4653973.Pdf,QUESTIONS AND ANSWERS,20,26,UNDEFINED,UNDEFINED
MOMENTIVE GLOBAL INC._20230427_DEFM14A_20826404_4653973.Pdf,FORWARD-LOOKING STATEMENTS,29,35,UNDEFINED,UNDEFINED
MOMENTIVE GLOBAL INC._20230427_DEFM14A_20826404_4653973.Pdf,THE SPECIAL MEETING,31,12,UNDEFINED,UNDEFINED
MOMENTIVE GLOBAL INC._20230427_DEFM14A_20826404_4653973.Pdf,"Date, Time, and Place",31,37,UNDEFINED,UNDEFINED
MOMENTIVE GLOBAL INC._20230427_DEFM14A_20826404_4653973.Pdf,Purpose of the Special Meeting,31,37,UNDEFINED,UNDEFINED
MOMENTIVE GLOBAL INC._20230427_DEFM14A_20826404_4653973.Pdf,Attending the Special Meeting,31,37,UNDEFINED,UNDEFINED
MOMENTIVE GLOBAL INC._20230427_DEFM14A_20826404_4653973.Pdf,Record Date; Shares Entitled to Vote; Quorum,31,37,UNDEFINED,UNDEFINED
MOMENTIVE GLOBAL INC._20230427_DEFM14A_20826404_4653973.Pdf,Vote Required; Abstentions and Broker Non-Votes,31,37,UNDEFINED,UNDEFINED
MOMENTIVE GLOBAL INC._20230427_DEFM14A_20826404_4653973.Pdf,Shares Held by Momentive’s Directors,32,38,UNDEFINED,UNDEFINED
MOMENTIVE GLOBAL INC._20230427_DEFM14A_20826404_4653973.Pdf,Voting of Proxies,32,38,UNDEFINED,UNDEFINED
MOMENTIVE GLOBAL INC._20230427_DEFM14A_20826404_4653973.Pdf,Revocability of Proxies,33,39,UNDEFINED,UNDEFINED
MOMENTIVE GLOBAL INC._20230427_DEFM14A_20826404_4653973.Pdf,The Momentive Board’s Recommendation,33,20,UNDEFINED,UNDEFINED
MOMENTIVE GLOBAL INC._20230427_DEFM14A_20826404_4653973.Pdf,Adjournment,34,40,UNDEFINED,UNDEFINED
MOMENTIVE GLOBAL INC._20230427_DEFM14A_20826404_4653973.Pdf,Solicitation of Proxies,34,40,UNDEFINED,UNDEFINED
MOMENTIVE GLOBAL INC._20230427_DEFM14A_20826404_4653973.Pdf,Anticipated Date of Completion of the Merger,34,40,UNDEFINED,UNDEFINED
MOMENTIVE GLOBAL INC._20230427_DEFM14A_20826404_4653973.Pdf,Appraisal Rights,34,40,UNDEFINED,UNDEFINED
MOMENTIVE GLOBAL INC._20230427_DEFM14A_20826404_4653973.Pdf,Other Matters,35,41,UNDEFINED,UNDEFINED
MOMENTIVE GLOBAL INC._20230427_DEFM14A_20826404_4653973.Pdf,"Important Notice Regarding the Availability of Proxy Materials for the Stockholder Meeting to be Held on May 31, 2023",35,41,UNDEFINED,UNDEFINED
MOMENTIVE GLOBAL INC._20230427_DEFM14A_20826404_4653973.Pdf,Householding of Special Meeting Materials,35,41,UNDEFINED,UNDEFINED
MOMENTIVE GLOBAL INC._20230427_DEFM14A_20826404_4653973.Pdf,Questions and Additional Information,36,42,UNDEFINED,UNDEFINED
MOMENTIVE GLOBAL INC._20230427_DEFM14A_20826404_4653973.Pdf,THE MERGER,37,10,UNDEFINED,UNDEFINED
MOMENTIVE GLOBAL INC._20230427_DEFM14A_20826404_4653973.Pdf,Parties Involved in the Merger,37,43,UNDEFINED,UNDEFINED
MOMENTIVE GLOBAL INC._20230427_DEFM14A_20826404_4653973.Pdf,Effects of the Merger,37,43,UNDEFINED,UNDEFINED
MOMENTIVE GLOBAL INC._20230427_DEFM14A_20826404_4653973.Pdf,Effect on Momentive if the Merger is Not Completed,38,44,UNDEFINED,UNDEFINED
MOMENTIVE GLOBAL INC._20230427_DEFM14A_20826404_4653973.Pdf,Effect of the Merger on Momentive’s Outstanding Common Stock,38,44,UNDEFINED,UNDEFINED
MOMENTIVE GLOBAL INC._20230427_DEFM14A_20826404_4653973.Pdf,Background of the Merger,39,45,UNDEFINED,UNDEFINED
MOMENTIVE GLOBAL INC._20230427_DEFM14A_20826404_4653973.Pdf,Recommendation of the Momentive Board and Reasons for the Merger,61,67,UNDEFINED,UNDEFINED
MOMENTIVE GLOBAL INC._20230427_DEFM14A_20826404_4653973.Pdf,Opinion of Qatalyst Partners LP,66,72,UNDEFINED,UNDEFINED
MOMENTIVE GLOBAL INC._20230427_DEFM14A_20826404_4653973.Pdf,Unaudited Prospective Financial Information,71,77,UNDEFINED,UNDEFINED
MOMENTIVE GLOBAL INC._20230427_DEFM14A_20826404_4653973.Pdf,Interests of Momentive’s Directors and Executive Officers in the Merger,75,81,UNDEFINED,UNDEFINED
MOMENTIVE GLOBAL INC._20230427_DEFM14A_20826404_4653973.Pdf,Closing and Effective Time of the Merger,83,89,UNDEFINED,UNDEFINED
MOMENTIVE GLOBAL INC._20230427_DEFM14A_20826404_4653973.Pdf,Appraisal Rights,83,89,UNDEFINED,UNDEFINED
MOMENTIVE GLOBAL INC._20230427_DEFM14A_20826404_4653973.Pdf,Accounting Treatment,89,95,UNDEFINED,UNDEFINED
MOMENTIVE GLOBAL INC._20230427_DEFM14A_20826404_4653973.Pdf,Material U.S. Federal Income Tax Consequences of the Merger,89,95,UNDEFINED,UNDEFINED
MOMENTIVE GLOBAL INC._20230427_DEFM14A_20826404_4653973.Pdf,Regulatory Approvals Required for the Merger,92,98,UNDEFINED,UNDEFINED
MOMENTIVE GLOBAL INC._20230427_DEFM14A_20826404_4653973.Pdf,Financing of the Merger,94,100,UNDEFINED,UNDEFINED
MOMENTIVE GLOBAL INC._20230427_DEFM14A_20826404_4653973.Pdf,The Voting Agreements,94,100,UNDEFINED,UNDEFINED
MOMENTIVE GLOBAL INC._20230427_DEFM14A_20826404_4653973.Pdf,Delisting and Deregistration of Momentive Common Stock,95,101,UNDEFINED,UNDEFINED
MOMENTIVE GLOBAL INC._20230427_DEFM14A_20826404_4653973.Pdf,Litigation Relating to the Merger,95,101,UNDEFINED,UNDEFINED
MOMENTIVE GLOBAL INC._20230427_DEFM14A_20826404_4653973.Pdf,PROPOSAL 1: ADOPTION OF THE MERGER AGREEMENT,97,103,UNDEFINED,UNDEFINED
MOMENTIVE GLOBAL INC._20230427_DEFM14A_20826404_4653973.Pdf,"PROPOSAL 2: APPROVAL, ON A NON-BINDING, ADVISORY BASIS, OF CERTAIN MERGER-RELATED EXECUTIVE COMPENSATION",98,104,UNDEFINED,UNDEFINED
MOMENTIVE GLOBAL INC._20230427_DEFM14A_20826404_4653973.Pdf,PROPOSAL 3: ADJOURNMENT OF THE SPECIAL MEETING,99,105,UNDEFINED,UNDEFINED
MOMENTIVE GLOBAL INC._20230427_DEFM14A_20826404_4653973.Pdf,THE MERGER AGREEMENT,100,103,UNDEFINED,UNDEFINED
MOMENTIVE GLOBAL INC._20230427_DEFM14A_20826404_4653973.Pdf,Closing and Effective Time of the Merger,100,106,UNDEFINED,UNDEFINED
MOMENTIVE GLOBAL INC._20230427_DEFM14A_20826404_4653973.Pdf,Effects of the Merger; Certificate of Incorporation; Bylaws; Directors and Officers,100,106,UNDEFINED,UNDEFINED
MOMENTIVE GLOBAL INC._20230427_DEFM14A_20826404_4653973.Pdf,Conversion of Shares,101,107,UNDEFINED,UNDEFINED
MOMENTIVE GLOBAL INC._20230427_DEFM14A_20826404_4653973.Pdf,"Payment Agent, Exchange Fund and Exchange and Payment Procedures",102,108,UNDEFINED,UNDEFINED
MOMENTIVE GLOBAL INC._20230427_DEFM14A_20826404_4653973.Pdf,Representations and Warranties,103,109,UNDEFINED,UNDEFINED
MOMENTIVE GLOBAL INC._20230427_DEFM14A_20826404_4653973.Pdf,Conduct of Business Pending the Merger,107,113,UNDEFINED,UNDEFINED
MOMENTIVE GLOBAL INC._20230427_DEFM14A_20826404_4653973.Pdf,No Solicitation of Other Acquisition Offers,110,116,UNDEFINED,UNDEFINED
MOMENTIVE GLOBAL INC._20230427_DEFM14A_20826404_4653973.Pdf,The Momentive Board’s Recommendation; Board Recommendation Change,112,118,UNDEFINED,UNDEFINED
MOMENTIVE GLOBAL INC._20230427_DEFM14A_20826404_4653973.Pdf,Stockholder Meeting,115,121,UNDEFINED,UNDEFINED
MOMENTIVE GLOBAL INC._20230427_DEFM14A_20826404_4653973.Pdf,Employee Matters,115,121,UNDEFINED,UNDEFINED
MOMENTIVE GLOBAL INC._20230427_DEFM14A_20826404_4653973.Pdf,Efforts to Close the Merger,116,122,UNDEFINED,UNDEFINED
MOMENTIVE GLOBAL INC._20230427_DEFM14A_20826404_4653973.Pdf,Indemnification and Insurance,119,125,UNDEFINED,UNDEFINED
MOMENTIVE GLOBAL INC._20230427_DEFM14A_20826404_4653973.Pdf,Conditions to the Closing of the Merger,120,126,UNDEFINED,UNDEFINED
MOMENTIVE GLOBAL INC._20230427_DEFM14A_20826404_4653973.Pdf,Termination of the Merger Agreement,121,127,UNDEFINED,UNDEFINED
MOMENTIVE GLOBAL INC._20230427_DEFM14A_20826404_4653973.Pdf,Termination Fees and Remedies,123,129,UNDEFINED,UNDEFINED
MOMENTIVE GLOBAL INC._20230427_DEFM14A_20826404_4653973.Pdf,Fees and Expenses,124,130,UNDEFINED,UNDEFINED
MOMENTIVE GLOBAL INC._20230427_DEFM14A_20826404_4653973.Pdf,No Third-Party Beneficiaries,124,130,UNDEFINED,UNDEFINED
MOMENTIVE GLOBAL INC._20230427_DEFM14A_20826404_4653973.Pdf,"Amendment, Extension and Waiver",124,130,UNDEFINED,UNDEFINED
MOMENTIVE GLOBAL INC._20230427_DEFM14A_20826404_4653973.Pdf,Governing Law and Venue,125,131,UNDEFINED,UNDEFINED
MOMENTIVE GLOBAL INC._20230427_DEFM14A_20826404_4653973.Pdf,Waiver of Jury Trial,125,131,UNDEFINED,UNDEFINED
MOMENTIVE GLOBAL INC._20230427_DEFM14A_20826404_4653973.Pdf,SECURITY OWNERSHIP OF CERTAIN BENEFICIAL OWNERS AND MANAGEMENT,126,132,UNDEFINED,UNDEFINED
MOMENTIVE GLOBAL INC._20230427_DEFM14A_20826404_4653973.Pdf,FUTURE STOCKHOLDER PROPOSALS,129,135,UNDEFINED,UNDEFINED
MOMENTIVE GLOBAL INC._20230427_DEFM14A_20826404_4653973.Pdf,WHERE YOU CAN FIND MORE INFORMATION,130,136,UNDEFINED,UNDEFINED
MOMENTIVE GLOBAL INC._20230427_DEFM14A_20826404_4653973.Pdf,MISCELLANEOUS,132,138,UNDEFINED,UNDEFINED
MOMENTIVE GLOBAL INC._20230427_DEFM14A_20826404_4653973.Pdf,ANNEX A: AGREEMENT AND PLAN OF MERGER,A-1,145,UNDEFINED,UNDEFINED
MOMENTIVE GLOBAL INC._20230427_DEFM14A_20826404_4653973.Pdf,ANNEX B: OPINION OF QATALYST PARTNERS LP,B-1,232,UNDEFINED,UNDEFINED
MOMENTIVE GLOBAL INC._20230427_DEFM14A_20826404_4653973.Pdf,ANNEX C: FORM OF VOTING AGREEMENT,C-1,235,UNDEFINED,UNDEFINED
