Document,Section Header,Referenced Page Number,Zero Indexed Page Number,Classification,Section Text
CORPORATE PROPERTY ASSOCIATES 18 GLOBAL INC_20220427_DEFM14A_20041574_4449712.Pdf,CPA:18 - GLOBAL'S QUANTITATIVE AND QUALITATIVE DISCLOSURES ABOUT MARKET RISK,89,94,UNDEFINED,UNDEFINED
CORPORATE PROPERTY ASSOCIATES 18 GLOBAL INC_20220427_DEFM14A_20041574_4449712.Pdf,THE CPA:18 SPECIAL MEETING,92,97,UNDEFINED,UNDEFINED
CORPORATE PROPERTY ASSOCIATES 18 GLOBAL INC_20220427_DEFM14A_20041574_4449712.Pdf,PROPOSALS SUBMITTED TO CPA:18 STOCKHOLDERS,96,101,UNDEFINED,UNDEFINED
CORPORATE PROPERTY ASSOCIATES 18 GLOBAL INC_20220427_DEFM14A_20041574_4449712.Pdf,THE MERGER AGREEMENT,97,102,UNDEFINED,UNDEFINED
CORPORATE PROPERTY ASSOCIATES 18 GLOBAL INC_20220427_DEFM14A_20041574_4449712.Pdf,THE COMBINED COMPANY,111,116,UNDEFINED,UNDEFINED
CORPORATE PROPERTY ASSOCIATES 18 GLOBAL INC_20220427_DEFM14A_20041574_4449712.Pdf,CERTAIN RELATIONSHIPS AND RELATED TRANSACTIONS,120,125,UNDEFINED,UNDEFINED
CORPORATE PROPERTY ASSOCIATES 18 GLOBAL INC_20220427_DEFM14A_20041574_4449712.Pdf,DESCRIPTION OF W. P. CAREY SHARES,122,127,UNDEFINED,UNDEFINED
CORPORATE PROPERTY ASSOCIATES 18 GLOBAL INC_20220427_DEFM14A_20041574_4449712.Pdf,CERTAIN MATERIAL PROVISIONS OF MARYLAND LAW AND OF THE W. P. CAREY CHARTER AND W. P. CAREY BYLAWS,127,132,UNDEFINED,UNDEFINED
CORPORATE PROPERTY ASSOCIATES 18 GLOBAL INC_20220427_DEFM14A_20041574_4449712.Pdf,COMPARISON OF RIGHTS OF CPA:18 STOCKHOLDERS AND W. P. CAREY STOCKHOLDERS,136,141,UNDEFINED,UNDEFINED
CORPORATE PROPERTY ASSOCIATES 18 GLOBAL INC_20220427_DEFM14A_20041574_4449712.Pdf,MATERIAL FEDERAL INCOME TAX CONSIDERATIONS,147,152,UNDEFINED,UNDEFINED
CORPORATE PROPERTY ASSOCIATES 18 GLOBAL INC_20220427_DEFM14A_20041574_4449712.Pdf,LEGAL MATTERS,169,174,UNDEFINED,UNDEFINED
CORPORATE PROPERTY ASSOCIATES 18 GLOBAL INC_20220427_DEFM14A_20041574_4449712.Pdf,EXPERTS,169,175,UNDEFINED,UNDEFINED
CORPORATE PROPERTY ASSOCIATES 18 GLOBAL INC_20220427_DEFM14A_20041574_4449712.Pdf,SUBMISSION OF FUTURE STOCKHOLDER PROPOSALS,170,175,UNDEFINED,UNDEFINED
CORPORATE PROPERTY ASSOCIATES 18 GLOBAL INC_20220427_DEFM14A_20041574_4449712.Pdf,OTHER MATTERS,171,177,UNDEFINED,UNDEFINED
CORPORATE PROPERTY ASSOCIATES 18 GLOBAL INC_20220427_DEFM14A_20041574_4449712.Pdf,WHERE YOU CAN FIND MORE INFORMATION,171,177,UNDEFINED,UNDEFINED
