Document,Section Header,Referenced Page Number,Zero Indexed Page Number,Classification,Section Text
"Prometheus Biosciences, Inc._20230516_DEFM14A_20886960_4667711.Pdf",Effect on Prometheus if the Merger Is Not Consummated,38,47,UNDEFINED,UNDEFINED
"Prometheus Biosciences, Inc._20230516_DEFM14A_20886960_4667711.Pdf",Merger Consideration,39,48,UNDEFINED,UNDEFINED
"Prometheus Biosciences, Inc._20230516_DEFM14A_20886960_4667711.Pdf",Background of the Merger,39,48,UNDEFINED,UNDEFINED
"Prometheus Biosciences, Inc._20230516_DEFM14A_20886960_4667711.Pdf",Recommendation of the Board and Reasons for the Merger,46,55,UNDEFINED,UNDEFINED
"Prometheus Biosciences, Inc._20230516_DEFM14A_20886960_4667711.Pdf",Opinion of Centerview Partners LLC,52,61,UNDEFINED,UNDEFINED
"Prometheus Biosciences, Inc._20230516_DEFM14A_20886960_4667711.Pdf",Opinion of Goldman Sachs & Co. LLC,57,66,UNDEFINED,UNDEFINED
"Prometheus Biosciences, Inc._20230516_DEFM14A_20886960_4667711.Pdf",Certain Unaudited Prospective Financial Information,61,70,UNDEFINED,UNDEFINED
"Prometheus Biosciences, Inc._20230516_DEFM14A_20886960_4667711.Pdf",Interests of the Directors and Executive Officers of Prometheus in the Merger,64,73,UNDEFINED,UNDEFINED
"Prometheus Biosciences, Inc._20230516_DEFM14A_20886960_4667711.Pdf",Financing of the Merger,68,77,UNDEFINED,UNDEFINED
"Prometheus Biosciences, Inc._20230516_DEFM14A_20886960_4667711.Pdf",Closing and Effective Time of the Merger,68,77,UNDEFINED,UNDEFINED
"Prometheus Biosciences, Inc._20230516_DEFM14A_20886960_4667711.Pdf",Appraisal Rights,68,77,UNDEFINED,UNDEFINED
"Prometheus Biosciences, Inc._20230516_DEFM14A_20886960_4667711.Pdf",Material U.S. Federal Income Tax Consequences of the Merger to Holders of Company Shares,72,81,UNDEFINED,UNDEFINED
"Prometheus Biosciences, Inc._20230516_DEFM14A_20886960_4667711.Pdf",Regulatory Approvals Required for the Merger,75,84,UNDEFINED,UNDEFINED
"Prometheus Biosciences, Inc._20230516_DEFM14A_20886960_4667711.Pdf",Litigation Related to the Merger,77,86,UNDEFINED,UNDEFINED
"Prometheus Biosciences, Inc._20230516_DEFM14A_20886960_4667711.Pdf",Delisting and Deregistration of Company Shares,77,86,UNDEFINED,UNDEFINED
"Prometheus Biosciences, Inc._20230516_DEFM14A_20886960_4667711.Pdf",THE MERGER AGREEMENT,78,87,UNDEFINED,UNDEFINED
"Prometheus Biosciences, Inc._20230516_DEFM14A_20886960_4667711.Pdf",Explanatory Note Regarding the Merger Agreement,78,87,UNDEFINED,UNDEFINED
"Prometheus Biosciences, Inc._20230516_DEFM14A_20886960_4667711.Pdf",When the Merger Becomes Effective,78,87,UNDEFINED,UNDEFINED
"Prometheus Biosciences, Inc._20230516_DEFM14A_20886960_4667711.Pdf",Structure of the Merger; Certificate of Incorporation; Bylaws; Directors and Officers,79,88,UNDEFINED,UNDEFINED
"Prometheus Biosciences, Inc._20230516_DEFM14A_20886960_4667711.Pdf",Effect of the Merger on Company Shares,79,88,UNDEFINED,UNDEFINED
"Prometheus Biosciences, Inc._20230516_DEFM14A_20886960_4667711.Pdf",Treatment of Equity Awards and the ESPP,79,88,UNDEFINED,UNDEFINED
"Prometheus Biosciences, Inc._20230516_DEFM14A_20886960_4667711.Pdf",Dissenting Company Shares,80,89,UNDEFINED,UNDEFINED
"Prometheus Biosciences, Inc._20230516_DEFM14A_20886960_4667711.Pdf",Payment for Company Shares,80,89,UNDEFINED,UNDEFINED
"Prometheus Biosciences, Inc._20230516_DEFM14A_20886960_4667711.Pdf",Representations and Warranties,82,91,UNDEFINED,UNDEFINED
"Prometheus Biosciences, Inc._20230516_DEFM14A_20886960_4667711.Pdf",Conduct of Business Pending the Merger,86,95,UNDEFINED,UNDEFINED
"Prometheus Biosciences, Inc._20230516_DEFM14A_20886960_4667711.Pdf",Other Covenants and Agreements,88,97,UNDEFINED,UNDEFINED
"Prometheus Biosciences, Inc._20230516_DEFM14A_20886960_4667711.Pdf",Conditions to the Merger,97,106,UNDEFINED,UNDEFINED
"Prometheus Biosciences, Inc._20230516_DEFM14A_20886960_4667711.Pdf",Termination,98,107,UNDEFINED,UNDEFINED
"Prometheus Biosciences, Inc._20230516_DEFM14A_20886960_4667711.Pdf",Termination Fee; Certain Expenses,100,109,UNDEFINED,UNDEFINED
"Prometheus Biosciences, Inc._20230516_DEFM14A_20886960_4667711.Pdf",Expenses Generally,101,110,UNDEFINED,UNDEFINED
"Prometheus Biosciences, Inc._20230516_DEFM14A_20886960_4667711.Pdf",Specific Performance,101,110,UNDEFINED,UNDEFINED
"Prometheus Biosciences, Inc._20230516_DEFM14A_20886960_4667711.Pdf",Amendments; Waiver,102,111,UNDEFINED,UNDEFINED
"Prometheus Biosciences, Inc._20230516_DEFM14A_20886960_4667711.Pdf",Governing Law and Jurisdiction,102,111,UNDEFINED,UNDEFINED
"Prometheus Biosciences, Inc._20230516_DEFM14A_20886960_4667711.Pdf",PROPOSAL NO. 1: APPROVAL OF THE MERGER PROPOSAL,103,112,UNDEFINED,UNDEFINED
"Prometheus Biosciences, Inc._20230516_DEFM14A_20886960_4667711.Pdf",The Merger Proposal,103,112,UNDEFINED,UNDEFINED
"Prometheus Biosciences, Inc._20230516_DEFM14A_20886960_4667711.Pdf",Vote Required,103,112,UNDEFINED,UNDEFINED
"Prometheus Biosciences, Inc._20230516_DEFM14A_20886960_4667711.Pdf",Board Recommendation,103,112,UNDEFINED,UNDEFINED
"Prometheus Biosciences, Inc._20230516_DEFM14A_20886960_4667711.Pdf",PROPOSAL NO. 2: ADVISORY VOTE ON THE MERGER COMPENSATION PROPOSAL,104,113,UNDEFINED,UNDEFINED
"Prometheus Biosciences, Inc._20230516_DEFM14A_20886960_4667711.Pdf",The Merger Compensation Proposal,104,113,UNDEFINED,UNDEFINED
"Prometheus Biosciences, Inc._20230516_DEFM14A_20886960_4667711.Pdf",Vote Required,106,115,UNDEFINED,UNDEFINED
"Prometheus Biosciences, Inc._20230516_DEFM14A_20886960_4667711.Pdf",Board Recommendation,107,116,UNDEFINED,UNDEFINED
"Prometheus Biosciences, Inc._20230516_DEFM14A_20886960_4667711.Pdf",PROPOSAL NO. 3: ADJOURNMENT OF THE SPECIAL MEETING,108,117,UNDEFINED,UNDEFINED
"Prometheus Biosciences, Inc._20230516_DEFM14A_20886960_4667711.Pdf",The Adjournment Proposal,108,117,UNDEFINED,UNDEFINED
"Prometheus Biosciences, Inc._20230516_DEFM14A_20886960_4667711.Pdf",Vote Required,108,117,UNDEFINED,UNDEFINED
"Prometheus Biosciences, Inc._20230516_DEFM14A_20886960_4667711.Pdf",Board Recommendation,108,117,UNDEFINED,UNDEFINED
"Prometheus Biosciences, Inc._20230516_DEFM14A_20886960_4667711.Pdf",MARKET PRICES AND DIVIDEND DATA,109,118,UNDEFINED,UNDEFINED
"Prometheus Biosciences, Inc._20230516_DEFM14A_20886960_4667711.Pdf",SECURITY OWNERSHIP OF CERTAIN BENEFICIAL OWNERS AND MANAGEMENT,110,119,UNDEFINED,UNDEFINED
"Prometheus Biosciences, Inc._20230516_DEFM14A_20886960_4667711.Pdf",FUTURE STOCKHOLDER PROPOSALS,113,122,UNDEFINED,UNDEFINED
"Prometheus Biosciences, Inc._20230516_DEFM14A_20886960_4667711.Pdf",WHERE YOU CAN FIND MORE INFORMATION,114,123,UNDEFINED,UNDEFINED
"Prometheus Biosciences, Inc._20230516_DEFM14A_20886960_4667711.Pdf",MISCELLANEOUS,116,125,UNDEFINED,UNDEFINED
"Prometheus Biosciences, Inc._20230516_DEFM14A_20886960_4667711.Pdf",ANNEX A—AGREEMENT AND PLAN OF MERGER,A-1,126,UNDEFINED,UNDEFINED
"Prometheus Biosciences, Inc._20230516_DEFM14A_20886960_4667711.Pdf",ANNEX B—OPINION OF CENTERVIEW PARTNERS LLC,B-1,194,UNDEFINED,UNDEFINED
"Prometheus Biosciences, Inc._20230516_DEFM14A_20886960_4667711.Pdf",ANNEX C—OPINION OF GOLDMAN SACHS & CO. LLC,C-1,197,UNDEFINED,UNDEFINED
