Document,Section Header,Section Text,Page Number
Maxar Technologies Inc._20230316_DEFM14A_20730460_4617137.Pdf,Voting at the Special Meeting,UNDEFINED,23
Maxar Technologies Inc._20230316_DEFM14A_20730460_4617137.Pdf,Revocability of Proxies,UNDEFINED,24
Maxar Technologies Inc._20230316_DEFM14A_20730460_4617137.Pdf,Board of Directors’ Recommendation,UNDEFINED,25
Maxar Technologies Inc._20230316_DEFM14A_20730460_4617137.Pdf,Solicitation of Proxies,UNDEFINED,25
Maxar Technologies Inc._20230316_DEFM14A_20730460_4617137.Pdf,Anticipated Date of Completion of the Merger,UNDEFINED,25
Maxar Technologies Inc._20230316_DEFM14A_20730460_4617137.Pdf,Appraisal Rights,UNDEFINED,25
Maxar Technologies Inc._20230316_DEFM14A_20730460_4617137.Pdf,Delisting and Deregistration of Maxar Common Stock,UNDEFINED,26
Maxar Technologies Inc._20230316_DEFM14A_20730460_4617137.Pdf,Other Matters,UNDEFINED,26
Maxar Technologies Inc._20230316_DEFM14A_20730460_4617137.Pdf,Householding of Special Meeting Materials,UNDEFINED,26
Maxar Technologies Inc._20230316_DEFM14A_20730460_4617137.Pdf,Questions and Additional Information,UNDEFINED,26
Maxar Technologies Inc._20230316_DEFM14A_20730460_4617137.Pdf,PROPOSAL 1: ADOPTION OF THE MERGER AGREEMENT,UNDEFINED,27
Maxar Technologies Inc._20230316_DEFM14A_20730460_4617137.Pdf,Parties Involved in the Merger,UNDEFINED,27
Maxar Technologies Inc._20230316_DEFM14A_20730460_4617137.Pdf,Effect of the Merger,UNDEFINED,28
Maxar Technologies Inc._20230316_DEFM14A_20730460_4617137.Pdf,Effect on Maxar If the Merger Is Not Completed,UNDEFINED,28
Maxar Technologies Inc._20230316_DEFM14A_20730460_4617137.Pdf,Merger Consideration,UNDEFINED,28
Maxar Technologies Inc._20230316_DEFM14A_20730460_4617137.Pdf,Background of the Merger,UNDEFINED,29
Maxar Technologies Inc._20230316_DEFM14A_20730460_4617137.Pdf,Recommendation of the Board of Directors and Reasons for the Merger,UNDEFINED,40
Maxar Technologies Inc._20230316_DEFM14A_20730460_4617137.Pdf,Opinion of J.P. Morgan Securities LLC,UNDEFINED,44
Maxar Technologies Inc._20230316_DEFM14A_20730460_4617137.Pdf,Certain Financial Projections,UNDEFINED,50
Maxar Technologies Inc._20230316_DEFM14A_20730460_4617137.Pdf,Interests of Maxar’s Executive Officers and Directors in the Merger,UNDEFINED,55
Maxar Technologies Inc._20230316_DEFM14A_20730460_4617137.Pdf,Financing of the Merger,UNDEFINED,60
Maxar Technologies Inc._20230316_DEFM14A_20730460_4617137.Pdf,Closing and Effective Time,UNDEFINED,62
Maxar Technologies Inc._20230316_DEFM14A_20730460_4617137.Pdf,Accounting Treatment,UNDEFINED,62
Maxar Technologies Inc._20230316_DEFM14A_20730460_4617137.Pdf,Appraisal Rights,UNDEFINED,62
Maxar Technologies Inc._20230316_DEFM14A_20730460_4617137.Pdf,Litigation Related to the Merger,UNDEFINED,67
Maxar Technologies Inc._20230316_DEFM14A_20730460_4617137.Pdf,Material U.S. Federal Income Tax Consequences of the Merger,UNDEFINED,68
Maxar Technologies Inc._20230316_DEFM14A_20730460_4617137.Pdf,Regulatory Approvals Required for the Merger,UNDEFINED,70
Maxar Technologies Inc._20230316_DEFM14A_20730460_4617137.Pdf,THE MERGER AGREEMENT,UNDEFINED,73
Maxar Technologies Inc._20230316_DEFM14A_20730460_4617137.Pdf,Effects of the Merger; Directors and Officers; Certificate of Incorporation; Bylaws,UNDEFINED,73
Maxar Technologies Inc._20230316_DEFM14A_20730460_4617137.Pdf,Closing and Effective Time,UNDEFINED,74
Maxar Technologies Inc._20230316_DEFM14A_20730460_4617137.Pdf,Merger Consideration,UNDEFINED,74
Maxar Technologies Inc._20230316_DEFM14A_20730460_4617137.Pdf,Exchange and Payment Procedures,UNDEFINED,75
Maxar Technologies Inc._20230316_DEFM14A_20730460_4617137.Pdf,Withholding,UNDEFINED,76
Maxar Technologies Inc._20230316_DEFM14A_20730460_4617137.Pdf,Representations and Warranties,UNDEFINED,76
Maxar Technologies Inc._20230316_DEFM14A_20730460_4617137.Pdf,Conduct of Business Pending the Merger,UNDEFINED,80
Maxar Technologies Inc._20230316_DEFM14A_20730460_4617137.Pdf,Go-Shop Period,UNDEFINED,83
Maxar Technologies Inc._20230316_DEFM14A_20730460_4617137.Pdf,No Shop Period,UNDEFINED,84
Maxar Technologies Inc._20230316_DEFM14A_20730460_4617137.Pdf,The Board of Directors’ Recommendation; Change of Recommendation,UNDEFINED,87
Maxar Technologies Inc._20230316_DEFM14A_20730460_4617137.Pdf,Employee Benefits,UNDEFINED,89
Maxar Technologies Inc._20230316_DEFM14A_20730460_4617137.Pdf,Debt Financing and Preferred Equity Financing,UNDEFINED,89
Maxar Technologies Inc._20230316_DEFM14A_20730460_4617137.Pdf,Cooperation as to Debt Financing and Preferred Equity Financing,UNDEFINED,90
Maxar Technologies Inc._20230316_DEFM14A_20730460_4617137.Pdf,Cooperation as to Certain Indebtedness,UNDEFINED,92
Maxar Technologies Inc._20230316_DEFM14A_20730460_4617137.Pdf,Indemnification and Insurance,UNDEFINED,93
Maxar Technologies Inc._20230316_DEFM14A_20730460_4617137.Pdf,Special Meeting,UNDEFINED,94
Maxar Technologies Inc._20230316_DEFM14A_20730460_4617137.Pdf,Transaction Litigation,UNDEFINED,95
Maxar Technologies Inc._20230316_DEFM14A_20730460_4617137.Pdf,Regulatory Approvals and Related Matters,UNDEFINED,95
Maxar Technologies Inc._20230316_DEFM14A_20730460_4617137.Pdf,Other Covenants,UNDEFINED,99
Maxar Technologies Inc._20230316_DEFM14A_20730460_4617137.Pdf,Conditions to the Closing of the Merger,UNDEFINED,99
Maxar Technologies Inc._20230316_DEFM14A_20730460_4617137.Pdf,Termination of the Merger Agreement,UNDEFINED,101
Maxar Technologies Inc._20230316_DEFM14A_20730460_4617137.Pdf,Termination Fees,UNDEFINED,103
Maxar Technologies Inc._20230316_DEFM14A_20730460_4617137.Pdf,Specific Enforcement,UNDEFINED,104
Maxar Technologies Inc._20230316_DEFM14A_20730460_4617137.Pdf,Expenses,UNDEFINED,105
Maxar Technologies Inc._20230316_DEFM14A_20730460_4617137.Pdf,Amendments and Waivers,UNDEFINED,105
Maxar Technologies Inc._20230316_DEFM14A_20730460_4617137.Pdf,Governing Law,UNDEFINED,105
Maxar Technologies Inc._20230316_DEFM14A_20730460_4617137.Pdf,PROPOSAL 2: THE COMPENSATION PROPOSAL,UNDEFINED,106
Maxar Technologies Inc._20230316_DEFM14A_20730460_4617137.Pdf,PROPOSAL 3: THE ADJOURNMENT PROPOSAL,UNDEFINED,107
Maxar Technologies Inc._20230316_DEFM14A_20730460_4617137.Pdf,SECURITY OWNERSHIP OF CERTAIN BENEFICIAL OWNERS AND MANAGEMENT,UNDEFINED,108
Maxar Technologies Inc._20230316_DEFM14A_20730460_4617137.Pdf,Section 16(a) Beneficial Ownership Reporting Compliance,UNDEFINED,109
Maxar Technologies Inc._20230316_DEFM14A_20730460_4617137.Pdf,FUTURE STOCKHOLDER PROPOSALS,UNDEFINED,110
Maxar Technologies Inc._20230316_DEFM14A_20730460_4617137.Pdf,WHERE YOU CAN FIND MORE INFORMATION,UNDEFINED,111
Maxar Technologies Inc._20230316_DEFM14A_20730460_4617137.Pdf,MISCELLANEOUS,UNDEFINED,112
Maxar Technologies Inc._20230316_DEFM14A_20730460_4617137.Pdf,"ANNEX A - AGREEMENT AND PLAN OF MERGER, ENTERED INTO BY GALILEO PARENT, INC., GALILEO BIDCO, INC., GALILEO TOPCO, INC. AND MAXAR TECHNOLOGIES INC., DATED AS OF DECEMBER 15, 2022",UNDEFINED,A-1
Maxar Technologies Inc._20230316_DEFM14A_20730460_4617137.Pdf,"ANNEX B - OPINION OF J.P. MORGAN SECURITIES LLC, DATED AS OF DECEMBER 15, 2022",UNDEFINED,B-1
Maxar Technologies Inc._20230316_DEFM14A_20730460_4617137.Pdf,ANNEX C - SECTION 262 OF THE GENERAL CORPORATION LAW OF THE STATE OF DELAWARE,UNDEFINED,C-1
