Document,Section Header,Referenced Page Number,Zero Indexed Page Number,Classification,Section Text
NATIONAL INSTRUMENTS CORP_20230525_DEFM14A_20911673_4672792.Pdf,QUESTIONS AND ANSWERS,9,17,UNDEFINED,UNDEFINED
NATIONAL INSTRUMENTS CORP_20230525_DEFM14A_20911673_4672792.Pdf,FORWARD-LOOKING STATEMENTS,16,24,UNDEFINED,UNDEFINED
NATIONAL INSTRUMENTS CORP_20230525_DEFM14A_20911673_4672792.Pdf,THE SPECIAL MEETING,18,14,UNDEFINED,UNDEFINED
NATIONAL INSTRUMENTS CORP_20230525_DEFM14A_20911673_4672792.Pdf,"Date, Time and Place",18,26,UNDEFINED,UNDEFINED
NATIONAL INSTRUMENTS CORP_20230525_DEFM14A_20911673_4672792.Pdf,Purpose of the Special Meeting,18,26,UNDEFINED,UNDEFINED
NATIONAL INSTRUMENTS CORP_20230525_DEFM14A_20911673_4672792.Pdf,Record Date; Shares Entitled to Vote; Quorum,18,26,UNDEFINED,UNDEFINED
NATIONAL INSTRUMENTS CORP_20230525_DEFM14A_20911673_4672792.Pdf,Vote Required; Abstentions and Broker Non-Votes,18,26,UNDEFINED,UNDEFINED
NATIONAL INSTRUMENTS CORP_20230525_DEFM14A_20911673_4672792.Pdf,Stock Ownership and Interests of Certain Persons,19,27,UNDEFINED,UNDEFINED
NATIONAL INSTRUMENTS CORP_20230525_DEFM14A_20911673_4672792.Pdf,Voting at the Special Meeting,19,27,UNDEFINED,UNDEFINED
NATIONAL INSTRUMENTS CORP_20230525_DEFM14A_20911673_4672792.Pdf,Revocability of Proxies,20,28,UNDEFINED,UNDEFINED
NATIONAL INSTRUMENTS CORP_20230525_DEFM14A_20911673_4672792.Pdf,Board of Directors’ Recommendation,20,28,UNDEFINED,UNDEFINED
NATIONAL INSTRUMENTS CORP_20230525_DEFM14A_20911673_4672792.Pdf,Solicitation of Proxies,21,29,UNDEFINED,UNDEFINED
NATIONAL INSTRUMENTS CORP_20230525_DEFM14A_20911673_4672792.Pdf,Anticipated Date of Completion of the Merger,21,29,UNDEFINED,UNDEFINED
NATIONAL INSTRUMENTS CORP_20230525_DEFM14A_20911673_4672792.Pdf,Appraisal Rights,21,29,UNDEFINED,UNDEFINED
NATIONAL INSTRUMENTS CORP_20230525_DEFM14A_20911673_4672792.Pdf,Delisting and Deregistration of NI Common Stock,22,30,UNDEFINED,UNDEFINED
NATIONAL INSTRUMENTS CORP_20230525_DEFM14A_20911673_4672792.Pdf,Other Matters,22,30,UNDEFINED,UNDEFINED
NATIONAL INSTRUMENTS CORP_20230525_DEFM14A_20911673_4672792.Pdf,Householding of Special Meeting Materials,22,30,UNDEFINED,UNDEFINED
NATIONAL INSTRUMENTS CORP_20230525_DEFM14A_20911673_4672792.Pdf,Questions and Additional Information,22,30,UNDEFINED,UNDEFINED
NATIONAL INSTRUMENTS CORP_20230525_DEFM14A_20911673_4672792.Pdf,PROPOSAL 1: ADOPTION OF THE MERGER AGREEMENT,23,31,UNDEFINED,UNDEFINED
NATIONAL INSTRUMENTS CORP_20230525_DEFM14A_20911673_4672792.Pdf,Parties Involved in the Merger,23,31,UNDEFINED,UNDEFINED
NATIONAL INSTRUMENTS CORP_20230525_DEFM14A_20911673_4672792.Pdf,Effect of the Merger,23,31,UNDEFINED,UNDEFINED
NATIONAL INSTRUMENTS CORP_20230525_DEFM14A_20911673_4672792.Pdf,Effect on NI If the Merger Is Not Completed,24,32,UNDEFINED,UNDEFINED
NATIONAL INSTRUMENTS CORP_20230525_DEFM14A_20911673_4672792.Pdf,Merger Consideration,24,32,UNDEFINED,UNDEFINED
NATIONAL INSTRUMENTS CORP_20230525_DEFM14A_20911673_4672792.Pdf,Background of the Merger,25,33,UNDEFINED,UNDEFINED
NATIONAL INSTRUMENTS CORP_20230525_DEFM14A_20911673_4672792.Pdf,Recommendation of the Board of Directors and Reasons for the Merger,37,45,UNDEFINED,UNDEFINED
NATIONAL INSTRUMENTS CORP_20230525_DEFM14A_20911673_4672792.Pdf,"Opinion of BofA Securities, Inc.",40,48,UNDEFINED,UNDEFINED
NATIONAL INSTRUMENTS CORP_20230525_DEFM14A_20911673_4672792.Pdf,Certain Financial Projections,47,55,UNDEFINED,UNDEFINED
NATIONAL INSTRUMENTS CORP_20230525_DEFM14A_20911673_4672792.Pdf,Interests of NI’s Executive Officers and Directors in the Merger,50,58,UNDEFINED,UNDEFINED
NATIONAL INSTRUMENTS CORP_20230525_DEFM14A_20911673_4672792.Pdf,Financing of the Merger,54,62,UNDEFINED,UNDEFINED
NATIONAL INSTRUMENTS CORP_20230525_DEFM14A_20911673_4672792.Pdf,Closing and Effective Time,54,62,UNDEFINED,UNDEFINED
NATIONAL INSTRUMENTS CORP_20230525_DEFM14A_20911673_4672792.Pdf,Accounting Treatment,55,63,UNDEFINED,UNDEFINED
NATIONAL INSTRUMENTS CORP_20230525_DEFM14A_20911673_4672792.Pdf,Appraisal Rights,55,63,UNDEFINED,UNDEFINED
NATIONAL INSTRUMENTS CORP_20230525_DEFM14A_20911673_4672792.Pdf,Litigation Related to the Merger,59,67,UNDEFINED,UNDEFINED
NATIONAL INSTRUMENTS CORP_20230525_DEFM14A_20911673_4672792.Pdf,Material U.S. Federal Income Tax Consequences of the Merger,60,68,UNDEFINED,UNDEFINED
NATIONAL INSTRUMENTS CORP_20230525_DEFM14A_20911673_4672792.Pdf,Regulatory Approvals Required for the Merger,62,70,UNDEFINED,UNDEFINED
NATIONAL INSTRUMENTS CORP_20230525_DEFM14A_20911673_4672792.Pdf,THE MERGER AGREEMENT,64,72,UNDEFINED,UNDEFINED
NATIONAL INSTRUMENTS CORP_20230525_DEFM14A_20911673_4672792.Pdf,Effects of the Merger; Directors and Officers; Certificate of Incorporation; Bylaws,64,72,UNDEFINED,UNDEFINED
NATIONAL INSTRUMENTS CORP_20230525_DEFM14A_20911673_4672792.Pdf,Closing and Effective Time,64,72,UNDEFINED,UNDEFINED
NATIONAL INSTRUMENTS CORP_20230525_DEFM14A_20911673_4672792.Pdf,Merger Consideration,65,73,UNDEFINED,UNDEFINED
NATIONAL INSTRUMENTS CORP_20230525_DEFM14A_20911673_4672792.Pdf,Exchange and Payment Procedures,66,74,UNDEFINED,UNDEFINED
NATIONAL INSTRUMENTS CORP_20230525_DEFM14A_20911673_4672792.Pdf,Withholding,67,75,UNDEFINED,UNDEFINED
NATIONAL INSTRUMENTS CORP_20230525_DEFM14A_20911673_4672792.Pdf,Representations and Warranties,67,75,UNDEFINED,UNDEFINED
NATIONAL INSTRUMENTS CORP_20230525_DEFM14A_20911673_4672792.Pdf,Conduct of Business Pending the Merger,70,78,UNDEFINED,UNDEFINED
NATIONAL INSTRUMENTS CORP_20230525_DEFM14A_20911673_4672792.Pdf,Non-Solicitation Covenant,73,81,UNDEFINED,UNDEFINED
NATIONAL INSTRUMENTS CORP_20230525_DEFM14A_20911673_4672792.Pdf,The Board of Directors’ Recommendation; Change of Recommendation,75,83,UNDEFINED,UNDEFINED
NATIONAL INSTRUMENTS CORP_20230525_DEFM14A_20911673_4672792.Pdf,Employee Matters,77,85,UNDEFINED,UNDEFINED
NATIONAL INSTRUMENTS CORP_20230525_DEFM14A_20911673_4672792.Pdf,Debt Financing and Preferred Equity Financing,77,85,UNDEFINED,UNDEFINED
NATIONAL INSTRUMENTS CORP_20230525_DEFM14A_20911673_4672792.Pdf,Cooperation as to Debt Financing and Preferred Equity Financing,79,87,UNDEFINED,UNDEFINED
NATIONAL INSTRUMENTS CORP_20230525_DEFM14A_20911673_4672792.Pdf,Indemnification and Insurance,80,88,UNDEFINED,UNDEFINED
NATIONAL INSTRUMENTS CORP_20230525_DEFM14A_20911673_4672792.Pdf,Special Meeting,81,89,UNDEFINED,UNDEFINED
NATIONAL INSTRUMENTS CORP_20230525_DEFM14A_20911673_4672792.Pdf,Transaction Litigation,82,90,UNDEFINED,UNDEFINED
NATIONAL INSTRUMENTS CORP_20230525_DEFM14A_20911673_4672792.Pdf,Regulatory Approvals and Related Matters,82,90,UNDEFINED,UNDEFINED
NATIONAL INSTRUMENTS CORP_20230525_DEFM14A_20911673_4672792.Pdf,Other Covenants,84,92,UNDEFINED,UNDEFINED
NATIONAL INSTRUMENTS CORP_20230525_DEFM14A_20911673_4672792.Pdf,Conditions to the Closing of the Merger,85,93,UNDEFINED,UNDEFINED
NATIONAL INSTRUMENTS CORP_20230525_DEFM14A_20911673_4672792.Pdf,Termination of the Merger Agreement,86,94,UNDEFINED,UNDEFINED
NATIONAL INSTRUMENTS CORP_20230525_DEFM14A_20911673_4672792.Pdf,Termination Fee Payable by NI,87,95,UNDEFINED,UNDEFINED
NATIONAL INSTRUMENTS CORP_20230525_DEFM14A_20911673_4672792.Pdf,Termination Fee Payable by Parent,88,96,UNDEFINED,UNDEFINED
NATIONAL INSTRUMENTS CORP_20230525_DEFM14A_20911673_4672792.Pdf,Specific Enforcement,88,96,UNDEFINED,UNDEFINED
NATIONAL INSTRUMENTS CORP_20230525_DEFM14A_20911673_4672792.Pdf,Expenses,89,97,UNDEFINED,UNDEFINED
NATIONAL INSTRUMENTS CORP_20230525_DEFM14A_20911673_4672792.Pdf,Amendments and Waivers,89,97,UNDEFINED,UNDEFINED
NATIONAL INSTRUMENTS CORP_20230525_DEFM14A_20911673_4672792.Pdf,Governing Law,89,97,UNDEFINED,UNDEFINED
NATIONAL INSTRUMENTS CORP_20230525_DEFM14A_20911673_4672792.Pdf,PROPOSAL 2: THE COMPENSATION PROPOSAL,90,98,UNDEFINED,UNDEFINED
NATIONAL INSTRUMENTS CORP_20230525_DEFM14A_20911673_4672792.Pdf,PROPOSAL 3: THE ADJOURNMENT PROPOSAL,91,99,UNDEFINED,UNDEFINED
NATIONAL INSTRUMENTS CORP_20230525_DEFM14A_20911673_4672792.Pdf,SECURITY OWNERSHIP OF CERTAIN BENEFICIAL OWNERS AND MANAGEMENT,92,100,UNDEFINED,UNDEFINED
NATIONAL INSTRUMENTS CORP_20230525_DEFM14A_20911673_4672792.Pdf,FUTURE STOCKHOLDER PROPOSALS,94,102,UNDEFINED,UNDEFINED
NATIONAL INSTRUMENTS CORP_20230525_DEFM14A_20911673_4672792.Pdf,WHERE YOU CAN FIND MORE INFORMATION,95,103,UNDEFINED,UNDEFINED
NATIONAL INSTRUMENTS CORP_20230525_DEFM14A_20911673_4672792.Pdf,MISCELLANEOUS,96,104,UNDEFINED,UNDEFINED
NATIONAL INSTRUMENTS CORP_20230525_DEFM14A_20911673_4672792.Pdf,"ANNEX A - AGREEMENT AND PLAN OF MERGER, BY AND AMONG EMERSON ELECTRIC CO., EMERSUB CXIV, INC. AND NATIONAL INSTRUMENTS CORPORATION, DATED AS OF APRIL 12, 2023",A-1,105,UNDEFINED,UNDEFINED
NATIONAL INSTRUMENTS CORP_20230525_DEFM14A_20911673_4672792.Pdf,"ANNEX B - OPINION OF BOFA SECURITIES, INC., DATED AS OF APRIL 12, 2023",B-1,176,UNDEFINED,UNDEFINED
NATIONAL INSTRUMENTS CORP_20230525_DEFM14A_20911673_4672792.Pdf,ANNEX C - SECTION 262 OF THE GENERAL CORPORATION LAW OF THE STATE OF DELAWARE,C-1,179,UNDEFINED,UNDEFINED
