Document,Section Header,Referenced Page Number,Zero Indexed Page Number,Classification,Section Text
"Resource REIT, Inc._20220314_DEFM14A_19942780_4408792.Pdf",THE SPECIAL MEETING,25,8,UNDEFINED,UNDEFINED
"Resource REIT, Inc._20220314_DEFM14A_19942780_4408792.Pdf","Date, Time and Purpose of the Special Meeting",25,31,UNDEFINED,UNDEFINED
"Resource REIT, Inc._20220314_DEFM14A_19942780_4408792.Pdf","Record Date, Notice and Quorum",25,31,UNDEFINED,UNDEFINED
"Resource REIT, Inc._20220314_DEFM14A_19942780_4408792.Pdf",Required Vote,25,31,UNDEFINED,UNDEFINED
"Resource REIT, Inc._20220314_DEFM14A_19942780_4408792.Pdf",How to Authorize a Proxy,26,32,UNDEFINED,UNDEFINED
"Resource REIT, Inc._20220314_DEFM14A_19942780_4408792.Pdf",Proxies and Revocation,27,33,UNDEFINED,UNDEFINED
"Resource REIT, Inc._20220314_DEFM14A_19942780_4408792.Pdf",Solicitation of Proxies,27,33,UNDEFINED,UNDEFINED
"Resource REIT, Inc._20220314_DEFM14A_19942780_4408792.Pdf",Adjournments,27,33,UNDEFINED,UNDEFINED
"Resource REIT, Inc._20220314_DEFM14A_19942780_4408792.Pdf",Postponements,28,34,UNDEFINED,UNDEFINED
"Resource REIT, Inc._20220314_DEFM14A_19942780_4408792.Pdf",THE MERGER,29,35,UNDEFINED,UNDEFINED
"Resource REIT, Inc._20220314_DEFM14A_19942780_4408792.Pdf",General Description of the Merger,29,35,UNDEFINED,UNDEFINED
"Resource REIT, Inc._20220314_DEFM14A_19942780_4408792.Pdf",Background of the Merger,29,35,UNDEFINED,UNDEFINED
"Resource REIT, Inc._20220314_DEFM14A_19942780_4408792.Pdf",Reasons for the Merger,35,41,UNDEFINED,UNDEFINED
"Resource REIT, Inc._20220314_DEFM14A_19942780_4408792.Pdf",Recommendation of Our Board of Directors,38,44,UNDEFINED,UNDEFINED
"Resource REIT, Inc._20220314_DEFM14A_19942780_4408792.Pdf",Unaudited Prospective Financial Information,38,44,UNDEFINED,UNDEFINED
"Resource REIT, Inc._20220314_DEFM14A_19942780_4408792.Pdf",Opinion of Our Financial Advisor,42,48,UNDEFINED,UNDEFINED
"Resource REIT, Inc._20220314_DEFM14A_19942780_4408792.Pdf",Financing,46,52,UNDEFINED,UNDEFINED
"Resource REIT, Inc._20220314_DEFM14A_19942780_4408792.Pdf",Interests of Our Directors and Executive Officers in the Merger,47,53,UNDEFINED,UNDEFINED
"Resource REIT, Inc._20220314_DEFM14A_19942780_4408792.Pdf",Quantification of Potential Payments and Benefits,51,57,UNDEFINED,UNDEFINED
"Resource REIT, Inc._20220314_DEFM14A_19942780_4408792.Pdf",Regulatory Matters,53,59,UNDEFINED,UNDEFINED
"Resource REIT, Inc._20220314_DEFM14A_19942780_4408792.Pdf",Material U.S. Federal Income Tax Consequences of the Merger,53,59,UNDEFINED,UNDEFINED
"Resource REIT, Inc._20220314_DEFM14A_19942780_4408792.Pdf",Deregistration of Our Common Stock,58,64,UNDEFINED,UNDEFINED
"Resource REIT, Inc._20220314_DEFM14A_19942780_4408792.Pdf",THE MERGER AGREEMENT,59,65,UNDEFINED,UNDEFINED
"Resource REIT, Inc._20220314_DEFM14A_19942780_4408792.Pdf",The Merger,59,35,UNDEFINED,UNDEFINED
"Resource REIT, Inc._20220314_DEFM14A_19942780_4408792.Pdf",Effective Time; Closing Date,59,65,UNDEFINED,UNDEFINED
"Resource REIT, Inc._20220314_DEFM14A_19942780_4408792.Pdf",Organizational Documents,60,66,UNDEFINED,UNDEFINED
"Resource REIT, Inc._20220314_DEFM14A_19942780_4408792.Pdf",Directors and Officers,60,66,UNDEFINED,UNDEFINED
"Resource REIT, Inc._20220314_DEFM14A_19942780_4408792.Pdf","Treatment of Common Stock, Convertible Stock, Time Vested Restricted Stock and Performance Restricted Stock",60,66,UNDEFINED,UNDEFINED
"Resource REIT, Inc._20220314_DEFM14A_19942780_4408792.Pdf",No Further Ownership Rights,61,67,UNDEFINED,UNDEFINED
"Resource REIT, Inc._20220314_DEFM14A_19942780_4408792.Pdf",Payment Procedures,61,67,UNDEFINED,UNDEFINED
"Resource REIT, Inc._20220314_DEFM14A_19942780_4408792.Pdf",Representations and Warranties,62,68,UNDEFINED,UNDEFINED
"Resource REIT, Inc._20220314_DEFM14A_19942780_4408792.Pdf",Conduct of Our Business Pending the Merger,66,72,UNDEFINED,UNDEFINED
"Resource REIT, Inc._20220314_DEFM14A_19942780_4408792.Pdf",Stockholders’ Meeting,69,75,UNDEFINED,UNDEFINED
"Resource REIT, Inc._20220314_DEFM14A_19942780_4408792.Pdf",Agreement to Take Certain Actions,70,76,UNDEFINED,UNDEFINED
"Resource REIT, Inc._20220314_DEFM14A_19942780_4408792.Pdf",Restriction on Solicitation of Competing Proposals,72,78,UNDEFINED,UNDEFINED
"Resource REIT, Inc._20220314_DEFM14A_19942780_4408792.Pdf",Obligation of Our Board of Directors with Respect to Its Recommendation,73,79,UNDEFINED,UNDEFINED
"Resource REIT, Inc._20220314_DEFM14A_19942780_4408792.Pdf",Employee Benefits,76,82,UNDEFINED,UNDEFINED
"Resource REIT, Inc._20220314_DEFM14A_19942780_4408792.Pdf",Financing Cooperation,77,83,UNDEFINED,UNDEFINED
"Resource REIT, Inc._20220314_DEFM14A_19942780_4408792.Pdf",Pre-Closing Transactions,79,85,UNDEFINED,UNDEFINED
"Resource REIT, Inc._20220314_DEFM14A_19942780_4408792.Pdf",Certain Other Covenants,80,86,UNDEFINED,UNDEFINED
"Resource REIT, Inc._20220314_DEFM14A_19942780_4408792.Pdf",Conditions to the Merger,81,87,UNDEFINED,UNDEFINED
"Resource REIT, Inc._20220314_DEFM14A_19942780_4408792.Pdf",Termination of the Merger Agreement,82,88,UNDEFINED,UNDEFINED
"Resource REIT, Inc._20220314_DEFM14A_19942780_4408792.Pdf",Termination Payments,84,90,UNDEFINED,UNDEFINED
"Resource REIT, Inc._20220314_DEFM14A_19942780_4408792.Pdf",Limited Guarantee and Remedies,85,91,UNDEFINED,UNDEFINED
"Resource REIT, Inc._20220314_DEFM14A_19942780_4408792.Pdf",Amendment and Waiver,85,91,UNDEFINED,UNDEFINED
"Resource REIT, Inc._20220314_DEFM14A_19942780_4408792.Pdf",SECURITY OWNERSHIP OF CERTAIN BENEFICIAL OWNERS AND MANAGEMENT,86,92,UNDEFINED,UNDEFINED
"Resource REIT, Inc._20220314_DEFM14A_19942780_4408792.Pdf",NO DISSENTERS’ RIGHTS OF APPRAISAL,87,93,UNDEFINED,UNDEFINED
"Resource REIT, Inc._20220314_DEFM14A_19942780_4408792.Pdf",SUBMISSION OF STOCKHOLDER PROPOSALS,87,93,UNDEFINED,UNDEFINED
"Resource REIT, Inc._20220314_DEFM14A_19942780_4408792.Pdf",STOCKHOLDERS SHARING THE SAME ADDRESS,87,93,UNDEFINED,UNDEFINED
"Resource REIT, Inc._20220314_DEFM14A_19942780_4408792.Pdf",OTHER MATTERS,88,94,UNDEFINED,UNDEFINED
"Resource REIT, Inc._20220314_DEFM14A_19942780_4408792.Pdf",WHERE YOU CAN FIND MORE INFORMATION,88,94,UNDEFINED,UNDEFINED
