Document,Section Header,Section Text,Page Number
Archaea Energy Inc._20221114_DEFM14A_20445339_4545162.Pdf,Reasonable Best Efforts; Antitrust Filings,UNDEFINED,74
Archaea Energy Inc._20221114_DEFM14A_20445339_4545162.Pdf,Proxy Statement; Archaea Stockholders Meeting,UNDEFINED,76
Archaea Energy Inc._20221114_DEFM14A_20445339_4545162.Pdf,Indemnification of Directors and Officers and Insurance,UNDEFINED,78
Archaea Energy Inc._20221114_DEFM14A_20445339_4545162.Pdf,Employee Benefits Matters,UNDEFINED,79
Archaea Energy Inc._20221114_DEFM14A_20445339_4545162.Pdf,Other Agreements,UNDEFINED,80
Archaea Energy Inc._20221114_DEFM14A_20445339_4545162.Pdf,Conditions of the Merger,UNDEFINED,80
Archaea Energy Inc._20221114_DEFM14A_20445339_4545162.Pdf,Termination,UNDEFINED,81
Archaea Energy Inc._20221114_DEFM14A_20445339_4545162.Pdf,Effect of Termination,UNDEFINED,82
Archaea Energy Inc._20221114_DEFM14A_20445339_4545162.Pdf,Termination Fees and Expenses,UNDEFINED,83
Archaea Energy Inc._20221114_DEFM14A_20445339_4545162.Pdf,Specific Performance,UNDEFINED,84
Archaea Energy Inc._20221114_DEFM14A_20445339_4545162.Pdf,Amendments and Waivers,UNDEFINED,84
Archaea Energy Inc._20221114_DEFM14A_20445339_4545162.Pdf,Governing Law,UNDEFINED,84
Archaea Energy Inc._20221114_DEFM14A_20445339_4545162.Pdf,VOTING AGREEMENT,UNDEFINED,85
Archaea Energy Inc._20221114_DEFM14A_20445339_4545162.Pdf,Voting Provisions,UNDEFINED,85
Archaea Energy Inc._20221114_DEFM14A_20445339_4545162.Pdf,Restrictions on Transfer,UNDEFINED,85
Archaea Energy Inc._20221114_DEFM14A_20445339_4545162.Pdf,Non-Solicitation,UNDEFINED,85
Archaea Energy Inc._20221114_DEFM14A_20445339_4545162.Pdf,Waiver of Appraisal Rights and Certain Other Claims,UNDEFINED,86
Archaea Energy Inc._20221114_DEFM14A_20445339_4545162.Pdf,Termination,UNDEFINED,86
Archaea Energy Inc._20221114_DEFM14A_20445339_4545162.Pdf,SECURITY OWNERSHIP OF CERTAIN BENEFICIAL OWNERS AND MANAGEMENT,UNDEFINED,87
Archaea Energy Inc._20221114_DEFM14A_20445339_4545162.Pdf,APPRAISAL RIGHTS,UNDEFINED,89
Archaea Energy Inc._20221114_DEFM14A_20445339_4545162.Pdf,General,UNDEFINED,89
Archaea Energy Inc._20221114_DEFM14A_20445339_4545162.Pdf,How to Exercise and Perfect Your Appraisal Rights,UNDEFINED,90
Archaea Energy Inc._20221114_DEFM14A_20445339_4545162.Pdf,Who May Exercise Appraisal Rights,UNDEFINED,91
Archaea Energy Inc._20221114_DEFM14A_20445339_4545162.Pdf,Surviving Corporation’s Actions After Completion of the Merger,UNDEFINED,92
Archaea Energy Inc._20221114_DEFM14A_20445339_4545162.Pdf,HOUSEHOLDING,UNDEFINED,95
Archaea Energy Inc._20221114_DEFM14A_20445339_4545162.Pdf,FUTURE STOCKHOLDER PROPOSALS,UNDEFINED,95
Archaea Energy Inc._20221114_DEFM14A_20445339_4545162.Pdf,WHERE YOU CAN FIND ADDITIONAL INFORMATION,UNDEFINED,96
Archaea Energy Inc._20221114_DEFM14A_20445339_4545162.Pdf,Treatment of Equity-Based Awards in the Merger,UNDEFINED,63
Archaea Energy Inc._20221114_DEFM14A_20445339_4545162.Pdf,Interests of the Company’s Directors and Executive Officers in the Merger,UNDEFINED,51
Archaea Energy Inc._20221114_DEFM14A_20445339_4545162.Pdf,Archaea Common Stock Ownership of Directors and Executive Officers,UNDEFINED,87
Archaea Energy Inc._20221114_DEFM14A_20445339_4545162.Pdf,Voting Agreement,UNDEFINED,85
