Document,Section Header,Referenced Page Number,Zero Indexed Page Number,Classification,Section Text
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,Background of the Merger,45,75,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,Recommendation of the Ranger Board; Ranger’s Reasons for the Merger Transactions,54,84,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,Baytex’s Reasons for the Merger Transactions,58,88,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,Opinion of BofA Securities Inc. - Financial Advisor to Ranger,60,90,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,Certain Unaudited Prospective Ranger Financial Information,68,98,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,Board of Directors and Management of Baytex after the Merger Transactions,72,102,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,Listing of Baytex common shares,79,109,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,Delisting and Deregistration of Ranger Common Stock,79,109,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,Interests of Ranger’s Directors and Executive Officers in the Merger,79,109,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,The Baytex Annual and Special Meeting and Shareholder Approval,86,116,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,Accounting Treatment of the Merger Transactions,86,116,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,Regulatory Approvals Required for the Merger Transactions,87,117,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,No Appraisal Rights,87,117,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,Restrictions on Resales of Baytex Common Shares Received in the Merger Transactions,87,117,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,Exchange of Shares in the Merger,88,118,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,Dividend Policy,89,119,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,Debt Financing,89,119,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,Material U.S. Federal Income Tax Considerations,90,120,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,Certain Canadian Federal Income Tax Considerations,98,128,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,RANGER SPECIAL MEETING,100,130,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,General,100,130,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,Attending the Ranger Special Meeting,100,130,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,Purpose of the Ranger Special Meeting,100,130,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,Recommendation of the Ranger Board,100,84,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,Record Date; Shareholders Entitled to Vote,101,131,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,Quorum and Adjournment,101,131,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,Votes Required,101,131,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,Other Matters,101,131,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,Abstentions and Broker Non-Votes,102,132,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,Failure to Vote,102,132,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,Voting by Ranger’s Directors and Executive Officers,102,132,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,Voting at the Ranger Special Meeting,102,132,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,Revocation of Proxy,103,133,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,Proxy Solicitation,103,133,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,Appraisal Rights,103,117,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,Householding of Ranger Special Meeting Materials,103,133,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,Questions,104,134,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,RANGER PROPOSAL 1 - THE RANGER MERGER PROPOSAL,105,135,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,RANGER PROPOSAL 2 - THE RANGER COMPENSATION ADVISORY PROPOSAL,106,136,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,RANGER PROPOSAL 3 - THE RANGER ADJOURNMENT PROPOSAL,107,137,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,INFORMATION ABOUT THE COMPANIES,108,138,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,Baytex Energy Corp.,108,138,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,Ranger Oil Corporation,108,138,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,Merger Sub,108,138,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,Information Concerning the Combined Company,108,138,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,THE MERGER AGREEMENT,109,139,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,Explanatory Note Regarding the Merger Agreement,109,139,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,Terms of the Merger; Merger Consideration,109,139,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,Completion of the Company Merger,110,140,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,Exchange and Payment Procedures,110,140,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,Combined Company Management following the Company Merger and the Baytex Board Following the Company Merger,112,142,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,Representations and Warranties,113,143,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,Conduct of Business,114,144,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,Employee Matters,121,151,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,Treatment of Ranger Equity Awards,123,153,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,No Solicitation; Changes in Recommendation,124,154,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,"Efforts to Close the Merger, HSR and Other Regulatory Approvals",134,164,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,Efforts to Hold the Baytex and Ranger Special Meetings,135,165,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,Indemnification and Insurance,137,167,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,Other Covenants and Agreements,138,168,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,Conditions to Completion of the Company Merger,139,169,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,Termination of the Merger Agreement,140,170,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,Expenses and Termination Fees Relating to the Termination of the Merger Agreement,141,171,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,No Third Party Beneficiaries,142,172,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,Amendments and Waivers,142,172,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,Specific Performance,142,172,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,Governing Law,142,172,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,THE SUPPORT AGREEMENT,143,173,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,Generally,143,173,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,Agreement to Vote,143,173,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,Transfer Restrictions,143,173,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,Non-Solicitation,144,174,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,Tax Matters,144,174,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,Termination,144,170,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,Governing Law,144,174,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,THE INVESTOR AND REGISTRATION RIGHTS AGREEMENT,145,175,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,Generally,145,175,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,Ranger Designees,145,175,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,Lock-Up,145,175,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,General Transfer Restrictions,146,176,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,Registration Rights,146,175,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,Standstill Restrictions,147,177,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,Governing Law,147,177,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,UNAUDITED PRO FORMA CONSOLIDATED FINANCIAL INFORMATION,148,178,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,BENEFICIAL OWNERSHIP OF BAYTEX COMMON STOCK,167,197,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,COMPARISON OF RIGHTS OF BAYTEX AND RANGER SHAREHOLDERS,168,198,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,General,168,173,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,Material Differences Between the Rights of Shareholders of Baytex and Ranger,168,198,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,LEGAL MATTERS,194,224,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,EXPERTS,194,224,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,Baytex,194,198,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,Ranger,194,198,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,ENFORCEABILITY OF CIVIL LIABILITIES,194,224,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,OTHER MATTERS,194,224,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,FUTURE SHAREHOLDER PROPOSALS,195,225,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,Ranger,195,224,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,HOUSEHOLDING OF PROXY MATERIALS,196,226,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,WHERE YOU CAN FIND ADDITIONAL INFORMATION,196,226,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,Incorporation of Certain Documents by Reference,196,226,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,ANNEX A: MERGER AGREEMENT,A-1,229,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,ANNEX B: OPINION OF RANGER’S FINANCIAL ADVISOR,B-1,351,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,ANNEX C: RANGER SUPPORT AGREEMENT,C-1,354,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,ANNEX D: INVESTOR AND REGISTRATION RIGHTS AGREEMENT,D-1,369,UNDEFINED,UNDEFINED
Ranger Oil Corp_20230518_DEFM14A_20894462_4669228.Pdf,ANNEX E: FORM OF PROXY CARD FOR RANGER OIL CORPORATION,E-1,401,UNDEFINED,UNDEFINED
