Document,Section Header,Referenced Page Number,Zero Indexed Page Number,Classification,Section Text
DUKE REALTY CORP_20220802_DEFM14A_20251209_4495981.Pdf,"Form, Closing and Effective Time of the Mergers",111,121,UNDEFINED,UNDEFINED
DUKE REALTY CORP_20220802_DEFM14A_20251209_4495981.Pdf,Organizational Documents Following the Mergers,112,122,UNDEFINED,UNDEFINED
DUKE REALTY CORP_20220802_DEFM14A_20251209_4495981.Pdf,Directors and Management of the Combined Company Following the Mergers,112,122,UNDEFINED,UNDEFINED
DUKE REALTY CORP_20220802_DEFM14A_20251209_4495981.Pdf,Merger Consideration; Effects of the Mergers,112,122,UNDEFINED,UNDEFINED
DUKE REALTY CORP_20220802_DEFM14A_20251209_4495981.Pdf,Representations and Warranties,115,125,UNDEFINED,UNDEFINED
DUKE REALTY CORP_20220802_DEFM14A_20251209_4495981.Pdf,Covenants and Agreements,118,128,UNDEFINED,UNDEFINED
DUKE REALTY CORP_20220802_DEFM14A_20251209_4495981.Pdf,Conditions to Completion of the Mergers,134,144,UNDEFINED,UNDEFINED
DUKE REALTY CORP_20220802_DEFM14A_20251209_4495981.Pdf,Termination of the Merger Agreement,136,146,UNDEFINED,UNDEFINED
DUKE REALTY CORP_20220802_DEFM14A_20251209_4495981.Pdf,Miscellaneous Provisions,139,149,UNDEFINED,UNDEFINED
DUKE REALTY CORP_20220802_DEFM14A_20251209_4495981.Pdf,DIRECTORS AND MANAGEMENT OF THE COMBINED COMPANY FOLLOWING THE MERGERS,141,122,UNDEFINED,UNDEFINED
DUKE REALTY CORP_20220802_DEFM14A_20251209_4495981.Pdf,SECURITY OWNERSHIP OF CERTAIN BENEFICIAL OWNERS OF DUKE REALTY COMMON STOCK AND DUKE REALTY MANAGEMENT,146,156,UNDEFINED,UNDEFINED
DUKE REALTY CORP_20220802_DEFM14A_20251209_4495981.Pdf,DESCRIPTION OF CAPITAL STOCK,148,158,UNDEFINED,UNDEFINED
DUKE REALTY CORP_20220802_DEFM14A_20251209_4495981.Pdf,General,148,158,UNDEFINED,UNDEFINED
DUKE REALTY CORP_20220802_DEFM14A_20251209_4495981.Pdf,Common Stock,148,120,UNDEFINED,UNDEFINED
DUKE REALTY CORP_20220802_DEFM14A_20251209_4495981.Pdf,Restrictions on Ownership and Transfer,149,159,UNDEFINED,UNDEFINED
DUKE REALTY CORP_20220802_DEFM14A_20251209_4495981.Pdf,Anti-Takeover Provisions in the Prologis Charter and Bylaws,151,161,UNDEFINED,UNDEFINED
DUKE REALTY CORP_20220802_DEFM14A_20251209_4495981.Pdf,COMPARISON OF RIGHTS OF THE PROLOGIS STOCKHOLDERS AND THE DUKE REALTY SHAREHOLDERS,154,164,UNDEFINED,UNDEFINED
DUKE REALTY CORP_20220802_DEFM14A_20251209_4495981.Pdf,STOCKHOLDER PROPOSALS,171,181,UNDEFINED,UNDEFINED
DUKE REALTY CORP_20220802_DEFM14A_20251209_4495981.Pdf,2023 Prologis Annual Meeting of Stockholders,171,181,UNDEFINED,UNDEFINED
DUKE REALTY CORP_20220802_DEFM14A_20251209_4495981.Pdf,2023 Duke Realty Annual Meeting of Shareholders,171,181,UNDEFINED,UNDEFINED
DUKE REALTY CORP_20220802_DEFM14A_20251209_4495981.Pdf,LEGAL MATTERS,173,183,UNDEFINED,UNDEFINED
DUKE REALTY CORP_20220802_DEFM14A_20251209_4495981.Pdf,EXPERTS,173,183,UNDEFINED,UNDEFINED
DUKE REALTY CORP_20220802_DEFM14A_20251209_4495981.Pdf,HOUSEHOLDING OF PROXY STATEMENT/PROSPECTUS,173,183,UNDEFINED,UNDEFINED
DUKE REALTY CORP_20220802_DEFM14A_20251209_4495981.Pdf,WHERE YOU CAN FIND MORE INFORMATION AND INCORPORATION BY REFERENCE,174,184,UNDEFINED,UNDEFINED
DUKE REALTY CORP_20220802_DEFM14A_20251209_4495981.Pdf,UNAUDITED PRO FORMA CONDENSED COMBINED FINANCIAL STATEMENTS,177,187,UNDEFINED,UNDEFINED
DUKE REALTY CORP_20220802_DEFM14A_20251209_4495981.Pdf,Annex A: Agreement and Plan of Merger,A-1,207,UNDEFINED,UNDEFINED
DUKE REALTY CORP_20220802_DEFM14A_20251209_4495981.Pdf,Annex B: Opinion of Goldman Sachs & Co. LLC (Prologis’ Financial Advisor),B-1,295,UNDEFINED,UNDEFINED
DUKE REALTY CORP_20220802_DEFM14A_20251209_4495981.Pdf,Annex C: Opinion of Morgan Stanley & Co. LLC (Duke Realty’s Financial Advisor),C-1,298,UNDEFINED,UNDEFINED
