Document,Section Header,Section Text,Page Number
CorePoint Lodging Inc._20220114_DEFM14A_19776758_4365965.Pdf,Litigation Related to the Merger,UNDEFINED,71
CorePoint Lodging Inc._20220114_DEFM14A_19776758_4365965.Pdf,Material U.S. Federal Income Tax Consequences of the Merger,UNDEFINED,71
CorePoint Lodging Inc._20220114_DEFM14A_19776758_4365965.Pdf,Delisting and Deregistration of CorePoint Common Stock,UNDEFINED,71
CorePoint Lodging Inc._20220114_DEFM14A_19776758_4365965.Pdf,No Dissenters’ Rights of Appraisal,UNDEFINED,71
CorePoint Lodging Inc._20220114_DEFM14A_19776758_4365965.Pdf,THE MERGER AGREEMENT,UNDEFINED,72
CorePoint Lodging Inc._20220114_DEFM14A_19776758_4365965.Pdf,Explanatory Note Regarding the Merger Agreement,UNDEFINED,72
CorePoint Lodging Inc._20220114_DEFM14A_19776758_4365965.Pdf,When the Merger Becomes Effective,UNDEFINED,72
CorePoint Lodging Inc._20220114_DEFM14A_19776758_4365965.Pdf,Structure of the Merger; LP Agreement; Certificate of Limited Partnership; Officers,UNDEFINED,73
CorePoint Lodging Inc._20220114_DEFM14A_19776758_4365965.Pdf,Payment for CorePoint Common Stock and Preferred Stock,UNDEFINED,74
CorePoint Lodging Inc._20220114_DEFM14A_19776758_4365965.Pdf,Representations and Warranties,UNDEFINED,75
CorePoint Lodging Inc._20220114_DEFM14A_19776758_4365965.Pdf,Conduct of Business Pending the Merger,UNDEFINED,78
CorePoint Lodging Inc._20220114_DEFM14A_19776758_4365965.Pdf,Other Covenants and Agreements,UNDEFINED,82
CorePoint Lodging Inc._20220114_DEFM14A_19776758_4365965.Pdf,Access to Information,UNDEFINED,82
CorePoint Lodging Inc._20220114_DEFM14A_19776758_4365965.Pdf,No Solicitation; Acquisition Proposals,UNDEFINED,82
CorePoint Lodging Inc._20220114_DEFM14A_19776758_4365965.Pdf,Company Stockholder Meeting and Related Actions,UNDEFINED,87
CorePoint Lodging Inc._20220114_DEFM14A_19776758_4365965.Pdf,Employee Benefits,UNDEFINED,88
CorePoint Lodging Inc._20220114_DEFM14A_19776758_4365965.Pdf,Efforts to Consummate the Merger,UNDEFINED,89
CorePoint Lodging Inc._20220114_DEFM14A_19776758_4365965.Pdf,Indemnification of Directors and Officers; Insurance,UNDEFINED,91
CorePoint Lodging Inc._20220114_DEFM14A_19776758_4365965.Pdf,Miscellaneous Covenants,UNDEFINED,94
CorePoint Lodging Inc._20220114_DEFM14A_19776758_4365965.Pdf,Conditions to the Merger,UNDEFINED,95
CorePoint Lodging Inc._20220114_DEFM14A_19776758_4365965.Pdf,Termination,UNDEFINED,97
CorePoint Lodging Inc._20220114_DEFM14A_19776758_4365965.Pdf,Termination Fees,UNDEFINED,99
CorePoint Lodging Inc._20220114_DEFM14A_19776758_4365965.Pdf,Effect of Termination,UNDEFINED,99
CorePoint Lodging Inc._20220114_DEFM14A_19776758_4365965.Pdf,Expenses Generally,UNDEFINED,100
CorePoint Lodging Inc._20220114_DEFM14A_19776758_4365965.Pdf,Amendments; Waiver,UNDEFINED,100
CorePoint Lodging Inc._20220114_DEFM14A_19776758_4365965.Pdf,Specific Performance,UNDEFINED,100
CorePoint Lodging Inc._20220114_DEFM14A_19776758_4365965.Pdf,Governing Law and Jurisdiction,UNDEFINED,100
CorePoint Lodging Inc._20220114_DEFM14A_19776758_4365965.Pdf,Support Agreement,UNDEFINED,101
CorePoint Lodging Inc._20220114_DEFM14A_19776758_4365965.Pdf,MERGER PROPOSAL (PROPOSAL 1),UNDEFINED,102
CorePoint Lodging Inc._20220114_DEFM14A_19776758_4365965.Pdf,ADVISORY VOTE ON NAMED EXECUTIVE OFFICER MERGER-RELATED COMPENSATION PROPOSAL (PROPOSAL 2),UNDEFINED,103
CorePoint Lodging Inc._20220114_DEFM14A_19776758_4365965.Pdf,ADJOURNMENT PROPOSAL (PROPOSAL 3),UNDEFINED,104
CorePoint Lodging Inc._20220114_DEFM14A_19776758_4365965.Pdf,MARKET PRICES OF COREPOINT COMMON STOCK,UNDEFINED,105
CorePoint Lodging Inc._20220114_DEFM14A_19776758_4365965.Pdf,SECURITY OWNERSHIP OF CERTAIN BENEFICIAL OWNERS AND MANAGEMENT,UNDEFINED,106
CorePoint Lodging Inc._20220114_DEFM14A_19776758_4365965.Pdf,MATERIAL U.S. FEDERAL INCOME TAX CONSEQUENCES OF THE MERGER,UNDEFINED,109
CorePoint Lodging Inc._20220114_DEFM14A_19776758_4365965.Pdf,FUTURE COREPOINT STOCKHOLDER PROPOSALS,UNDEFINED,114
CorePoint Lodging Inc._20220114_DEFM14A_19776758_4365965.Pdf,MULTIPLE COREPOINT STOCKHOLDERS SHARING ONE ADDRESS,UNDEFINED,115
CorePoint Lodging Inc._20220114_DEFM14A_19776758_4365965.Pdf,OTHER MATTERS,UNDEFINED,115
CorePoint Lodging Inc._20220114_DEFM14A_19776758_4365965.Pdf,WHERE YOU CAN FIND MORE INFORMATION,UNDEFINED,116
CorePoint Lodging Inc._20220114_DEFM14A_19776758_4365965.Pdf,MISCELLANEOUS,UNDEFINED,117
CorePoint Lodging Inc._20220114_DEFM14A_19776758_4365965.Pdf,Annex A – Agreement and Plan of Merger,UNDEFINED,A-1
CorePoint Lodging Inc._20220114_DEFM14A_19776758_4365965.Pdf,Annex B – Opinion of J.P. Morgan Securities LLC,UNDEFINED,B-1
