Document,Section Header,Section Text,Page Number
PREFERRED APARTMENT COMMUNITIES INC_20220414_DEFM14A_20015574_4442255.Pdf,Organizational Documents,UNDEFINED,67
PREFERRED APARTMENT COMMUNITIES INC_20220414_DEFM14A_20015574_4442255.Pdf,"General Partner, Limited Partners and Officers",UNDEFINED,68
PREFERRED APARTMENT COMMUNITIES INC_20220414_DEFM14A_20015574_4442255.Pdf,"Treatment of Common Stock, Preferred Stock, Company Warrants, Time-Vested Restricted Stock, Performance Stock Units and Restricted Stock Units",UNDEFINED,68
PREFERRED APARTMENT COMMUNITIES INC_20220414_DEFM14A_20015574_4442255.Pdf,Treatment of Interests in the Partnership,UNDEFINED,69
PREFERRED APARTMENT COMMUNITIES INC_20220414_DEFM14A_20015574_4442255.Pdf,Treatment of Interests in Operations,UNDEFINED,70
PREFERRED APARTMENT COMMUNITIES INC_20220414_DEFM14A_20015574_4442255.Pdf,No Further Ownership Rights,UNDEFINED,70
PREFERRED APARTMENT COMMUNITIES INC_20220414_DEFM14A_20015574_4442255.Pdf,Payment Procedures,UNDEFINED,70
PREFERRED APARTMENT COMMUNITIES INC_20220414_DEFM14A_20015574_4442255.Pdf,Representations and Warranties,UNDEFINED,71
PREFERRED APARTMENT COMMUNITIES INC_20220414_DEFM14A_20015574_4442255.Pdf,Conduct of Our Business Pending the Mergers,UNDEFINED,74
PREFERRED APARTMENT COMMUNITIES INC_20220414_DEFM14A_20015574_4442255.Pdf,Stockholders’ Meeting,UNDEFINED,77
PREFERRED APARTMENT COMMUNITIES INC_20220414_DEFM14A_20015574_4442255.Pdf,Agreement to Take Certain Actions,UNDEFINED,78
PREFERRED APARTMENT COMMUNITIES INC_20220414_DEFM14A_20015574_4442255.Pdf,Restriction on Solicitation of Competing Proposals,UNDEFINED,80
PREFERRED APARTMENT COMMUNITIES INC_20220414_DEFM14A_20015574_4442255.Pdf,Obligation of Our Board of Directors with Respect to Its Recommendation,UNDEFINED,83
PREFERRED APARTMENT COMMUNITIES INC_20220414_DEFM14A_20015574_4442255.Pdf,Employee Benefits,UNDEFINED,85
PREFERRED APARTMENT COMMUNITIES INC_20220414_DEFM14A_20015574_4442255.Pdf,Financing Cooperation,UNDEFINED,85
PREFERRED APARTMENT COMMUNITIES INC_20220414_DEFM14A_20015574_4442255.Pdf,Assumed Indebtedness,UNDEFINED,88
PREFERRED APARTMENT COMMUNITIES INC_20220414_DEFM14A_20015574_4442255.Pdf,Pre-Closing Transactions,UNDEFINED,88
PREFERRED APARTMENT COMMUNITIES INC_20220414_DEFM14A_20015574_4442255.Pdf,Certain Other Covenants,UNDEFINED,89
PREFERRED APARTMENT COMMUNITIES INC_20220414_DEFM14A_20015574_4442255.Pdf,Conditions to the Mergers,UNDEFINED,89
PREFERRED APARTMENT COMMUNITIES INC_20220414_DEFM14A_20015574_4442255.Pdf,Termination of the Merger Agreement,UNDEFINED,91
PREFERRED APARTMENT COMMUNITIES INC_20220414_DEFM14A_20015574_4442255.Pdf,Termination Payments,UNDEFINED,92
PREFERRED APARTMENT COMMUNITIES INC_20220414_DEFM14A_20015574_4442255.Pdf,Limited Guarantee and Remedies,UNDEFINED,93
PREFERRED APARTMENT COMMUNITIES INC_20220414_DEFM14A_20015574_4442255.Pdf,Amendment and Waiver,UNDEFINED,93
PREFERRED APARTMENT COMMUNITIES INC_20220414_DEFM14A_20015574_4442255.Pdf,SECURITY OWNERSHIP OF CERTAIN BENEFICIAL OWNERS AND MANAGEMENT,UNDEFINED,94
PREFERRED APARTMENT COMMUNITIES INC_20220414_DEFM14A_20015574_4442255.Pdf,NO DISSENTERS’ RIGHTS OF APPRAISAL,UNDEFINED,95
PREFERRED APARTMENT COMMUNITIES INC_20220414_DEFM14A_20015574_4442255.Pdf,STOCKHOLDER PROPOSALS,UNDEFINED,95
PREFERRED APARTMENT COMMUNITIES INC_20220414_DEFM14A_20015574_4442255.Pdf,HOUSEHOLDING OF PROXY MATERIALS,UNDEFINED,95
PREFERRED APARTMENT COMMUNITIES INC_20220414_DEFM14A_20015574_4442255.Pdf,OTHER MATTERS,UNDEFINED,96
PREFERRED APARTMENT COMMUNITIES INC_20220414_DEFM14A_20015574_4442255.Pdf,WHERE YOU CAN FIND MORE INFORMATION,UNDEFINED,96
PREFERRED APARTMENT COMMUNITIES INC_20220414_DEFM14A_20015574_4442255.Pdf,"Annex A -  Agreement and Plan of Merger, dated as of February 16, 2022, by and among Pike Parent LLC, Pike Merger Sub I LLC, Pike Merger Sub II LLC, Pike Merger Sub III LLC, Preferred Apartment Communities, Inc., Preferred Apartment Communities Operating Partnership, L.P., and PAC Operations, LLC",UNDEFINED,A-1
PREFERRED APARTMENT COMMUNITIES INC_20220414_DEFM14A_20015574_4442255.Pdf,Annex B - Opinion of Goldman Sachs & Co. LLC,UNDEFINED,B-1
