Document,Section Header,Section Text,Page Number
"COVETRUS, INC._20220913_DEFM14A_20336819_4516858.Pdf",Other Important Information Regarding the CD&R Entities,UNDEFINED,13
"COVETRUS, INC._20220913_DEFM14A_20336819_4516858.Pdf",QUESTIONS AND ANSWERS ABOUT THE SPECIAL MEETING AND THE MERGER,UNDEFINED,14
"COVETRUS, INC._20220913_DEFM14A_20336819_4516858.Pdf",SPECIAL FACTORS,UNDEFINED,22
"COVETRUS, INC._20220913_DEFM14A_20336819_4516858.Pdf",Overview,UNDEFINED,22
"COVETRUS, INC._20220913_DEFM14A_20336819_4516858.Pdf",Background of the Merger,UNDEFINED,22
"COVETRUS, INC._20220913_DEFM14A_20336819_4516858.Pdf",Reasons for the Merger; Recommendation of the Board; Fairness of the Merger,UNDEFINED,32
"COVETRUS, INC._20220913_DEFM14A_20336819_4516858.Pdf",Position of the CD&R Entities as to the Fairness of the Merger,UNDEFINED,39
"COVETRUS, INC._20220913_DEFM14A_20336819_4516858.Pdf",Certain Financial Projections Utilized in Connection with the Merger,UNDEFINED,42
"COVETRUS, INC._20220913_DEFM14A_20336819_4516858.Pdf",Opinion of Goldman Sachs & Co. LLC,UNDEFINED,45
"COVETRUS, INC._20220913_DEFM14A_20336819_4516858.Pdf",Other Presentations by Financial Advisors,UNDEFINED,53
"COVETRUS, INC._20220913_DEFM14A_20336819_4516858.Pdf",Deutsche Bank Securities Inc. Discussion Materials Provided to CD&R and TPG,UNDEFINED,56
"COVETRUS, INC._20220913_DEFM14A_20336819_4516858.Pdf",Purpose and Reasons of the Company for the Merger,UNDEFINED,67
"COVETRUS, INC._20220913_DEFM14A_20336819_4516858.Pdf",Purpose and Reasons of the CD&R Entities for the Merger,UNDEFINED,67
"COVETRUS, INC._20220913_DEFM14A_20336819_4516858.Pdf",Plans for the Company After the Merger,UNDEFINED,67
"COVETRUS, INC._20220913_DEFM14A_20336819_4516858.Pdf",Interests of Directors and Executive Officers in the Merger,UNDEFINED,68
"COVETRUS, INC._20220913_DEFM14A_20336819_4516858.Pdf",Golden Parachute Compensation,UNDEFINED,72
"COVETRUS, INC._20220913_DEFM14A_20336819_4516858.Pdf",Intent to Vote in Favor of the Merger,UNDEFINED,73
"COVETRUS, INC._20220913_DEFM14A_20336819_4516858.Pdf",Certain Effects of the Merger,UNDEFINED,74
"COVETRUS, INC._20220913_DEFM14A_20336819_4516858.Pdf",Consequences if the Merger is Not Completed,UNDEFINED,74
"COVETRUS, INC._20220913_DEFM14A_20336819_4516858.Pdf",Material U.S. Federal Income Tax Consequences of the Merger,UNDEFINED,75
"COVETRUS, INC._20220913_DEFM14A_20336819_4516858.Pdf",Treatment of Existing Debt,UNDEFINED,77
"COVETRUS, INC._20220913_DEFM14A_20336819_4516858.Pdf",Regulatory Approvals,UNDEFINED,77
"COVETRUS, INC._20220913_DEFM14A_20336819_4516858.Pdf",Litigation Related to the Merger,UNDEFINED,77
"COVETRUS, INC._20220913_DEFM14A_20336819_4516858.Pdf",Fees and Expenses,UNDEFINED,78
"COVETRUS, INC._20220913_DEFM14A_20336819_4516858.Pdf",Payment of Merger Consideration,UNDEFINED,78
"COVETRUS, INC._20220913_DEFM14A_20336819_4516858.Pdf",Provisions for Unaffiliated Stockholders,UNDEFINED,79
"COVETRUS, INC._20220913_DEFM14A_20336819_4516858.Pdf",Financing of the Merger,UNDEFINED,79
"COVETRUS, INC._20220913_DEFM14A_20336819_4516858.Pdf",Limited Guarantees,UNDEFINED,81
"COVETRUS, INC._20220913_DEFM14A_20336819_4516858.Pdf",Accounting Treatment,UNDEFINED,81
"COVETRUS, INC._20220913_DEFM14A_20336819_4516858.Pdf",THE MERGER AGREEMENT,UNDEFINED,82
"COVETRUS, INC._20220913_DEFM14A_20336819_4516858.Pdf",SUPPORT AND ROLLOVER AGREEMENT,UNDEFINED,114
"COVETRUS, INC._20220913_DEFM14A_20336819_4516858.Pdf",CAUTIONARY STATEMENT REGARDING FORWARD-LOOKING STATEMENTS,UNDEFINED,115
"COVETRUS, INC._20220913_DEFM14A_20336819_4516858.Pdf",PARTIES TO THE MERGER,UNDEFINED,117
"COVETRUS, INC._20220913_DEFM14A_20336819_4516858.Pdf",Covetrus,UNDEFINED,117
"COVETRUS, INC._20220913_DEFM14A_20336819_4516858.Pdf",Parent,UNDEFINED,117
"COVETRUS, INC._20220913_DEFM14A_20336819_4516858.Pdf",Merger Sub,UNDEFINED,117
"COVETRUS, INC._20220913_DEFM14A_20336819_4516858.Pdf",THE SPECIAL MEETING,UNDEFINED,118
"COVETRUS, INC._20220913_DEFM14A_20336819_4516858.Pdf","Date, Time and Place of the Special Meeting",UNDEFINED,118
"COVETRUS, INC._20220913_DEFM14A_20336819_4516858.Pdf",Purpose of the Special Meeting,UNDEFINED,118
"COVETRUS, INC._20220913_DEFM14A_20336819_4516858.Pdf",Recommendation of the Board,UNDEFINED,118
"COVETRUS, INC._20220913_DEFM14A_20336819_4516858.Pdf",Record Date and Quorum,UNDEFINED,119
"COVETRUS, INC._20220913_DEFM14A_20336819_4516858.Pdf",Vote Required for Approval,UNDEFINED,119
"COVETRUS, INC._20220913_DEFM14A_20336819_4516858.Pdf",CD&R VFC Holdings’ Obligation to Vote in Favor of the Merger,UNDEFINED,120
"COVETRUS, INC._20220913_DEFM14A_20336819_4516858.Pdf",Effect of Abstentions; Broker Non-Votes,UNDEFINED,120
"COVETRUS, INC._20220913_DEFM14A_20336819_4516858.Pdf",How to Vote,UNDEFINED,121
"COVETRUS, INC._20220913_DEFM14A_20336819_4516858.Pdf",Revocation of Proxies,UNDEFINED,122
"COVETRUS, INC._20220913_DEFM14A_20336819_4516858.Pdf",Adjournments and Postponements,UNDEFINED,122
"COVETRUS, INC._20220913_DEFM14A_20336819_4516858.Pdf",Solicitation of Proxies,UNDEFINED,123
"COVETRUS, INC._20220913_DEFM14A_20336819_4516858.Pdf",Questions and Additional Information,UNDEFINED,123
"COVETRUS, INC._20220913_DEFM14A_20336819_4516858.Pdf",PROPOSAL 1: THE MERGER AGREEMENT PROPOSAL,UNDEFINED,124
"COVETRUS, INC._20220913_DEFM14A_20336819_4516858.Pdf",PROPOSAL 2: MERGER-RELATED COMPENSATION PROPOSAL,UNDEFINED,125
"COVETRUS, INC._20220913_DEFM14A_20336819_4516858.Pdf",PROPOSAL 3: ADJOURNMENT PROPOSAL,UNDEFINED,126
"COVETRUS, INC._20220913_DEFM14A_20336819_4516858.Pdf",APPRAISAL RIGHTS,UNDEFINED,127
"COVETRUS, INC._20220913_DEFM14A_20336819_4516858.Pdf",MARKET PRICE AND DIVIDEND DATA,UNDEFINED,131
"COVETRUS, INC._20220913_DEFM14A_20336819_4516858.Pdf",OTHER IMPORTANT INFORMATION REGARDING THE COMPANY,UNDEFINED,132
"COVETRUS, INC._20220913_DEFM14A_20336819_4516858.Pdf",Directors and Executive Officers of the Company,UNDEFINED,132
"COVETRUS, INC._20220913_DEFM14A_20336819_4516858.Pdf",Prior Public Offerings,UNDEFINED,136
"COVETRUS, INC._20220913_DEFM14A_20336819_4516858.Pdf",Certain Transactions in the Shares of Common Stock,UNDEFINED,136
"COVETRUS, INC._20220913_DEFM14A_20336819_4516858.Pdf",Book Value per Share,UNDEFINED,137
"COVETRUS, INC._20220913_DEFM14A_20336819_4516858.Pdf",Security Ownership of Certain Beneficial Owners and Management,UNDEFINED,137
"COVETRUS, INC._20220913_DEFM14A_20336819_4516858.Pdf",OTHER IMPORTANT INFORMATION REGARDING THE CD&R ENTITIES,UNDEFINED,139
"COVETRUS, INC._20220913_DEFM14A_20336819_4516858.Pdf",DELISTING AND DEREGISTRATION OF COMMON STOCK,UNDEFINED,142
"COVETRUS, INC._20220913_DEFM14A_20336819_4516858.Pdf",OTHER MATTERS,UNDEFINED,142
"COVETRUS, INC._20220913_DEFM14A_20336819_4516858.Pdf",FUTURE STOCKHOLDER PROPOSALS,UNDEFINED,142
"COVETRUS, INC._20220913_DEFM14A_20336819_4516858.Pdf",HOUSEHOLDING OF PROXY MATERIAL,UNDEFINED,144
"COVETRUS, INC._20220913_DEFM14A_20336819_4516858.Pdf",WHERE YOU CAN FIND MORE INFORMATION,UNDEFINED,144
"COVETRUS, INC._20220913_DEFM14A_20336819_4516858.Pdf",Annex A-Merger Agreement,UNDEFINED,A-1
"COVETRUS, INC._20220913_DEFM14A_20336819_4516858.Pdf",Annex B-Support and Rollover Agreement,UNDEFINED,B-1
"COVETRUS, INC._20220913_DEFM14A_20336819_4516858.Pdf",Annex C-Opinion of Goldman Sachs & Co. LLC,UNDEFINED,C-1
"COVETRUS, INC._20220913_DEFM14A_20336819_4516858.Pdf",Annex D-Section 262 of the Delaware General Corporation Law,UNDEFINED,D-1
