Document,Section Header,Section Text,Page Number
"Mandiant, Inc._20220428_DEFM14A_20042183_4449873.Pdf",Conditions to the Closing of the Merger,UNDEFINED,12
"Mandiant, Inc._20220428_DEFM14A_20042183_4449873.Pdf",Termination of the Merger Agreement,UNDEFINED,13
"Mandiant, Inc._20220428_DEFM14A_20042183_4449873.Pdf",Termination Fees and Remedies,UNDEFINED,14
"Mandiant, Inc._20220428_DEFM14A_20042183_4449873.Pdf",Delisting and Deregistration of Our Common Stock,UNDEFINED,15
"Mandiant, Inc._20220428_DEFM14A_20042183_4449873.Pdf",Effect on Mandiant if the Merger is Not Completed,UNDEFINED,15
"Mandiant, Inc._20220428_DEFM14A_20042183_4449873.Pdf",Litigation Relating to the Merger,UNDEFINED,16
"Mandiant, Inc._20220428_DEFM14A_20042183_4449873.Pdf",QUESTIONS AND ANSWERS,UNDEFINED,17
"Mandiant, Inc._20220428_DEFM14A_20042183_4449873.Pdf",FORWARD-LOOKING STATEMENTS,UNDEFINED,27
"Mandiant, Inc._20220428_DEFM14A_20042183_4449873.Pdf",THE SPECIAL MEETING,UNDEFINED,29
"Mandiant, Inc._20220428_DEFM14A_20042183_4449873.Pdf","Date, Time and Place",UNDEFINED,29
"Mandiant, Inc._20220428_DEFM14A_20042183_4449873.Pdf",Purpose of the Special Meeting,UNDEFINED,29
"Mandiant, Inc._20220428_DEFM14A_20042183_4449873.Pdf",Attending the Special Meeting,UNDEFINED,29
"Mandiant, Inc._20220428_DEFM14A_20042183_4449873.Pdf",Record Date; Shares Entitled to Vote; Quorum,UNDEFINED,29
"Mandiant, Inc._20220428_DEFM14A_20042183_4449873.Pdf",Vote Required; Abstentions and Broker Non-Votes,UNDEFINED,29
"Mandiant, Inc._20220428_DEFM14A_20042183_4449873.Pdf",Shares Held by Mandiant’s Directors and Executive Officers,UNDEFINED,30
"Mandiant, Inc._20220428_DEFM14A_20042183_4449873.Pdf",Voting of Proxies,UNDEFINED,30
"Mandiant, Inc._20220428_DEFM14A_20042183_4449873.Pdf",Revocability of Proxies,UNDEFINED,31
"Mandiant, Inc._20220428_DEFM14A_20042183_4449873.Pdf",The Mandiant Board’s Recommendation,UNDEFINED,31
"Mandiant, Inc._20220428_DEFM14A_20042183_4449873.Pdf",Adjournment,UNDEFINED,32
"Mandiant, Inc._20220428_DEFM14A_20042183_4449873.Pdf",Solicitation of Proxies,UNDEFINED,32
"Mandiant, Inc._20220428_DEFM14A_20042183_4449873.Pdf",Anticipated Date of Completion of the Merger,UNDEFINED,32
"Mandiant, Inc._20220428_DEFM14A_20042183_4449873.Pdf",Appraisal Rights,UNDEFINED,32
"Mandiant, Inc._20220428_DEFM14A_20042183_4449873.Pdf",Other Matters,UNDEFINED,33
"Mandiant, Inc._20220428_DEFM14A_20042183_4449873.Pdf","Important Notice Regarding the Availability of Proxy Materials for the Stockholder Meeting to be Held on June 3, 2022",UNDEFINED,33
"Mandiant, Inc._20220428_DEFM14A_20042183_4449873.Pdf",Householding of Special Meeting Materials,UNDEFINED,33
"Mandiant, Inc._20220428_DEFM14A_20042183_4449873.Pdf",Questions and Additional Information,UNDEFINED,34
"Mandiant, Inc._20220428_DEFM14A_20042183_4449873.Pdf",THE MERGER,UNDEFINED,35
"Mandiant, Inc._20220428_DEFM14A_20042183_4449873.Pdf",Parties Involved in the Merger,UNDEFINED,35
"Mandiant, Inc._20220428_DEFM14A_20042183_4449873.Pdf",Effect of the Merger,UNDEFINED,35
"Mandiant, Inc._20220428_DEFM14A_20042183_4449873.Pdf",Effect on Mandiant if the Merger is Not Completed,UNDEFINED,36
"Mandiant, Inc._20220428_DEFM14A_20042183_4449873.Pdf",Per Share Price,UNDEFINED,36
"Mandiant, Inc._20220428_DEFM14A_20042183_4449873.Pdf",Background of the Merger,UNDEFINED,37
"Mandiant, Inc._20220428_DEFM14A_20042183_4449873.Pdf",Recommendation of the Mandiant Board and Reasons for the Merger,UNDEFINED,47
"Mandiant, Inc._20220428_DEFM14A_20042183_4449873.Pdf",Opinion of Goldman Sachs & Co. LLC,UNDEFINED,51
"Mandiant, Inc._20220428_DEFM14A_20042183_4449873.Pdf",Projected Financial Information,UNDEFINED,60
"Mandiant, Inc._20220428_DEFM14A_20042183_4449873.Pdf",Interests of Mandiant’s Directors and Executive Officers in the Merger,UNDEFINED,63
"Mandiant, Inc._20220428_DEFM14A_20042183_4449873.Pdf",Closing and Effective Time of the Merger,UNDEFINED,69
"Mandiant, Inc._20220428_DEFM14A_20042183_4449873.Pdf",Appraisal Rights,UNDEFINED,70
"Mandiant, Inc._20220428_DEFM14A_20042183_4449873.Pdf",Accounting Treatment,UNDEFINED,76
"Mandiant, Inc._20220428_DEFM14A_20042183_4449873.Pdf",Material U.S. Federal Income Tax Consequences of the Merger,UNDEFINED,76
"Mandiant, Inc._20220428_DEFM14A_20042183_4449873.Pdf",Regulatory Approvals Required for the Merger,UNDEFINED,79
"Mandiant, Inc._20220428_DEFM14A_20042183_4449873.Pdf",The Voting Agreements,UNDEFINED,80
"Mandiant, Inc._20220428_DEFM14A_20042183_4449873.Pdf",Delisting and Deregistration of Our Common Stock,UNDEFINED,81
"Mandiant, Inc._20220428_DEFM14A_20042183_4449873.Pdf",Litigation Relating to the Merger,UNDEFINED,81
"Mandiant, Inc._20220428_DEFM14A_20042183_4449873.Pdf",PROPOSAL 1: ADOPTION OF THE MERGER AGREEMENT,UNDEFINED,82
"Mandiant, Inc._20220428_DEFM14A_20042183_4449873.Pdf","PROPOSAL 2: APPROVAL, ON A NON-BINDING, ADVISORY BASIS, OF CERTAIN",UNDEFINED,83
"Mandiant, Inc._20220428_DEFM14A_20042183_4449873.Pdf",PROPOSAL 3: ADJOURNMENT OF THE SPECIAL MEETING,UNDEFINED,84
"Mandiant, Inc._20220428_DEFM14A_20042183_4449873.Pdf",THE MERGER AGREEMENT,UNDEFINED,85
"Mandiant, Inc._20220428_DEFM14A_20042183_4449873.Pdf",Closing and Effective Time of the Merger,UNDEFINED,85
"Mandiant, Inc._20220428_DEFM14A_20042183_4449873.Pdf",Effects of the Merger; Certificate of Incorporation; Bylaws; Directors and Officers,UNDEFINED,86
"Mandiant, Inc._20220428_DEFM14A_20042183_4449873.Pdf",Conversion of Shares,UNDEFINED,86
"Mandiant, Inc._20220428_DEFM14A_20042183_4449873.Pdf","Payment Agent, Exchange Fund and Exchange and Payment Procedures",UNDEFINED,88
"Mandiant, Inc._20220428_DEFM14A_20042183_4449873.Pdf",Representations and Warranties,UNDEFINED,89
"Mandiant, Inc._20220428_DEFM14A_20042183_4449873.Pdf",Conduct of Business Pending the Merger,UNDEFINED,92
"Mandiant, Inc._20220428_DEFM14A_20042183_4449873.Pdf",Conversion of Convertible Preferred Stock,UNDEFINED,96
"Mandiant, Inc._20220428_DEFM14A_20042183_4449873.Pdf",Security Assessment; Code Scan; Remediation,UNDEFINED,97
"Mandiant, Inc._20220428_DEFM14A_20042183_4449873.Pdf",No Solicitation of Other Acquisition Offers,UNDEFINED,97
"Mandiant, Inc._20220428_DEFM14A_20042183_4449873.Pdf",The Mandiant Board’s Recommendation; Board Recommendation Change,UNDEFINED,99
"Mandiant, Inc._20220428_DEFM14A_20042183_4449873.Pdf",Stockholder Meeting,UNDEFINED,100
"Mandiant, Inc._20220428_DEFM14A_20042183_4449873.Pdf",Employee Benefits,UNDEFINED,101
"Mandiant, Inc._20220428_DEFM14A_20042183_4449873.Pdf",Efforts to Close the Merger,UNDEFINED,101
"Mandiant, Inc._20220428_DEFM14A_20042183_4449873.Pdf",Indemnification and Insurance,UNDEFINED,103
"Mandiant, Inc._20220428_DEFM14A_20042183_4449873.Pdf",Conditions to the Closing of the Merger,UNDEFINED,104
"Mandiant, Inc._20220428_DEFM14A_20042183_4449873.Pdf",Termination of the Merger Agreement,UNDEFINED,105
"Mandiant, Inc._20220428_DEFM14A_20042183_4449873.Pdf",Termination Fees and Remedies,UNDEFINED,106
"Mandiant, Inc._20220428_DEFM14A_20042183_4449873.Pdf",Fees and Expenses,UNDEFINED,107
"Mandiant, Inc._20220428_DEFM14A_20042183_4449873.Pdf",No Third Party Beneficiaries,UNDEFINED,107
"Mandiant, Inc._20220428_DEFM14A_20042183_4449873.Pdf",Amendment and Waiver,UNDEFINED,108
"Mandiant, Inc._20220428_DEFM14A_20042183_4449873.Pdf",Governing Law and Venue,UNDEFINED,108
"Mandiant, Inc._20220428_DEFM14A_20042183_4449873.Pdf",Waiver of Jury Trial,UNDEFINED,108
"Mandiant, Inc._20220428_DEFM14A_20042183_4449873.Pdf",SECURITY OWNERSHIP OF CERTAIN BENEFICIAL OWNERS AND MANAGEMENT,UNDEFINED,109
"Mandiant, Inc._20220428_DEFM14A_20042183_4449873.Pdf",FUTURE STOCKHOLDER PROPOSALS,UNDEFINED,112
"Mandiant, Inc._20220428_DEFM14A_20042183_4449873.Pdf",WHERE YOU CAN FIND MORE INFORMATION,UNDEFINED,113
"Mandiant, Inc._20220428_DEFM14A_20042183_4449873.Pdf",MISCELLANEOUS,UNDEFINED,114
"Mandiant, Inc._20220428_DEFM14A_20042183_4449873.Pdf",ANNEX A - AGREEMENT AND PLAN OF MERGER,UNDEFINED,A-1
"Mandiant, Inc._20220428_DEFM14A_20042183_4449873.Pdf",ANNEX B - Section 262 of the Delaware General Corporation Law,UNDEFINED,B-1
"Mandiant, Inc._20220428_DEFM14A_20042183_4449873.Pdf",ANNEX C - Opinion of Goldman Sachs & Co. LLC,UNDEFINED,C-1
"Mandiant, Inc._20220428_DEFM14A_20042183_4449873.Pdf",ANNEX D-1 - Mandiant Voting Agreement with Kevin R. Mandia,UNDEFINED,D-1-1
"Mandiant, Inc._20220428_DEFM14A_20042183_4449873.Pdf",ANNEX D-2 - Mandiant Voting Agreement with Blackstone Delta Lower Holdings DE L.P. and BTO FD Delta Holdings DE L.P.,UNDEFINED,D-2-1
"Mandiant, Inc._20220428_DEFM14A_20042183_4449873.Pdf",ANNEX D-3 - Mandiant Voting Agreement with ClearSky Security Fund I LLC and ClearSky Power & Technology Fund II LLC,UNDEFINED,D-3-1
