Document,Section Header,Referenced Page Number,Zero Indexed Page Number,Classification,Section Text
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Interests of MoneyGram’s Executive Officers and Directors in the Merger,8,15,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Regulatory Matters,8,15,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,U.S. Antitrust Approval,8,15,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Foreign Regulatory Law Approvals,8,15,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Money Transmitter Requirements,9,16,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Appraisal Rights,9,16,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Financing of the Merger,10,17,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Delisting and Deregistration of the Common Stock,10,17,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Material United States Federal Income Tax Consequences of the Merger,10,17,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Litigation Relating to the Merger,10,17,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,The Merger Agreement,11,18,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,When the Merger Becomes Effective,11,18,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Treatment of Equity Awards and Performance Cash Awards,11,18,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Stock Option Awards,11,18,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Long Term Incentive Awards,11,18,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Go-Shop,12,19,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,No Solicitation,13,20,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Parent Equity Syndication,14,21,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Conditions to Completion of the Merger,14,21,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Termination,14,21,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Termination Fees and Expenses,16,23,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,MoneyGram Termination Fee,16,23,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Parent Termination Fee and Parent Regulatory Termination Fee,17,24,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Limited Guarantee,17,24,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Market Price of Our Common Stock,18,25,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,The Timing of the Merger,18,25,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,QUESTIONS AND ANSWERS ABOUT THE MERGER AND THE SPECIAL MEETING,19,26,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,CAUTIONARY NOTE REGARDING FORWARD-LOOKING STATEMENTS,28,35,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,THE PARTIES TO THE MERGER,30,10,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,MoneyGram,30,10,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,MDP,30,37,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Parent,30,11,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Merger Sub,31,11,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,THE SPECIAL MEETING,32,11,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,"Date, Time and Place",32,39,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Purpose of Special Meeting,32,39,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,"Record Date, Stock Entitled to Vote, Quorum, Abstentions and Broker Non-Votes",32,39,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Votes Required,32,39,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Voting of Proxies,34,41,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Revocability of Proxies,34,41,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,"Postponement, Adjournment and Recess",34,41,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Delivery of Proxy Materials to Households Where Two or More MoneyGram Stockholders Reside,35,42,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Solicitation of Proxies,35,42,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Stock Certificates,35,42,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Questions and Additional Information,35,42,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,THE MERGER,36,43,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Description of the Merger,36,43,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Background of the Merger,36,43,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Reasons for the Merger and the Recommendation of Our Board of Directors,47,54,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Opinion of MoneyGram’s Financial Advisor Regarding the Merger Consideration,53,60,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,MoneyGram Financial Analyses,55,62,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Other Factors,58,65,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Miscellaneous,59,66,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Unaudited Financial Projections of MoneyGram,60,67,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Interests of MoneyGram’s Executive Officers and Directors in the Merger,63,70,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Consideration Payable for Shares Held Pursuant to the Merger Agreement,63,70,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Treatment of MoneyGram Equity-Based Awards and MoneyGram Cash Awards in the Merger,64,71,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,MoneyGram Stock Options,64,71,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,MoneyGram Pre-2023 Time-Based RSUs and Pre-2023 Performance-Based RSUs (subject solely to time-based vesting),64,71,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,MoneyGram Pre-2023 Performance-Based RSUs,65,72,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,MoneyGram Pre-2023 Performance Cash Awards,66,73,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Potential Awards Granted in 2023,67,74,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Other Benefits,67,74,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Retention Bonuses,67,74,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Potential Severance Payments and Benefits in Connection with the Merger,68,75,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Executive Severance Agreements,68,75,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Indemnification and Insurance,70,77,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Post-Closing Compensation Arrangements with MDP,70,77,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Quantification of Payments and Benefits to MoneyGram’s Named Executive Officers,70,77,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Information for Advisory Vote on Merger-Related Compensation for Our Named Executive Officers,72,79,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,MoneyGram Board of Directors and Management Following the Merger,72,79,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Indemnification and Insurance,72,79,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Regulatory Matters,73,80,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,U.S. Antitrust Approval,73,80,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Foreign Regulatory Law Approvals,73,80,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Money Transmitter Requirements,73,80,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Other Regulatory Approvals,74,81,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,General,74,81,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Appraisal Rights,74,81,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Written Demand by the Record Holder,75,82,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Notice by the Surviving Corporation,76,83,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Filing a Petition for Appraisal,77,84,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Determination of Fair Value,78,85,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Financing of the Merger,80,87,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Debt Commitment Letter,80,87,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Equity Commitment Letter,81,88,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Delisting and Deregistration of the Common Stock,82,89,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Accounting Treatment,82,89,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Material United States Federal Income Tax Consequences of the Merger,82,89,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,U.S. Holders,83,90,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Non-U.S. Holders,84,91,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Litigation Relating to the Merger,85,92,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,THE MERGER AGREEMENT,86,93,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,General,86,93,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Explanatory Note,86,93,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Structure of the Merger,86,93,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Certificate of Incorporation and Bylaws,86,93,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Directors and Officers,87,94,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,When the Merger Becomes Effective,87,94,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Effect of the Merger on the Common Stock,88,95,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Effect of the Merger on MoneyGram Warrants,88,95,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Treatment of Equity Awards and Performance Cash Awards,89,96,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Payment of the Merger Consideration,90,97,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Representations and Warranties; Material Adverse Effect,91,98,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Conduct of Business Pending the Merger,93,100,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Go-Shop,95,102,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,No Solicitation,97,104,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Change of Recommendation,99,106,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Reasonable Best Efforts,100,107,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,MoneyGram Stockholders Meeting,102,109,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Employee Matters,103,110,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Indemnification and Insurance,103,110,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Stockholder Litigation,104,111,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Financing,104,111,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Financing Assistance from MoneyGram,106,113,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Treatment of Certain Existing Indebtedness,108,115,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Parent Equity Syndication,109,116,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Other Covenants and Agreements,109,116,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Conditions to Completion of the Merger,109,116,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Mutual Conditions,109,116,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Additional Conditions for Parent and Merger Sub,110,117,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Additional Conditions for MoneyGram,111,118,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Termination,111,118,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Termination Fees and Expenses,114,121,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,MoneyGram Termination Fee,114,121,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Parent Termination Fee and Parent Regulatory Termination Fee,114,121,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Limited Guarantee,115,122,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Other Remedies,115,122,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,"Amendment, Extension and Waiver",116,123,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Governing Law,116,123,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,NON-BINDING PROPOSAL ON EXECUTIVE COMPENSATION RELATED TO THE MERGER,117,124,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,ADJOURNMENT OF THE SPECIAL MEETING,118,125,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,MARKET PRICE OF OUR COMMON STOCK,119,126,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,SECURITY OWNERSHIP OF CERTAIN BENEFICIAL OWNERS AND MANAGEMENT,120,127,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Security Ownership of Directors and Executive Officers,120,127,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,Security Ownership of Certain Beneficial Owners,120,127,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,STOCKHOLDER PROPOSALS,122,129,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,OTHER MATTERS,123,130,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,WHERE YOU CAN FIND MORE INFORMATION,124,131,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,MULTIPLE STOCKHOLDERS SHARING ONE ADDRESS,125,132,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,ANNEX A—MERGER AGREEMENT,A-1,141,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,"ANNEX B—OPINION OF BOFA SECURITIES, INC., DATED FEBRUARY 14, 2022",B-1,221,UNDEFINED,UNDEFINED
MONEYGRAM INTERNATIONAL INC_20220421_DEFM14A_20027475_4446252.Pdf,ANNEX C—SECTION 262 OF THE DELAWARE GENERAL CORPORATION LAW,C-1,224,UNDEFINED,UNDEFINED
