Document,Section Header,Referenced Page Number,Zero Indexed Page Number,Classification,Section Text
AMERICAN CAMPUS COMMUNITIES INC_20220616_DEFM14A_20169998_4477606.Pdf,Solicitation of Proxies,31,37,UNDEFINED,UNDEFINED
AMERICAN CAMPUS COMMUNITIES INC_20220616_DEFM14A_20169998_4477606.Pdf,Adjournments,31,37,UNDEFINED,UNDEFINED
AMERICAN CAMPUS COMMUNITIES INC_20220616_DEFM14A_20169998_4477606.Pdf,Postponements,32,38,UNDEFINED,UNDEFINED
AMERICAN CAMPUS COMMUNITIES INC_20220616_DEFM14A_20169998_4477606.Pdf,THE MERGERS,33,7,UNDEFINED,UNDEFINED
AMERICAN CAMPUS COMMUNITIES INC_20220616_DEFM14A_20169998_4477606.Pdf,General Description of the Mergers,33,39,UNDEFINED,UNDEFINED
AMERICAN CAMPUS COMMUNITIES INC_20220616_DEFM14A_20169998_4477606.Pdf,Background of the Mergers,33,39,UNDEFINED,UNDEFINED
AMERICAN CAMPUS COMMUNITIES INC_20220616_DEFM14A_20169998_4477606.Pdf,Reasons for the Mergers,42,48,UNDEFINED,UNDEFINED
AMERICAN CAMPUS COMMUNITIES INC_20220616_DEFM14A_20169998_4477606.Pdf,Recommendation of Our Board of Directors,45,51,UNDEFINED,UNDEFINED
AMERICAN CAMPUS COMMUNITIES INC_20220616_DEFM14A_20169998_4477606.Pdf,Unaudited Prospective Financial Information,45,51,UNDEFINED,UNDEFINED
AMERICAN CAMPUS COMMUNITIES INC_20220616_DEFM14A_20169998_4477606.Pdf,Opinion of Our Financial Advisor,48,54,UNDEFINED,UNDEFINED
AMERICAN CAMPUS COMMUNITIES INC_20220616_DEFM14A_20169998_4477606.Pdf,Financing,56,62,UNDEFINED,UNDEFINED
AMERICAN CAMPUS COMMUNITIES INC_20220616_DEFM14A_20169998_4477606.Pdf,Interests of Our Directors and Executive Officers in the Mergers,56,62,UNDEFINED,UNDEFINED
AMERICAN CAMPUS COMMUNITIES INC_20220616_DEFM14A_20169998_4477606.Pdf,Regulatory Matters,62,68,UNDEFINED,UNDEFINED
AMERICAN CAMPUS COMMUNITIES INC_20220616_DEFM14A_20169998_4477606.Pdf,Litigation Related to the Mergers,62,68,UNDEFINED,UNDEFINED
AMERICAN CAMPUS COMMUNITIES INC_20220616_DEFM14A_20169998_4477606.Pdf,Material U.S. Federal Income Tax Consequences,63,69,UNDEFINED,UNDEFINED
AMERICAN CAMPUS COMMUNITIES INC_20220616_DEFM14A_20169998_4477606.Pdf,Delisting of Our Common Stock,68,20,UNDEFINED,UNDEFINED
AMERICAN CAMPUS COMMUNITIES INC_20220616_DEFM14A_20169998_4477606.Pdf,THE MERGER AGREEMENT,69,15,UNDEFINED,UNDEFINED
AMERICAN CAMPUS COMMUNITIES INC_20220616_DEFM14A_20169998_4477606.Pdf,Structure,69,75,UNDEFINED,UNDEFINED
AMERICAN CAMPUS COMMUNITIES INC_20220616_DEFM14A_20169998_4477606.Pdf,Effective Times; Closing Date,69,75,UNDEFINED,UNDEFINED
AMERICAN CAMPUS COMMUNITIES INC_20220616_DEFM14A_20169998_4477606.Pdf,Organizational Documents,70,76,UNDEFINED,UNDEFINED
AMERICAN CAMPUS COMMUNITIES INC_20220616_DEFM14A_20169998_4477606.Pdf,General Partner and Officers,70,76,UNDEFINED,UNDEFINED
AMERICAN CAMPUS COMMUNITIES INC_20220616_DEFM14A_20169998_4477606.Pdf,Treatment of Common Stock and Compensatory Awards,71,77,UNDEFINED,UNDEFINED
AMERICAN CAMPUS COMMUNITIES INC_20220616_DEFM14A_20169998_4477606.Pdf,Treatment of Interests in the Partnership,71,77,UNDEFINED,UNDEFINED
AMERICAN CAMPUS COMMUNITIES INC_20220616_DEFM14A_20169998_4477606.Pdf,No Further Ownership Rights,72,78,UNDEFINED,UNDEFINED
AMERICAN CAMPUS COMMUNITIES INC_20220616_DEFM14A_20169998_4477606.Pdf,Payment Procedures,72,78,UNDEFINED,UNDEFINED
AMERICAN CAMPUS COMMUNITIES INC_20220616_DEFM14A_20169998_4477606.Pdf,Representations and Warranties,73,79,UNDEFINED,UNDEFINED
AMERICAN CAMPUS COMMUNITIES INC_20220616_DEFM14A_20169998_4477606.Pdf,Conduct of Our Business Pending the Mergers,77,83,UNDEFINED,UNDEFINED
AMERICAN CAMPUS COMMUNITIES INC_20220616_DEFM14A_20169998_4477606.Pdf,Stockholders’ Meeting,81,87,UNDEFINED,UNDEFINED
AMERICAN CAMPUS COMMUNITIES INC_20220616_DEFM14A_20169998_4477606.Pdf,Agreement to Take Certain Actions,82,88,UNDEFINED,UNDEFINED
AMERICAN CAMPUS COMMUNITIES INC_20220616_DEFM14A_20169998_4477606.Pdf,No Solicitation of Competing Proposals,84,90,UNDEFINED,UNDEFINED
AMERICAN CAMPUS COMMUNITIES INC_20220616_DEFM14A_20169998_4477606.Pdf,Obligation of Our Board of Directors with Respect to Its Recommendation,86,92,UNDEFINED,UNDEFINED
AMERICAN CAMPUS COMMUNITIES INC_20220616_DEFM14A_20169998_4477606.Pdf,Employee Benefits,89,95,UNDEFINED,UNDEFINED
AMERICAN CAMPUS COMMUNITIES INC_20220616_DEFM14A_20169998_4477606.Pdf,Financing Cooperation,89,95,UNDEFINED,UNDEFINED
AMERICAN CAMPUS COMMUNITIES INC_20220616_DEFM14A_20169998_4477606.Pdf,Assumed Indebtedness,93,99,UNDEFINED,UNDEFINED
AMERICAN CAMPUS COMMUNITIES INC_20220616_DEFM14A_20169998_4477606.Pdf,Pre-Closing Transactions,93,99,UNDEFINED,UNDEFINED
AMERICAN CAMPUS COMMUNITIES INC_20220616_DEFM14A_20169998_4477606.Pdf,Certain Other Covenants,94,100,UNDEFINED,UNDEFINED
AMERICAN CAMPUS COMMUNITIES INC_20220616_DEFM14A_20169998_4477606.Pdf,Conditions to the Mergers,95,101,UNDEFINED,UNDEFINED
AMERICAN CAMPUS COMMUNITIES INC_20220616_DEFM14A_20169998_4477606.Pdf,Termination of the Merger Agreement,96,102,UNDEFINED,UNDEFINED
AMERICAN CAMPUS COMMUNITIES INC_20220616_DEFM14A_20169998_4477606.Pdf,Termination Payments,98,104,UNDEFINED,UNDEFINED
AMERICAN CAMPUS COMMUNITIES INC_20220616_DEFM14A_20169998_4477606.Pdf,Limited Guarantee and Remedies,99,105,UNDEFINED,UNDEFINED
AMERICAN CAMPUS COMMUNITIES INC_20220616_DEFM14A_20169998_4477606.Pdf,Amendment and Waiver,100,106,UNDEFINED,UNDEFINED
AMERICAN CAMPUS COMMUNITIES INC_20220616_DEFM14A_20169998_4477606.Pdf,SECURITY OWNERSHIP OF CERTAIN BENEFICIAL OWNERS AND MANAGEMENT,101,107,UNDEFINED,UNDEFINED
AMERICAN CAMPUS COMMUNITIES INC_20220616_DEFM14A_20169998_4477606.Pdf,NO DISSENTERS’ RIGHTS OF APPRAISAL,102,108,UNDEFINED,UNDEFINED
AMERICAN CAMPUS COMMUNITIES INC_20220616_DEFM14A_20169998_4477606.Pdf,STOCKHOLDER PROPOSALS,102,108,UNDEFINED,UNDEFINED
AMERICAN CAMPUS COMMUNITIES INC_20220616_DEFM14A_20169998_4477606.Pdf,HOUSEHOLDING OF PROXY MATERIALS,103,109,UNDEFINED,UNDEFINED
AMERICAN CAMPUS COMMUNITIES INC_20220616_DEFM14A_20169998_4477606.Pdf,OTHER MATTERS,103,109,UNDEFINED,UNDEFINED
AMERICAN CAMPUS COMMUNITIES INC_20220616_DEFM14A_20169998_4477606.Pdf,WHERE YOU CAN FIND MORE INFORMATION,103,109,UNDEFINED,UNDEFINED
AMERICAN CAMPUS COMMUNITIES INC_20220616_DEFM14A_20169998_4477606.Pdf,"Annex A – Agreementand Plan of Merger, dated as of April 18, 2022, by and among Abacus Parent LLC, Abacus Merger Sub I LLC, Abacus Merger Sub II LLC, American Campus Communities, Inc. and American Campus Communities Operating Partnership LP",A-1,111,UNDEFINED,UNDEFINED
AMERICAN CAMPUS COMMUNITIES INC_20220616_DEFM14A_20169998_4477606.Pdf,"Annex B – Opinion of BofA Securities, Inc.",B-1,199,UNDEFINED,UNDEFINED
