Document,Section Header,Referenced Page Number,Zero Indexed Page Number,Classification,Section Text
"Sumo Logic, Inc._20230405_DEFM14A_20779809_4641204.Pdf",Fees and Expenses,100,109,UNDEFINED,UNDEFINED
"Sumo Logic, Inc._20230405_DEFM14A_20779809_4641204.Pdf",No Third-Party Beneficiaries,100,109,UNDEFINED,UNDEFINED
"Sumo Logic, Inc._20230405_DEFM14A_20779809_4641204.Pdf","Amendment, Extension and Waiver",100,109,UNDEFINED,UNDEFINED
"Sumo Logic, Inc._20230405_DEFM14A_20779809_4641204.Pdf",Governing Law and Venue,101,110,UNDEFINED,UNDEFINED
"Sumo Logic, Inc._20230405_DEFM14A_20779809_4641204.Pdf",Waiver of Jury Trial,101,110,UNDEFINED,UNDEFINED
"Sumo Logic, Inc._20230405_DEFM14A_20779809_4641204.Pdf",SECURITY OWNERSHIP OF CERTAIN BENEFICIAL OWNERS AND MANAGEMENT,102,111,UNDEFINED,UNDEFINED
"Sumo Logic, Inc._20230405_DEFM14A_20779809_4641204.Pdf",FUTURE STOCKHOLDER PROPOSALS,104,113,UNDEFINED,UNDEFINED
"Sumo Logic, Inc._20230405_DEFM14A_20779809_4641204.Pdf",WHERE YOU CAN FIND MORE INFORMATION,105,114,UNDEFINED,UNDEFINED
"Sumo Logic, Inc._20230405_DEFM14A_20779809_4641204.Pdf",MISCELLANEOUS,106,115,UNDEFINED,UNDEFINED
"Sumo Logic, Inc._20230405_DEFM14A_20779809_4641204.Pdf",ANNEX A: AGREEMENT AND PLAN OF MERGER,A-1,122,UNDEFINED,UNDEFINED
"Sumo Logic, Inc._20230405_DEFM14A_20779809_4641204.Pdf",ANNEX B: OPINION OF MORGAN STANLEY & CO. LLC,B-1,202,UNDEFINED,UNDEFINED
"Sumo Logic, Inc._20230405_DEFM14A_20779809_4641204.Pdf",ANNEX C: FORM OF VOTING AGREEMENT,C-1,205,UNDEFINED,UNDEFINED
