Document,Section Header,Referenced Page Number,Zero Indexed Page Number,Classification,Section Text
Coupa Software Inc_20230123_DEFM14A_20571922_4573621.Pdf,Background of the Merger,38,46,UNDEFINED,UNDEFINED
Coupa Software Inc_20230123_DEFM14A_20571922_4573621.Pdf,Recommendation of the Board,52,60,UNDEFINED,UNDEFINED
Coupa Software Inc_20230123_DEFM14A_20571922_4573621.Pdf,Reasons for the Merger,52,60,UNDEFINED,UNDEFINED
Coupa Software Inc_20230123_DEFM14A_20571922_4573621.Pdf,Certain Financial Forecasts,59,67,UNDEFINED,UNDEFINED
Coupa Software Inc_20230123_DEFM14A_20571922_4573621.Pdf,Opinion of the Company’s Financial Advisor,61,69,UNDEFINED,UNDEFINED
Coupa Software Inc_20230123_DEFM14A_20571922_4573621.Pdf,Certain Effects of the Merger,68,76,UNDEFINED,UNDEFINED
Coupa Software Inc_20230123_DEFM14A_20571922_4573621.Pdf,Effects on the Company if the Merger Is Not Consummated,69,77,UNDEFINED,UNDEFINED
Coupa Software Inc_20230123_DEFM14A_20571922_4573621.Pdf,Financing of the Merger,69,77,UNDEFINED,UNDEFINED
Coupa Software Inc_20230123_DEFM14A_20571922_4573621.Pdf,Appraisal Rights,72,80,UNDEFINED,UNDEFINED
Coupa Software Inc_20230123_DEFM14A_20571922_4573621.Pdf,Interests of the Company’s Directors and Executive Officers in the Merger,76,84,UNDEFINED,UNDEFINED
Coupa Software Inc_20230123_DEFM14A_20571922_4573621.Pdf,Material U.S. Federal Income Tax Consequences of the Merger,82,90,UNDEFINED,UNDEFINED
Coupa Software Inc_20230123_DEFM14A_20571922_4573621.Pdf,Litigation Related to the Merger,84,92,UNDEFINED,UNDEFINED
Coupa Software Inc_20230123_DEFM14A_20571922_4573621.Pdf,Regulatory Approvals in Connection with the Merger,84,92,UNDEFINED,UNDEFINED
Coupa Software Inc_20230123_DEFM14A_20571922_4573621.Pdf,Delisting and Deregistration of the Company Common Stock,85,93,UNDEFINED,UNDEFINED
Coupa Software Inc_20230123_DEFM14A_20571922_4573621.Pdf,THE MERGER AGREEMENT,86,94,UNDEFINED,UNDEFINED
Coupa Software Inc_20230123_DEFM14A_20571922_4573621.Pdf,Explanatory Note Regarding the Merger Agreement,86,94,UNDEFINED,UNDEFINED
Coupa Software Inc_20230123_DEFM14A_20571922_4573621.Pdf,Effects of the Merger,86,76,UNDEFINED,UNDEFINED
Coupa Software Inc_20230123_DEFM14A_20571922_4573621.Pdf,Closing and Effective Time of the Merger,87,95,UNDEFINED,UNDEFINED
Coupa Software Inc_20230123_DEFM14A_20571922_4573621.Pdf,Directors and Officers of the Surviving Corporation,87,95,UNDEFINED,UNDEFINED
Coupa Software Inc_20230123_DEFM14A_20571922_4573621.Pdf,Consideration To Be Received in the Merger,87,95,UNDEFINED,UNDEFINED
Coupa Software Inc_20230123_DEFM14A_20571922_4573621.Pdf,Excluded Shares,88,96,UNDEFINED,UNDEFINED
Coupa Software Inc_20230123_DEFM14A_20571922_4573621.Pdf,Treatment of Company Equity Awards,88,96,UNDEFINED,UNDEFINED
Coupa Software Inc_20230123_DEFM14A_20571922_4573621.Pdf,Company ESPP,89,97,UNDEFINED,UNDEFINED
Coupa Software Inc_20230123_DEFM14A_20571922_4573621.Pdf,Payment for Stock,89,97,UNDEFINED,UNDEFINED
Coupa Software Inc_20230123_DEFM14A_20571922_4573621.Pdf,Transfer Books; No Further Ownership Rights,90,98,UNDEFINED,UNDEFINED
Coupa Software Inc_20230123_DEFM14A_20571922_4573621.Pdf,"Lost, Stolen or Destroyed Certificates",90,98,UNDEFINED,UNDEFINED
Coupa Software Inc_20230123_DEFM14A_20571922_4573621.Pdf,Termination of Payment Fund,90,98,UNDEFINED,UNDEFINED
Coupa Software Inc_20230123_DEFM14A_20571922_4573621.Pdf,No Liability,90,98,UNDEFINED,UNDEFINED
Coupa Software Inc_20230123_DEFM14A_20571922_4573621.Pdf,Appraisal Rights,91,99,UNDEFINED,UNDEFINED
Coupa Software Inc_20230123_DEFM14A_20571922_4573621.Pdf,Representations and Warranties,91,99,UNDEFINED,UNDEFINED
Coupa Software Inc_20230123_DEFM14A_20571922_4573621.Pdf,Covenants Regarding Conduct of Business by the Company Pending the Effective Time,93,101,UNDEFINED,UNDEFINED
Coupa Software Inc_20230123_DEFM14A_20571922_4573621.Pdf,No Solicitation; Change in Board Recommendation,97,105,UNDEFINED,UNDEFINED
Coupa Software Inc_20230123_DEFM14A_20571922_4573621.Pdf,Efforts to Obtain the Company Stockholder Approval,100,108,UNDEFINED,UNDEFINED
Coupa Software Inc_20230123_DEFM14A_20571922_4573621.Pdf,Reasonable Best Efforts,101,109,UNDEFINED,UNDEFINED
Coupa Software Inc_20230123_DEFM14A_20571922_4573621.Pdf,Financing,104,77,UNDEFINED,UNDEFINED
Coupa Software Inc_20230123_DEFM14A_20571922_4573621.Pdf,Indemnification and Insurance,106,114,UNDEFINED,UNDEFINED
Coupa Software Inc_20230123_DEFM14A_20571922_4573621.Pdf,Employee Benefits Matters,108,116,UNDEFINED,UNDEFINED
Coupa Software Inc_20230123_DEFM14A_20571922_4573621.Pdf,Certain Additional Covenants and Agreements,108,116,UNDEFINED,UNDEFINED
Coupa Software Inc_20230123_DEFM14A_20571922_4573621.Pdf,Conditions of the Merger,108,116,UNDEFINED,UNDEFINED
Coupa Software Inc_20230123_DEFM14A_20571922_4573621.Pdf,Termination of the Merger Agreement,109,117,UNDEFINED,UNDEFINED
Coupa Software Inc_20230123_DEFM14A_20571922_4573621.Pdf,Termination Fees,111,119,UNDEFINED,UNDEFINED
Coupa Software Inc_20230123_DEFM14A_20571922_4573621.Pdf,Fees and Expenses,112,120,UNDEFINED,UNDEFINED
Coupa Software Inc_20230123_DEFM14A_20571922_4573621.Pdf,Withholding Taxes,112,120,UNDEFINED,UNDEFINED
Coupa Software Inc_20230123_DEFM14A_20571922_4573621.Pdf,Amendment or Supplement,112,120,UNDEFINED,UNDEFINED
Coupa Software Inc_20230123_DEFM14A_20571922_4573621.Pdf,"Extension of Time, Waiver, etc.",112,120,UNDEFINED,UNDEFINED
Coupa Software Inc_20230123_DEFM14A_20571922_4573621.Pdf,Governing Law; Jurisdiction,113,121,UNDEFINED,UNDEFINED
Coupa Software Inc_20230123_DEFM14A_20571922_4573621.Pdf,Specific Enforcement,113,121,UNDEFINED,UNDEFINED
Coupa Software Inc_20230123_DEFM14A_20571922_4573621.Pdf,THE VOTING AGREEMENT,114,122,UNDEFINED,UNDEFINED
Coupa Software Inc_20230123_DEFM14A_20571922_4573621.Pdf,Voting Provisions,114,122,UNDEFINED,UNDEFINED
Coupa Software Inc_20230123_DEFM14A_20571922_4573621.Pdf,Restrictions on Transfer,114,122,UNDEFINED,UNDEFINED
Coupa Software Inc_20230123_DEFM14A_20571922_4573621.Pdf,Waiver of Appraisal Rights,115,123,UNDEFINED,UNDEFINED
Coupa Software Inc_20230123_DEFM14A_20571922_4573621.Pdf,Termination,115,123,UNDEFINED,UNDEFINED
Coupa Software Inc_20230123_DEFM14A_20571922_4573621.Pdf,SECURITY OWNERSHIP OF CERTAIN BENEFICIAL OWNERS AND MANAGEMENT,116,124,UNDEFINED,UNDEFINED
Coupa Software Inc_20230123_DEFM14A_20571922_4573621.Pdf,MARKET PRICE AND DIVIDEND INFORMATION,118,126,UNDEFINED,UNDEFINED
Coupa Software Inc_20230123_DEFM14A_20571922_4573621.Pdf,HOUSEHOLDING,119,127,UNDEFINED,UNDEFINED
Coupa Software Inc_20230123_DEFM14A_20571922_4573621.Pdf,STOCKHOLDER PROPOSALS,120,128,UNDEFINED,UNDEFINED
Coupa Software Inc_20230123_DEFM14A_20571922_4573621.Pdf,WHERE YOU CAN FIND ADDITIONAL INFORMATION,121,129,UNDEFINED,UNDEFINED
Coupa Software Inc_20230123_DEFM14A_20571922_4573621.Pdf,ANNEX A: THE MERGER AGREEMENT,A-1,130,UNDEFINED,UNDEFINED
Coupa Software Inc_20230123_DEFM14A_20571922_4573621.Pdf,ANNEX B: OPINION OF QATALYST PARTNERS LP,B-1,205,UNDEFINED,UNDEFINED
Coupa Software Inc_20230123_DEFM14A_20571922_4573621.Pdf,ANNEX C: THE VOTING AGREEMENT,C-1,208,UNDEFINED,UNDEFINED
