Document,Section Header,Section Text,Page Number
"AEROJET ROCKETDYNE HOLDINGS, INC._20230213_DEFM14A_20635156_4584450.Pdf",Required Vote,UNDEFINED,23
"AEROJET ROCKETDYNE HOLDINGS, INC._20230213_DEFM14A_20635156_4584450.Pdf",Stock Ownership and Interests of Certain Persons,UNDEFINED,23
"AEROJET ROCKETDYNE HOLDINGS, INC._20230213_DEFM14A_20635156_4584450.Pdf",Voting; Proxies; Revocation,UNDEFINED,23
"AEROJET ROCKETDYNE HOLDINGS, INC._20230213_DEFM14A_20635156_4584450.Pdf",Abstentions,UNDEFINED,25
"AEROJET ROCKETDYNE HOLDINGS, INC._20230213_DEFM14A_20635156_4584450.Pdf",Solicitation of Proxies,UNDEFINED,25
"AEROJET ROCKETDYNE HOLDINGS, INC._20230213_DEFM14A_20635156_4584450.Pdf",Adjournments and Postponements,UNDEFINED,25
"AEROJET ROCKETDYNE HOLDINGS, INC._20230213_DEFM14A_20635156_4584450.Pdf",Other Information,UNDEFINED,26
"AEROJET ROCKETDYNE HOLDINGS, INC._20230213_DEFM14A_20635156_4584450.Pdf",THE MERGER,UNDEFINED,27
"AEROJET ROCKETDYNE HOLDINGS, INC._20230213_DEFM14A_20635156_4584450.Pdf",Certain Effects of the Merger,UNDEFINED,27
"AEROJET ROCKETDYNE HOLDINGS, INC._20230213_DEFM14A_20635156_4584450.Pdf",Background of the Merger,UNDEFINED,27
"AEROJET ROCKETDYNE HOLDINGS, INC._20230213_DEFM14A_20635156_4584450.Pdf",Reasons for the Merger; Recommendation of the Aerojet Rocketdyne Board,UNDEFINED,36
"AEROJET ROCKETDYNE HOLDINGS, INC._20230213_DEFM14A_20635156_4584450.Pdf",Opinion of Citigroup Global Markets Inc.,UNDEFINED,39
"AEROJET ROCKETDYNE HOLDINGS, INC._20230213_DEFM14A_20635156_4584450.Pdf",Opinion of Evercore Group L.L.C.,UNDEFINED,47
"AEROJET ROCKETDYNE HOLDINGS, INC._20230213_DEFM14A_20635156_4584450.Pdf",Certain Aerojet Rocketdyne Unaudited Prospective Financial Information,UNDEFINED,55
"AEROJET ROCKETDYNE HOLDINGS, INC._20230213_DEFM14A_20635156_4584450.Pdf",Interests of Aerojet Rocketdyne’s Directors and Executive Officers in the Merger,UNDEFINED,58
"AEROJET ROCKETDYNE HOLDINGS, INC._20230213_DEFM14A_20635156_4584450.Pdf",Material U.S. Federal Income Tax Consequences of the Merger,UNDEFINED,62
"AEROJET ROCKETDYNE HOLDINGS, INC._20230213_DEFM14A_20635156_4584450.Pdf",Regulatory Approvals,UNDEFINED,64
"AEROJET ROCKETDYNE HOLDINGS, INC._20230213_DEFM14A_20635156_4584450.Pdf",Closing and Effective Time of the Merger,UNDEFINED,64
"AEROJET ROCKETDYNE HOLDINGS, INC._20230213_DEFM14A_20635156_4584450.Pdf",Delisting and Deregistration of the Common Stock,UNDEFINED,65
"AEROJET ROCKETDYNE HOLDINGS, INC._20230213_DEFM14A_20635156_4584450.Pdf",Appraisal Rights,UNDEFINED,65
"AEROJET ROCKETDYNE HOLDINGS, INC._20230213_DEFM14A_20635156_4584450.Pdf",THE MERGER AGREEMENT,UNDEFINED,66
"AEROJET ROCKETDYNE HOLDINGS, INC._20230213_DEFM14A_20635156_4584450.Pdf",Explanatory Note Regarding the Merger Agreement,UNDEFINED,66
"AEROJET ROCKETDYNE HOLDINGS, INC._20230213_DEFM14A_20635156_4584450.Pdf",Structure of the Merger; Certificate of Incorporation; Bylaws; Directors and Officers,UNDEFINED,66
"AEROJET ROCKETDYNE HOLDINGS, INC._20230213_DEFM14A_20635156_4584450.Pdf",When the Merger Becomes Effective,UNDEFINED,67
"AEROJET ROCKETDYNE HOLDINGS, INC._20230213_DEFM14A_20635156_4584450.Pdf",Effect of the Merger on the Common Stock,UNDEFINED,67
"AEROJET ROCKETDYNE HOLDINGS, INC._20230213_DEFM14A_20635156_4584450.Pdf",Treatment of Outstanding Equity Awards,UNDEFINED,67
"AEROJET ROCKETDYNE HOLDINGS, INC._20230213_DEFM14A_20635156_4584450.Pdf",Payment for Common Stock in the Merger,UNDEFINED,68
"AEROJET ROCKETDYNE HOLDINGS, INC._20230213_DEFM14A_20635156_4584450.Pdf",Representations and Warranties,UNDEFINED,69
"AEROJET ROCKETDYNE HOLDINGS, INC._20230213_DEFM14A_20635156_4584450.Pdf",Conduct of Business Pending the Merger,UNDEFINED,71
"AEROJET ROCKETDYNE HOLDINGS, INC._20230213_DEFM14A_20635156_4584450.Pdf",Access,UNDEFINED,75
"AEROJET ROCKETDYNE HOLDINGS, INC._20230213_DEFM14A_20635156_4584450.Pdf",Alternative Proposals; Non-Solicitation,UNDEFINED,75
"AEROJET ROCKETDYNE HOLDINGS, INC._20230213_DEFM14A_20635156_4584450.Pdf",Company Stockholders Meeting,UNDEFINED,78
"AEROJET ROCKETDYNE HOLDINGS, INC._20230213_DEFM14A_20635156_4584450.Pdf",Financing,UNDEFINED,79
"AEROJET ROCKETDYNE HOLDINGS, INC._20230213_DEFM14A_20635156_4584450.Pdf",Employee Matters,UNDEFINED,79
"AEROJET ROCKETDYNE HOLDINGS, INC._20230213_DEFM14A_20635156_4584450.Pdf",Efforts to Complete the Merger,UNDEFINED,80
"AEROJET ROCKETDYNE HOLDINGS, INC._20230213_DEFM14A_20635156_4584450.Pdf",Indemnification and Insurance,UNDEFINED,81
"AEROJET ROCKETDYNE HOLDINGS, INC._20230213_DEFM14A_20635156_4584450.Pdf",Coordination on Transaction Litigation,UNDEFINED,82
"AEROJET ROCKETDYNE HOLDINGS, INC._20230213_DEFM14A_20635156_4584450.Pdf",Other Covenants and Agreements,UNDEFINED,82
"AEROJET ROCKETDYNE HOLDINGS, INC._20230213_DEFM14A_20635156_4584450.Pdf",Conditions to Completion of the Merger,UNDEFINED,82
"AEROJET ROCKETDYNE HOLDINGS, INC._20230213_DEFM14A_20635156_4584450.Pdf",Termination,UNDEFINED,83
"AEROJET ROCKETDYNE HOLDINGS, INC._20230213_DEFM14A_20635156_4584450.Pdf",Company Termination Fee,UNDEFINED,83
"AEROJET ROCKETDYNE HOLDINGS, INC._20230213_DEFM14A_20635156_4584450.Pdf",Parent Termination Fee,UNDEFINED,84
"AEROJET ROCKETDYNE HOLDINGS, INC._20230213_DEFM14A_20635156_4584450.Pdf",Limitation on Remedies,UNDEFINED,84
"AEROJET ROCKETDYNE HOLDINGS, INC._20230213_DEFM14A_20635156_4584450.Pdf",Expenses,UNDEFINED,85
"AEROJET ROCKETDYNE HOLDINGS, INC._20230213_DEFM14A_20635156_4584450.Pdf",Amendment and Modification,UNDEFINED,85
"AEROJET ROCKETDYNE HOLDINGS, INC._20230213_DEFM14A_20635156_4584450.Pdf","Governing Law and Venue, Waiver of Jury Trial; Specific Performance",UNDEFINED,85
"AEROJET ROCKETDYNE HOLDINGS, INC._20230213_DEFM14A_20635156_4584450.Pdf",ADVISORY VOTE ON NAMED EXECUTIVE OFFICER MERGER-RELATED COMPENSATION,UNDEFINED,86
"AEROJET ROCKETDYNE HOLDINGS, INC._20230213_DEFM14A_20635156_4584450.Pdf",VOTE ON ADJOURNMENT,UNDEFINED,87
"AEROJET ROCKETDYNE HOLDINGS, INC._20230213_DEFM14A_20635156_4584450.Pdf",SECURITY OWNERSHIP OF CERTAIN BENEFICIAL OWNERS AND MANAGEMENT,UNDEFINED,88
"AEROJET ROCKETDYNE HOLDINGS, INC._20230213_DEFM14A_20635156_4584450.Pdf",APPRAISAL RIGHTS,UNDEFINED,90
"AEROJET ROCKETDYNE HOLDINGS, INC._20230213_DEFM14A_20635156_4584450.Pdf",MULTIPLE SHAREHOLDERS SHARING ONE ADDRESS,UNDEFINED,95
"AEROJET ROCKETDYNE HOLDINGS, INC._20230213_DEFM14A_20635156_4584450.Pdf",SUBMISSION OF STOCKHOLDER PROPOSALS,UNDEFINED,96
"AEROJET ROCKETDYNE HOLDINGS, INC._20230213_DEFM14A_20635156_4584450.Pdf",WHERE YOU CAN FIND ADDITIONAL INFORMATION,UNDEFINED,97
"AEROJET ROCKETDYNE HOLDINGS, INC._20230213_DEFM14A_20635156_4584450.Pdf",Agreement and Plan of Merger,UNDEFINED,ANNEX A
"AEROJET ROCKETDYNE HOLDINGS, INC._20230213_DEFM14A_20635156_4584450.Pdf","Opinion, dated December 17, 2022, of Citigroup Global Markets Inc.",UNDEFINED,ANNEX B
"AEROJET ROCKETDYNE HOLDINGS, INC._20230213_DEFM14A_20635156_4584450.Pdf","Opinion, dated December 17, 2022, of Evercore Group L.L.C.",UNDEFINED,ANNEX C
"AEROJET ROCKETDYNE HOLDINGS, INC._20230213_DEFM14A_20635156_4584450.Pdf",Section 262 of the Delaware General Corporation Law,UNDEFINED,ANNEX D
