Document,Section Header,Referenced Page Number,Zero Indexed Page Number,Classification,Section Text
RAVEN INDUSTRIES INC_20210806_DEFM14A_19454710_4273900.Pdf,Other Covenants,67,37,UNDEFINED,UNDEFINED
RAVEN INDUSTRIES INC_20210806_DEFM14A_19454710_4273900.Pdf,Conditions to Completion of the Merger,67,37,UNDEFINED,UNDEFINED
RAVEN INDUSTRIES INC_20210806_DEFM14A_19454710_4273900.Pdf,Termination of the Merger Agreement,68,37,UNDEFINED,UNDEFINED
RAVEN INDUSTRIES INC_20210806_DEFM14A_19454710_4273900.Pdf,Termination Fee Payable by Raven,69,38,UNDEFINED,UNDEFINED
RAVEN INDUSTRIES INC_20210806_DEFM14A_19454710_4273900.Pdf,Regulatory Termination Fee,70,38,UNDEFINED,UNDEFINED
RAVEN INDUSTRIES INC_20210806_DEFM14A_19454710_4273900.Pdf,Remedies; Maximum Liability,70,38,UNDEFINED,UNDEFINED
RAVEN INDUSTRIES INC_20210806_DEFM14A_19454710_4273900.Pdf,Specific Performance,70,39,UNDEFINED,UNDEFINED
RAVEN INDUSTRIES INC_20210806_DEFM14A_19454710_4273900.Pdf,Fees and Expenses,71,39,UNDEFINED,UNDEFINED
RAVEN INDUSTRIES INC_20210806_DEFM14A_19454710_4273900.Pdf,Amendments and Waivers,71,39,UNDEFINED,UNDEFINED
RAVEN INDUSTRIES INC_20210806_DEFM14A_19454710_4273900.Pdf,"Governing Law and Venue, Waiver of Jury Trial",71,39,UNDEFINED,UNDEFINED
RAVEN INDUSTRIES INC_20210806_DEFM14A_19454710_4273900.Pdf,MARKET PRICES OF RAVEN COMMON STOCK,71,39,UNDEFINED,UNDEFINED
RAVEN INDUSTRIES INC_20210806_DEFM14A_19454710_4273900.Pdf,Dividend Policy,72,39,UNDEFINED,UNDEFINED
RAVEN INDUSTRIES INC_20210806_DEFM14A_19454710_4273900.Pdf,ADVISORY VOTE ON NAMED EXECUTIVE OFFICER MERGER-RELATED COMPENSATION ARRANGEMENTS (PROPOSAL 2),73,39,UNDEFINED,UNDEFINED
RAVEN INDUSTRIES INC_20210806_DEFM14A_19454710_4273900.Pdf,VOTE ON ADJOURNMENT (PROPOSAL 3),74,40,UNDEFINED,UNDEFINED
RAVEN INDUSTRIES INC_20210806_DEFM14A_19454710_4273900.Pdf,SECURITY OWNERSHIP OF CERTAIN BENEFICIAL OWNERS AND MANAGEMENT,75,40,UNDEFINED,UNDEFINED
RAVEN INDUSTRIES INC_20210806_DEFM14A_19454710_4273900.Pdf,MATERIAL U.S. FEDERAL INCOME TAX CONSEQUENCES OF THE MERGER,77,28,UNDEFINED,UNDEFINED
RAVEN INDUSTRIES INC_20210806_DEFM14A_19454710_4273900.Pdf,FUTURE RAVEN SHAREHOLDER PROPOSALS,79,42,UNDEFINED,UNDEFINED
RAVEN INDUSTRIES INC_20210806_DEFM14A_19454710_4273900.Pdf,MULTIPLE SHAREHOLDERS SHARING ONE ADDRESS,80,42,UNDEFINED,UNDEFINED
RAVEN INDUSTRIES INC_20210806_DEFM14A_19454710_4273900.Pdf,WHERE YOU CAN FIND MORE INFORMATION,80,42,UNDEFINED,UNDEFINED
RAVEN INDUSTRIES INC_20210806_DEFM14A_19454710_4273900.Pdf,Annex A—Merger Agreement,,43,UNDEFINED,UNDEFINED
RAVEN INDUSTRIES INC_20210806_DEFM14A_19454710_4273900.Pdf,Annex B—Fairness Opinion of J.P. Morgan Securities LLC,,68,UNDEFINED,UNDEFINED
