Document,Section Header,Section Text,Page Number
"Nuance Communications, Inc._20210517_DEFM14A_19281720_4221662.Pdf",THE SPECIAL MEETING,UNDEFINED,21
"Nuance Communications, Inc._20210517_DEFM14A_19281720_4221662.Pdf","Date, Time and Place",UNDEFINED,21
"Nuance Communications, Inc._20210517_DEFM14A_19281720_4221662.Pdf",Purpose of the Special Meeting,UNDEFINED,21
"Nuance Communications, Inc._20210517_DEFM14A_19281720_4221662.Pdf",Record Date; Shares Entitled to Vote; Quorum,UNDEFINED,21
"Nuance Communications, Inc._20210517_DEFM14A_19281720_4221662.Pdf",Vote Required; Abstentions and Broker Non-Votes,UNDEFINED,21
"Nuance Communications, Inc._20210517_DEFM14A_19281720_4221662.Pdf",Shares Held by Nuance’s Directors and Executive Officers,UNDEFINED,22
"Nuance Communications, Inc._20210517_DEFM14A_19281720_4221662.Pdf",Voting of Proxies,UNDEFINED,22
"Nuance Communications, Inc._20210517_DEFM14A_19281720_4221662.Pdf",Revocability of Proxies,UNDEFINED,22
"Nuance Communications, Inc._20210517_DEFM14A_19281720_4221662.Pdf",Board of Directors’ Recommendation,UNDEFINED,23
"Nuance Communications, Inc._20210517_DEFM14A_19281720_4221662.Pdf",Tabulation of Votes,UNDEFINED,23
"Nuance Communications, Inc._20210517_DEFM14A_19281720_4221662.Pdf",Solicitation of Proxies,UNDEFINED,23
"Nuance Communications, Inc._20210517_DEFM14A_19281720_4221662.Pdf",Anticipated Date of Completion of the Merger,UNDEFINED,23
"Nuance Communications, Inc._20210517_DEFM14A_19281720_4221662.Pdf",Assistance,UNDEFINED,23
"Nuance Communications, Inc._20210517_DEFM14A_19281720_4221662.Pdf",Rights of Stockholders Who Seek Appraisal,UNDEFINED,24
"Nuance Communications, Inc._20210517_DEFM14A_19281720_4221662.Pdf",PARTIES INVOLVED IN THE MERGER,UNDEFINED,25
"Nuance Communications, Inc._20210517_DEFM14A_19281720_4221662.Pdf",PROPOSAL 1: ADOPTION OF THE MERGER AGREEMENT,UNDEFINED,26
"Nuance Communications, Inc._20210517_DEFM14A_19281720_4221662.Pdf",THE MERGER,UNDEFINED,26
"Nuance Communications, Inc._20210517_DEFM14A_19281720_4221662.Pdf",Certain Effects of the Merger on Nuance,UNDEFINED,26
"Nuance Communications, Inc._20210517_DEFM14A_19281720_4221662.Pdf",Effect on Nuance if the Merger is Not Completed,UNDEFINED,26
"Nuance Communications, Inc._20210517_DEFM14A_19281720_4221662.Pdf",Background of the Merger,UNDEFINED,26
"Nuance Communications, Inc._20210517_DEFM14A_19281720_4221662.Pdf",Recommendation of Our Board of Directors and Reasons for the Merger,UNDEFINED,35
"Nuance Communications, Inc._20210517_DEFM14A_19281720_4221662.Pdf",Opinion of Nuance’s Financial Advisor,UNDEFINED,39
"Nuance Communications, Inc._20210517_DEFM14A_19281720_4221662.Pdf",Financial Forecasts,UNDEFINED,47
"Nuance Communications, Inc._20210517_DEFM14A_19281720_4221662.Pdf",Interests of the Non-Employee Directors and Executive Officers of Nuance in the Merger,UNDEFINED,50
"Nuance Communications, Inc._20210517_DEFM14A_19281720_4221662.Pdf",Financing of the Merger,UNDEFINED,54
"Nuance Communications, Inc._20210517_DEFM14A_19281720_4221662.Pdf",U.S. Federal Income Tax Consequences of the Merger,UNDEFINED,54
"Nuance Communications, Inc._20210517_DEFM14A_19281720_4221662.Pdf",Regulatory Approvals,UNDEFINED,56
"Nuance Communications, Inc._20210517_DEFM14A_19281720_4221662.Pdf",TERMS OF THE MERGER AGREEMENT,UNDEFINED,59
"Nuance Communications, Inc._20210517_DEFM14A_19281720_4221662.Pdf",Closing and Effective Time of the Merger,UNDEFINED,59
"Nuance Communications, Inc._20210517_DEFM14A_19281720_4221662.Pdf",Effects of the Merger; Certificate of Incorporation; Bylaws; Directors and Officers,UNDEFINED,59
"Nuance Communications, Inc._20210517_DEFM14A_19281720_4221662.Pdf",Conversion of Shares,UNDEFINED,60
"Nuance Communications, Inc._20210517_DEFM14A_19281720_4221662.Pdf",Exchange and Payment Procedures,UNDEFINED,62
"Nuance Communications, Inc._20210517_DEFM14A_19281720_4221662.Pdf",Representations and Warranties,UNDEFINED,62
"Nuance Communications, Inc._20210517_DEFM14A_19281720_4221662.Pdf",Conduct of Business Pending the Merger,UNDEFINED,65
"Nuance Communications, Inc._20210517_DEFM14A_19281720_4221662.Pdf",No Solicitation of Other Offers,UNDEFINED,67
"Nuance Communications, Inc._20210517_DEFM14A_19281720_4221662.Pdf",The Recommendation of the Nuance Board of Directors; Company Board Recommendation Change,UNDEFINED,69
"Nuance Communications, Inc._20210517_DEFM14A_19281720_4221662.Pdf",Stockholder Meeting,UNDEFINED,70
"Nuance Communications, Inc._20210517_DEFM14A_19281720_4221662.Pdf",Employee Matters,UNDEFINED,71
"Nuance Communications, Inc._20210517_DEFM14A_19281720_4221662.Pdf",Efforts to Close the Merger,UNDEFINED,72
"Nuance Communications, Inc._20210517_DEFM14A_19281720_4221662.Pdf",Indemnification and Insurance,UNDEFINED,72
"Nuance Communications, Inc._20210517_DEFM14A_19281720_4221662.Pdf",Transaction Litigation,UNDEFINED,73
"Nuance Communications, Inc._20210517_DEFM14A_19281720_4221662.Pdf",Conditions to the Closing of the Merger,UNDEFINED,73
"Nuance Communications, Inc._20210517_DEFM14A_19281720_4221662.Pdf",Termination of the Merger Agreement,UNDEFINED,74
"Nuance Communications, Inc._20210517_DEFM14A_19281720_4221662.Pdf",Termination Fee,UNDEFINED,75
"Nuance Communications, Inc._20210517_DEFM14A_19281720_4221662.Pdf",Specific Performance,UNDEFINED,76
"Nuance Communications, Inc._20210517_DEFM14A_19281720_4221662.Pdf",Fees and Expenses,UNDEFINED,76
"Nuance Communications, Inc._20210517_DEFM14A_19281720_4221662.Pdf",Amendment,UNDEFINED,76
"Nuance Communications, Inc._20210517_DEFM14A_19281720_4221662.Pdf",Governing Law; Venue,UNDEFINED,76
"Nuance Communications, Inc._20210517_DEFM14A_19281720_4221662.Pdf",PROPOSAL 2: ADVISORY VOTE ON MERGER-RELATED EXECUTIVE COMPENSATION ARRANGEMENTS,UNDEFINED,77
"Nuance Communications, Inc._20210517_DEFM14A_19281720_4221662.Pdf",The Merger-Related Compensation Proposal,UNDEFINED,77
"Nuance Communications, Inc._20210517_DEFM14A_19281720_4221662.Pdf",Vote Required and Board of Directors Recommendation,UNDEFINED,77
"Nuance Communications, Inc._20210517_DEFM14A_19281720_4221662.Pdf",SECURITY OWNERSHIP OF CERTAIN BENEFICIAL OWNERS AND MANAGEMENT,UNDEFINED,78
"Nuance Communications, Inc._20210517_DEFM14A_19281720_4221662.Pdf",Ownership by Our Directors and Executive Officers,UNDEFINED,78
"Nuance Communications, Inc._20210517_DEFM14A_19281720_4221662.Pdf",Ownership of More than 5% of Our Common Stock,UNDEFINED,79
"Nuance Communications, Inc._20210517_DEFM14A_19281720_4221662.Pdf",APPRAISAL RIGHTS,UNDEFINED,80
"Nuance Communications, Inc._20210517_DEFM14A_19281720_4221662.Pdf",Filing Written Demand,UNDEFINED,81
"Nuance Communications, Inc._20210517_DEFM14A_19281720_4221662.Pdf",Notice by the Surviving Corporation,UNDEFINED,82
"Nuance Communications, Inc._20210517_DEFM14A_19281720_4221662.Pdf",Filing a Petition for Appraisal,UNDEFINED,82
"Nuance Communications, Inc._20210517_DEFM14A_19281720_4221662.Pdf",Determination of Fair Value,UNDEFINED,83
"Nuance Communications, Inc._20210517_DEFM14A_19281720_4221662.Pdf",FUTURE STOCKHOLDER PROPOSALS,UNDEFINED,85
"Nuance Communications, Inc._20210517_DEFM14A_19281720_4221662.Pdf",HOUSEHOLDING INFORMATION,UNDEFINED,86
"Nuance Communications, Inc._20210517_DEFM14A_19281720_4221662.Pdf",WHERE YOU CAN FIND MORE INFORMATION,UNDEFINED,87
"Nuance Communications, Inc._20210517_DEFM14A_19281720_4221662.Pdf",MISCELLANEOUS,UNDEFINED,88
"Nuance Communications, Inc._20210517_DEFM14A_19281720_4221662.Pdf",ANNEX A - AGREEMENT AND PLAN OF MERGER,UNDEFINED,A-1
"Nuance Communications, Inc._20210517_DEFM14A_19281720_4221662.Pdf",ANNEX B - SECTION 262 OF THE GENERAL CORPORATION LAW OF THE STATE OF DELAWARE,UNDEFINED,B-1
"Nuance Communications, Inc._20210517_DEFM14A_19281720_4221662.Pdf",ANNEX C - OPINION OF EVERCORE GROUP L.L.C.,UNDEFINED,C-1
