Document,Section Header,Referenced Page Number,Zero Indexed Page Number,Classification,Section Text
"Sierra Oncology, Inc._20220516_DEFM14A_20099747_4463777.Pdf",Closing and Effective Time of the Merger,64,71,UNDEFINED,UNDEFINED
"Sierra Oncology, Inc._20220516_DEFM14A_20099747_4463777.Pdf",Appraisal Rights,64,71,UNDEFINED,UNDEFINED
"Sierra Oncology, Inc._20220516_DEFM14A_20099747_4463777.Pdf",Accounting Treatment,70,77,UNDEFINED,UNDEFINED
"Sierra Oncology, Inc._20220516_DEFM14A_20099747_4463777.Pdf",Material U.S. Federal Income Tax Consequences of the Merger,70,77,UNDEFINED,UNDEFINED
"Sierra Oncology, Inc._20220516_DEFM14A_20099747_4463777.Pdf",Regulatory Approvals Required for the Merger,73,80,UNDEFINED,UNDEFINED
"Sierra Oncology, Inc._20220516_DEFM14A_20099747_4463777.Pdf",The Support Agreements,74,81,UNDEFINED,UNDEFINED
"Sierra Oncology, Inc._20220516_DEFM14A_20099747_4463777.Pdf",Treatment of Warrants in the Merger,75,82,UNDEFINED,UNDEFINED
"Sierra Oncology, Inc._20220516_DEFM14A_20099747_4463777.Pdf",Delisting and Deregistration of Our Common Stock,75,82,UNDEFINED,UNDEFINED
"Sierra Oncology, Inc._20220516_DEFM14A_20099747_4463777.Pdf",Litigation Relating to the Merger,75,82,UNDEFINED,UNDEFINED
"Sierra Oncology, Inc._20220516_DEFM14A_20099747_4463777.Pdf",PROPOSAL 1: ADOPTION OF THE MERGER AGREEMENT,77,84,UNDEFINED,UNDEFINED
"Sierra Oncology, Inc._20220516_DEFM14A_20099747_4463777.Pdf","PROPOSAL 2: APPROVAL, ON A NON-BINDING, ADVISORY BASIS, OF CERTAIN MERGER-RELATED EXECUTIVE COMPENSATION",78,85,UNDEFINED,UNDEFINED
"Sierra Oncology, Inc._20220516_DEFM14A_20099747_4463777.Pdf",PROPOSAL 3: ADJOURNMENT OF THE SPECIAL MEETING,79,86,UNDEFINED,UNDEFINED
"Sierra Oncology, Inc._20220516_DEFM14A_20099747_4463777.Pdf",THE MERGER AGREEMENT,80,84,UNDEFINED,UNDEFINED
"Sierra Oncology, Inc._20220516_DEFM14A_20099747_4463777.Pdf",Closing and Effective Time of the Merger,80,87,UNDEFINED,UNDEFINED
"Sierra Oncology, Inc._20220516_DEFM14A_20099747_4463777.Pdf",Effects of the Merger; Certificate of Incorporation; Bylaws; Directors and Officers,81,88,UNDEFINED,UNDEFINED
"Sierra Oncology, Inc._20220516_DEFM14A_20099747_4463777.Pdf",Conversion of Shares,81,88,UNDEFINED,UNDEFINED
"Sierra Oncology, Inc._20220516_DEFM14A_20099747_4463777.Pdf","Payment Agent, Exchange Fund and Exchange and Payment Procedures",82,89,UNDEFINED,UNDEFINED
"Sierra Oncology, Inc._20220516_DEFM14A_20099747_4463777.Pdf",Representations and Warranties,83,90,UNDEFINED,UNDEFINED
"Sierra Oncology, Inc._20220516_DEFM14A_20099747_4463777.Pdf",Conduct of Business Pending the Merger,87,94,UNDEFINED,UNDEFINED
"Sierra Oncology, Inc._20220516_DEFM14A_20099747_4463777.Pdf",No Solicitation of Other Acquisition Proposals,89,96,UNDEFINED,UNDEFINED
"Sierra Oncology, Inc._20220516_DEFM14A_20099747_4463777.Pdf",The Sierra Oncology Board’s Recommendation; Board Recommendation Change,91,98,UNDEFINED,UNDEFINED
"Sierra Oncology, Inc._20220516_DEFM14A_20099747_4463777.Pdf",Stockholder Meeting,93,100,UNDEFINED,UNDEFINED
"Sierra Oncology, Inc._20220516_DEFM14A_20099747_4463777.Pdf",Employee Benefits,93,100,UNDEFINED,UNDEFINED
"Sierra Oncology, Inc._20220516_DEFM14A_20099747_4463777.Pdf",Efforts to Close the Merger,94,101,UNDEFINED,UNDEFINED
"Sierra Oncology, Inc._20220516_DEFM14A_20099747_4463777.Pdf",Indemnification and Insurance,95,102,UNDEFINED,UNDEFINED
"Sierra Oncology, Inc._20220516_DEFM14A_20099747_4463777.Pdf",Conditions to the Closing of the Merger,96,103,UNDEFINED,UNDEFINED
"Sierra Oncology, Inc._20220516_DEFM14A_20099747_4463777.Pdf",Termination of the Merger Agreement,97,104,UNDEFINED,UNDEFINED
"Sierra Oncology, Inc._20220516_DEFM14A_20099747_4463777.Pdf",Termination Fees and Remedies,98,105,UNDEFINED,UNDEFINED
"Sierra Oncology, Inc._20220516_DEFM14A_20099747_4463777.Pdf",Fees and Expenses,99,106,UNDEFINED,UNDEFINED
"Sierra Oncology, Inc._20220516_DEFM14A_20099747_4463777.Pdf",No Third Party Beneficiaries,99,106,UNDEFINED,UNDEFINED
"Sierra Oncology, Inc._20220516_DEFM14A_20099747_4463777.Pdf",Amendment and Waiver,99,106,UNDEFINED,UNDEFINED
"Sierra Oncology, Inc._20220516_DEFM14A_20099747_4463777.Pdf",Governing Law and Venue,99,106,UNDEFINED,UNDEFINED
"Sierra Oncology, Inc._20220516_DEFM14A_20099747_4463777.Pdf",Waiver of Jury Trial,99,106,UNDEFINED,UNDEFINED
"Sierra Oncology, Inc._20220516_DEFM14A_20099747_4463777.Pdf",SECURITY OWNERSHIP OF CERTAIN BENEFICIAL OWNERS AND MANAGEMENT,100,107,UNDEFINED,UNDEFINED
"Sierra Oncology, Inc._20220516_DEFM14A_20099747_4463777.Pdf",FUTURE STOCKHOLDER PROPOSALS,104,111,UNDEFINED,UNDEFINED
"Sierra Oncology, Inc._20220516_DEFM14A_20099747_4463777.Pdf",WHERE YOU CAN FIND MORE INFORMATION,105,112,UNDEFINED,UNDEFINED
"Sierra Oncology, Inc._20220516_DEFM14A_20099747_4463777.Pdf",MISCELLANEOUS,107,114,UNDEFINED,UNDEFINED
"Sierra Oncology, Inc._20220516_DEFM14A_20099747_4463777.Pdf",ANNEX A—AGREEMENT AND PLAN OF MERGER,A-1,115,UNDEFINED,UNDEFINED
"Sierra Oncology, Inc._20220516_DEFM14A_20099747_4463777.Pdf",ANNEX B—Section 262 of the Delaware General Corporation Law,B-1,190,UNDEFINED,UNDEFINED
"Sierra Oncology, Inc._20220516_DEFM14A_20099747_4463777.Pdf",ANNEX C—Opinion of Lazard Frères & Co. LLC,C-1,195,UNDEFINED,UNDEFINED
"Sierra Oncology, Inc._20220516_DEFM14A_20099747_4463777.Pdf",ANNEX D—FORM OF SUPPORT AGREEMENT,D-1,198,UNDEFINED,UNDEFINED
