Document,Section Header,Section Text,Page Number
"Hill-Rom Holdings, Inc._20211020_DEFM14A_19594022_4314928.Pdf","Opinion of BofA Securities, Inc.",UNDEFINED,39
"Hill-Rom Holdings, Inc._20211020_DEFM14A_19594022_4314928.Pdf",Certain Unaudited Financial Projections,UNDEFINED,46
"Hill-Rom Holdings, Inc._20211020_DEFM14A_19594022_4314928.Pdf",Additional Information,UNDEFINED,48
"Hill-Rom Holdings, Inc._20211020_DEFM14A_19594022_4314928.Pdf",Interests of Hillrom’s Directors and Executive Officers in the Merger,UNDEFINED,48
"Hill-Rom Holdings, Inc._20211020_DEFM14A_19594022_4314928.Pdf",Financing of the Merger,UNDEFINED,53
"Hill-Rom Holdings, Inc._20211020_DEFM14A_19594022_4314928.Pdf",Regulatory Clearances and Approvals Required for the Merger,UNDEFINED,53
"Hill-Rom Holdings, Inc._20211020_DEFM14A_19594022_4314928.Pdf",Material U.S. Federal Income Tax Consequences of the Merger,UNDEFINED,53
"Hill-Rom Holdings, Inc._20211020_DEFM14A_19594022_4314928.Pdf",No Dissenters’ Rights,UNDEFINED,54
"Hill-Rom Holdings, Inc._20211020_DEFM14A_19594022_4314928.Pdf",Delisting and Deregistration of Hillrom Common Stock,UNDEFINED,54
"Hill-Rom Holdings, Inc._20211020_DEFM14A_19594022_4314928.Pdf",Litigation Relating to the Merger,UNDEFINED,54
"Hill-Rom Holdings, Inc._20211020_DEFM14A_19594022_4314928.Pdf",THE MERGER AGREEMENT,UNDEFINED,55
"Hill-Rom Holdings, Inc._20211020_DEFM14A_19594022_4314928.Pdf",Structure of the Merger,UNDEFINED,55
"Hill-Rom Holdings, Inc._20211020_DEFM14A_19594022_4314928.Pdf",Closing and Effective Time of the Merger,UNDEFINED,55
"Hill-Rom Holdings, Inc._20211020_DEFM14A_19594022_4314928.Pdf",Articles of Incorporation; By-laws; Directors and Officers,UNDEFINED,56
"Hill-Rom Holdings, Inc._20211020_DEFM14A_19594022_4314928.Pdf",Treatment of Common Stock,UNDEFINED,56
"Hill-Rom Holdings, Inc._20211020_DEFM14A_19594022_4314928.Pdf",Surrendering and Payment Procedures,UNDEFINED,56
"Hill-Rom Holdings, Inc._20211020_DEFM14A_19594022_4314928.Pdf",Withholding,UNDEFINED,58
"Hill-Rom Holdings, Inc._20211020_DEFM14A_19594022_4314928.Pdf",Treatment of Outstanding Hillrom Equity Awards,UNDEFINED,58
"Hill-Rom Holdings, Inc._20211020_DEFM14A_19594022_4314928.Pdf",Effect upon the Employee Stock Purchase Plan,UNDEFINED,58
"Hill-Rom Holdings, Inc._20211020_DEFM14A_19594022_4314928.Pdf",Representations and Warranties,UNDEFINED,59
"Hill-Rom Holdings, Inc._20211020_DEFM14A_19594022_4314928.Pdf",Definition of “Material Adverse Effect”,UNDEFINED,60
"Hill-Rom Holdings, Inc._20211020_DEFM14A_19594022_4314928.Pdf",Conduct of Business Pending the Merger,UNDEFINED,61
"Hill-Rom Holdings, Inc._20211020_DEFM14A_19594022_4314928.Pdf",Non-Solicitation Covenant,UNDEFINED,64
"Hill-Rom Holdings, Inc._20211020_DEFM14A_19594022_4314928.Pdf",Changes in Board Recommendation,UNDEFINED,66
"Hill-Rom Holdings, Inc._20211020_DEFM14A_19594022_4314928.Pdf",The Special Meeting,UNDEFINED,67
"Hill-Rom Holdings, Inc._20211020_DEFM14A_19594022_4314928.Pdf",Required Efforts to Consummate the Merger,UNDEFINED,68
"Hill-Rom Holdings, Inc._20211020_DEFM14A_19594022_4314928.Pdf",Employee Benefits Matters,UNDEFINED,69
"Hill-Rom Holdings, Inc._20211020_DEFM14A_19594022_4314928.Pdf",Directors’ and Officers’ Indemnification and Insurance,UNDEFINED,69
"Hill-Rom Holdings, Inc._20211020_DEFM14A_19594022_4314928.Pdf",Financing and Financing Cooperation,UNDEFINED,70
"Hill-Rom Holdings, Inc._20211020_DEFM14A_19594022_4314928.Pdf",Shareholder Litigation,UNDEFINED,72
"Hill-Rom Holdings, Inc._20211020_DEFM14A_19594022_4314928.Pdf",Other Covenants,UNDEFINED,72
"Hill-Rom Holdings, Inc._20211020_DEFM14A_19594022_4314928.Pdf",Conditions to the Completion of the Merger,UNDEFINED,72
"Hill-Rom Holdings, Inc._20211020_DEFM14A_19594022_4314928.Pdf",Termination of the Merger Agreement,UNDEFINED,73
"Hill-Rom Holdings, Inc._20211020_DEFM14A_19594022_4314928.Pdf",Termination Fees,UNDEFINED,75
"Hill-Rom Holdings, Inc._20211020_DEFM14A_19594022_4314928.Pdf",Remedies,UNDEFINED,75
"Hill-Rom Holdings, Inc._20211020_DEFM14A_19594022_4314928.Pdf",Fees and Expenses,UNDEFINED,76
"Hill-Rom Holdings, Inc._20211020_DEFM14A_19594022_4314928.Pdf",Modification or Amendment,UNDEFINED,76
"Hill-Rom Holdings, Inc._20211020_DEFM14A_19594022_4314928.Pdf","Governing Law and Venue, Waiver of Jury Trial",UNDEFINED,76
"Hill-Rom Holdings, Inc._20211020_DEFM14A_19594022_4314928.Pdf",VOTE ON ADJOURNMENT (PROPOSAL 2),UNDEFINED,77
"Hill-Rom Holdings, Inc._20211020_DEFM14A_19594022_4314928.Pdf",ADVISORY VOTE ON NAMED EXECUTIVE OFFICER MERGER-RELATED COMPENSATION ARRANGEMENTS (PROPOSAL 3),UNDEFINED,78
"Hill-Rom Holdings, Inc._20211020_DEFM14A_19594022_4314928.Pdf",SECURITY OWNERSHIP OF CERTAIN BENEFICIAL OWNERS AND MANAGEMENT,UNDEFINED,79
"Hill-Rom Holdings, Inc._20211020_DEFM14A_19594022_4314928.Pdf",MATERIAL U.S. FEDERAL INCOME TAX CONSEQUENCES OF THE MERGER,UNDEFINED,81
"Hill-Rom Holdings, Inc._20211020_DEFM14A_19594022_4314928.Pdf",MULTIPLE SHAREHOLDERS SHARING ONE ADDRESS,UNDEFINED,83
"Hill-Rom Holdings, Inc._20211020_DEFM14A_19594022_4314928.Pdf",DEADLINE FOR SHAREHOLDER PROPOSALS TO BE PRESENTED AT NEXT ANNUAL MEETING,UNDEFINED,84
"Hill-Rom Holdings, Inc._20211020_DEFM14A_19594022_4314928.Pdf",WHERE YOU CAN FIND MORE INFORMATION,UNDEFINED,85
"Hill-Rom Holdings, Inc._20211020_DEFM14A_19594022_4314928.Pdf",ANNEX A - AGREEMENT AND PLAN OF MERGER,UNDEFINED,A-1
"Hill-Rom Holdings, Inc._20211020_DEFM14A_19594022_4314928.Pdf",ANNEX B - OPINION OF GOLDMAN SACHS & CO. LLC,UNDEFINED,B-1
"Hill-Rom Holdings, Inc._20211020_DEFM14A_19594022_4314928.Pdf","ANNEX C - OPINION OF BOFA SECURITIES, INC.",UNDEFINED,C-1
