Document,Section Header,Referenced Page Number,Zero Indexed Page Number,Classification,Section Text
"AVALARA, INC._20220912_DEFM14A_20334857_4516123.Pdf",Delisting and Deregistration of Avalara Common Stock,74,82,UNDEFINED,UNDEFINED
"AVALARA, INC._20220912_DEFM14A_20334857_4516123.Pdf",Dissenters’ Rights,74,82,UNDEFINED,UNDEFINED
"AVALARA, INC._20220912_DEFM14A_20334857_4516123.Pdf",THE MERGER AGREEMENT,78,86,UNDEFINED,UNDEFINED
"AVALARA, INC._20220912_DEFM14A_20334857_4516123.Pdf",Explanatory Note Regarding the Merger Agreement,78,86,UNDEFINED,UNDEFINED
"AVALARA, INC._20220912_DEFM14A_20334857_4516123.Pdf",When the Merger Becomes Effective,78,86,UNDEFINED,UNDEFINED
"AVALARA, INC._20220912_DEFM14A_20334857_4516123.Pdf",Structure of the Merger; Articles of Incorporation; Bylaws; Directors and Officers,79,87,UNDEFINED,UNDEFINED
"AVALARA, INC._20220912_DEFM14A_20334857_4516123.Pdf",Effect of the Merger on Avalara Common Stock,79,87,UNDEFINED,UNDEFINED
"AVALARA, INC._20220912_DEFM14A_20334857_4516123.Pdf",Treatment of Avalara Equity Awards,79,87,UNDEFINED,UNDEFINED
"AVALARA, INC._20220912_DEFM14A_20334857_4516123.Pdf",Payment for Avalara Common Stock,80,88,UNDEFINED,UNDEFINED
"AVALARA, INC._20220912_DEFM14A_20334857_4516123.Pdf",Representations and Warranties,81,89,UNDEFINED,UNDEFINED
"AVALARA, INC._20220912_DEFM14A_20334857_4516123.Pdf",Conduct of Business Pending the Merger,84,92,UNDEFINED,UNDEFINED
"AVALARA, INC._20220912_DEFM14A_20334857_4516123.Pdf",Other Covenants and Agreements,87,95,UNDEFINED,UNDEFINED
"AVALARA, INC._20220912_DEFM14A_20334857_4516123.Pdf",Access to Information,87,95,UNDEFINED,UNDEFINED
"AVALARA, INC._20220912_DEFM14A_20334857_4516123.Pdf",Acquisition Proposals,88,96,UNDEFINED,UNDEFINED
"AVALARA, INC._20220912_DEFM14A_20334857_4516123.Pdf",The Special Meeting and Related Actions,92,100,UNDEFINED,UNDEFINED
"AVALARA, INC._20220912_DEFM14A_20334857_4516123.Pdf",Employee Benefits,93,101,UNDEFINED,UNDEFINED
"AVALARA, INC._20220912_DEFM14A_20334857_4516123.Pdf",Efforts to Consummate the Merger,93,101,UNDEFINED,UNDEFINED
"AVALARA, INC._20220912_DEFM14A_20334857_4516123.Pdf",Indemnification of Directors and Officers; Insurance,95,103,UNDEFINED,UNDEFINED
"AVALARA, INC._20220912_DEFM14A_20334857_4516123.Pdf",Miscellaneous Covenants,97,105,UNDEFINED,UNDEFINED
"AVALARA, INC._20220912_DEFM14A_20334857_4516123.Pdf",Conditions to the Merger,97,105,UNDEFINED,UNDEFINED
"AVALARA, INC._20220912_DEFM14A_20334857_4516123.Pdf",Termination,99,107,UNDEFINED,UNDEFINED
"AVALARA, INC._20220912_DEFM14A_20334857_4516123.Pdf",Termination Fees,100,108,UNDEFINED,UNDEFINED
"AVALARA, INC._20220912_DEFM14A_20334857_4516123.Pdf",Effect of Termination,101,109,UNDEFINED,UNDEFINED
"AVALARA, INC._20220912_DEFM14A_20334857_4516123.Pdf",Expenses Generally,101,109,UNDEFINED,UNDEFINED
"AVALARA, INC._20220912_DEFM14A_20334857_4516123.Pdf",Amendments; Waiver,101,109,UNDEFINED,UNDEFINED
"AVALARA, INC._20220912_DEFM14A_20334857_4516123.Pdf",Specific Performance,101,109,UNDEFINED,UNDEFINED
"AVALARA, INC._20220912_DEFM14A_20334857_4516123.Pdf",Governing Law and Jurisdiction,102,110,UNDEFINED,UNDEFINED
"AVALARA, INC._20220912_DEFM14A_20334857_4516123.Pdf",MERGER PROPOSAL (PROPOSAL 1),103,111,UNDEFINED,UNDEFINED
"AVALARA, INC._20220912_DEFM14A_20334857_4516123.Pdf",ADVISORY VOTE ON NAMED EXECUTIVE OFFICER MERGER-RELATED COMPENSATION ADVISORY PROPOSAL (PROPOSAL 2),104,112,UNDEFINED,UNDEFINED
"AVALARA, INC._20220912_DEFM14A_20334857_4516123.Pdf",ADJOURNMENT PROPOSAL (PROPOSAL 3),105,113,UNDEFINED,UNDEFINED
"AVALARA, INC._20220912_DEFM14A_20334857_4516123.Pdf",SECURITY OWNERSHIP OF CERTAIN BENEFICIAL OWNERS AND MANAGEMENT,106,114,UNDEFINED,UNDEFINED
"AVALARA, INC._20220912_DEFM14A_20334857_4516123.Pdf",MATERIAL U.S. FEDERAL INCOME TAX CONSEQUENCES OF THE MERGER,108,116,UNDEFINED,UNDEFINED
"AVALARA, INC._20220912_DEFM14A_20334857_4516123.Pdf",FUTURE AVALARA SHAREHOLDER PROPOSALS,112,120,UNDEFINED,UNDEFINED
"AVALARA, INC._20220912_DEFM14A_20334857_4516123.Pdf",WHERE YOU CAN FIND MORE INFORMATION,113,121,UNDEFINED,UNDEFINED
"AVALARA, INC._20220912_DEFM14A_20334857_4516123.Pdf",MISCELLANEOUS,114,105,UNDEFINED,UNDEFINED
"AVALARA, INC._20220912_DEFM14A_20334857_4516123.Pdf",Annex A – Agreement and Plan of Merger,A-1,123,UNDEFINED,UNDEFINED
"AVALARA, INC._20220912_DEFM14A_20334857_4516123.Pdf",Annex B – Opinion of Goldman Sachs & Co. LLC,B-1,200,UNDEFINED,UNDEFINED
"AVALARA, INC._20220912_DEFM14A_20334857_4516123.Pdf",Annex C – Dissenters’ Rights under the WBCA,C-1,204,UNDEFINED,UNDEFINED
