Document,Section Header,Section Text,Page Number
TEGNA INC_20220413_DEFM14A_20013265_4441404.Pdf,Solicitation of Proxies,UNDEFINED,23
TEGNA INC_20220413_DEFM14A_20013265_4441404.Pdf,Anticipated Date of Completion of the Merger,UNDEFINED,23
TEGNA INC_20220413_DEFM14A_20013265_4441404.Pdf,Appraisal Rights,UNDEFINED,23
TEGNA INC_20220413_DEFM14A_20013265_4441404.Pdf,Delisting and Deregistration of TEGNA Common Stock,UNDEFINED,24
TEGNA INC_20220413_DEFM14A_20013265_4441404.Pdf,Other Matters,UNDEFINED,24
TEGNA INC_20220413_DEFM14A_20013265_4441404.Pdf,Householding of Special Meeting Materials,UNDEFINED,24
TEGNA INC_20220413_DEFM14A_20013265_4441404.Pdf,Questions and Additional Information,UNDEFINED,24
TEGNA INC_20220413_DEFM14A_20013265_4441404.Pdf,PROPOSAL 1: ADOPTION OF THE MERGER AGREEMENT,UNDEFINED,25
TEGNA INC_20220413_DEFM14A_20013265_4441404.Pdf,Parties Involved in the Merger,UNDEFINED,25
TEGNA INC_20220413_DEFM14A_20013265_4441404.Pdf,Effect of the Merger,UNDEFINED,26
TEGNA INC_20220413_DEFM14A_20013265_4441404.Pdf,Effect on TEGNA If the Merger Is Not Completed,UNDEFINED,27
TEGNA INC_20220413_DEFM14A_20013265_4441404.Pdf,Merger Consideration,UNDEFINED,27
TEGNA INC_20220413_DEFM14A_20013265_4441404.Pdf,Background of the Merger,UNDEFINED,28
TEGNA INC_20220413_DEFM14A_20013265_4441404.Pdf,Recommendation of the Board of Directors and Reasons for the Merger,UNDEFINED,42
TEGNA INC_20220413_DEFM14A_20013265_4441404.Pdf,Opinion of J.P. Morgan Securities LLC,UNDEFINED,46
TEGNA INC_20220413_DEFM14A_20013265_4441404.Pdf,"Opinion of Greenhill & Co., LLC",UNDEFINED,52
TEGNA INC_20220413_DEFM14A_20013265_4441404.Pdf,Summary of Greenhill’s Financial Analysis,UNDEFINED,54
TEGNA INC_20220413_DEFM14A_20013265_4441404.Pdf,Other Information,UNDEFINED,56
TEGNA INC_20220413_DEFM14A_20013265_4441404.Pdf,Management Projections,UNDEFINED,57
TEGNA INC_20220413_DEFM14A_20013265_4441404.Pdf,Interests of TEGNA’s Executive Officers and Directors in the Merger,UNDEFINED,61
TEGNA INC_20220413_DEFM14A_20013265_4441404.Pdf,Financing of the Merger,UNDEFINED,66
TEGNA INC_20220413_DEFM14A_20013265_4441404.Pdf,Closing and Effective Time,UNDEFINED,69
TEGNA INC_20220413_DEFM14A_20013265_4441404.Pdf,Appraisal Rights,UNDEFINED,69
TEGNA INC_20220413_DEFM14A_20013265_4441404.Pdf,Litigation Relating to the Merger,UNDEFINED,74
TEGNA INC_20220413_DEFM14A_20013265_4441404.Pdf,Material U.S. Federal Income Tax Consequences of the Merger,UNDEFINED,75
TEGNA INC_20220413_DEFM14A_20013265_4441404.Pdf,Regulatory Approvals Required for the Merger,UNDEFINED,77
TEGNA INC_20220413_DEFM14A_20013265_4441404.Pdf,Restructuring and Contribution Agreement,UNDEFINED,78
TEGNA INC_20220413_DEFM14A_20013265_4441404.Pdf,THE MERGER AGREEMENT,UNDEFINED,80
TEGNA INC_20220413_DEFM14A_20013265_4441404.Pdf,Effects of the Merger; Directors and Officers; Certificate of Incorporation; Bylaws,UNDEFINED,80
TEGNA INC_20220413_DEFM14A_20013265_4441404.Pdf,Closing and Effective Time,UNDEFINED,81
TEGNA INC_20220413_DEFM14A_20013265_4441404.Pdf,Merger Consideration,UNDEFINED,81
TEGNA INC_20220413_DEFM14A_20013265_4441404.Pdf,Exchange and Payment Procedures,UNDEFINED,82
TEGNA INC_20220413_DEFM14A_20013265_4441404.Pdf,Representations and Warranties,UNDEFINED,82
TEGNA INC_20220413_DEFM14A_20013265_4441404.Pdf,Conduct of Business Pending the Merger,UNDEFINED,86
TEGNA INC_20220413_DEFM14A_20013265_4441404.Pdf,Restrictions on Solicitation of Alternative Proposals,UNDEFINED,88
TEGNA INC_20220413_DEFM14A_20013265_4441404.Pdf,The Board of Directors’ Recommendation; Company Adverse Recommendation Change,UNDEFINED,90
TEGNA INC_20220413_DEFM14A_20013265_4441404.Pdf,Employee Benefits,UNDEFINED,91
TEGNA INC_20220413_DEFM14A_20013265_4441404.Pdf,Debt Financing,UNDEFINED,92
TEGNA INC_20220413_DEFM14A_20013265_4441404.Pdf,Cooperation as to Certain Indebtedness,UNDEFINED,95
TEGNA INC_20220413_DEFM14A_20013265_4441404.Pdf,Indemnification and Insurance,UNDEFINED,97
TEGNA INC_20220413_DEFM14A_20013265_4441404.Pdf,Other Covenants,UNDEFINED,98
TEGNA INC_20220413_DEFM14A_20013265_4441404.Pdf,Conditions to the Closing of the Merger,UNDEFINED,102
TEGNA INC_20220413_DEFM14A_20013265_4441404.Pdf,Termination of the Merger Agreement,UNDEFINED,103
TEGNA INC_20220413_DEFM14A_20013265_4441404.Pdf,Termination Fees,UNDEFINED,104
TEGNA INC_20220413_DEFM14A_20013265_4441404.Pdf,Specific Enforcement,UNDEFINED,105
TEGNA INC_20220413_DEFM14A_20013265_4441404.Pdf,Limitations of Liability,UNDEFINED,106
TEGNA INC_20220413_DEFM14A_20013265_4441404.Pdf,Fees and Expenses,UNDEFINED,106
TEGNA INC_20220413_DEFM14A_20013265_4441404.Pdf,Amendments and Waivers,UNDEFINED,106
TEGNA INC_20220413_DEFM14A_20013265_4441404.Pdf,Governing Law,UNDEFINED,106
TEGNA INC_20220413_DEFM14A_20013265_4441404.Pdf,PROPOSAL 2: THE COMPENSATION PROPOSAL,UNDEFINED,107
TEGNA INC_20220413_DEFM14A_20013265_4441404.Pdf,PROPOSAL 3: THE ADJOURNMENT PROPOSAL,UNDEFINED,108
TEGNA INC_20220413_DEFM14A_20013265_4441404.Pdf,SECURITY OWNERSHIP OF CERTAIN BENEFICIAL OWNERS AND MANAGEMENT,UNDEFINED,109
TEGNA INC_20220413_DEFM14A_20013265_4441404.Pdf,Section 16(a) Beneficial Ownership Reporting Compliance,UNDEFINED,110
TEGNA INC_20220413_DEFM14A_20013265_4441404.Pdf,FUTURE STOCKHOLDER PROPOSALS,UNDEFINED,111
TEGNA INC_20220413_DEFM14A_20013265_4441404.Pdf,WHERE YOU CAN FIND MORE INFORMATION,UNDEFINED,112
TEGNA INC_20220413_DEFM14A_20013265_4441404.Pdf,MISCELLANEOUS,UNDEFINED,113
TEGNA INC_20220413_DEFM14A_20013265_4441404.Pdf,ANNEX A - AGREEMENT AND PLAN OF MERGER,UNDEFINED,
TEGNA INC_20220413_DEFM14A_20013265_4441404.Pdf,ANNEX B - OPINION OF J.P MORGAN SECURITIES LLC,UNDEFINED,ii
