Document,Section Header,Referenced Page Number,Zero Indexed Page Number,Classification,Section Text
"PS BUSINESS PARKS, INC.MD_20220608_DEFM14A_20155205_4474225.Pdf",CAUTIONARY STATEMENT REGARDING FORWARD-LOOKING STATEMENTS,23,29,UNDEFINED,UNDEFINED
"PS BUSINESS PARKS, INC.MD_20220608_DEFM14A_20155205_4474225.Pdf",PROPOSAL 1 PROPOSAL TO APPROVE THE COMPANY MERGER,25,31,UNDEFINED,UNDEFINED
"PS BUSINESS PARKS, INC.MD_20220608_DEFM14A_20155205_4474225.Pdf",PROPOSAL 2 PROPOSAL TO APPROVE THE MERGER-RELATED COMPENSATION,26,32,UNDEFINED,UNDEFINED
"PS BUSINESS PARKS, INC.MD_20220608_DEFM14A_20155205_4474225.Pdf",PROPOSAL 3 PROPOSAL TO APPROVE ADJOURNMENT OF THE SPECIAL MEETING,27,33,UNDEFINED,UNDEFINED
"PS BUSINESS PARKS, INC.MD_20220608_DEFM14A_20155205_4474225.Pdf",THE PARTIES TO THE MERGERS,28,7,UNDEFINED,UNDEFINED
"PS BUSINESS PARKS, INC.MD_20220608_DEFM14A_20155205_4474225.Pdf","PS Business Parks, Inc.",28,34,UNDEFINED,UNDEFINED
"PS BUSINESS PARKS, INC.MD_20220608_DEFM14A_20155205_4474225.Pdf","PS Business Parks, L.P.",28,34,UNDEFINED,UNDEFINED
"PS BUSINESS PARKS, INC.MD_20220608_DEFM14A_20155205_4474225.Pdf",Sequoia Parent LP,28,34,UNDEFINED,UNDEFINED
"PS BUSINESS PARKS, INC.MD_20220608_DEFM14A_20155205_4474225.Pdf",Sequoia Merger Sub I LLC,29,35,UNDEFINED,UNDEFINED
"PS BUSINESS PARKS, INC.MD_20220608_DEFM14A_20155205_4474225.Pdf",Sequoia Merger Sub II LLC,29,35,UNDEFINED,UNDEFINED
"PS BUSINESS PARKS, INC.MD_20220608_DEFM14A_20155205_4474225.Pdf",THE SPECIAL MEETING,30,9,UNDEFINED,UNDEFINED
"PS BUSINESS PARKS, INC.MD_20220608_DEFM14A_20155205_4474225.Pdf","Date, Time and Purpose of the Special Meeting",30,36,UNDEFINED,UNDEFINED
"PS BUSINESS PARKS, INC.MD_20220608_DEFM14A_20155205_4474225.Pdf","Record Date, Notice and Quorum",30,36,UNDEFINED,UNDEFINED
"PS BUSINESS PARKS, INC.MD_20220608_DEFM14A_20155205_4474225.Pdf",Required Vote,31,37,UNDEFINED,UNDEFINED
"PS BUSINESS PARKS, INC.MD_20220608_DEFM14A_20155205_4474225.Pdf",How to Authorize a Proxy,32,38,UNDEFINED,UNDEFINED
"PS BUSINESS PARKS, INC.MD_20220608_DEFM14A_20155205_4474225.Pdf",Proxies and Revocation,32,38,UNDEFINED,UNDEFINED
"PS BUSINESS PARKS, INC.MD_20220608_DEFM14A_20155205_4474225.Pdf",Solicitation of Proxies,33,39,UNDEFINED,UNDEFINED
"PS BUSINESS PARKS, INC.MD_20220608_DEFM14A_20155205_4474225.Pdf",Adjournments,33,39,UNDEFINED,UNDEFINED
"PS BUSINESS PARKS, INC.MD_20220608_DEFM14A_20155205_4474225.Pdf",Postponements,33,39,UNDEFINED,UNDEFINED
"PS BUSINESS PARKS, INC.MD_20220608_DEFM14A_20155205_4474225.Pdf",THE MERGERS,34,7,UNDEFINED,UNDEFINED
"PS BUSINESS PARKS, INC.MD_20220608_DEFM14A_20155205_4474225.Pdf",General Description of the Mergers,34,40,UNDEFINED,UNDEFINED
"PS BUSINESS PARKS, INC.MD_20220608_DEFM14A_20155205_4474225.Pdf",Background of the Mergers,34,40,UNDEFINED,UNDEFINED
"PS BUSINESS PARKS, INC.MD_20220608_DEFM14A_20155205_4474225.Pdf",Reasons for the Mergers,43,49,UNDEFINED,UNDEFINED
"PS BUSINESS PARKS, INC.MD_20220608_DEFM14A_20155205_4474225.Pdf",Recommendation of Our Board of Directors,47,53,UNDEFINED,UNDEFINED
"PS BUSINESS PARKS, INC.MD_20220608_DEFM14A_20155205_4474225.Pdf",Forward-Looking Financial Information,47,53,UNDEFINED,UNDEFINED
"PS BUSINESS PARKS, INC.MD_20220608_DEFM14A_20155205_4474225.Pdf",Opinion of the Company’s Financial Advisor,50,56,UNDEFINED,UNDEFINED
"PS BUSINESS PARKS, INC.MD_20220608_DEFM14A_20155205_4474225.Pdf",Financing,56,62,UNDEFINED,UNDEFINED
"PS BUSINESS PARKS, INC.MD_20220608_DEFM14A_20155205_4474225.Pdf",Interests of Our Directors and Executive Officers in the Company Merger,57,63,UNDEFINED,UNDEFINED
"PS BUSINESS PARKS, INC.MD_20220608_DEFM14A_20155205_4474225.Pdf",Regulatory Matters,61,67,UNDEFINED,UNDEFINED
"PS BUSINESS PARKS, INC.MD_20220608_DEFM14A_20155205_4474225.Pdf",Material U.S. Federal Income Tax Consequences,62,68,UNDEFINED,UNDEFINED
"PS BUSINESS PARKS, INC.MD_20220608_DEFM14A_20155205_4474225.Pdf",Tax Classification of the Company Merger in General,66,72,UNDEFINED,UNDEFINED
"PS BUSINESS PARKS, INC.MD_20220608_DEFM14A_20155205_4474225.Pdf",Consequences of the Company Merger to U.S. Holders of Shares of Common Stock,66,72,UNDEFINED,UNDEFINED
"PS BUSINESS PARKS, INC.MD_20220608_DEFM14A_20155205_4474225.Pdf",Consequences of the Company Merger to Non-U.S. Holders of Shares of Common Stock,67,73,UNDEFINED,UNDEFINED
"PS BUSINESS PARKS, INC.MD_20220608_DEFM14A_20155205_4474225.Pdf",Information Reporting and Backup Withholding,68,74,UNDEFINED,UNDEFINED
"PS BUSINESS PARKS, INC.MD_20220608_DEFM14A_20155205_4474225.Pdf",Delisting and Deregistration of Common Stock,68,74,UNDEFINED,UNDEFINED
"PS BUSINESS PARKS, INC.MD_20220608_DEFM14A_20155205_4474225.Pdf",Litigation Relating to the Mergers,68,74,UNDEFINED,UNDEFINED
"PS BUSINESS PARKS, INC.MD_20220608_DEFM14A_20155205_4474225.Pdf",THE MERGER AGREEMENT,70,76,UNDEFINED,UNDEFINED
"PS BUSINESS PARKS, INC.MD_20220608_DEFM14A_20155205_4474225.Pdf",Structure,70,76,UNDEFINED,UNDEFINED
"PS BUSINESS PARKS, INC.MD_20220608_DEFM14A_20155205_4474225.Pdf",Effective Times; Closing Date,70,76,UNDEFINED,UNDEFINED
"PS BUSINESS PARKS, INC.MD_20220608_DEFM14A_20155205_4474225.Pdf",Governing Documents,71,77,UNDEFINED,UNDEFINED
"PS BUSINESS PARKS, INC.MD_20220608_DEFM14A_20155205_4474225.Pdf",Directors; Officers; General Partner and Limited Partners of the Surviving Entities,71,77,UNDEFINED,UNDEFINED
"PS BUSINESS PARKS, INC.MD_20220608_DEFM14A_20155205_4474225.Pdf","Treatment of Common Stock, Preferred Stock and Equity Awards",71,77,UNDEFINED,UNDEFINED
"PS BUSINESS PARKS, INC.MD_20220608_DEFM14A_20155205_4474225.Pdf",Representations and Warranties,74,80,UNDEFINED,UNDEFINED
"PS BUSINESS PARKS, INC.MD_20220608_DEFM14A_20155205_4474225.Pdf",Conduct of Our Business Pending the Mergers,78,84,UNDEFINED,UNDEFINED
"PS BUSINESS PARKS, INC.MD_20220608_DEFM14A_20155205_4474225.Pdf",Company Stockholders’ Meeting,82,88,UNDEFINED,UNDEFINED
"PS BUSINESS PARKS, INC.MD_20220608_DEFM14A_20155205_4474225.Pdf",Agreement to Take Certain Actions,84,90,UNDEFINED,UNDEFINED
"PS BUSINESS PARKS, INC.MD_20220608_DEFM14A_20155205_4474225.Pdf",Company Acquisition Proposals; Non-Solicitation,85,91,UNDEFINED,UNDEFINED
"PS BUSINESS PARKS, INC.MD_20220608_DEFM14A_20155205_4474225.Pdf",Obligation of the Board of Directors with Respect to Its Recommendation,89,95,UNDEFINED,UNDEFINED
"PS BUSINESS PARKS, INC.MD_20220608_DEFM14A_20155205_4474225.Pdf",Employee Benefits,91,97,UNDEFINED,UNDEFINED
"PS BUSINESS PARKS, INC.MD_20220608_DEFM14A_20155205_4474225.Pdf",Financing Cooperation,92,98,UNDEFINED,UNDEFINED
"PS BUSINESS PARKS, INC.MD_20220608_DEFM14A_20155205_4474225.Pdf",Partnership Conversion,94,100,UNDEFINED,UNDEFINED
"PS BUSINESS PARKS, INC.MD_20220608_DEFM14A_20155205_4474225.Pdf",Certain Other Covenants,94,100,UNDEFINED,UNDEFINED
"PS BUSINESS PARKS, INC.MD_20220608_DEFM14A_20155205_4474225.Pdf",Conditions to the Mergers,95,101,UNDEFINED,UNDEFINED
"PS BUSINESS PARKS, INC.MD_20220608_DEFM14A_20155205_4474225.Pdf",Termination of the Merger Agreement,96,102,UNDEFINED,UNDEFINED
"PS BUSINESS PARKS, INC.MD_20220608_DEFM14A_20155205_4474225.Pdf",Termination Fees,98,104,UNDEFINED,UNDEFINED
"PS BUSINESS PARKS, INC.MD_20220608_DEFM14A_20155205_4474225.Pdf",Guaranty and Remedies,99,105,UNDEFINED,UNDEFINED
"PS BUSINESS PARKS, INC.MD_20220608_DEFM14A_20155205_4474225.Pdf",Amendment and Waiver,99,105,UNDEFINED,UNDEFINED
"PS BUSINESS PARKS, INC.MD_20220608_DEFM14A_20155205_4474225.Pdf",THE SUPPORT AGREEMENT,100,106,UNDEFINED,UNDEFINED
"PS BUSINESS PARKS, INC.MD_20220608_DEFM14A_20155205_4474225.Pdf",SECURITY OWNERSHIP OF CERTAIN BENEFICIAL OWNERS AND MANAGEMENT,101,107,UNDEFINED,UNDEFINED
"PS BUSINESS PARKS, INC.MD_20220608_DEFM14A_20155205_4474225.Pdf",NO DISSENTERS’ RIGHTS OF APPRAISAL,103,109,UNDEFINED,UNDEFINED
"PS BUSINESS PARKS, INC.MD_20220608_DEFM14A_20155205_4474225.Pdf",STOCKHOLDER PROPOSALS,103,109,UNDEFINED,UNDEFINED
"PS BUSINESS PARKS, INC.MD_20220608_DEFM14A_20155205_4474225.Pdf",HOUSEHOLDING OF PROXY MATERIALS,104,110,UNDEFINED,UNDEFINED
"PS BUSINESS PARKS, INC.MD_20220608_DEFM14A_20155205_4474225.Pdf",OTHER MATTERS,104,110,UNDEFINED,UNDEFINED
"PS BUSINESS PARKS, INC.MD_20220608_DEFM14A_20155205_4474225.Pdf",WHERE YOU CAN FIND MORE INFORMATION,105,111,UNDEFINED,UNDEFINED
"PS BUSINESS PARKS, INC.MD_20220608_DEFM14A_20155205_4474225.Pdf","Exhibit A — Agreement and Plan of Merger, dated as of April 24, 2022, by and among PS Business Parks, Inc., PS Business Parks, L.P., Sequoia Parent LP, Sequoia Merger Sub I LLC and Sequoia Merger Sub II LLC.",A-1,113,UNDEFINED,UNDEFINED
"PS BUSINESS PARKS, INC.MD_20220608_DEFM14A_20155205_4474225.Pdf","Exhibit B — Support Agreement, dated as of April 24, 2022, by and between Sequoia Parent LP, PS Business Parks, Inc. and Public Storage.",B-1,228,UNDEFINED,UNDEFINED
"PS BUSINESS PARKS, INC.MD_20220608_DEFM14A_20155205_4474225.Pdf","Exhibit C — Opinion of J.P. Morgan Securities LLC, dated as of April 24, 2022.",C-1,244,UNDEFINED,UNDEFINED
