Document,Section Header,Referenced Page Number,Zero Indexed Page Number,Classification,Section Text
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Material UK Tax Consequences of Owning Rentokil Initial Ordinary Shares or Rentokil Initial ADSs,29,42,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Accounting Treatment of the Transaction,30,43,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Treatment of Terminix Equity Awards,30,43,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Treatment of Terminix Employee Stock Purchase Plan,31,44,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Regulatory Approvals Required for the Transaction,31,44,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Litigation Related to the Transaction,32,45,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Appraisal or Dissenters’ Rights,33,46,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Description of Debt Financing,33,46,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Conditions to the Transaction,33,46,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,No Solicitation,35,48,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Termination of the Merger Agreement,35,48,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Comparison of Rights of Rentokil Initial Shareholders and Terminix Stockholders,36,49,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Interests of Terminix’s Directors and Executive Officers in the Transaction,36,49,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Adjournments,36,49,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,RISK FACTORS,37,35,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Risks Relating to the Transaction,37,50,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Risks Related to Terminix’s Business,49,62,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Risks Related to Rentokil Initial’s Business,49,62,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,CAUTIONARY STATEMENT REGARDING FORWARD-LOOKING STATEMENTS,63,76,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,COMPARATIVE PER SHARE MARKET PRICE,65,78,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,THE TERMINIX SPECIAL MEETING,66,40,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,"Date, Time and Place of the Terminix Special Meeting",66,79,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Matters to Be Considered at the Terminix Special Meeting,66,79,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Recommendation of the Terminix Board of Directors,66,79,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Record Date for the Terminix Special Meeting and Voting Rights,66,79,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Quorum; Abstentions and Broker Non-Votes,67,80,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Required Votes,67,80,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Vote of Terminix’s Directors and Executive Officers,68,81,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Methods of Voting,68,81,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Revocability of Proxies,69,82,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Proxy Solicitation Costs,70,83,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Attending the Terminix Special Meeting,70,83,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Householding of Proxy Materials,71,84,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Tabulation of Votes,71,84,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Adjournments,71,84,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Assistance,72,85,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,THE MERGER PROPOSAL,73,86,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Transaction Structure,73,86,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Merger Consideration,74,87,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Background of the Transaction,77,90,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Recommendation of the Terminix Board of Directors; Terminix’s Reasons for the Transaction,82,95,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Rentokil Initial’s Reasons for the Transaction,87,100,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Opinion of Terminix’s Financial Advisor,89,102,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Certain Terminix Unaudited Prospective Financial Information,100,113,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Listing of Rentokil Initial ADSs,105,118,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Delisting and Deregistration of Terminix Common Stock,105,118,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Interests of Terminix’s Directors and Executive Officers in the Transaction,105,118,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Accounting Treatment of the Transaction,112,125,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Regulatory Approvals Required for the Transaction,112,125,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Litigation Related to the Transaction,114,127,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Appraisal or Dissenters’ Rights,114,127,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Restrictions on Resales of Rentokil Initial ADSs Received in the Transaction,119,132,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,The Rentokil Initial Debt Financing,119,132,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Material U.S. Federal Income Tax Consequences,121,134,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Material UK Tax Consequences of Owning Rentokil Initial Ordinary Shares or Rentokil Initial ADSs,127,140,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,THE ADVISORY COMPENSATION PROPOSAL,130,143,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,THE MERGER AGREEMENT,131,144,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Structure of the Transaction,131,144,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Closing and Effectiveness of the Transaction,132,145,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Merger Consideration,132,145,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Allocation of Merger Consideration and Illustrative Elections and Calculations,135,148,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,No Fractional ADSs,138,151,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Shares Subject to Properly Exercised Appraisal Rights,139,152,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Surrender of Terminix Common Stock,139,152,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Treatment of Terminix Equity Awards,139,152,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Treatment of Terminix Employee Stock Purchase Plan,140,153,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Listing of Rentokil Initial ADSs,140,153,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Governance Matters Following Completion of the Transaction,141,154,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Conditions to Completion of the Transaction,141,154,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Representations and Warranties,142,155,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Definition of “Material Adverse Effect”,144,157,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Conduct of Business Pending the Transaction,146,159,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,No Solicitation,150,163,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Efforts to Consummate the Transaction,154,167,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Financing Cooperation,155,168,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Obligations to Call Stockholders’ Meetings,156,169,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Proxy Statement and Registration Statement Covenant,157,170,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Indemnification and Insurance,158,171,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Employee Matters,158,171,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Certain Divestitures,159,172,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Certain Other Covenants and Agreements,159,172,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Termination of the Merger Agreement,160,173,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Termination Payments and Expenses,161,174,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Other Expenses,163,176,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Specific Performance,163,176,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Third-Party Beneficiaries,163,176,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Amendments; Waivers,163,176,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,RENTOKIL INITIAL UNAUDITED PRO FORMA COMBINED FINANCIAL INFORMATION,164,177,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,"UNAUDITED PRO FORMA COMBINED BALANCE SHEET AS OF JUNE 30, 2022",165,178,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,"UNAUDITED PRO FORMA COMBINED STATEMENT OF PROFIT OR LOSS FOR THE SIX MONTHS ENDED JUNE 30, 2022",167,180,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,"UNAUDITED PRO FORMA COMBINED STATEMENT OF PROFIT OR LOSS FOR THE YEAR ENDED DECEMBER 31, 2021",168,181,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,NOTES TO UNAUDITED PRO FORMA CONDENSED COMBINED FINANCIAL INFORMATION,169,182,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,INFORMATION ABOUT THE COMPANIES,188,201,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,BENEFICIAL OWNERSHIP OF SECURITIES,190,203,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Security Ownership of Certain Beneficial Owners and Management of Terminix,190,203,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Major Shareholders of Rentokil Initial,191,204,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,DESCRIPTION OF RENTOKIL INITIAL ORDINARY SHARES,193,206,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Articles of Association,193,206,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Share Capital,193,206,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Dividends,194,207,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Voting Rights,195,208,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Transfer of Shares,196,209,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Distribution of Assets on a Winding-up,197,210,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Disclosure of Shareholder Ownership,197,210,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Untraced Shareholders,197,210,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Variation of Rights,197,210,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Material Tax Consequences,198,211,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Change of Control and Takeovers,198,211,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,General Meetings,199,212,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Amendment to the Articles of Association,201,214,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Listing,201,214,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,DESCRIPTION OF RENTOKIL INITIAL AMERICAN DEPOSITARY SHARES,202,215,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,American Depositary Shares,202,215,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Dividends and Other Distributions,202,215,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,"Deposit, Withdrawal and Cancellation",203,216,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Voting Rights,204,217,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Fees,205,218,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Payment of Taxes,206,219,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Amendment and Termination,207,220,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Limitations on Obligations and Liability,208,221,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Requirements for Depositary Actions,208,221,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Your Right to Receive the Ordinary Shares Underlying Your Rentokil Initial ADSs,209,222,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Direct Registration System,209,222,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Shareholder Communications; Inspection of Register of Holders of ADSs,209,222,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Jury Trial Waiver,209,222,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,COMPARISON OF RIGHTS OF RENTOKIL INITIAL SHAREHOLDERS AND TERMINIX STOCKHOLDERS,211,224,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,BUSINESS OF RENTOKIL INITIAL,234,247,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Overview,234,247,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Pest Control,234,247,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Hygiene & Wellbeing,238,251,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Workwear (France),242,255,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Human Capital Management,242,255,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Sustainability Initiatives,244,257,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Properties,245,258,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Intellectual Property,245,258,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Regulatory Compliance,245,258,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Legal Proceedings,248,261,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,MANAGEMENT’S DISCUSSION AND ANALYSIS OF FINANCIAL CONDITION AND RESULTS OF OPERATIONS,249,262,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,RENTOKIL INITIAL BOARD OF DIRECTORS AND EXECUTIVE LEADERSHIP TEAM,292,305,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,COMPENSATION OF RENTOKIL INITIAL BOARD OF DIRECTORS AND EXECUTIVE LEADERSHIP TEAM,297,310,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Introduction,297,310,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,"Directors’ Remuneration in the Year Ending December 31, 2021",300,313,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Annual Bonus 2021,301,314,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Rentokil Initial Remuneration in Context,313,326,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Summary of Rentokil Initial’s 2021 Directors’ Remuneration Policy,316,329,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Termination,322,220,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,Change of Control,324,337,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,LEGAL MATTERS,325,338,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,EXPERTS,325,338,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,CHANGE IN REGISTRANT’S CERTIFYING ACCOUNTANT,325,338,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,ENFORCEABILITY OF CIVIL LIABILITIES,326,339,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,OTHER MATTERS,326,339,UNDEFINED,UNDEFINED
TERMINIX GLOBAL HOLDINGS INC_20220907_DEFM14A_20330027_4514503.Pdf,FUTURE TERMINIX STOCKHOLDER PROPOSALS,327,340,UNDEFINED,UNDEFINED
