Document,Section Header,Referenced Page Number,Zero Indexed Page Number,Classification,Section Text
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,U.S. Federal Income Tax Consequences of the Merger,8,17,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,No Solicitation; No Change in Myovant Recommendation,8,17,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,Conditions to the Merger,8,17,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,Termination,9,18,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,Termination Fee,10,19,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,Guaranty by SMP,10,19,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,Voting and Support Agreement,10,19,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,Questions and Answers about the Special General Meeting and the Merger,12,21,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,Cautionary Statement Concerning Forward-Looking Information,22,31,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,Special Factors,23,32,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,Background of the Merger,23,32,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,Reasons for the Merger; Recommendation of the Special Committee and the Myovant Board; Fairness of the Merger,34,43,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,Opinion of Financial Advisor to the Special Committee,43,52,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,Summary of Presentations Provided by J.P. Morgan,48,57,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,Purposes and Reasons of the Purchaser Filing Persons for the Merger,53,62,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,Position of the Purchaser Filing Persons as to Fairness of the Merger,55,64,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,Sources and Amounts of Funds or other Consideration,60,69,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,Plans for Myovant After the Merger,60,69,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,Certain Effects of the Merger,61,70,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,Alternatives to the Merger,62,71,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,Projected Financial Information,62,71,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,Interests of Myovant’s Directors and Executive Officers in the Merger,69,78,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,U.S. Federal Income Tax Consequences of the Merger,76,85,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,Regulatory Approvals,79,88,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,Fees and Expenses,79,88,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,Litigation Relating to the Merger,79,88,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,The Special General Meeting,81,21,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,"Date, Time and Place",81,90,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,Purpose of the Special General Meeting,81,90,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,Voting Recommendations of the Special Committee and the Myovant Board,81,90,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,Record Date and Quorum,81,90,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,Required Vote,82,11,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,Votes You Have,82,91,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,Voting by Myovant’s Directors and Executive Officers,83,92,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,Voting and Support Agreement,83,92,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,Voting; Proxies; Revocation,83,92,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,Adjournments and Postponements,84,93,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,Solicitation of Proxies,84,93,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,THE PARTIES TO THE MERGER,85,94,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,Myovant Sciences Ltd.,85,94,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,Sumitovant Biopharma Ltd.,85,94,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,Zeus Sciences Ltd.,85,94,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,"Sumitomo Pharma Co., Ltd.",85,94,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,PROPOSAL 1: THE MERGER PROPOSAL,86,95,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,General,86,95,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,Required Vote,86,95,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,Vote Recommendation,86,95,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,THE MERGER AGREEMENT,87,96,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,Explanatory Note Regarding the Merger Agreement,87,96,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,The Merger,87,94,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,Closing; Effective Time of the Merger,87,96,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,Effect of the Merger on the Myovant Common Shares and Merger Sub,88,97,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,Treatment of Myovant Equity Awards,88,97,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,Payment for Myovant Common Shares and Equity Awards,89,98,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,Treatment of Myovant Warrants,90,99,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,Representations and Warranties,90,99,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,"Representations of Myovant, Sumitovant and Merger Sub",92,101,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,Representations of Myovant,92,101,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,Conduct of Business Pending the Merger,93,102,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,No Solicitation; No Change in Myovant Recommendation,96,105,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,Other Covenants and Agreements,99,108,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,Conditions to the Merger,103,112,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,Termination,103,112,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,Termination Fees and Limited Expense Reimbursement; Limitations on Liability,104,113,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,Specific Performance,105,114,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,Amendments; Waivers,105,114,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,Guaranty by SMP,106,115,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,VOTING AND SUPPORT AGREEMENT,107,92,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,PROVISIONS FOR UNAFFILIATED SECURITYHOLDERS,108,117,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,OTHER IMPORTANT INFORMATION REGARDING MYOVANT SCIENCES LTD.,109,118,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,Myovant Background,109,118,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,Directors and Executive Officers,109,118,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,Prior Public Offerings,111,120,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,Book Value Per Share,111,120,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,Market Price of Myovant Common Shares,112,121,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,Dividends,112,121,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,Issuer Purchases of Equity Securities,112,121,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,Security Ownership of Management and Certain Beneficial Owners,113,122,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,Transactions in Common Shares,114,123,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,Transactions Between Myovant and the Purchaser Filing Persons,116,125,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,RIGHTS OF APPRAISAL,122,131,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,DELISTING AND DEREGISTRATION OF COMMON SHARES,123,132,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,"PROPOSAL 2: NON-BINDING, ADVISORY VOTE ON MERGER-RELATED EXECUTIVE COMPENSATION",124,133,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,The Compensation Proposal,124,133,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,Required Vote,124,133,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,Vote Recommendation,124,133,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,PROPOSAL 3: ADJOURNMENT PROPOSAL,125,134,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,General,125,134,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,Required Vote,125,134,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,Vote Recommendation,125,134,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,ELIMINATING DUPLICATIVE PROXY MATERIALS,126,135,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,SUBMISSION OF SHAREHOLDER PROPOSALS,126,135,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,OTHER IMPORTANT INFORMATION REGARDING THE PURCHASER FILING PERSONS,127,136,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,Background of SMP,127,136,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,Directors and Executive Officers of SMP,127,136,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,"Background of Sumitovant and Sumitovant Biopharma, Inc.",131,140,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,Directors and Executive Officers of Sumitovant,131,140,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,"Directors and Executive Officers of Sumitovant Biopharma, Inc.",133,142,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,Background of Merger Sub,135,144,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,Directors and Executive Officers of Merger Sub,135,144,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,WHERE YOU CAN FIND ADDITIONAL INFORMATION,136,145,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,Annex A: Merger Agreement,A-1,151,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,Annex B: Voting and Support Agreement,B-1,239,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,Annex C: Opinion of Goldman Sachs & Co. LLC,C-1,251,UNDEFINED,UNDEFINED
Myovant Sciences Ltd._20230123_DEFM14A_20573637_4573939.Pdf,Annex D: Bermuda Law Appraisal Sections,D-1,253,UNDEFINED,UNDEFINED
