Document,Section Header,Section Text,Page Number
Spirit Airlines MA.Pdf,Conditions to Completion of the Merger,UNDEFINED,107
Spirit Airlines MA.Pdf,Termination of the Merger Agreement,UNDEFINED,109
Spirit Airlines MA.Pdf,Effect of Termination,UNDEFINED,110
Spirit Airlines MA.Pdf,Transaction Expenses and Termination Fee,UNDEFINED,110
Spirit Airlines MA.Pdf,Specific Performance,UNDEFINED,111
Spirit Airlines MA.Pdf,Amendment; Extension; Waiver,UNDEFINED,112
Spirit Airlines MA.Pdf,Assignment,UNDEFINED,112
Spirit Airlines MA.Pdf,Governing Law; Jurisdiction,UNDEFINED,112
Spirit Airlines MA.Pdf,ACCOUNTING TREATMENT,UNDEFINED,113
Spirit Airlines MA.Pdf,MATERIAL U.S. FEDERAL INCOME TAX CONSEQUENCES OF THE MERGER,UNDEFINED,114
Spirit Airlines MA.Pdf,MARKET PRICE AND DIVIDEND INFORMATION,UNDEFINED,117
Spirit Airlines MA.Pdf,DEADLINES FOR SUBMITTING STOCKHOLDER PROPOSALS,UNDEFINED,118
Spirit Airlines MA.Pdf,WHERE YOU CAN FIND MORE INFORMATION,UNDEFINED,119
Spirit Airlines MA.Pdf,ANNEX A—Agreement and Plan of Merger,UNDEFINED,
Spirit Airlines MA.Pdf,ANNEX B—Opinion of Barclays Capital Inc.,UNDEFINED,
Spirit Airlines MA.Pdf,ANNEX C—Opinion of Morgan Stanley & Co. LLC,UNDEFINED,
Spirit Airlines MA.Pdf,ANNEX D—Section 262 of the General Corporation Law of the State of Delaware,UNDEFINED,
