Document,Section Header,Referenced Page Number,Zero Indexed Page Number,Classification,Section Text
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",Special Meeting of Independent’s Shareholders; Vote Required,19,29,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",Recommendation of Independent’s Board of Directors,20,30,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",Expected Timing of the Merger,20,30,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",Conditions to Complete the Merger,20,30,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",Termination of the Merger Agreement,21,31,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",Termination Fees,22,32,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",Regulatory Approvals Required to Complete the Merger,22,32,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",Material U.S. Federal Income Tax Consequences of the Merger and the Holdco Merger,23,33,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",Rights of Independent Shareholders Differ from Those of Meridian Stockholders,23,33,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",Listing of Independent Common Stock; Delisting and Deregistration of Meridian Common Stock,23,33,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",Accounting Treatment,23,33,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",Dissenters’ Rights of Appraisal,23,33,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",Risk Factors,24,34,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",CAUTIONARY STATEMENT REGARDING FORWARD-LOOKING STATEMENTS,25,35,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",RISK FACTORS,27,34,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",Risks Related to the Merger,27,37,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",Risks Related to Independent’s Business,32,43,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",Risks Relating to Meridian’s Business,33,43,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",SELECTED HISTORICAL FINANCIAL INFORMATION,34,44,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",Independent Selected Historical Financial and Operating Data,34,44,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",Meridian Selected Historical Consolidated Financial Data,35,45,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",UNAUDITED PRO FORMA CONDENSED COMBINED FINANCIAL STATEMENTS,37,47,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",THE SPECIAL MEETING OF MERIDIAN STOCKHOLDERS,44,54,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf","Date, Time and Place of the Meridian Special Meeting",44,54,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",Purpose of the Meridian Special Meeting,44,54,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",Recommendation of Meridian’s Board of Directors,44,54,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",Record Date; Shares Entitled to Vote,44,54,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",Quorum,44,54,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",Vote Required; Treatment of Abstentions and Failure to Vote,45,55,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",Attending the Meridian Special Meeting,45,55,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",Voting of Proxies,46,56,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",Delivery of Proxy Materials,46,56,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",How to Revoke Your Proxy,46,56,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",Other Matters to Come Before the Meridian Special Meeting,47,57,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",Proxy Solicitation,47,57,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",PROPOSAL NO. 1 MERIDIAN MERGER AGREEMENT PROPOSAL,48,58,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",PROPOSAL NO. 2 MERIDIAN COMPENSATION PROPOSAL,49,59,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",PROPOSAL NO. 3 MERIDIAN ADJOURNMENT PROPOSAL,50,60,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",THE SPECIAL MEETING OF INDEPENDENT SHAREHOLDERS,51,61,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf","Date, Time and Place of the Independent Special Meeting",51,61,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",Purpose of the Independent Special Meeting,51,61,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",Recommendation of Independent’s Board of Directors,51,61,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",Record Date; Shares Entitled to Vote,51,61,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",Quorum,51,61,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",Vote Required; Treatment of Abstentions and Failure to Vote,52,62,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",Attending the Independent Special Meeting,52,62,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",Voting of Proxies,52,62,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",Delivery of Proxy Materials,53,63,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",How to Revoke Your Proxy,53,63,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",Other Matters to Come Before the Independent Special Meeting,53,63,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",Proxy Solicitation,53,63,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",PROPOSAL NO. 1 INDEPENDENT SHARE ISSUANCE PROPOSAL,54,64,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",PROPOSAL NO. 2 INDEPENDENT ADJOURNMENT PROPOSAL,55,65,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",THE MERGER,56,66,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",Terms of the Merger,56,66,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",Background of the Merger,56,66,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",Recommendation of Meridian’s Board of Directors,60,70,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",Meridian’s Reasons for the Merger,60,70,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",Opinion of Meridian’s Financial Advisor,62,72,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",Recommendation of Independent’s Board of Directors,71,81,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",Independent’s Reasons for the Merger,71,81,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",Opinion of Independent’s Financial Advisor,73,83,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",Certain Unaudited Prospective Financial Information,84,94,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",Interests of Meridian’s Executive Officers and Directors in the Merger,88,98,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",Regulatory Approvals Required to Complete the Merger,96,106,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",Accounting Treatment,98,108,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",Stock Exchange Listings,99,109,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",No Appraisal or Dissenters’ Rights in the Merger,99,109,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",THE MERGER AGREEMENT,100,110,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",Explanatory Note Regarding the Merger Agreement,100,110,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",Structure of the Merger,100,110,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",Effective Time and Closing of the Merger,100,110,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",Merger Consideration,101,111,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",Governing Documents,101,111,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",Treatment of Meridian Equity Awards,102,112,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",Exchange of Meridian Shares,102,112,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",Representations and Warranties,103,113,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",Covenants and Agreements,105,115,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",Employee Benefits Matters,112,122,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",Stockholder Approval; Board Recommendations,112,122,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",No Solicitation of Alternative Transactions by Meridian,114,124,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",Conditions to Complete the Merger,115,125,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",Termination of the Merger Agreement,116,126,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",Termination Fees,117,127,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",Effect of Termination,118,128,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",Waiver or Amendment of the Merger Agreement,118,128,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",Fees and Expenses,118,128,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",Governing Law,119,129,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",Specific Performance,119,129,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",VOTING AGREEMENTS,120,130,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",MATERIAL U.S. FEDERAL INCOME TAX CONSEQUENCES OF THE MERGER AND THE HOLDCO MERGER,121,131,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",Tax Consequences of the Merger Generally,122,132,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",Information Reporting and Backup Withholding,123,133,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",INFORMATION ABOUT THE COMPANIES,124,134,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",INDEPENDENT,124,134,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",MERIDIAN,124,134,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",MERGER SUB,124,134,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",DESCRIPTION OF INDEPENDENT’S CAPITAL STOCK,125,135,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",Common Stock,125,135,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",Preferred Stock,125,135,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",Other Provisions,126,136,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",Transfer Agent,126,136,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",COMPARISON OF RIGHTS OF SHAREHOLDERS OF INDEPENDENT AND STOCKHOLDERS OF MERIDIAN,127,137,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",LEGAL MATTERS,139,149,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",EXPERTS,140,150,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",Independent,140,134,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",Meridian,140,134,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",ANNUAL MEETING SHAREHOLDER AND STOCKHOLDER PROPOSALS,141,151,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",Independent,141,135,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",Meridian,141,137,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",WHERE YOU CAN FIND MORE INFORMATION,142,152,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",INCORPORATION OF CERTAIN DOCUMENTS BY REFERENCE,143,153,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",Independent SEC Filings (SEC File No. 001-09047),143,153,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",Meridian SEC Filings (SEC File No.  001-36573),143,153,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",ANNEX A—AGREEMENT AND PLAN OF MERGER,A-1,155,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf","ANNEX B—OPINION OF RAYMOND JAMES & ASSOCIATES, INC.",B-1,235,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf","ANNEX C—OPINION OF KEEFE, BRUYETTE & WOODS, INC.",C-1,240,UNDEFINED,UNDEFINED
"Meridian Bancorp, Inc._20210622_DEFM14A_19361639_4244116.Pdf",ANNEX D—FORM OF VOTING AGREEMENT,D-1,245,UNDEFINED,UNDEFINED
