Document,Section Header,Section Text,Page Number
GCP Applied Technologies Inc._20220131_DEFM14A_19806508_4372223.Pdf,Termination Fee,UNDEFINED,104
GCP Applied Technologies Inc._20220131_DEFM14A_19806508_4372223.Pdf,Specific Performance,UNDEFINED,105
GCP Applied Technologies Inc._20220131_DEFM14A_19806508_4372223.Pdf,Limitation on Recourse,UNDEFINED,105
GCP Applied Technologies Inc._20220131_DEFM14A_19806508_4372223.Pdf,Fees and Expenses,UNDEFINED,106
GCP Applied Technologies Inc._20220131_DEFM14A_19806508_4372223.Pdf,No Third Party Beneficiaries,UNDEFINED,106
GCP Applied Technologies Inc._20220131_DEFM14A_19806508_4372223.Pdf,Amendments; Waivers,UNDEFINED,106
GCP Applied Technologies Inc._20220131_DEFM14A_19806508_4372223.Pdf,VOTING AGREEMENTS,UNDEFINED,107
GCP Applied Technologies Inc._20220131_DEFM14A_19806508_4372223.Pdf,Voting Provisions,UNDEFINED,107
GCP Applied Technologies Inc._20220131_DEFM14A_19806508_4372223.Pdf,Restrictions on Transfer,UNDEFINED,107
GCP Applied Technologies Inc._20220131_DEFM14A_19806508_4372223.Pdf,Non-solicitation,UNDEFINED,108
GCP Applied Technologies Inc._20220131_DEFM14A_19806508_4372223.Pdf,Termination,UNDEFINED,108
GCP Applied Technologies Inc._20220131_DEFM14A_19806508_4372223.Pdf,RIGHTS AGREEMENT AMENDMENT,UNDEFINED,109
GCP Applied Technologies Inc._20220131_DEFM14A_19806508_4372223.Pdf,PROPOSAL 1: APPROVAL OF THE MERGER AGREEMENT,UNDEFINED,110
GCP Applied Technologies Inc._20220131_DEFM14A_19806508_4372223.Pdf,The Merger Agreement Proposal,UNDEFINED,110
GCP Applied Technologies Inc._20220131_DEFM14A_19806508_4372223.Pdf,Vote Required and Board Recommendation,UNDEFINED,110
GCP Applied Technologies Inc._20220131_DEFM14A_19806508_4372223.Pdf,PROPOSAL 2: ADJOURNMENT OF THE SPECIAL MEETING,UNDEFINED,111
GCP Applied Technologies Inc._20220131_DEFM14A_19806508_4372223.Pdf,The Adjournment Proposal,UNDEFINED,111
GCP Applied Technologies Inc._20220131_DEFM14A_19806508_4372223.Pdf,Vote Required and Board Recommendation,UNDEFINED,111
GCP Applied Technologies Inc._20220131_DEFM14A_19806508_4372223.Pdf,PROPOSAL 3: ADVISORY VOTE ON MERGER-RELATED NAMED EXECUTIVE OFFICER COMPENSATION,UNDEFINED,112
GCP Applied Technologies Inc._20220131_DEFM14A_19806508_4372223.Pdf,The Compensation Proposal,UNDEFINED,112
GCP Applied Technologies Inc._20220131_DEFM14A_19806508_4372223.Pdf,Vote Required and Board Recommendation,UNDEFINED,112
GCP Applied Technologies Inc._20220131_DEFM14A_19806508_4372223.Pdf,MARKET PRICES AND DIVIDEND DATA,UNDEFINED,113
GCP Applied Technologies Inc._20220131_DEFM14A_19806508_4372223.Pdf,Dividends,UNDEFINED,113
GCP Applied Technologies Inc._20220131_DEFM14A_19806508_4372223.Pdf,SECURITY OWNERSHIP OF CERTAIN BENEFICIAL OWNERS AND MANAGEMENT,UNDEFINED,114
GCP Applied Technologies Inc._20220131_DEFM14A_19806508_4372223.Pdf,FUTURE STOCKHOLDER PROPOSALS,UNDEFINED,117
GCP Applied Technologies Inc._20220131_DEFM14A_19806508_4372223.Pdf,OTHER MATTERS,UNDEFINED,118
GCP Applied Technologies Inc._20220131_DEFM14A_19806508_4372223.Pdf,WHERE YOU CAN FIND MORE INFORMATION; INCORPORATION BY REFERENCE,UNDEFINED,119
GCP Applied Technologies Inc._20220131_DEFM14A_19806508_4372223.Pdf,MISCELLANEOUS,UNDEFINED,121
GCP Applied Technologies Inc._20220131_DEFM14A_19806508_4372223.Pdf,APPENDIX A—AGREEMENT AND PLAN OF MERGER,UNDEFINED,A-1
GCP Applied Technologies Inc._20220131_DEFM14A_19806508_4372223.Pdf,APPENDIX B—SECTION 262 OF THE GENERAL CORPORATION LAW OF THE STATE OF DELAWARE—APPRAISAL RIGHTS,UNDEFINED,B-1
GCP Applied Technologies Inc._20220131_DEFM14A_19806508_4372223.Pdf,"APPENDIX C—OPINION OF RBC CAPITAL MARKETS, LLC",UNDEFINED,C-1
