Document,Section Header,Referenced Page Number,Zero Indexed Page Number,Classification,Section Text
COWEN INC._20221011_DEFM14A_20384577_4528659.Pdf,Termination of the Merger Agreement,10,18,UNDEFINED,UNDEFINED
COWEN INC._20221011_DEFM14A_20384577_4528659.Pdf,Termination Fee,11,19,UNDEFINED,UNDEFINED
COWEN INC._20221011_DEFM14A_20384577_4528659.Pdf,Expense Reimbursement,11,19,UNDEFINED,UNDEFINED
COWEN INC._20221011_DEFM14A_20384577_4528659.Pdf,Appraisal Rights,12,20,UNDEFINED,UNDEFINED
COWEN INC._20221011_DEFM14A_20384577_4528659.Pdf,Material U.S. Federal Income Tax Consequences of the Merger,12,20,UNDEFINED,UNDEFINED
COWEN INC._20221011_DEFM14A_20384577_4528659.Pdf,Current Price of Common Stock,13,21,UNDEFINED,UNDEFINED
COWEN INC._20221011_DEFM14A_20384577_4528659.Pdf,Additional Information,13,21,UNDEFINED,UNDEFINED
COWEN INC._20221011_DEFM14A_20384577_4528659.Pdf,QUESTIONS AND ANSWERS ABOUT THE SPECIAL MEETING AND THE MERGER,14,22,UNDEFINED,UNDEFINED
COWEN INC._20221011_DEFM14A_20384577_4528659.Pdf,CAUTIONARY STATEMENT REGARDING FORWARD-LOOKING STATEMENTS,21,29,UNDEFINED,UNDEFINED
COWEN INC._20221011_DEFM14A_20384577_4528659.Pdf,THE PARTIES,22,10,UNDEFINED,UNDEFINED
COWEN INC._20221011_DEFM14A_20384577_4528659.Pdf,Cowen Inc.,22,30,UNDEFINED,UNDEFINED
COWEN INC._20221011_DEFM14A_20384577_4528659.Pdf,Parent,22,30,UNDEFINED,UNDEFINED
COWEN INC._20221011_DEFM14A_20384577_4528659.Pdf,Merger Sub,22,30,UNDEFINED,UNDEFINED
COWEN INC._20221011_DEFM14A_20384577_4528659.Pdf,THE SPECIAL MEETING,23,11,UNDEFINED,UNDEFINED
COWEN INC._20221011_DEFM14A_20384577_4528659.Pdf,"Date, Time and Place",23,31,UNDEFINED,UNDEFINED
COWEN INC._20221011_DEFM14A_20384577_4528659.Pdf,Purpose of the Special Meeting,23,31,UNDEFINED,UNDEFINED
COWEN INC._20221011_DEFM14A_20384577_4528659.Pdf,Recommendation of the Board,23,31,UNDEFINED,UNDEFINED
COWEN INC._20221011_DEFM14A_20384577_4528659.Pdf,Record Date and Stockholders Entitled to Vote,23,31,UNDEFINED,UNDEFINED
COWEN INC._20221011_DEFM14A_20384577_4528659.Pdf,Quorum,24,32,UNDEFINED,UNDEFINED
COWEN INC._20221011_DEFM14A_20384577_4528659.Pdf,Vote Required,24,11,UNDEFINED,UNDEFINED
COWEN INC._20221011_DEFM14A_20384577_4528659.Pdf,Voting Procedures,25,33,UNDEFINED,UNDEFINED
COWEN INC._20221011_DEFM14A_20384577_4528659.Pdf,Appraisal Rights,26,34,UNDEFINED,UNDEFINED
COWEN INC._20221011_DEFM14A_20384577_4528659.Pdf,PROPOSAL 1: MERGER PROPOSAL,28,36,UNDEFINED,UNDEFINED
COWEN INC._20221011_DEFM14A_20384577_4528659.Pdf,PROPOSAL 2: ADVISORY COMPENSATION PROPOSAL,29,37,UNDEFINED,UNDEFINED
COWEN INC._20221011_DEFM14A_20384577_4528659.Pdf,PROPOSAL 3: ADJOURNMENT PROPOSAL,30,38,UNDEFINED,UNDEFINED
COWEN INC._20221011_DEFM14A_20384577_4528659.Pdf,THE MERGER,31,10,UNDEFINED,UNDEFINED
COWEN INC._20221011_DEFM14A_20384577_4528659.Pdf,Overview,31,39,UNDEFINED,UNDEFINED
COWEN INC._20221011_DEFM14A_20384577_4528659.Pdf,Background of the Merger,31,39,UNDEFINED,UNDEFINED
COWEN INC._20221011_DEFM14A_20384577_4528659.Pdf,Recommendation of the Board,53,61,UNDEFINED,UNDEFINED
COWEN INC._20221011_DEFM14A_20384577_4528659.Pdf,Reasons for the Merger,53,61,UNDEFINED,UNDEFINED
COWEN INC._20221011_DEFM14A_20384577_4528659.Pdf,Financial Forecasts,61,69,UNDEFINED,UNDEFINED
COWEN INC._20221011_DEFM14A_20384577_4528659.Pdf,Opinion of Ardea Partners LP,64,72,UNDEFINED,UNDEFINED
COWEN INC._20221011_DEFM14A_20384577_4528659.Pdf,Certain Effects of the Merger,69,77,UNDEFINED,UNDEFINED
COWEN INC._20221011_DEFM14A_20384577_4528659.Pdf,Effects on the Company if the Merger Is Not Consummated,70,78,UNDEFINED,UNDEFINED
COWEN INC._20221011_DEFM14A_20384577_4528659.Pdf,Financing of the Merger,70,78,UNDEFINED,UNDEFINED
COWEN INC._20221011_DEFM14A_20384577_4528659.Pdf,Interests of the Company’s Directors and Executive Officers in the Merger,70,78,UNDEFINED,UNDEFINED
COWEN INC._20221011_DEFM14A_20384577_4528659.Pdf,Material U.S. Federal Income Tax Consequences of the Merger,78,86,UNDEFINED,UNDEFINED
COWEN INC._20221011_DEFM14A_20384577_4528659.Pdf,Regulatory Approvals in Connection with the Merger,80,88,UNDEFINED,UNDEFINED
COWEN INC._20221011_DEFM14A_20384577_4528659.Pdf,Litigation Related to the Merger,83,91,UNDEFINED,UNDEFINED
COWEN INC._20221011_DEFM14A_20384577_4528659.Pdf,Delisting and Deregistration of the Class A Common Stock,84,92,UNDEFINED,UNDEFINED
COWEN INC._20221011_DEFM14A_20384577_4528659.Pdf,THE MERGER AGREEMENT,85,93,UNDEFINED,UNDEFINED
COWEN INC._20221011_DEFM14A_20384577_4528659.Pdf,Explanatory Note Regarding the Merger Agreement,85,93,UNDEFINED,UNDEFINED
COWEN INC._20221011_DEFM14A_20384577_4528659.Pdf,Structure of the Merger,85,93,UNDEFINED,UNDEFINED
COWEN INC._20221011_DEFM14A_20384577_4528659.Pdf,Closing and Effective Time of the Merger,86,94,UNDEFINED,UNDEFINED
COWEN INC._20221011_DEFM14A_20384577_4528659.Pdf,Merger Consideration,86,94,UNDEFINED,UNDEFINED
COWEN INC._20221011_DEFM14A_20384577_4528659.Pdf,Preferred Stock,86,94,UNDEFINED,UNDEFINED
COWEN INC._20221011_DEFM14A_20384577_4528659.Pdf,Treatment of Compensation Awards,86,94,UNDEFINED,UNDEFINED
COWEN INC._20221011_DEFM14A_20384577_4528659.Pdf,Dissenting Shares,87,95,UNDEFINED,UNDEFINED
COWEN INC._20221011_DEFM14A_20384577_4528659.Pdf,Delivery of Merger Consideration,88,96,UNDEFINED,UNDEFINED
COWEN INC._20221011_DEFM14A_20384577_4528659.Pdf,Representations and Warranties,89,97,UNDEFINED,UNDEFINED
COWEN INC._20221011_DEFM14A_20384577_4528659.Pdf,Covenants and Agreements,93,101,UNDEFINED,UNDEFINED
COWEN INC._20221011_DEFM14A_20384577_4528659.Pdf,Conditions to the Completion of the Merger,109,117,UNDEFINED,UNDEFINED
COWEN INC._20221011_DEFM14A_20384577_4528659.Pdf,Termination of the Merger Agreement,110,118,UNDEFINED,UNDEFINED
COWEN INC._20221011_DEFM14A_20384577_4528659.Pdf,Effect of Termination,111,119,UNDEFINED,UNDEFINED
COWEN INC._20221011_DEFM14A_20384577_4528659.Pdf,Termination Fee,111,119,UNDEFINED,UNDEFINED
COWEN INC._20221011_DEFM14A_20384577_4528659.Pdf,Expense Reimbursement,112,120,UNDEFINED,UNDEFINED
COWEN INC._20221011_DEFM14A_20384577_4528659.Pdf,Expenses Generally,113,121,UNDEFINED,UNDEFINED
COWEN INC._20221011_DEFM14A_20384577_4528659.Pdf,"Amendment, Waiver and Extension of the Merger Agreement",113,121,UNDEFINED,UNDEFINED
COWEN INC._20221011_DEFM14A_20384577_4528659.Pdf,No Third-Party Beneficiaries,113,121,UNDEFINED,UNDEFINED
COWEN INC._20221011_DEFM14A_20384577_4528659.Pdf,Specific Performance,113,121,UNDEFINED,UNDEFINED
COWEN INC._20221011_DEFM14A_20384577_4528659.Pdf,Governing Law; Venue,114,122,UNDEFINED,UNDEFINED
COWEN INC._20221011_DEFM14A_20384577_4528659.Pdf,SECURITY OWNERSHIP OF CERTAIN BENEFICIAL OWNERS AND MANAGEMENT,115,123,UNDEFINED,UNDEFINED
COWEN INC._20221011_DEFM14A_20384577_4528659.Pdf,MARKET PRICE AND DIVIDEND INFORMATION,117,125,UNDEFINED,UNDEFINED
COWEN INC._20221011_DEFM14A_20384577_4528659.Pdf,HOUSEHOLDING,118,126,UNDEFINED,UNDEFINED
COWEN INC._20221011_DEFM14A_20384577_4528659.Pdf,STOCKHOLDER PROPOSALS,119,127,UNDEFINED,UNDEFINED
COWEN INC._20221011_DEFM14A_20384577_4528659.Pdf,APPRAISAL RIGHTS,120,128,UNDEFINED,UNDEFINED
COWEN INC._20221011_DEFM14A_20384577_4528659.Pdf,WHERE YOU CAN FIND ADDITIONAL INFORMATION,124,132,UNDEFINED,UNDEFINED
