Document,Section Header,Section Text,Page Number
BOTTOMLINE TECHNOLOGIES INC_20220202_DEFM14A_19817567_4374090.Pdf,THE MERGER,UNDEFINED,31
BOTTOMLINE TECHNOLOGIES INC_20220202_DEFM14A_19817567_4374090.Pdf,Parties Involved in the Merger,UNDEFINED,31
BOTTOMLINE TECHNOLOGIES INC_20220202_DEFM14A_19817567_4374090.Pdf,Effect of the Merger,UNDEFINED,32
BOTTOMLINE TECHNOLOGIES INC_20220202_DEFM14A_19817567_4374090.Pdf,Effect on Bottomline if the Merger is Not Completed,UNDEFINED,32
BOTTOMLINE TECHNOLOGIES INC_20220202_DEFM14A_19817567_4374090.Pdf,Merger Consideration,UNDEFINED,32
BOTTOMLINE TECHNOLOGIES INC_20220202_DEFM14A_19817567_4374090.Pdf,Background of the Merger,UNDEFINED,33
BOTTOMLINE TECHNOLOGIES INC_20220202_DEFM14A_19817567_4374090.Pdf,Recommendation of the Board of Directors and Reasons for the Merger,UNDEFINED,42
BOTTOMLINE TECHNOLOGIES INC_20220202_DEFM14A_19817567_4374090.Pdf,Opinion of Bottomline’s Financial Advisor,UNDEFINED,47
BOTTOMLINE TECHNOLOGIES INC_20220202_DEFM14A_19817567_4374090.Pdf,Certain Financial Projections,UNDEFINED,53
BOTTOMLINE TECHNOLOGIES INC_20220202_DEFM14A_19817567_4374090.Pdf,Interests of Bottomline’s Directors and Executive Officers in the Merger,UNDEFINED,55
BOTTOMLINE TECHNOLOGIES INC_20220202_DEFM14A_19817567_4374090.Pdf,Financing of the Merger,UNDEFINED,63
BOTTOMLINE TECHNOLOGIES INC_20220202_DEFM14A_19817567_4374090.Pdf,Closing and Effective Time,UNDEFINED,64
BOTTOMLINE TECHNOLOGIES INC_20220202_DEFM14A_19817567_4374090.Pdf,Appraisal Rights,UNDEFINED,64
BOTTOMLINE TECHNOLOGIES INC_20220202_DEFM14A_19817567_4374090.Pdf,Accounting Treatment,UNDEFINED,68
BOTTOMLINE TECHNOLOGIES INC_20220202_DEFM14A_19817567_4374090.Pdf,U.S. Federal Income Tax Consequences of the Merger,UNDEFINED,69
BOTTOMLINE TECHNOLOGIES INC_20220202_DEFM14A_19817567_4374090.Pdf,Regulatory Approvals Required for the Merger,UNDEFINED,71
BOTTOMLINE TECHNOLOGIES INC_20220202_DEFM14A_19817567_4374090.Pdf,Legal Proceedings Regarding the Merger,UNDEFINED,73
BOTTOMLINE TECHNOLOGIES INC_20220202_DEFM14A_19817567_4374090.Pdf,THE MERGER AGREEMENT,UNDEFINED,74
BOTTOMLINE TECHNOLOGIES INC_20220202_DEFM14A_19817567_4374090.Pdf,Explanatory Note Regarding the Merger Agreement,UNDEFINED,74
BOTTOMLINE TECHNOLOGIES INC_20220202_DEFM14A_19817567_4374090.Pdf,Effects of the Merger; Directors and Officers; Certificate of Incorporation; Bylaws,UNDEFINED,74
BOTTOMLINE TECHNOLOGIES INC_20220202_DEFM14A_19817567_4374090.Pdf,Closing and Effective Time,UNDEFINED,75
BOTTOMLINE TECHNOLOGIES INC_20220202_DEFM14A_19817567_4374090.Pdf,Merger Consideration,UNDEFINED,75
BOTTOMLINE TECHNOLOGIES INC_20220202_DEFM14A_19817567_4374090.Pdf,Exchange and Payment Procedures,UNDEFINED,76
BOTTOMLINE TECHNOLOGIES INC_20220202_DEFM14A_19817567_4374090.Pdf,Representations and Warranties,UNDEFINED,77
BOTTOMLINE TECHNOLOGIES INC_20220202_DEFM14A_19817567_4374090.Pdf,Conduct of Business Pending the Merger,UNDEFINED,80
BOTTOMLINE TECHNOLOGIES INC_20220202_DEFM14A_19817567_4374090.Pdf,Parent’s and Merger Sub’s Conduct of Business Pending the Merger,UNDEFINED,83
BOTTOMLINE TECHNOLOGIES INC_20220202_DEFM14A_19817567_4374090.Pdf,Acquisition Proposals,UNDEFINED,83
BOTTOMLINE TECHNOLOGIES INC_20220202_DEFM14A_19817567_4374090.Pdf,The Board of Directors’ Recommendation; Company Board Recommendation Change,UNDEFINED,86
BOTTOMLINE TECHNOLOGIES INC_20220202_DEFM14A_19817567_4374090.Pdf,Employee Benefits,UNDEFINED,87
BOTTOMLINE TECHNOLOGIES INC_20220202_DEFM14A_19817567_4374090.Pdf,Financing,UNDEFINED,88
BOTTOMLINE TECHNOLOGIES INC_20220202_DEFM14A_19817567_4374090.Pdf,Financing Cooperation,UNDEFINED,89
BOTTOMLINE TECHNOLOGIES INC_20220202_DEFM14A_19817567_4374090.Pdf,Efforts to Close the Merger,UNDEFINED,92
BOTTOMLINE TECHNOLOGIES INC_20220202_DEFM14A_19817567_4374090.Pdf,Indemnification and Insurance,UNDEFINED,92
BOTTOMLINE TECHNOLOGIES INC_20220202_DEFM14A_19817567_4374090.Pdf,Other Covenants,UNDEFINED,94
BOTTOMLINE TECHNOLOGIES INC_20220202_DEFM14A_19817567_4374090.Pdf,Conditions to the Closing of the Merger,UNDEFINED,94
BOTTOMLINE TECHNOLOGIES INC_20220202_DEFM14A_19817567_4374090.Pdf,Termination of the Merger Agreement,UNDEFINED,96
BOTTOMLINE TECHNOLOGIES INC_20220202_DEFM14A_19817567_4374090.Pdf,Termination Fees and Expense Reimbursement,UNDEFINED,98
BOTTOMLINE TECHNOLOGIES INC_20220202_DEFM14A_19817567_4374090.Pdf,Specific Performance; Monetary Damages,UNDEFINED,98
BOTTOMLINE TECHNOLOGIES INC_20220202_DEFM14A_19817567_4374090.Pdf,Fees and Expenses,UNDEFINED,99
BOTTOMLINE TECHNOLOGIES INC_20220202_DEFM14A_19817567_4374090.Pdf,Amendment,UNDEFINED,99
BOTTOMLINE TECHNOLOGIES INC_20220202_DEFM14A_19817567_4374090.Pdf,Governing Law,UNDEFINED,99
BOTTOMLINE TECHNOLOGIES INC_20220202_DEFM14A_19817567_4374090.Pdf,The Voting Agreement,UNDEFINED,99
BOTTOMLINE TECHNOLOGIES INC_20220202_DEFM14A_19817567_4374090.Pdf,MARKET PRICES AND DIVIDEND DATA,UNDEFINED,101
BOTTOMLINE TECHNOLOGIES INC_20220202_DEFM14A_19817567_4374090.Pdf,SECURITY OWNERSHIP OF CERTAIN BENEFICIAL OWNERS AND MANAGEMENT,UNDEFINED,102
BOTTOMLINE TECHNOLOGIES INC_20220202_DEFM14A_19817567_4374090.Pdf,FUTURE STOCKHOLDER PROPOSALS,UNDEFINED,104
BOTTOMLINE TECHNOLOGIES INC_20220202_DEFM14A_19817567_4374090.Pdf,WHERE YOU CAN FIND MORE INFORMATION,UNDEFINED,105
BOTTOMLINE TECHNOLOGIES INC_20220202_DEFM14A_19817567_4374090.Pdf,MISCELLANEOUS,UNDEFINED,107
BOTTOMLINE TECHNOLOGIES INC_20220202_DEFM14A_19817567_4374090.Pdf,ANNEX A—AGREEMENT AND PLAN OF MERGER,UNDEFINED,A-1
BOTTOMLINE TECHNOLOGIES INC_20220202_DEFM14A_19817567_4374090.Pdf,ANNEX B—OPINION OF DEUTSCHE BANK SECURITIES INC.,UNDEFINED,B-1
BOTTOMLINE TECHNOLOGIES INC_20220202_DEFM14A_19817567_4374090.Pdf,ANNEX C—SECTION 262 OF THE GENERAL CORPORATION LAW OF THE STATE OF DELAWARE,UNDEFINED,C-1
BOTTOMLINE TECHNOLOGIES INC_20220202_DEFM14A_19817567_4374090.Pdf,ANNEX D—VOTING AGREEMENT,UNDEFINED,D-1
