Document,Section Header,Section Text,Page Number
QAD INC_20210909_DEFM14A_19523541_4291901.Pdf,The Merger Agreement,UNDEFINED,77
QAD INC_20210909_DEFM14A_19523541_4291901.Pdf,The Merger,UNDEFINED,77
QAD INC_20210909_DEFM14A_19523541_4291901.Pdf,The Merger Consideration,UNDEFINED,78
QAD INC_20210909_DEFM14A_19523541_4291901.Pdf,"Impact of Stock Splits, Etc.",UNDEFINED,78
QAD INC_20210909_DEFM14A_19523541_4291901.Pdf,Treatment of Equity Compensation Awards,UNDEFINED,78
QAD INC_20210909_DEFM14A_19523541_4291901.Pdf,Exchange Procedures and Payment Procedures,UNDEFINED,79
QAD INC_20210909_DEFM14A_19523541_4291901.Pdf,Withholding,UNDEFINED,80
QAD INC_20210909_DEFM14A_19523541_4291901.Pdf,Dissenters’ Rights,UNDEFINED,80
QAD INC_20210909_DEFM14A_19523541_4291901.Pdf,"Organizational Documents, Directors and Officers of the Surviving Corporation",UNDEFINED,81
QAD INC_20210909_DEFM14A_19523541_4291901.Pdf,Closing of the Merger,UNDEFINED,81
QAD INC_20210909_DEFM14A_19523541_4291901.Pdf,Effective Time of the Merger,UNDEFINED,81
QAD INC_20210909_DEFM14A_19523541_4291901.Pdf,Delisting,UNDEFINED,82
QAD INC_20210909_DEFM14A_19523541_4291901.Pdf,Representations and Warranties,UNDEFINED,82
QAD INC_20210909_DEFM14A_19523541_4291901.Pdf,Covenants Related to the Company’s Conduct of Business,UNDEFINED,83
QAD INC_20210909_DEFM14A_19523541_4291901.Pdf,Employee Matters,UNDEFINED,86
QAD INC_20210909_DEFM14A_19523541_4291901.Pdf,No Solicitation by the Company,UNDEFINED,87
QAD INC_20210909_DEFM14A_19523541_4291901.Pdf,Parent Financing and Company Cooperation,UNDEFINED,91
QAD INC_20210909_DEFM14A_19523541_4291901.Pdf,Company Stockholder Approval,UNDEFINED,92
QAD INC_20210909_DEFM14A_19523541_4291901.Pdf,Regulatory Approvals; Third Party Consents,UNDEFINED,93
QAD INC_20210909_DEFM14A_19523541_4291901.Pdf,Repatriation,UNDEFINED,93
QAD INC_20210909_DEFM14A_19523541_4291901.Pdf,Takeover Laws,UNDEFINED,94
QAD INC_20210909_DEFM14A_19523541_4291901.Pdf,Indemnification; Directors’ and Officers’ Insurance,UNDEFINED,94
QAD INC_20210909_DEFM14A_19523541_4291901.Pdf,Stockholder Litigation,UNDEFINED,95
QAD INC_20210909_DEFM14A_19523541_4291901.Pdf,Other Covenants,UNDEFINED,95
QAD INC_20210909_DEFM14A_19523541_4291901.Pdf,Conditions to the Completion of the Merger,UNDEFINED,95
QAD INC_20210909_DEFM14A_19523541_4291901.Pdf,Termination,UNDEFINED,97
QAD INC_20210909_DEFM14A_19523541_4291901.Pdf,Termination Fees,UNDEFINED,99
QAD INC_20210909_DEFM14A_19523541_4291901.Pdf,Expenses,UNDEFINED,100
QAD INC_20210909_DEFM14A_19523541_4291901.Pdf,Specific Performance,UNDEFINED,100
QAD INC_20210909_DEFM14A_19523541_4291901.Pdf,Amendment and Waiver,UNDEFINED,101
QAD INC_20210909_DEFM14A_19523541_4291901.Pdf,Governing Law,UNDEFINED,101
QAD INC_20210909_DEFM14A_19523541_4291901.Pdf,CAUTIONARY STATEMENT CONCERNING FORWARD LOOKING INFORMATION,UNDEFINED,102
QAD INC_20210909_DEFM14A_19523541_4291901.Pdf,PARTIES TO THE MERGER,UNDEFINED,103
QAD INC_20210909_DEFM14A_19523541_4291901.Pdf,The Company,UNDEFINED,103
QAD INC_20210909_DEFM14A_19523541_4291901.Pdf,The Parent Entities,UNDEFINED,103
QAD INC_20210909_DEFM14A_19523541_4291901.Pdf,THE SPECIAL MEETING,UNDEFINED,104
QAD INC_20210909_DEFM14A_19523541_4291901.Pdf,"Date, Time and Place",UNDEFINED,104
QAD INC_20210909_DEFM14A_19523541_4291901.Pdf,Purpose of the Special Meeting,UNDEFINED,104
QAD INC_20210909_DEFM14A_19523541_4291901.Pdf,Recommendation of QAD Board,UNDEFINED,104
QAD INC_20210909_DEFM14A_19523541_4291901.Pdf,Record Date and Quorum,UNDEFINED,104
QAD INC_20210909_DEFM14A_19523541_4291901.Pdf,Vote Required,UNDEFINED,105
QAD INC_20210909_DEFM14A_19523541_4291901.Pdf,Voting Intentions of the Company’s Directors and Executive Officers,UNDEFINED,105
QAD INC_20210909_DEFM14A_19523541_4291901.Pdf,Voting,UNDEFINED,106
QAD INC_20210909_DEFM14A_19523541_4291901.Pdf,Abstentions,UNDEFINED,107
QAD INC_20210909_DEFM14A_19523541_4291901.Pdf,How to Vote,UNDEFINED,107
QAD INC_20210909_DEFM14A_19523541_4291901.Pdf,Proxies and Revocation,UNDEFINED,108
QAD INC_20210909_DEFM14A_19523541_4291901.Pdf,Adjournments and Postponements,UNDEFINED,109
QAD INC_20210909_DEFM14A_19523541_4291901.Pdf,Anticipated Date of Completion of the Merger,UNDEFINED,109
QAD INC_20210909_DEFM14A_19523541_4291901.Pdf,Appraisal Rights,UNDEFINED,109
QAD INC_20210909_DEFM14A_19523541_4291901.Pdf,Solicitation of Proxies; Payment of Solicitation Expenses,UNDEFINED,115
QAD INC_20210909_DEFM14A_19523541_4291901.Pdf,Questions and Additional Information,UNDEFINED,115
QAD INC_20210909_DEFM14A_19523541_4291901.Pdf,THE MERGER (THE MERGER AGREEMENT PROPOSAL - PROPOSAL 1),UNDEFINED,116
QAD INC_20210909_DEFM14A_19523541_4291901.Pdf,The Proposal,UNDEFINED,116
QAD INC_20210909_DEFM14A_19523541_4291901.Pdf,General,UNDEFINED,116
QAD INC_20210909_DEFM14A_19523541_4291901.Pdf,Vote Required,UNDEFINED,116
QAD INC_20210909_DEFM14A_19523541_4291901.Pdf,Appraisal Rights,UNDEFINED,116
QAD INC_20210909_DEFM14A_19523541_4291901.Pdf,Vote Recommendation,UNDEFINED,117
QAD INC_20210909_DEFM14A_19523541_4291901.Pdf,MERGER RELATED EXECUTIVE COMPENSATION ARRANGEMENTS (THE GOLDEN PARACHUTE PROPOSAL - PROPOSAL 2),UNDEFINED,118
QAD INC_20210909_DEFM14A_19523541_4291901.Pdf,The Proposal,UNDEFINED,118
QAD INC_20210909_DEFM14A_19523541_4291901.Pdf,General,UNDEFINED,118
QAD INC_20210909_DEFM14A_19523541_4291901.Pdf,Vote Required,UNDEFINED,118
QAD INC_20210909_DEFM14A_19523541_4291901.Pdf,Vote Recommendation,UNDEFINED,118
QAD INC_20210909_DEFM14A_19523541_4291901.Pdf,ADJOURNMENT OF THE SPECIAL MEETING (THE ADJOURNMENT PROPOSAL - PROPOSAL 3),UNDEFINED,119
QAD INC_20210909_DEFM14A_19523541_4291901.Pdf,The Proposal,UNDEFINED,119
QAD INC_20210909_DEFM14A_19523541_4291901.Pdf,General,UNDEFINED,119
QAD INC_20210909_DEFM14A_19523541_4291901.Pdf,Vote Required,UNDEFINED,119
QAD INC_20210909_DEFM14A_19523541_4291901.Pdf,Vote Recommendation,UNDEFINED,119
QAD INC_20210909_DEFM14A_19523541_4291901.Pdf,OTHER IMPORTANT INFORMATION REGARDING THE COMPANY,UNDEFINED,120
QAD INC_20210909_DEFM14A_19523541_4291901.Pdf,Directors and Executive Officers of the Company,UNDEFINED,120
QAD INC_20210909_DEFM14A_19523541_4291901.Pdf,Selected Historical Consolidated Financial Data,UNDEFINED,122
QAD INC_20210909_DEFM14A_19523541_4291901.Pdf,Book Value per Share,UNDEFINED,123
QAD INC_20210909_DEFM14A_19523541_4291901.Pdf,Market Price of Shares and Dividends,UNDEFINED,123
QAD INC_20210909_DEFM14A_19523541_4291901.Pdf,Security Ownership of Certain Beneficial Owners and Management,UNDEFINED,124
QAD INC_20210909_DEFM14A_19523541_4291901.Pdf,Prior Public Offerings,UNDEFINED,125
QAD INC_20210909_DEFM14A_19523541_4291901.Pdf,Certain Transactions in the Shares,UNDEFINED,125
QAD INC_20210909_DEFM14A_19523541_4291901.Pdf,OTHER IMPORTANT INFORMATION REGARDING THE PARENT ENTITIES,UNDEFINED,126
QAD INC_20210909_DEFM14A_19523541_4291901.Pdf,"Directors, Executive Officers and Controlling Persons",UNDEFINED,126
QAD INC_20210909_DEFM14A_19523541_4291901.Pdf,DELISTING AND DEREGISTRATION OF COMMON STOCK,UNDEFINED,128
QAD INC_20210909_DEFM14A_19523541_4291901.Pdf,STOCKHOLDER PROPOSALS AND NOMINATIONS,UNDEFINED,128
QAD INC_20210909_DEFM14A_19523541_4291901.Pdf,Requirements for Stockholder Proposals to be Considered for Inclusion in QAD’s Proxy Materials,UNDEFINED,128
QAD INC_20210909_DEFM14A_19523541_4291901.Pdf,Requirements for Stockholder Proposals to be Brought before the Annual Meeting,UNDEFINED,128
QAD INC_20210909_DEFM14A_19523541_4291901.Pdf,Requirements for Stockholder Nominations for QAD Board Directors,UNDEFINED,128
QAD INC_20210909_DEFM14A_19523541_4291901.Pdf,WHERE YOU CAN FIND MORE INFORMATION,UNDEFINED,129
QAD INC_20210909_DEFM14A_19523541_4291901.Pdf,ANNEX A - AGREEMENT AND PLAN OF MERGER,UNDEFINED,A-1
QAD INC_20210909_DEFM14A_19523541_4291901.Pdf,ANNEX B - SUPPORT AGREEMENT,UNDEFINED,B-1
QAD INC_20210909_DEFM14A_19523541_4291901.Pdf,ANNEX C - CONTRIBUTION AND EXCHANGE AGREEMENT,UNDEFINED,C-1
QAD INC_20210909_DEFM14A_19523541_4291901.Pdf,ANNEX D - OPINION OF MORGAN STANLEY & CO. LLC,UNDEFINED,D-1
QAD INC_20210909_DEFM14A_19523541_4291901.Pdf,ANNEX E - SECTION 262 OF THE DGCL,UNDEFINED,E-1
QAD INC_20210909_DEFM14A_19523541_4291901.Pdf,ANNEX F - JOINDER TO SUPPORT AGREEMENT,UNDEFINED,F-1
