Document,Section Header,Referenced Page Number,Zero Indexed Page Number,Classification,Section Text
Univar Solutions Inc._20230502_DEFM14A_20844849_4658083.Pdf,Termination of the Merger Agreement,13,19,UNDEFINED,UNDEFINED
Univar Solutions Inc._20230502_DEFM14A_20844849_4658083.Pdf,Effect on Univar Solutions If the Merger Is Not Completed,13,19,UNDEFINED,UNDEFINED
Univar Solutions Inc._20230502_DEFM14A_20844849_4658083.Pdf,QUESTIONS AND ANSWERS,14,20,UNDEFINED,UNDEFINED
Univar Solutions Inc._20230502_DEFM14A_20844849_4658083.Pdf,FORWARD-LOOKING STATEMENTS,23,29,UNDEFINED,UNDEFINED
Univar Solutions Inc._20230502_DEFM14A_20844849_4658083.Pdf,THE SPECIAL MEETING,25,16,UNDEFINED,UNDEFINED
Univar Solutions Inc._20230502_DEFM14A_20844849_4658083.Pdf,"Date, Time and Place",25,31,UNDEFINED,UNDEFINED
Univar Solutions Inc._20230502_DEFM14A_20844849_4658083.Pdf,Purpose of the Special Meeting,25,31,UNDEFINED,UNDEFINED
Univar Solutions Inc._20230502_DEFM14A_20844849_4658083.Pdf,Registering for the Special Meeting,25,31,UNDEFINED,UNDEFINED
Univar Solutions Inc._20230502_DEFM14A_20844849_4658083.Pdf,Record Date; Shares Entitled to Vote; Quorum,25,31,UNDEFINED,UNDEFINED
Univar Solutions Inc._20230502_DEFM14A_20844849_4658083.Pdf,Vote Required; Abstentions and Broker Non-Votes,26,32,UNDEFINED,UNDEFINED
Univar Solutions Inc._20230502_DEFM14A_20844849_4658083.Pdf,Stock Ownership and Interests of Certain Persons,27,33,UNDEFINED,UNDEFINED
Univar Solutions Inc._20230502_DEFM14A_20844849_4658083.Pdf,Voting at the Special Meeting,27,33,UNDEFINED,UNDEFINED
Univar Solutions Inc._20230502_DEFM14A_20844849_4658083.Pdf,Revocability of Proxies,28,34,UNDEFINED,UNDEFINED
Univar Solutions Inc._20230502_DEFM14A_20844849_4658083.Pdf,Board of Directors’ Recommendation,28,34,UNDEFINED,UNDEFINED
Univar Solutions Inc._20230502_DEFM14A_20844849_4658083.Pdf,Solicitation of Proxies,28,34,UNDEFINED,UNDEFINED
Univar Solutions Inc._20230502_DEFM14A_20844849_4658083.Pdf,Anticipated Date of Completion of the Merger,29,35,UNDEFINED,UNDEFINED
Univar Solutions Inc._20230502_DEFM14A_20844849_4658083.Pdf,Appraisal Rights,29,35,UNDEFINED,UNDEFINED
Univar Solutions Inc._20230502_DEFM14A_20844849_4658083.Pdf,Delisting and Deregistration of Univar Solutions Common Stock,30,36,UNDEFINED,UNDEFINED
Univar Solutions Inc._20230502_DEFM14A_20844849_4658083.Pdf,Other Matters,30,36,UNDEFINED,UNDEFINED
Univar Solutions Inc._20230502_DEFM14A_20844849_4658083.Pdf,Householding of Special Meeting Materials,30,36,UNDEFINED,UNDEFINED
Univar Solutions Inc._20230502_DEFM14A_20844849_4658083.Pdf,Questions and Additional Information,30,36,UNDEFINED,UNDEFINED
Univar Solutions Inc._20230502_DEFM14A_20844849_4658083.Pdf,PROPOSAL 1: ADOPTION OF THE MERGER AGREEMENT,31,37,UNDEFINED,UNDEFINED
Univar Solutions Inc._20230502_DEFM14A_20844849_4658083.Pdf,Parties Involved in the Merger,31,37,UNDEFINED,UNDEFINED
Univar Solutions Inc._20230502_DEFM14A_20844849_4658083.Pdf,Certain Effects of the Merger,32,38,UNDEFINED,UNDEFINED
Univar Solutions Inc._20230502_DEFM14A_20844849_4658083.Pdf,Effect on Univar Solutions If the Merger Is Not Completed,32,38,UNDEFINED,UNDEFINED
Univar Solutions Inc._20230502_DEFM14A_20844849_4658083.Pdf,Merger Consideration,32,38,UNDEFINED,UNDEFINED
Univar Solutions Inc._20230502_DEFM14A_20844849_4658083.Pdf,Background of the Merger,33,39,UNDEFINED,UNDEFINED
Univar Solutions Inc._20230502_DEFM14A_20844849_4658083.Pdf,Recommendation of the Board of Directors and Reasons for the Merger,48,54,UNDEFINED,UNDEFINED
Univar Solutions Inc._20230502_DEFM14A_20844849_4658083.Pdf,Opinion of Goldman Sachs & Co. LLC,54,60,UNDEFINED,UNDEFINED
Univar Solutions Inc._20230502_DEFM14A_20844849_4658083.Pdf,Opinion of Deutsche Bank Securities Inc.,61,67,UNDEFINED,UNDEFINED
Univar Solutions Inc._20230502_DEFM14A_20844849_4658083.Pdf,Certain Financial Projections,70,76,UNDEFINED,UNDEFINED
Univar Solutions Inc._20230502_DEFM14A_20844849_4658083.Pdf,Interests of Univar Solutions’ Executive Officers and Directors in the Merger,74,80,UNDEFINED,UNDEFINED
Univar Solutions Inc._20230502_DEFM14A_20844849_4658083.Pdf,Financing of the Merger,78,84,UNDEFINED,UNDEFINED
Univar Solutions Inc._20230502_DEFM14A_20844849_4658083.Pdf,Limited Guarantee,78,84,UNDEFINED,UNDEFINED
Univar Solutions Inc._20230502_DEFM14A_20844849_4658083.Pdf,Closing and Effective Time,79,85,UNDEFINED,UNDEFINED
Univar Solutions Inc._20230502_DEFM14A_20844849_4658083.Pdf,Accounting Treatment,79,85,UNDEFINED,UNDEFINED
Univar Solutions Inc._20230502_DEFM14A_20844849_4658083.Pdf,Appraisal Rights,79,85,UNDEFINED,UNDEFINED
Univar Solutions Inc._20230502_DEFM14A_20844849_4658083.Pdf,Litigation Related to the Merger,84,90,UNDEFINED,UNDEFINED
Univar Solutions Inc._20230502_DEFM14A_20844849_4658083.Pdf,Material U.S. Federal Income Tax Consequences of the Merger,85,91,UNDEFINED,UNDEFINED
Univar Solutions Inc._20230502_DEFM14A_20844849_4658083.Pdf,Regulatory Approvals Required for the Merger,87,93,UNDEFINED,UNDEFINED
Univar Solutions Inc._20230502_DEFM14A_20844849_4658083.Pdf,THE MERGER AGREEMENT,89,95,UNDEFINED,UNDEFINED
Univar Solutions Inc._20230502_DEFM14A_20844849_4658083.Pdf,Effects of the Merger; Directors and Officers; Certificate of Incorporation; Bylaws,89,95,UNDEFINED,UNDEFINED
Univar Solutions Inc._20230502_DEFM14A_20844849_4658083.Pdf,Closing and Effective Time,90,96,UNDEFINED,UNDEFINED
Univar Solutions Inc._20230502_DEFM14A_20844849_4658083.Pdf,Merger Consideration,90,96,UNDEFINED,UNDEFINED
Univar Solutions Inc._20230502_DEFM14A_20844849_4658083.Pdf,Exchange and Payment Procedures,91,97,UNDEFINED,UNDEFINED
Univar Solutions Inc._20230502_DEFM14A_20844849_4658083.Pdf,Withholding,92,98,UNDEFINED,UNDEFINED
Univar Solutions Inc._20230502_DEFM14A_20844849_4658083.Pdf,Representations and Warranties,93,99,UNDEFINED,UNDEFINED
Univar Solutions Inc._20230502_DEFM14A_20844849_4658083.Pdf,Conduct of Business Pending the Merger,97,103,UNDEFINED,UNDEFINED
Univar Solutions Inc._20230502_DEFM14A_20844849_4658083.Pdf,No Solicitation,101,107,UNDEFINED,UNDEFINED
Univar Solutions Inc._20230502_DEFM14A_20844849_4658083.Pdf,The Board of Directors’ Recommendation; Change of Recommendation,103,109,UNDEFINED,UNDEFINED
Univar Solutions Inc._20230502_DEFM14A_20844849_4658083.Pdf,Employee Matters,105,111,UNDEFINED,UNDEFINED
Univar Solutions Inc._20230502_DEFM14A_20844849_4658083.Pdf,Debt Financing,106,112,UNDEFINED,UNDEFINED
Univar Solutions Inc._20230502_DEFM14A_20844849_4658083.Pdf,Cooperation as to Debt Financing,108,114,UNDEFINED,UNDEFINED
Univar Solutions Inc._20230502_DEFM14A_20844849_4658083.Pdf,Cooperation as to Certain Indebtedness,112,118,UNDEFINED,UNDEFINED
Univar Solutions Inc._20230502_DEFM14A_20844849_4658083.Pdf,Indemnification and Insurance,113,119,UNDEFINED,UNDEFINED
Univar Solutions Inc._20230502_DEFM14A_20844849_4658083.Pdf,Special Meeting,115,121,UNDEFINED,UNDEFINED
Univar Solutions Inc._20230502_DEFM14A_20844849_4658083.Pdf,Transaction Litigation,116,122,UNDEFINED,UNDEFINED
Univar Solutions Inc._20230502_DEFM14A_20844849_4658083.Pdf,Regulatory Efforts and Related Matters,116,122,UNDEFINED,UNDEFINED
Univar Solutions Inc._20230502_DEFM14A_20844849_4658083.Pdf,Other Covenants,119,125,UNDEFINED,UNDEFINED
Univar Solutions Inc._20230502_DEFM14A_20844849_4658083.Pdf,Conditions to the Closing of the Merger,119,125,UNDEFINED,UNDEFINED
Univar Solutions Inc._20230502_DEFM14A_20844849_4658083.Pdf,Termination of the Merger Agreement,120,126,UNDEFINED,UNDEFINED
Univar Solutions Inc._20230502_DEFM14A_20844849_4658083.Pdf,Termination Fees,122,128,UNDEFINED,UNDEFINED
Univar Solutions Inc._20230502_DEFM14A_20844849_4658083.Pdf,Specific Enforcement,124,130,UNDEFINED,UNDEFINED
Univar Solutions Inc._20230502_DEFM14A_20844849_4658083.Pdf,Limitation on Recourse,125,131,UNDEFINED,UNDEFINED
Univar Solutions Inc._20230502_DEFM14A_20844849_4658083.Pdf,Expenses,125,131,UNDEFINED,UNDEFINED
Univar Solutions Inc._20230502_DEFM14A_20844849_4658083.Pdf,Real Property Transfer Taxes,125,131,UNDEFINED,UNDEFINED
Univar Solutions Inc._20230502_DEFM14A_20844849_4658083.Pdf,Amendments and Waivers,125,131,UNDEFINED,UNDEFINED
Univar Solutions Inc._20230502_DEFM14A_20844849_4658083.Pdf,Governing Law,126,132,UNDEFINED,UNDEFINED
Univar Solutions Inc._20230502_DEFM14A_20844849_4658083.Pdf,Equity Commitment Letter,126,132,UNDEFINED,UNDEFINED
Univar Solutions Inc._20230502_DEFM14A_20844849_4658083.Pdf,Limited Guarantee,127,133,UNDEFINED,UNDEFINED
Univar Solutions Inc._20230502_DEFM14A_20844849_4658083.Pdf,PROPOSAL 2: THE COMPENSATION PROPOSAL,129,135,UNDEFINED,UNDEFINED
Univar Solutions Inc._20230502_DEFM14A_20844849_4658083.Pdf,PROPOSAL 3: THE ADJOURNMENT PROPOSAL,130,136,UNDEFINED,UNDEFINED
Univar Solutions Inc._20230502_DEFM14A_20844849_4658083.Pdf,SECURITY OWNERSHIP OF CERTAIN BENEFICIAL OWNERS AND MANAGEMENT,131,137,UNDEFINED,UNDEFINED
Univar Solutions Inc._20230502_DEFM14A_20844849_4658083.Pdf,FUTURE STOCKHOLDER PROPOSALS,134,140,UNDEFINED,UNDEFINED
Univar Solutions Inc._20230502_DEFM14A_20844849_4658083.Pdf,WHERE YOU CAN FIND MORE INFORMATION,136,142,UNDEFINED,UNDEFINED
Univar Solutions Inc._20230502_DEFM14A_20844849_4658083.Pdf,MISCELLANEOUS,138,144,UNDEFINED,UNDEFINED
Univar Solutions Inc._20230502_DEFM14A_20844849_4658083.Pdf,ANNEX A — AGREEMENT AND PLAN OF MERGER,A-1,145,UNDEFINED,UNDEFINED
Univar Solutions Inc._20230502_DEFM14A_20844849_4658083.Pdf,ANNEX B — OPINION OF GOLDMAN SACHS,B-1,227,UNDEFINED,UNDEFINED
Univar Solutions Inc._20230502_DEFM14A_20844849_4658083.Pdf,ANNEX C — OPINION OF DEUTSCHE BANK SECURITIES INC.,C-1,230,UNDEFINED,UNDEFINED
