Document,Section Header,Referenced Page Number,Zero Indexed Page Number,Classification,Section Text
VONAGE HOLDINGS CORP_20220110_DEFM14A_19765909_4363201.Pdf,Material U.S. Federal Income Tax Consequences of the Merger,64,71,UNDEFINED,UNDEFINED
VONAGE HOLDINGS CORP_20220110_DEFM14A_19765909_4363201.Pdf,U.S. Holders,66,73,UNDEFINED,UNDEFINED
VONAGE HOLDINGS CORP_20220110_DEFM14A_19765909_4363201.Pdf,Non-U.S. Holders,66,73,UNDEFINED,UNDEFINED
VONAGE HOLDINGS CORP_20220110_DEFM14A_19765909_4363201.Pdf,Regulatory Approvals Required for the Merger,67,74,UNDEFINED,UNDEFINED
VONAGE HOLDINGS CORP_20220110_DEFM14A_19765909_4363201.Pdf,Litigation Related to the Merger,67,74,UNDEFINED,UNDEFINED
VONAGE HOLDINGS CORP_20220110_DEFM14A_19765909_4363201.Pdf,THE AGREEMENT AND PLAN OF MERGER,68,75,UNDEFINED,UNDEFINED
VONAGE HOLDINGS CORP_20220110_DEFM14A_19765909_4363201.Pdf,Explanatory Note Regarding the Merger Agreement,68,75,UNDEFINED,UNDEFINED
VONAGE HOLDINGS CORP_20220110_DEFM14A_19765909_4363201.Pdf,Date of the Merger Agreement,68,75,UNDEFINED,UNDEFINED
VONAGE HOLDINGS CORP_20220110_DEFM14A_19765909_4363201.Pdf,The Merger,68,39,UNDEFINED,UNDEFINED
VONAGE HOLDINGS CORP_20220110_DEFM14A_19765909_4363201.Pdf,Closing; Effective Time,68,75,UNDEFINED,UNDEFINED
VONAGE HOLDINGS CORP_20220110_DEFM14A_19765909_4363201.Pdf,Organizational Documents; Directors and Officers,69,76,UNDEFINED,UNDEFINED
VONAGE HOLDINGS CORP_20220110_DEFM14A_19765909_4363201.Pdf,Merger Consideration and Effect of the Merger on Certain Securities,69,76,UNDEFINED,UNDEFINED
VONAGE HOLDINGS CORP_20220110_DEFM14A_19765909_4363201.Pdf,Merger Sub Common Stock,70,77,UNDEFINED,UNDEFINED
VONAGE HOLDINGS CORP_20220110_DEFM14A_19765909_4363201.Pdf,Company Rights,70,77,UNDEFINED,UNDEFINED
VONAGE HOLDINGS CORP_20220110_DEFM14A_19765909_4363201.Pdf,Dissenting Shares,70,77,UNDEFINED,UNDEFINED
VONAGE HOLDINGS CORP_20220110_DEFM14A_19765909_4363201.Pdf,Treatment of Equity Awards,70,77,UNDEFINED,UNDEFINED
VONAGE HOLDINGS CORP_20220110_DEFM14A_19765909_4363201.Pdf,Company Options,71,78,UNDEFINED,UNDEFINED
VONAGE HOLDINGS CORP_20220110_DEFM14A_19765909_4363201.Pdf,Company Restricted Stock Units,71,78,UNDEFINED,UNDEFINED
VONAGE HOLDINGS CORP_20220110_DEFM14A_19765909_4363201.Pdf,Company Performance Restricted Stock Units,71,78,UNDEFINED,UNDEFINED
VONAGE HOLDINGS CORP_20220110_DEFM14A_19765909_4363201.Pdf,Treatment of Convertible Notes,72,79,UNDEFINED,UNDEFINED
VONAGE HOLDINGS CORP_20220110_DEFM14A_19765909_4363201.Pdf,Exchange of Certificates,72,79,UNDEFINED,UNDEFINED
VONAGE HOLDINGS CORP_20220110_DEFM14A_19765909_4363201.Pdf,Exchange Procedures,72,79,UNDEFINED,UNDEFINED
VONAGE HOLDINGS CORP_20220110_DEFM14A_19765909_4363201.Pdf,"Lost, Stolen and Destroyed Certificates",73,80,UNDEFINED,UNDEFINED
VONAGE HOLDINGS CORP_20220110_DEFM14A_19765909_4363201.Pdf,Uncertificated Shares,73,80,UNDEFINED,UNDEFINED
VONAGE HOLDINGS CORP_20220110_DEFM14A_19765909_4363201.Pdf,Representations and Warranties,73,80,UNDEFINED,UNDEFINED
VONAGE HOLDINGS CORP_20220110_DEFM14A_19765909_4363201.Pdf,Representations and Warranties of Vonage,74,81,UNDEFINED,UNDEFINED
VONAGE HOLDINGS CORP_20220110_DEFM14A_19765909_4363201.Pdf,Representations and Warranties of Parent and Merger Sub,76,83,UNDEFINED,UNDEFINED
VONAGE HOLDINGS CORP_20220110_DEFM14A_19765909_4363201.Pdf,Covenants Regarding Conduct of Business by Vonage Prior to the Merger,76,83,UNDEFINED,UNDEFINED
VONAGE HOLDINGS CORP_20220110_DEFM14A_19765909_4363201.Pdf,Restriction on Solicitation of Competing Proposals,80,87,UNDEFINED,UNDEFINED
VONAGE HOLDINGS CORP_20220110_DEFM14A_19765909_4363201.Pdf,Obligation of the Board with Respect to Its Recommendation,82,89,UNDEFINED,UNDEFINED
VONAGE HOLDINGS CORP_20220110_DEFM14A_19765909_4363201.Pdf,Obligations with Respect to this Proxy Statement and the Special Meeting,84,91,UNDEFINED,UNDEFINED
VONAGE HOLDINGS CORP_20220110_DEFM14A_19765909_4363201.Pdf,Efforts to Complete the Merger,85,92,UNDEFINED,UNDEFINED
VONAGE HOLDINGS CORP_20220110_DEFM14A_19765909_4363201.Pdf,Access to Information,88,95,UNDEFINED,UNDEFINED
VONAGE HOLDINGS CORP_20220110_DEFM14A_19765909_4363201.Pdf,Director and Officer Indemnification and Insurance,89,96,UNDEFINED,UNDEFINED
VONAGE HOLDINGS CORP_20220110_DEFM14A_19765909_4363201.Pdf,Employee Benefits,90,97,UNDEFINED,UNDEFINED
VONAGE HOLDINGS CORP_20220110_DEFM14A_19765909_4363201.Pdf,Convertible Notes; Capped Call Transactions,91,98,UNDEFINED,UNDEFINED
VONAGE HOLDINGS CORP_20220110_DEFM14A_19765909_4363201.Pdf,Preservation Plan Amendment,92,99,UNDEFINED,UNDEFINED
VONAGE HOLDINGS CORP_20220110_DEFM14A_19765909_4363201.Pdf,Other Covenants and Agreements,92,99,UNDEFINED,UNDEFINED
VONAGE HOLDINGS CORP_20220110_DEFM14A_19765909_4363201.Pdf,Conditions to the Merger,92,99,UNDEFINED,UNDEFINED
VONAGE HOLDINGS CORP_20220110_DEFM14A_19765909_4363201.Pdf,Conditions to Each Party’s Obligations,92,99,UNDEFINED,UNDEFINED
VONAGE HOLDINGS CORP_20220110_DEFM14A_19765909_4363201.Pdf,Conditions to Parent’s and Merger Sub’s Obligations,93,100,UNDEFINED,UNDEFINED
VONAGE HOLDINGS CORP_20220110_DEFM14A_19765909_4363201.Pdf,Conditions to Vonage’s Obligations,94,101,UNDEFINED,UNDEFINED
VONAGE HOLDINGS CORP_20220110_DEFM14A_19765909_4363201.Pdf,Termination of the Merger Agreement,94,101,UNDEFINED,UNDEFINED
VONAGE HOLDINGS CORP_20220110_DEFM14A_19765909_4363201.Pdf,Termination Rights Exercisable by Either Parent or Vonage,94,101,UNDEFINED,UNDEFINED
VONAGE HOLDINGS CORP_20220110_DEFM14A_19765909_4363201.Pdf,Vonage Termination Rights,95,102,UNDEFINED,UNDEFINED
VONAGE HOLDINGS CORP_20220110_DEFM14A_19765909_4363201.Pdf,Parent Termination Rights,95,102,UNDEFINED,UNDEFINED
VONAGE HOLDINGS CORP_20220110_DEFM14A_19765909_4363201.Pdf,Effect of Termination,96,103,UNDEFINED,UNDEFINED
VONAGE HOLDINGS CORP_20220110_DEFM14A_19765909_4363201.Pdf,Termination Fees,96,103,UNDEFINED,UNDEFINED
VONAGE HOLDINGS CORP_20220110_DEFM14A_19765909_4363201.Pdf,Miscellaneous,98,105,UNDEFINED,UNDEFINED
VONAGE HOLDINGS CORP_20220110_DEFM14A_19765909_4363201.Pdf,Specific Performance,98,105,UNDEFINED,UNDEFINED
VONAGE HOLDINGS CORP_20220110_DEFM14A_19765909_4363201.Pdf,Amendment of the Merger Agreement,98,105,UNDEFINED,UNDEFINED
VONAGE HOLDINGS CORP_20220110_DEFM14A_19765909_4363201.Pdf,Governing Law; Submission to Jurisdiction; No Jury Trial,98,105,UNDEFINED,UNDEFINED
VONAGE HOLDINGS CORP_20220110_DEFM14A_19765909_4363201.Pdf,APPRAISAL RIGHTS,99,106,UNDEFINED,UNDEFINED
VONAGE HOLDINGS CORP_20220110_DEFM14A_19765909_4363201.Pdf,Written Demand by the Record Holder,100,107,UNDEFINED,UNDEFINED
VONAGE HOLDINGS CORP_20220110_DEFM14A_19765909_4363201.Pdf,Filing a Petition for Appraisal,100,107,UNDEFINED,UNDEFINED
VONAGE HOLDINGS CORP_20220110_DEFM14A_19765909_4363201.Pdf,Determination of Fair Value,101,108,UNDEFINED,UNDEFINED
VONAGE HOLDINGS CORP_20220110_DEFM14A_19765909_4363201.Pdf,MARKET PRICE AND DIVIDEND DATA,104,111,UNDEFINED,UNDEFINED
VONAGE HOLDINGS CORP_20220110_DEFM14A_19765909_4363201.Pdf,STOCK OWNERSHIP,105,112,UNDEFINED,UNDEFINED
VONAGE HOLDINGS CORP_20220110_DEFM14A_19765909_4363201.Pdf,OTHER MATTERS,107,114,UNDEFINED,UNDEFINED
VONAGE HOLDINGS CORP_20220110_DEFM14A_19765909_4363201.Pdf,Other Matters for Action at the Special Meeting,107,114,UNDEFINED,UNDEFINED
VONAGE HOLDINGS CORP_20220110_DEFM14A_19765909_4363201.Pdf,FUTURE STOCKHOLDER PROPOSALS,108,115,UNDEFINED,UNDEFINED
VONAGE HOLDINGS CORP_20220110_DEFM14A_19765909_4363201.Pdf,HOUSEHOLDING OF PROXY MATERIAL,109,116,UNDEFINED,UNDEFINED
VONAGE HOLDINGS CORP_20220110_DEFM14A_19765909_4363201.Pdf,WHERE YOU CAN FIND MORE INFORMATION,110,117,UNDEFINED,UNDEFINED
